CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,20.1,15.74, None,2017-06-25 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,19.59,15.83, None,2017-06-25 01:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.85,16.05, None,2017-06-25 02:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,19.5,15.79, None,2017-06-25 03:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,19.23,16.06, None,2017-06-25 04:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,19.17,16.14, None,2017-06-25 05:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,19.52,16.09, None,2017-06-25 06:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,23.2,15.11, None,2017-06-25 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,24.25,14.8, None,2017-06-25 09:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,23.85,14.92, None,2017-06-25 10:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,24.66,14.8, None,2017-06-25 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,25.32,14.6, None,2017-06-25 12:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,25.5,14.66, None,2017-06-25 13:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,25.62,14.63, None,2017-06-25 14:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,23.82,15.11, None,2017-06-25 15:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,24.38,14.88, None,2017-06-25 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,26.82,14.27, None,2017-06-25 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,26.13,14.29, None,2017-06-25 18:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,23.38,14.93, None,2017-06-25 19:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,21.78,15.29, None,2017-06-25 20:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,21.14,15.36, None,2017-06-25 21:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,19.98,15.77, None,2017-06-25 22:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,19.19,15.94, None,2017-06-25 23:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,19.07,16.04, None,2017-06-26 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.98,16.26, None,2017-06-26 01:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.11,16.52, None,2017-06-26 02:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,18.46,16.29, None,2017-06-26 03:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,17.3,16.76, None,2017-06-26 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,16.82,17.09, None,2017-06-26 05:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,15.92,17.66, None,2017-06-26 06:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,15.95,17.16, None,2017-06-26 07:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,15.19,18.48, None,2017-06-26 08:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,16.94,17.96, None,2017-06-26 09:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,17.75,17.47, None,2017-06-26 10:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.74,17.3, None,2017-06-26 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.69,17.43, None,2017-06-26 12:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,17.84,17.44, None,2017-06-26 13:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.56,16.56, None,2017-06-26 14:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,17.68,16.65, None,2017-06-26 15:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,17.49,16.46, None,2017-06-26 16:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,19.13,16.09, None,2017-06-26 17:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.46,16.78, None,2017-06-26 18:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,18.36,16.56, None,2017-06-26 19:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,17.49,17.07, None,2017-06-26 20:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,14.36,17.64, None,2017-06-26 21:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,26
None,12.71,18.14, None,2017-06-26 22:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,26
None,11.58,18.72, None,2017-06-26 23:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,26
None,11.08,18.62, None,2017-06-27 00:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,26
None,10.98,18.53, None,2017-06-27 01:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,26
None,10.32,18.73, None,2017-06-27 02:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,26
None,9.83,18.82, None,2017-06-27 03:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,26
None,9.76,18.77, None,2017-06-27 04:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,26
None,9.22,19.0, None,2017-06-27 05:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,26
None,10.32,18.67, None,2017-06-27 06:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,26
None,11.0,18.83, None,2017-06-27 07:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,26
None,11.41,18.77, None,2017-06-27 08:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,26
None,14.12,17.71, None,2017-06-27 09:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,26
None,14.23,17.74, None,2017-06-27 10:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,26
None,13.5,19.81, None,2017-06-27 11:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,13.46,21.75, None,2017-06-27 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,13.24,19.54, None,2017-06-27 13:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,13.39,19.55, None,2017-06-27 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,13.78,18.96, None,2017-06-27 15:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,14.24,18.76, None,2017-06-27 16:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,14.67,18.52, None,2017-06-27 17:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,15.63,18.11, None,2017-06-27 18:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,16.05,18.16, None,2017-06-27 19:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,14.71,18.5, None,2017-06-27 20:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,12.74,20.33, None,2017-06-27 21:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,10.41,24.54, None,2017-06-27 22:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,9.95,24.89, None,2017-06-27 23:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,9.5,29.69, None,2017-06-28 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,8.79,28.6, None,2017-06-28 01:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,8.98,25.59, None,2017-06-28 02:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,26
None,8.46,29.02, None,2017-06-28 03:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,26
None,8.32,31.24, None,2017-06-28 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,8.48,29.51, None,2017-06-28 05:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,9.19,29.39, None,2017-06-28 06:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,26
None,9.12,31.25, None,2017-06-28 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,11.99,25.94, None,2017-06-28 08:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,11.61,27.29, None,2017-06-28 09:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,13.53,24.73, None,2017-06-28 10:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,13.71,23.76, None,2017-06-28 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,12.88,25.42, None,2017-06-28 12:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,12.62,30.4, None,2017-06-28 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,14.63,24.9, None,2017-06-28 14:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,15.21,22.26, None,2017-06-28 15:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,15.52,21.95, None,2017-06-28 16:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,16.49,22.09, None,2017-06-28 17:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,16.59,22.37, None,2017-06-28 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,15.4,22.31, None,2017-06-28 19:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,14.23,22.76, None,2017-06-28 20:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,11.88,26.07, None,2017-06-28 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,26
None,9.97,32.5, None,2017-06-28 22:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,9.37,38.81, None,2017-06-28 23:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,8.74,47.14, None,2017-06-29 00:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,8.63,43.04, None,2017-06-29 01:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,8.35,43.09, None,2017-06-29 02:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,8.52,38.58, None,2017-06-29 03:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,8.2,42.74, None,2017-06-29 04:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,8.4,43.88, None,2017-06-29 05:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,7.99,41.59, None,2017-06-29 06:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,10.8,34.67, None,2017-06-29 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,13.33,26.59, None,2017-06-29 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,14.46,24.1, None,2017-06-29 09:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,26
None,15.17,23.73, None,2017-06-29 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,17.19,23.13, None,2017-06-29 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,17.84,22.88, None,2017-06-29 12:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,17.74,23.06, None,2017-06-29 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,18.66,22.58, None,2017-06-29 14:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,19.56,22.52, None,2017-06-29 15:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,19.9,22.41, None,2017-06-29 16:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,20.65,20.52, None,2017-06-29 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,21.48,20.64, None,2017-06-29 18:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,21.26,20.07, None,2017-06-29 19:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,20.47,20.41, None,2017-06-29 20:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,17.56,22.4, None,2017-06-29 21:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,14.74,27.36, None,2017-06-29 22:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,14.18,32.5, None,2017-06-29 23:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,13.92,32.76, None,2017-06-30 00:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,13.61,29.48, None,2017-06-30 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,13.98,27.0, None,2017-06-30 02:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,26
None,13.39,30.05, None,2017-06-30 03:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
None,12.62,34.05, None,2017-06-30 04:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,12.35,38.33, None,2017-06-30 05:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,26
None,12.61,34.23, None,2017-06-30 06:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,16.25,27.92, None,2017-06-30 07:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,18.54,22.82, None,2017-06-30 08:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,19.85,21.55, None,2017-06-30 09:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,20.4,21.33, None,2017-06-30 10:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,20.5,21.57, None,2017-06-30 11:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,20.92,19.18, None,2017-06-30 12:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,21.75,18.59, None,2017-06-30 14:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,22.04,18.84, None,2017-06-30 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,26
None,22.69,18.65, None,2017-06-30 16:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,23.26,18.7, None,2017-06-30 17:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,26
None,23.9,18.73, None,2017-06-30 18:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,26
None,19.66,20.22, None,2017-06-30 19:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,26
