snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
206.0, None, None,2017-06-18 00:00:00, 6.7, None, None,25
203.0, None, None,2017-06-18 01:00:00, 5.4, None, None,25
202.0, None, None,2017-06-18 02:00:00, 4.9, None, None,25
201.0, None, None,2017-06-18 03:00:00, 4.3, None, None,25
199.0, None, None,2017-06-18 04:00:00, 4.3, None, None,25
198.0, None, None,2017-06-18 05:00:00, 4.2, None, None,25
196.0, None, None,2017-06-18 06:00:00, 3.9, None, None,25
194.0, None, None,2017-06-18 07:00:00, 3.9, None, None,25
194.0, None, None,2017-06-18 08:00:00, 3.6, None, None,25
192.0, None, None,2017-06-18 09:00:00, 3.6, None, None,25
191.0, None, None,2017-06-18 10:00:00, 3.3, None, None,25
191.0, None, None,2017-06-18 11:00:00, 3.6, None, None,25
190.0, None, None,2017-06-18 12:00:00, 3.9, None, None,25
190.0, None, None,2017-06-18 13:00:00, 4.2, None, None,25
190.0, None, None,2017-06-18 14:00:00, 4.5, None, None,25
189.0, None, None,2017-06-18 15:00:00, 5.3, None, None,25
188.0, None, None,2017-06-18 16:00:00, 5.5, None, None,25
188.0, None, None,2017-06-18 17:00:00, 5.8, None, None,25
187.0, None, None,2017-06-18 18:00:00, 6.1, None, None,25
186.0, None, None,2017-06-18 19:00:00, 7.4, None, None,25
185.0, None, None,2017-06-18 20:00:00, 8.7, None, None,25
183.0, None, None,2017-06-18 21:00:00, 7.8, None, None,25
181.0, None, None,2017-06-18 22:00:00, 8.3, None, None,25
180.0, None, None,2017-06-18 23:00:00, 7.8, None, None,25
178.0, None, None,2017-06-19 00:00:00, 8.0, None, None,25
177.0, None, None,2017-06-19 01:00:00, 8.2, None, None,25
175.0, None, None,2017-06-19 02:00:00, 7.9, None, None,25
173.0, None, None,2017-06-19 03:00:00, 8.1, None, None,25
172.0, None, None,2017-06-19 04:00:00, 8.1, None, None,25
171.0, None, None,2017-06-19 05:00:00, 8.4, None, None,25
170.0, None, None,2017-06-19 06:00:00, 8.5, None, None,25
168.0, None, None,2017-06-19 07:00:00, 8.1, None, None,25
166.0, None, None,2017-06-19 08:00:00, 8.2, None, None,25
165.0, None, None,2017-06-19 09:00:00, 8.6, None, None,25
164.0, None, None,2017-06-19 10:00:00, 8.0, None, None,25
163.0, None, None,2017-06-19 11:00:00, 8.1, None, None,25
162.0, None, None,2017-06-19 12:00:00, 8.0, None, None,25
161.0, None, None,2017-06-19 13:00:00, 8.7, None, None,25
160.0, None, None,2017-06-19 14:00:00, 9.3, None, None,25
158.0, None, None,2017-06-19 15:00:00, 9.8, None, None,25
158.0, None, None,2017-06-19 16:00:00, 10.4, None, None,25
158.0, None, None,2017-06-19 17:00:00, 10.8, None, None,25
156.0, None, None,2017-06-19 18:00:00, 12.3, None, None,25
155.0, None, None,2017-06-19 19:00:00, 11.7, None, None,25
153.0, None, None,2017-06-19 20:00:00, 11.7, None, None,25
151.0, None, None,2017-06-19 21:00:00, 11.2, None, None,25
149.0, None, None,2017-06-19 22:00:00, 13.2, None, None,25
146.0, None, None,2017-06-19 23:00:00, 13.5, None, None,25
143.0, None, None,2017-06-20 00:00:00, 13.1, None, None,25
141.0, None, None,2017-06-20 01:00:00, 12.5, None, None,25
138.0, None, None,2017-06-20 02:00:00, 11.5, None, None,25
135.0, None, None,2017-06-20 03:00:00, 10.9, None, None,25
132.0, None, None,2017-06-20 04:00:00, 10.4, None, None,25
129.0, None, None,2017-06-20 05:00:00, 9.6, None, None,25
127.0, None, None,2017-06-20 06:00:00, 8.8, None, None,25
126.0, None, None,2017-06-20 07:00:00, 8.4, None, None,25
124.0, None, None,2017-06-20 08:00:00, 8.1, None, None,25
122.0, None, None,2017-06-20 09:00:00, 8.0, None, None,25
121.0, None, None,2017-06-20 10:00:00, 8.3, None, None,25
120.0, None, None,2017-06-20 11:00:00, 8.2, None, None,25
119.0, None, None,2017-06-20 12:00:00, 8.1, None, None,25
118.0, None, None,2017-06-20 13:00:00, 8.7, None, None,25
