wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
114.0, None, None,0.0, None,6.4, None,9.4, None, None, None,96.0,2021-04-30 00:00:00, None,18,,,,,,,,,,,,
98.0, None, None,0.0, None,3.4, None,9.1, None, None, None,97.0,2021-04-30 01:00:00, None,18,,,,,,,,,,,,
143.0, None, None,0.0, None,6.2, None,9.1, None, None, None,98.0,2021-04-30 02:00:00, None,18,,,,,,,,,,,,
87.0, None, None,0.0, None,5.4, None,8.8, None, None, None,97.0,2021-04-30 03:00:00, None,18,,,,,,,,,,,,
235.0, None, None,0.0, None,4.2, None,8.8, None, None, None,94.0,2021-04-30 04:00:00, None,18,,,,,,,,,,,,
90.0, None, None,0.0, None,1.6, None,8.5, None, None, None,96.0,2021-04-30 05:00:00, None,18,,,,,,,,,,,,
292.0, None, None,0.0, None,2.1, None,9.1, None, None, None,99.0,2021-04-30 06:00:00, None,18,,,,,,,,,,,,
240.0, None, None,0.0, None,5.5, None,10.3, None, None, None,95.0,2021-04-30 07:00:00, None,18,,,,,,,,,,,,
287.0, None, None,0.0, None,4.8, None,11.3, None, None, None,89.0,2021-04-30 08:00:00, None,18,,,,,,,,,,,,
255.0, None, None,0.0, None,3.3, None,12.8, None, None, None,75.0,2021-04-30 09:00:00, None,18,,,,,,,,,,,,
191.0, None, None,0.0, None,7.6, None,13.6, None, None, None,71.0,2021-04-30 10:00:00, None,18,,,,,,,,,,,,
308.0, None, None,0.0, None,7.0, None,15.6, None, None, None,66.0,2021-04-30 11:00:00, None,18,,,,,,,,,,,,
187.0, None, None,0.0, None,9.0, None,17.4, None, None, None,57.0,2021-04-30 12:00:00, None,18,,,,,,,,,,,,
206.0, None, None,0.0, None,15.4, None,18.7, None, None, None,46.0,2021-04-30 13:00:00, None,18,,,,,,,,,,,,
212.0, None, None,0.0, None,14.5, None,19.9, None, None, None,41.0,2021-04-30 14:00:00, None,18,,,,,,,,,,,,
232.0, None, None,0.0, None,27.6, None,20.5, None, None, None,34.0,2021-04-30 15:00:00, None,18,,,,,,,,,,,,
238.0, None, None,0.0, None,26.1, None,19.8, None, None, None,24.0,2021-04-30 16:00:00, None,18,,,,,,,,,,,,
234.0, None, None,0.0, None,29.6, None,18.6, None, None, None,26.0,2021-04-30 17:00:00, None,18,,,,,,,,,,,,
232.0, None, None,0.0, None,25.5, None,16.4, None, None, None,31.0,2021-04-30 18:00:00, None,18,,,,,,,,,,,,
