SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,13.7, -1.0,0.0,3.1, None,2018-05-14 00:00:00,41.0,68.0,20
None,13.5, None,0.0,3.2, None,2018-05-14 00:15:00,48.0,62.0,20
None,13.5, None,0.0,3.1, None,2018-05-14 00:30:00,50.0,68.0,20
None,13.2, None,0.0,2.8, None,2018-05-14 00:45:00,46.0,72.0,20
None,13.0, 1.0,0.0,3.1, None,2018-05-14 01:00:00,48.0,62.0,20
None,13.3, None,0.0,3.4, None,2018-05-14 01:15:00,51.0,59.0,20
None,13.6, None,0.0,3.0, None,2018-05-14 01:30:00,50.0,64.0,20
None,13.5, None,0.0,3.1, None,2018-05-14 01:45:00,49.0,66.0,20
None,12.8, 0.0,0.0,2.5, None,2018-05-14 02:00:00,43.0,71.0,20
None,12.6, None,0.0,2.3, None,2018-05-14 02:15:00,46.0,71.0,20
None,12.4, None,0.0,2.9, None,2018-05-14 02:30:00,25.0,71.0,20
None,12.4, None,0.0,6.5, None,2018-05-14 02:45:00,32.0,70.0,20
None,12.4, 0.0,0.0,6.6, None,2018-05-14 03:00:00,24.0,69.0,20
None,13.7, None,0.0,9.0, None,2018-05-14 03:15:00,31.0,57.0,20
None,15.5, None,0.0,9.0, None,2018-05-14 03:30:00,28.0,45.0,20
None,15.2, None,0.0,6.5, None,2018-05-14 03:45:00,31.0,63.0,20
None,14.4, 0.0,0.0,7.0, None,2018-05-14 04:00:00,30.0,51.0,20
None,14.2, None,0.0,6.2, None,2018-05-14 04:15:00,22.0,60.0,20
None,15.0, None,0.0,7.1, None,2018-05-14 04:30:00,25.0,47.0,20
None,15.2, None,0.0,7.4, None,2018-05-14 04:45:00,16.0,55.0,20
None,15.9, 0.0,0.0,9.3, None,2018-05-14 05:00:00,23.0,51.0,20
None,16.7, None,0.0,8.6, None,2018-05-14 05:15:00,13.0,49.0,20
None,16.4, None,0.0,6.7, None,2018-05-14 05:30:00,7.0,52.0,20
None,15.0, None,0.0,2.0, None,2018-05-14 05:45:00,190.0,64.0,20
None,14.4, 0.0,0.0,1.3, None,2018-05-14 06:00:00,129.0,66.0,20
None,14.3, None,0.0,3.6, None,2018-05-14 06:15:00,339.0,66.0,20
None,14.3, None,0.0,0.9, None,2018-05-14 06:30:00,270.0,68.0,20
None,15.3, None,0.0,1.0, None,2018-05-14 06:45:00,329.0,62.0,20
None,17.5, 0.0,0.0,3.4, None,2018-05-14 07:00:00,344.0,58.0,20
None,18.8, None,0.0,4.5, None,2018-05-14 07:15:00,351.0,49.0,20
None,19.5, None,0.0,3.6, None,2018-05-14 07:30:00,359.0,47.0,20
None,20.7, None,0.0,7.5, None,2018-05-14 07:45:00,353.0,41.0,20
None,21.5, 2.0,0.0,5.9, None,2018-05-14 08:00:00,337.0,44.0,20
None,21.9, None,0.0,4.3, None,2018-05-14 08:15:00,342.0,42.0,20
None,22.6, None,0.0,4.4, None,2018-05-14 08:30:00,353.0,40.0,20
None,22.5, None,0.0,5.7, None,2018-05-14 08:45:00,327.0,39.0,20
None,23.0, 0.0,0.0,5.6, None,2018-05-14 09:00:00,324.0,41.0,20
None,23.5, None,0.0,5.6, None,2018-05-14 09:15:00,329.0,39.0,20
None,23.9, None,0.0,5.5, None,2018-05-14 09:30:00,321.0,39.0,20
None,24.0, None,0.0,5.2, None,2018-05-14 09:45:00,351.0,36.0,20
None,24.9, 0.0,0.0,2.6, None,2018-05-14 10:00:00,357.0,35.0,20
None,25.0, None,0.0,5.7, None,2018-05-14 10:15:00,137.0,39.0,20
None,25.1, None,0.0,7.4, None,2018-05-14 10:30:00,144.0,39.0,20
None,25.0, None,0.0,8.1, None,2018-05-14 10:45:00,132.0,38.0,20
None,25.0, 0.0,0.0,8.7, None,2018-05-14 11:00:00,152.0,37.0,20
None,25.3, None,0.0,6.8, None,2018-05-14 11:15:00,119.0,38.0,20
None,25.7, None,0.0,7.0, None,2018-05-14 11:30:00,141.0,39.0,20
None,25.9, None,0.0,9.4, None,2018-05-14 11:45:00,148.0,40.0,20
None,26.0, 0.0,0.0,8.4, None,2018-05-14 12:00:00,171.0,39.0,20
None,26.2, None,0.0,8.5, None,2018-05-14 12:15:00,156.0,38.0,20
None,26.4, None,0.0,7.8, None,2018-05-14 12:30:00,160.0,37.0,20
None,26.3, None,0.0,6.7, None,2018-05-14 12:45:00,162.0,35.0,20
None,26.5, 1.0,0.0,8.7, None,2018-05-14 13:00:00,154.0,37.0,20
None,26.6, None,0.0,9.9, None,2018-05-14 13:15:00,161.0,35.0,20
None,25.9, None,0.0,12.4, None,2018-05-14 13:30:00,141.0,37.0,20
None,26.4, None,0.0,8.3, None,2018-05-14 13:45:00,168.0,35.0,20
None,27.0, -1.0,0.0,9.3, None,2018-05-14 14:00:00,149.0,34.0,20
None,27.5, None,0.0,7.8, None,2018-05-14 14:15:00,166.0,30.0,20
None,27.3, None,0.0,8.4, None,2018-05-14 14:30:00,200.0,30.0,20
None,27.4, None,0.0,8.1, None,2018-05-14 14:45:00,163.0,28.0,20
None,27.2, 1.0,0.0,8.0, None,2018-05-14 15:00:00,192.0,25.0,20
None,27.1, None,0.0,7.4, None,2018-05-14 15:15:00,205.0,24.0,20
None,27.2, None,0.0,8.2, None,2018-05-14 15:30:00,171.0,25.0,20
None,27.0, None,0.0,9.2, None,2018-05-14 15:45:00,155.0,25.0,20
None,27.3, -1.0,0.0,6.1, None,2018-05-14 16:00:00,250.0,26.0,20
None,27.5, None,0.0,6.5, None,2018-05-14 16:15:00,246.0,28.0,20
None,27.6, None,0.0,7.0, None,2018-05-14 16:30:00,206.0,28.0,20
None,27.2, None,0.0,4.5, None,2018-05-14 16:45:00,224.0,27.0,20
None,27.3, 0.0,0.0,4.1, None,2018-05-14 17:00:00,185.0,25.0,20
None,27.4, None,0.0,3.8, None,2018-05-14 17:15:00,186.0,29.0,20
None,27.0, None,0.0,3.0, None,2018-05-14 17:30:00,172.0,29.0,20
None,26.8, None,0.0,4.9, None,2018-05-14 17:45:00,260.0,26.0,20
None,25.7, -1.0,0.0,4.0, None,2018-05-14 18:00:00,283.0,31.0,20
None,24.6, None,0.0,4.0, None,2018-05-14 18:15:00,267.0,28.0,20
None,23.6, None,0.0,2.3, None,2018-05-14 18:30:00,281.0,32.0,20
None,22.7, None,0.0,3.3, None,2018-05-14 18:45:00,328.0,40.0,20
None,21.9, -2.0,0.0,3.1, None,2018-05-14 19:00:00,330.0,39.0,20
None,21.2, None,0.0,3.0, None,2018-05-14 19:15:00,336.0,47.0,20
None,20.5, None,0.0,2.7, None,2018-05-14 19:30:00,353.0,47.0,20
None,19.8, None,0.0,3.1, None,2018-05-14 19:45:00,350.0,53.0,20
None,19.2, -1.0,0.0,3.3, None,2018-05-14 20:00:00,346.0,52.0,20
None,18.7, None,0.0,2.9, None,2018-05-14 20:15:00,15.0,53.0,20
None,18.3, None,0.0,3.2, None,2018-05-14 20:30:00,8.0,56.0,20
