RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
21.71, None, None, None,12.79,244.3, None, None,-21.0, None, None, None, None, None, None, None, None,-4.216, None, None, None, None,23.54, None, None, None, None, None,2017-03-12 00:00:00, None,11
21.71, None, None, None,11.17,257.0, None, None,-21.0, None, None, None, None, None, None, None, None,-4.187, None, None, None, None,19.97, None, None, None, None, None,2017-03-12 01:00:00, None,11
21.78, None, None, None,11.73,251.2, None, None,-21.0, None, None, None, None, None, None, None, None,-4.448, None, None, None, None,24.5, None, None, None, None, None,2017-03-12 04:00:00, None,11
21.81, None, None, None,11.17,257.1, None, None,-21.0, None, None, None, None, None, None, None, None,-4.545, None, None, None, None,22.5, None, None, None, None, None,2017-03-12 05:00:00, None,11
21.87, None, None, None,11.52,257.6, None, None,-21.0, None, None, None, None, None, None, None, None,-4.719, None, None, None, None,22.5, None, None, None, None, None,2017-03-12 06:00:00, None,11
21.89, None, None, None,10.36,259.1, None, None,-21.0, None, None, None, None, None, None, None, None,-4.797, None, None, None, None,21.98, None, None, None, None, None,2017-03-12 07:00:00, None,11
21.9, None, None, None,9.52,257.4, None, None,-21.0, None, None, None, None, None, None, None, None,-4.845, None, None, None, None,22.77, None, None, None, None, None,2017-03-12 08:00:00, None,11
21.83, None, None, None,8.87,254.0, None, None,-21.0, None, None, None, None, None, None, None, None,-4.584, None, None, None, None,22.33, None, None, None, None, None,2017-03-12 09:00:00, None,11
21.72, None, None, None,9.01,252.7, None, None,-21.0, None, None, None, None, None, None, None, None,-4.245, None, None, None, None,22.15, None, None, None, None, None,2017-03-12 10:00:00, None,11
21.53, None, None, None,8.02,254.6, None, None,-21.0, None, None, None, None, None, None, None, None,-3.609, None, None, None, None,21.71, None, None, None, None, None,2017-03-12 11:00:00, None,11
21.37, None, None, None,6.538,259.2, None, None,-20.0, None, None, None, None, None, None, None, None,-3.07, None, None, None, None,22.18, None, None, None, None, None,2017-03-12 12:00:00, None,11
21.38, None, None, None,6.993,277.4, None, None,-20.0, None, None, None, None, None, None, None, None,-3.089, None, None, None, None,24.55, None, None, None, None, None,2017-03-12 13:00:00, None,11
21.38, None, None, None,9.15,275.6, None, None,-20.0, None, None, None, None, None, None, None, None,-3.088, None, None, None, None,19.35, None, None, None, None, None,2017-03-12 14:00:00, None,11
21.47, None, None, None,9.55,272.3, None, None,-20.0, None, None, None, None, None, None, None, None,-3.405, None, None, None, None,17.57, None, None, None, None, None,2017-03-12 15:00:00, None,11
