pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 0.935, 40.24, None, None, None, None, 0.0, None, -11.0, 0.9, -1.5, 0.0, -11.0, None, 1.0, 40.0, None,2022-02-12 00:00:00, 66.0, None, 66.02,7
None, None, -0.651, 55.48, None, None, None, None, 0.0, None, -7.0, -0.7, -1.5, 0.0, -7.0, None, 1.2, 55.0, None,2022-02-12 01:00:00, 66.0, None, 65.74,7
None, None, -1.213, 63.99, None, None, None, None, 1.0, None, -6.0, -1.2, -1.5, 0.2, -6.0, None, 1.2, 64.0, None,2022-02-12 02:00:00, 66.0, None, 66.18,7
None, None, 0.514, 47.76, None, None, None, None, 0.0, None, -9.0, 0.5, -1.5, -0.1, -9.0, None, 1.2, 48.0, None,2022-02-12 03:00:00, 66.0, None, 65.92,7
None, None, 0.383, 50.24, None, None, None, None, None, None, -9.0, 0.4, -1.5, None, -9.0, None, 1.2, 50.0, None,2022-02-12 04:00:00, None, None, 66.12,7
None, None, 1.074, 49.51, None, None, None, None, 0.0, None, -8.0, 1.1, -1.5, 0.0, -8.0, None, 1.2, 50.0, None,2022-02-12 05:00:00, 66.0, None, 66.25,7
None, None, 1.448, 50.03, None, None, None, None, 0.0, None, -8.0, 1.4, -1.5, -0.2, -8.0, None, 1.8, 50.0, None,2022-02-12 06:00:00, 66.0, None, 65.87,7
None, None, 0.294, 56.11, None, None, None, None, 0.0, None, -7.0, 0.3, 0.1, 0.0, -7.0, None, 1.4, 56.0, None,2022-02-12 07:00:00, 66.0, None, 65.94,7
None, None, 0.747, 54.37, None, None, None, None, 1.0, None, -7.0, 0.7, -0.2, 0.1, -7.0, None, 1.4, 54.0, None,2022-02-12 08:00:00, 66.0, None, 66.25,7
None, None, 1.254, 55.22, None, None, None, None, 0.0, None, -7.0, 1.3, -0.4, 0.1, -7.0, None, 1.5, 55.0, None,2022-02-12 09:00:00, 66.0, None, 66.11,7
None, None, 3.469, 50.35, None, None, None, None, 0.0, None, -6.0, 3.5, -0.4, 0.2, -6.0, None, 3.4, 50.0, None,2022-02-12 10:00:00, 66.0, None, 65.81,7
None, None, 4.154, 49.72, None, None, None, None, 0.0, None, -5.0, 4.2, -0.4, -0.1, -5.0, None, 4.8, 50.0, None,2022-02-12 11:00:00, 66.0, None, 65.56,7
None, None, 6.023, 42.47, None, None, None, None, 0.0, None, -6.0, 6.0, -0.4, 0.2, -6.0, None, 6.0, 42.0, None,2022-02-12 12:00:00, 66.0, None, 65.61,7
None, None, 6.377, 37.12, None, None, None, None, -1.0, None, -7.0, 6.4, -0.4, 0.0, -7.0, None, 6.3, 37.0, None,2022-02-12 13:00:00, 65.0, None, 64.73,7
None, None, 5.99, 44.12, None, None, None, None, 0.0, None, -5.0, 6.0, -0.4, 0.0, -5.0, None, 7.0, 44.0, None,2022-02-12 14:00:00, 65.0, None, 64.56,7
None, None, 5.677, 48.83, None, None, None, None, 1.0, None, -4.0, 5.7, -0.4, 0.0, -4.0, None, 7.0, 49.0, None,2022-02-12 15:00:00, 65.0, None, 64.88,7
None, None, 4.776, 53.2, None, None, None, None, 0.0, None, -4.0, 4.8, -0.4, 0.0, -4.0, None, 7.0, 53.0, None,2022-02-12 16:00:00, 65.0, None, 64.86,7
None, None, 4.043, 58.03, None, None, None, None, 0.0, None, -3.0, 4.0, -0.4, 0.0, -3.0, None, 7.0, 58.0, None,2022-02-12 17:00:00, 65.0, None, 65.07,7
None, None, None, None, None, None, None, None, 1.0, None, -3.0, 2.9, -0.4, -0.2, None, None, 7.0, 64.0, None,2022-02-12 18:00:00, 65.0, None, None,7
None, None, 2.665, 67.86, None, None, None, None, 0.0, None, -3.0, 2.7, 2.6, 0.0, -3.0, None, 2.9, 68.0, None,2022-02-12 19:00:00, 65.0, None, 65.43,7
None, None, 2.178, 70.5, None, None, None, None, 0.0, None, -3.0, 2.2, 2.2, -0.2, -3.0, None, 2.9, 71.0, None,2022-02-12 20:00:00, 65.0, None, 65.42,7
None, None, 2.373, 71.29, None, None, None, None, 0.0, None, -2.0, 2.4, 1.9, 0.0, -2.0, None, 2.9, 71.0, None,2022-02-12 21:00:00, 65.0, None, 65.37,7
None, None, 3.888, 67.84, None, None, None, None, 0.0, None, -1.0, 3.9, 1.9, 0.1, -1.0, None, 3.9, 68.0, None,2022-02-12 22:00:00, 65.0, None, 65.44,7
None, None, 4.027, 67.36, None, None, None, None, 0.0, None, -1.0, 4.0, 1.9, -0.2, -1.0, None, 4.6, 67.0, None,2022-02-12 23:00:00, 66.0, None, 65.62,7
None, None, 3.293, 72.07, None, None, None, None, -1.0, None, -1.0, 3.3, 1.9, 0.1, -1.0, None, 4.6, 72.0, None,2022-02-13 00:00:00, 65.0, None, 65.12,7
None, None, 2.617, 72.96, None, None, None, None, None, None, -2.0, 2.6, 1.9, None, -2.0, None, 4.6, 73.0, None,2022-02-13 01:00:00, None, None, 65.26,7
None, None, 2.623, 71.95, None, None, None, None, 0.0, None, -2.0, 2.6, 1.9, -0.1, -2.0, None, 4.6, 72.0, None,2022-02-13 02:00:00, 65.0, None, 64.79,7
None, None, 3.332, 68.91, None, None, None, None, -1.0, None, -2.0, 3.3, 1.9, 0.1, -2.0, None, 4.6, 69.0, None,2022-02-13 03:00:00, 64.0, None, 64.2,7
None, None, 3.877, 68.25, None, None, None, None, 0.0, None, -1.0, 3.9, 1.9, 0.1, -1.0, None, 4.6, 68.0, None,2022-02-13 04:00:00, 64.0, None, 64.31,7
None, None, 4.249, 66.15, None, None, None, None, 0.0, None, -1.0, 4.2, 1.9, -0.1, -1.0, None, 4.6, 66.0, None,2022-02-13 05:00:00, 64.0, None, 64.35,7
None, None, 2.806, 72.94, None, None, None, None, 0.0, None, -2.0, 2.8, 1.9, 0.0, -2.0, None, 4.6, 73.0, None,2022-02-13 06:00:00, 64.0, None, 64.34,7
None, None, 2.685, 75.08, None, None, None, None, 0.0, None, -1.0, 2.7, 2.7, 0.1, -1.0, None, 2.9, 75.0, None,2022-02-13 07:00:00, 64.0, None, 64.13,7
None, None, 2.968, 74.58, None, None, None, None, 0.0, None, -1.0, 3.0, 2.5, 0.0, -1.0, None, 2.9, 75.0, None,2022-02-13 08:00:00, 64.0, None, 64.08,7
None, None, 5.106, 65.86, None, None, None, None, 1.0, None, -1.0, 5.1, 2.5, -0.1, -1.0, None, 5.5, 66.0, None,2022-02-13 09:00:00, 64.0, None, 64.4,7
None, None, 4.868, 70.02, None, None, None, None, 0.0, None, 0.0, 4.9, 2.5, 0.2, 0.0, None, 5.5, 70.0, None,2022-02-13 10:00:00, 64.0, None, 64.29,7
None, None, 6.274, 62.42, None, None, None, None, 0.0, None, 0.0, 6.3, 2.5, 0.1, 0.0, None, 6.4, 62.0, None,2022-02-13 11:00:00, 64.0, None, 64.15,7
None, None, 6.966, 55.55, None, None, None, None, 0.0, None, -2.0, 7.0, 2.5, 0.0, -2.0, None, 7.1, 56.0, None,2022-02-13 12:00:00, 64.0, None, 63.95,7
None, None, 7.159, 55.6, None, None, None, None, 0.0, None, -1.0, 7.2, 2.5, 0.1, -1.0, None, 7.6, 56.0, None,2022-02-13 13:00:00, 64.0, None, 63.59,7
None, None, 7.624, 54.08, None, None, None, None, 0.0, None, -1.0, 7.6, 2.5, 0.0, -1.0, None, 7.7, 54.0, None,2022-02-13 14:00:00, 63.0, None, 63.49,7
None, None, 7.378, 53.01, None, None, None, None, 0.0, None, -2.0, 7.4, 2.5, 0.0, -2.0, None, 7.9, 53.0, None,2022-02-13 15:00:00, 63.0, None, 63.38,7
None, None, 6.915, 54.33, None, None, None, None, 0.0, None, -2.0, 6.9, 2.5, 0.0, -2.0, None, 7.9, 54.0, None,2022-02-13 16:00:00, 63.0, None, 63.16,7
None, None, 4.529, 65.13, None, None, None, None, 0.0, None, -1.0, 4.5, 2.5, -0.2, -1.0, None, 7.9, 65.0, None,2022-02-13 17:00:00, 63.0, None, 63.35,7
None, None, 3.229, 69.23, None, None, None, None, 0.0, None, -2.0, 3.2, 2.5, 0.0, -2.0, None, 7.9, 69.0, None,2022-02-13 18:00:00, 63.0, None, 63.49,7
None, None, 3.24, 66.07, None, None, None, None, 0.0, None, -3.0, 3.2, 2.9, -0.1, -3.0, None, 3.6, 66.0, None,2022-02-13 19:00:00, 63.0, None, 63.43,7
None, None, 3.297, 62.35, None, None, None, None, 0.0, None, -3.0, 3.3, 2.8, -0.2, -3.0, None, 4.5, 62.0, None,2022-02-13 20:00:00, 64.0, None, 63.67,7
None, None, 2.354, 68.47, None, None, None, None, 0.0, None, -3.0, 2.4, 2.4, 0.1, -3.0, None, 4.5, 68.0, None,2022-02-13 21:00:00, 63.0, None, 63.46,7
None, None, 3.249, 58.52, None, None, None, None, 0.0, None, -4.0, 3.2, 2.3, 0.0, -4.0, None, 4.5, 59.0, None,2022-02-13 22:00:00, 64.0, None, 63.69,7
None, None, 2.903, 56.73, None, None, None, None, 0.0, None, -5.0, 2.9, 2.3, -0.2, -5.0, None, 4.5, 57.0, None,2022-02-13 23:00:00, 64.0, None, 63.78,7
None, None, 1.989, 60.47, None, None, None, None, 0.0, None, -5.0, 2.0, 1.9, 0.2, -5.0, None, 4.5, 60.0, None,2022-02-14 00:00:00, 64.0, None, 63.6,7
None, None, 2.442, 55.52, None, None, None, None, 0.0, None, -5.0, 2.4, 1.9, 0.0, -5.0, None, 4.5, 56.0, None,2022-02-14 01:00:00, 64.0, None, 63.63,7
None, None, 1.741, 67.36, None, None, None, None, 0.0, None, -4.0, 1.7, 1.5, 0.1, -4.0, None, 4.5, 67.0, None,2022-02-14 02:00:00, 64.0, None, 63.54,7
None, None, 1.284, 69.36, None, None, None, None, 0.0, None, -4.0, 1.3, 1.2, 0.1, -4.0, None, 4.5, 69.0, None,2022-02-14 03:00:00, 64.0, None, 63.71,7
None, None, 0.914, 72.66, None, None, None, None, 0.0, None, -3.0, 0.9, 0.9, 0.0, -3.0, None, 4.5, 73.0, None,2022-02-14 04:00:00, 64.0, None, 63.71,7
None, None, 0.477, 76.1, None, None, None, None, 0.0, None, -3.0, 0.5, 0.5, 0.0, -3.0, None, 4.5, 76.0, None,2022-02-14 05:00:00, 64.0, None, 63.69,7
None, None, 0.622, 76.75, None, None, None, None, 0.0, None, -3.0, 0.6, 0.4, 0.0, -3.0, None, 4.5, 77.0, None,2022-02-14 06:00:00, 64.0, None, 63.73,7
None, None, 0.434, 79.21, None, None, None, None, 0.0, None, -3.0, 0.4, 0.2, 0.0, -3.0, None, 0.6, 79.0, None,2022-02-14 07:00:00, 64.0, None, 63.76,7
