station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 5.784, None, 55.26, 2012-01-02 06:00:00, 12.08
None, 6.999, None, 64.77, 2012-01-02 07:00:00, 10.96
None, 7.19, None, 58.8, 2012-01-02 08:00:00, 11.73
None, 9.5, None, 55.96, 2012-01-02 09:00:00, 12.11
None, 8.18, None, 57.28, 2012-01-02 10:00:00, 12.24
None, 9.86, None, 56.04, 2012-01-02 11:00:00, 12.35
None, 10.38, None, 75.0, 2012-01-02 12:00:00, 10.12
None, 10.25, None, 93.4, 2012-01-02 13:00:00, 8.6
None, 11.5, None, 94.9, 2012-01-02 14:00:00, 8.55
None, 11.49, None, 95.0, 2012-01-02 15:00:00, 8.99
None, 6.302, None, 94.2, 2012-01-02 16:00:00, 9.39
None, 5.014, None, 91.8, 2012-01-02 17:00:00, 9.89
None, 3.679, None, 92.2, 2012-01-02 18:00:00, 9.5
None, 3.679, None, 93.9, 2012-01-02 19:00:00, 9.22
None, 6.093, None, 96.3, 2012-01-02 20:00:00, 8.78
None, 8.2, None, 97.0, 2012-01-02 21:00:00, 8.96
None, 6.454, None, 93.7, 2012-01-02 22:00:00, 8.98
None, 4.326, None, 90.8, 2012-01-02 23:00:00, 9.17
None, 3.865, None, 92.6, 2012-01-03 00:00:00, 8.84
None, 3.175, None, 94.3, 2012-01-03 01:00:00, 8.39
None, 4.38, None, 91.9, 2012-01-03 02:00:00, 8.58
None, 7.09, None, 92.2, 2012-01-03 03:00:00, 8.9
None, 11.62, None, 92.4, 2012-01-03 04:00:00, 9.23
None, 13.49, None, 92.8, 2012-01-03 05:00:00, 9.03
None, 12.87, None, 94.2, 2012-01-03 06:00:00, 8.74
None, 12.85, None, 94.3, 2012-01-03 07:00:00, 8.87
None, 12.77, None, 93.9, 2012-01-03 08:00:00, 8.79
None, 14.16, None, 96.1, 2012-01-03 09:00:00, 8.63
None, 12.96, None, 97.0, 2012-01-03 10:00:00, 8.59
None, 14.49, None, 98.2, 2012-01-03 11:00:00, 8.76
None, 14.17, None, 97.8, 2012-01-03 12:00:00, 8.91
None, 14.24, None, 97.2, 2012-01-03 13:00:00, 9.24
None, 14.8, None, 96.7, 2012-01-03 14:00:00, 9.43
None, 15.14, None, 96.7, 2012-01-03 15:00:00, 9.45
None, 15.51, None, 96.9, 2012-01-03 16:00:00, 9.37
None, 14.68, None, 97.1, 2012-01-03 17:00:00, 9.38
None, 15.34, None, 97.6, 2012-01-03 18:00:00, 9.31
None, 14.9, None, 97.2, 2012-01-03 19:00:00, 9.3
None, 14.86, None, 97.4, 2012-01-03 20:00:00, 9.34
None, 15.06, None, 97.1, 2012-01-03 21:00:00, 9.46
None, 14.11, None, 97.3, 2012-01-03 22:00:00, 9.53
None, 13.33, None, 97.6, 2012-01-03 23:00:00, 9.63
None, 14.8, None, 94.6, 2012-01-04 00:00:00, 10.05
None, 16.55, None, 90.1, 2012-01-04 01:00:00, 10.56
None, 15.84, None, 90.1, 2012-01-04 02:00:00, 10.42
None, 15.2, None, 94.8, 2012-01-04 03:00:00, 9.86
None, 14.84, None, 95.6, 2012-01-04 04:00:00, 9.74
None, 13.97, None, 95.7, 2012-01-04 05:00:00, 9.63
None, 12.35, None, 96.7, 2012-01-04 06:00:00, 9.49
None, 9.81, None, 97.8, 2012-01-04 07:00:00, 9.64
None, 8.42, None, 98.1, 2012-01-04 08:00:00, 9.83
None, 8.14, None, 98.1, 2012-01-04 09:00:00, 9.99
None, 7.53, None, 97.2, 2012-01-04 10:00:00, 10.14
None, 7.85, None, 96.5, 2012-01-04 11:00:00, 10.22
None, 7.49, None, 97.4, 2012-01-04 12:00:00, 10.13
None, 7.3, None, 97.9, 2012-01-04 13:00:00, 9.96
None, 6.649, None, 98.6, 2012-01-04 14:00:00, 9.85
None, 7.39, None, 98.7, 2012-01-04 15:00:00, 9.89
None, 7.82, None, 97.9, 2012-01-04 16:00:00, 9.96
None, 7.88, None, 94.5, 2012-01-04 17:00:00, 9.53
None, 4.877, None, 93.3, 2012-01-04 18:00:00, 8.85
None, 5.458, None, 91.6, 2012-01-04 19:00:00, 9.1
None, 6.6, None, 84.7, 2012-01-04 20:00:00, 9.59
None, 6.347, None, 85.4, 2012-01-04 21:00:00, 9.36
None, 5.688, None, 87.5, 2012-01-04 22:00:00, 9.19
None, 5.542, None, 89.6, 2012-01-04 23:00:00, 9.12
None, 6.758, None, 87.5, 2012-01-05 00:00:00, 8.98
None, 7.45, None, 88.9, 2012-01-05 01:00:00, 7.73
None, 6.447, None, 86.9, 2012-01-05 02:00:00, 7.43
None, 8.58, None, 90.1, 2012-01-05 03:00:00, 7.01
None, 5.827, None, 87.2, 2012-01-05 04:00:00, 7.36
None, 6.703, None, 80.3, 2012-01-05 05:00:00, 7.83
None, 6.773, None, 77.5, 2012-01-05 06:00:00, 8.28
None, 8.77, None, 81.9, 2012-01-05 07:00:00, 7.7
None, 9.03, None, 85.4, 2012-01-05 08:00:00, 7.83
None, 9.85, None, 83.5, 2012-01-05 09:00:00, 8.04
None, 9.88, None, 82.4, 2012-01-05 10:00:00, 8.14
None, 9.78, None, 80.6, 2012-01-05 11:00:00, 8.47
None, 9.68, None, 79.8, 2012-01-05 12:00:00, 8.35
None, 9.45, None, 82.7, 2012-01-05 13:00:00, 7.33
None, 11.85, None, 87.0, 2012-01-05 14:00:00, 7.31
None, 11.76, None, 82.1, 2012-01-05 15:00:00, 7.56
None, 10.25, None, 81.0, 2012-01-05 16:00:00, 7.31
None, 7.45, None, 80.3, 2012-01-05 17:00:00, 7.17
None, 6.529, None, 80.5, 2012-01-05 18:00:00, 7.03
None, 3.421, None, 80.9, 2012-01-05 19:00:00, 6.179
None, 1.18, None, 85.2, 2012-01-05 20:00:00, 5.556
None, 1.089, None, 84.7, 2012-01-05 21:00:00, 5.381
None, 1.173, None, 79.5, 2012-01-05 22:00:00, 5.307
None, 1.521, None, 78.1, 2012-01-05 23:00:00, 5.294
None, 1.131, None, 77.2, 2012-01-06 00:00:00, 5.422
None, 1.053, None, 79.0, 2012-01-06 01:00:00, 5.389
None, 1.378, None, 85.8, 2012-01-06 02:00:00, 4.923
None, 1.827, None, 89.3, 2012-01-06 03:00:00, 4.438
None, 2.453, None, 88.0, 2012-01-06 04:00:00, 4.649
None, 2.365, None, 89.1, 2012-01-06 05:00:00, 4.52
None, 2.662, None, 88.1, 2012-01-06 06:00:00, 4.569
None, 4.06, None, 86.5, 2012-01-06 07:00:00, 5.086
None, 3.693, None, 88.9, 2012-01-06 08:00:00, 4.671
None, 3.784, None, 91.0, 2012-01-06 09:00:00, 4.606
None, 3.583, None, 92.3, 2012-01-06 10:00:00, 4.771
None, 3.882, None, 92.7, 2012-01-06 11:00:00, 4.982
None, 7.34, None, 87.0, 2012-01-06 12:00:00, 6.304
None, 7.05, None, 88.9, 2012-01-06 13:00:00, 6.008
None, 6.914, None, 92.5, 2012-01-06 14:00:00, 5.443
None, 7.9, None, 91.5, 2012-01-06 15:00:00, 5.57
None, 7.43, None, 94.3, 2012-01-06 16:00:00, 4.672
None, 9.09, None, 92.7, 2012-01-06 17:00:00, 4.764
None, 7.53, None, 93.9, 2012-01-06 18:00:00, 4.578
None, 6.887, None, 95.2, 2012-01-06 19:00:00, 4.342
None, 6.177, None, 95.3, 2012-01-06 20:00:00, 4.285
None, 5.859, None, 95.1, 2012-01-06 21:00:00, 4.589
None, 5.82, None, 94.8, 2012-01-06 22:00:00, 4.804
None, 5.266, None, 93.3, 2012-01-06 23:00:00, 5.035
None, 5.653, None, 91.3, 2012-01-07 00:00:00, 5.251
None, 5.238, None, 90.1, 2012-01-07 01:00:00, 5.332
None, 5.28, None, 88.1, 2012-01-07 02:00:00, 5.692
None, 4.97, None, 86.9, 2012-01-07 03:00:00, 5.83
None, 4.998, None, 87.4, 2012-01-07 04:00:00, 5.846
None, 5.379, None, 86.7, 2012-01-07 05:00:00, 5.935
None, 5.291, None, 87.9, 2012-01-07 06:00:00, 5.932
None, 5.936, None, 89.4, 2012-01-07 07:00:00, 5.849
None, 4.659, None, 92.4, 2012-01-07 08:00:00, 5.656
None, 6.198, None, 94.0, 2012-01-07 09:00:00, 5.769
None, 7.61, None, 93.6, 2012-01-07 10:00:00, 5.975
None, 6.039, None, 95.2, 2012-01-07 11:00:00, 5.542
None, 5.964, None, 95.1, 2012-01-07 12:00:00, 5.518
None, 7.47, None, 94.4, 2012-01-07 13:00:00, 5.776
None, 7.87, None, 94.2, 2012-01-07 14:00:00, 6.105
None, 8.22, None, 95.2, 2012-01-07 15:00:00, 6.329
None, 8.54, None, 96.0, 2012-01-07 16:00:00, 6.657
None, 7.47, None, 96.7, 2012-01-07 17:00:00, 6.781
None, 6.056, None, 96.0, 2012-01-07 18:00:00, 7.23
None, 7.16, None, 97.4, 2012-01-07 19:00:00, 7.93
None, 9.18, None, 97.9, 2012-01-07 20:00:00, 8.31
None, 9.77, None, 98.0, 2012-01-07 21:00:00, 7.59
None, 8.66, None, 98.5, 2012-01-07 22:00:00, 8.18
None, 8.8, None, 98.6, 2012-01-07 23:00:00, 8.84
None, 9.3, None, 98.8, 2012-01-08 00:00:00, 8.6
None, 8.16, None, 99.1, 2012-01-08 01:00:00, 8.63
None, 7.35, None, 99.2, 2012-01-08 02:00:00, 8.86
None, 7.58, None, 99.0, 2012-01-08 03:00:00, 8.78
None, 6.843, None, 99.2, 2012-01-08 04:00:00, 8.74
None, 8.65, None, 99.2, 2012-01-08 05:00:00, 8.63
None, 8.94, None, 99.0, 2012-01-08 06:00:00, 8.58
None, 8.9, None, 99.0, 2012-01-08 07:00:00, 8.51
None, 10.67, None, 98.9, 2012-01-08 08:00:00, 8.26
None, 10.63, None, 98.6, 2012-01-08 09:00:00, 8.21
None, 11.61, None, 98.6, 2012-01-08 10:00:00, 8.15
None, 11.27, None, 98.5, 2012-01-08 11:00:00, 8.17
None, 11.33, None, 98.2, 2012-01-08 12:00:00, 8.18
None, 10.22, None, 98.3, 2012-01-08 13:00:00, 8.12
None, 9.0, None, 98.6, 2012-01-08 14:00:00, 8.12
None, 9.4, None, 98.9, 2012-01-08 15:00:00, 8.04
None, 9.41, None, 99.0, 2012-01-08 16:00:00, 7.93
None, 8.95, None, 99.0, 2012-01-08 17:00:00, 7.75
None, 7.54, None, 98.2, 2012-01-08 18:00:00, 7.63
None, 7.61, None, 98.4, 2012-01-08 19:00:00, 7.75
None, 7.37, None, 98.4, 2012-01-08 20:00:00, 8.02
None, 7.13, None, 96.5, 2012-01-08 21:00:00, 8.33
None, 8.09, None, 91.7, 2012-01-08 22:00:00, 8.95
None, 6.159, None, 92.7, 2012-01-08 23:00:00, 8.93
None, 9.12, None, 96.3, 2012-01-09 00:00:00, 8.93
None, 10.96, None, 97.2, 2012-01-09 01:00:00, 8.81
None, 9.48, None, 97.8, 2012-01-09 02:00:00, 8.82
None, 7.79, None, 98.5, 2012-01-09 03:00:00, 9.06
None, 6.686, None, 91.3, 2012-01-09 04:00:00, 9.63
None, 5.97, None, 91.6, 2012-01-09 05:00:00, 8.94
None, 6.413, None, 93.0, 2012-01-09 06:00:00, 8.42
None, 7.44, None, 91.7, 2012-01-09 07:00:00, 8.19
None, 7.99, None, 92.9, 2012-01-09 08:00:00, 7.84
None, 6.91, None, 91.4, 2012-01-09 09:00:00, 7.62
None, 7.85, None, 89.1, 2012-01-09 10:00:00, 7.84
None, 7.03, None, 84.8, 2012-01-09 11:00:00, 8.15
None, 3.718, None, 85.5, 2012-01-09 12:00:00, 8.0
None, 7.07, None, 80.3, 2012-01-09 13:00:00, 7.99
None, 6.75, None, 77.1, 2012-01-09 14:00:00, 8.05
None, 9.39, None, 76.1, 2012-01-09 15:00:00, 8.05
None, 9.25, None, 75.0, 2012-01-09 16:00:00, 7.9
None, 9.68, None, 70.6, 2012-01-09 17:00:00, 7.76
None, 9.06, None, 75.0, 2012-01-09 18:00:00, 7.54
None, 8.89, None, 74.6, 2012-01-09 19:00:00, 7.28
None, 4.668, None, 81.2, 2012-01-09 20:00:00, 6.46
None, 2.0, None, 86.4, 2012-01-09 21:00:00, 5.008
None, 1.538, None, 83.9, 2012-01-09 22:00:00, 4.633
None, 2.548, None, 83.1, 2012-01-09 23:00:00, 4.52
None, 2.73, None, 81.8, 2012-01-10 00:00:00, 4.551
None, 2.025, None, 82.4, 2012-01-10 01:00:00, 4.0
None, 1.821, None, 83.1, 2012-01-10 02:00:00, 3.954
None, 1.819, None, 82.8, 2012-01-10 03:00:00, 3.63
None, 1.136, None, 84.7, 2012-01-10 04:00:00, 3.256
None, 1.805, None, 85.9, 2012-01-10 05:00:00, 3.106
None, 1.797, None, 78.6, 2012-01-10 06:00:00, 2.67
None, 1.028, None, 78.3, 2012-01-10 07:00:00, 2.684
None, 1.773, None, 85.0, 2012-01-10 08:00:00, 1.814
None, 1.893, None, 85.0, 2012-01-10 09:00:00, 2.05
None, 0.903999, None, 71.2, 2012-01-10 10:00:00, 4.575
None, 0.959999, None, 70.6, 2012-01-10 11:00:00, 5.6
None, 3.005, None, 74.8, 2012-01-10 12:00:00, 5.101
None, 3.579, None, 65.49, 2012-01-10 13:00:00, 5.056
None, 4.428, None, 61.96, 2012-01-10 14:00:00, 5.568
None, 4.172, None, 57.16, 2012-01-10 15:00:00, 6.057
None, 2.402, None, 57.69, 2012-01-10 16:00:00, 6.331
None, 1.195, None, 57.64, 2012-01-10 17:00:00, 6.019
None, 1.563, None, 60.38, 2012-01-10 18:00:00, 5.306
None, 1.743, None, 66.9, 2012-01-10 19:00:00, 4.483
None, 2.018, None, 71.9, 2012-01-10 20:00:00, 3.862
None, 2.238, None, 77.0, 2012-01-10 21:00:00, 3.141
None, 1.348, None, 78.4, 2012-01-10 22:00:00, 2.518
None, 0.683, None, 81.4, 2012-01-10 23:00:00, 2.575
None, 1.792, None, 76.4, 2012-01-11 00:00:00, 2.786
None, 2.561, None, 81.4, 2012-01-11 01:00:00, 2.32
None, 2.851, None, 79.9, 2012-01-11 02:00:00, 2.686
None, 1.601, None, 81.2, 2012-01-11 03:00:00, 2.366
None, 0.820999, None, 77.1, 2012-01-11 04:00:00, 2.319
None, 0.750999, None, 78.6, 2012-01-11 05:00:00, 2.381
None, 2.247, None, 78.5, 2012-01-11 06:00:00, 2.348
None, 2.929, None, 78.1, 2012-01-11 07:00:00, 2.613
None, 2.573, None, 79.0, 2012-01-11 08:00:00, 2.634
None, 2.023, None, 76.8, 2012-01-11 09:00:00, 2.499
None, 1.158, None, 72.3, 2012-01-11 10:00:00, 3.728
None, 2.617, None, 69.73, 2012-01-11 11:00:00, 4.223
None, 1.461, None, 68.64, 2012-01-11 12:00:00, 4.988
None, 1.601, None, 62.36, 2012-01-11 13:00:00, 5.78
None, 2.111, None, 67.12, 2012-01-11 14:00:00, 5.701
None, 3.047, None, 66.48, 2012-01-11 15:00:00, 5.914
None, 2.794, None, 66.79, 2012-01-11 16:00:00, 6.198
None, 1.003, None, 68.11, 2012-01-11 17:00:00, 5.932
None, 1.336, None, 67.86, 2012-01-11 18:00:00, 4.797
None, 2.331, None, 70.3, 2012-01-11 19:00:00, 4.275
None, 2.002, None, 71.2, 2012-01-11 20:00:00, 4.336
None, 1.937, None, 70.1, 2012-01-11 21:00:00, 4.198
None, 1.846, None, 66.17, 2012-01-11 22:00:00, 4.373
None, 2.499, None, 72.2, 2012-01-11 23:00:00, 3.751
None, 1.973, None, 74.8, 2012-01-12 00:00:00, 3.407
None, 1.736, None, 71.6, 2012-01-12 01:00:00, 3.607
None, 1.469, None, 75.2, 2012-01-12 02:00:00, 2.994
None, 2.649, None, 80.5, 2012-01-12 03:00:00, 2.366
None, 2.321, None, 76.2, 2012-01-12 04:00:00, 2.921
None, 1.875, None, 73.0, 2012-01-12 05:00:00, 3.227
None, 1.572, None, 68.84, 2012-01-12 06:00:00, 3.594
None, 2.122, None, 76.1, 2012-01-12 07:00:00, 3.028
None, 1.912, None, 72.6, 2012-01-12 08:00:00, 3.16
None, 1.96, None, 66.07, 2012-01-12 09:00:00, 3.695
None, 1.854, None, 63.66, 2012-01-12 10:00:00, 4.484
None, 1.642, None, 67.01, 2012-01-12 11:00:00, 4.903
None, 3.985, None, 77.2, 2012-01-12 12:00:00, 4.226
None, 2.91, None, 67.14, 2012-01-12 13:00:00, 5.134
None, 1.349, None, 67.06, 2012-01-12 14:00:00, 5.856
None, 1.036, None, 72.3, 2012-01-12 15:00:00, 6.434
None, 0.663999, None, 75.9, 2012-01-12 16:00:00, 6.429
None, 2.235, None, 80.4, 2012-01-12 17:00:00, 5.983
None, 1.488, None, 85.6, 2012-01-12 18:00:00, 5.283
None, 1.562, None, 83.1, 2012-01-12 19:00:00, 4.857
None, 1.172, None, 78.8, 2012-01-12 20:00:00, 4.992
None, 1.401, None, 75.7, 2012-01-12 21:00:00, 4.858
None, 0.987999, None, 76.7, 2012-01-12 22:00:00, 4.55
None, 0.433999, None, 76.5, 2012-01-12 23:00:00, 4.204
None, 0.654999, None, 80.1, 2012-01-13 00:00:00, 4.309
None, 0.91, None, 83.4, 2012-01-13 01:00:00, 3.645
None, 0.708999, None, 86.3, 2012-01-13 02:00:00, 3.243
None, 1.473, None, 85.3, 2012-01-13 03:00:00, 2.753
None, 1.472, None, 82.3, 2012-01-13 04:00:00, 2.571
None, 1.752, None, 82.0, 2012-01-13 05:00:00, 2.586
None, 2.002, None, 87.0, 2012-01-13 06:00:00, 2.185
None, 2.204, None, 88.2, 2012-01-13 07:00:00, 1.836
None, 2.416, None, 87.7, 2012-01-13 08:00:00, 1.773
None, 2.208, None, 84.2, 2012-01-13 09:00:00, 2.236
None, 2.144, None, 77.0, 2012-01-13 10:00:00, 3.814
None, 3.515, None, 80.2, 2012-01-13 11:00:00, 4.461
None, 2.361, None, 81.6, 2012-01-13 12:00:00, 4.624
None, 2.518, None, 82.6, 2012-01-13 13:00:00, 4.708
None, 2.005, None, 82.9, 2012-01-13 14:00:00, 4.82
None, 1.503, None, 83.9, 2012-01-13 15:00:00, 4.754
None, 1.179, None, 84.8, 2012-01-13 16:00:00, 4.665
None, 1.001, None, 85.6, 2012-01-13 17:00:00, 4.628
None, 1.211, None, 84.7, 2012-01-13 18:00:00, 4.56
None, 1.715, None, 87.4, 2012-01-13 19:00:00, 4.122
None, 1.215, None, 92.1, 2012-01-13 20:00:00, 3.403
None, 1.433, None, 92.9, 2012-01-13 21:00:00, 3.258
None, 1.727, None, 94.2, 2012-01-13 22:00:00, 2.802
None, 2.458, None, 95.7, 2012-01-13 23:00:00, 2.678
None, 2.769, None, 96.9, 2012-01-14 00:00:00, 2.709
None, 2.631, None, 97.3, 2012-01-14 01:00:00, 2.861
None, 2.965, None, 97.5, 2012-01-14 02:00:00, 3.116
None, 5.049, None, 94.9, 2012-01-14 03:00:00, 4.685
None, 8.43, None, 90.3, 2012-01-14 04:00:00, 5.449
None, 10.47, None, 89.6, 2012-01-14 05:00:00, 5.346
None, 11.01, None, 89.7, 2012-01-14 06:00:00, 4.175
None, 3.727, None, 90.6, 2012-01-14 07:00:00, 3.269
None, 8.01, None, 85.1, 2012-01-14 08:00:00, 3.104
None, 10.37, None, 71.8, 2012-01-14 09:00:00, 4.204
None, 6.74, None, 74.3, 2012-01-14 10:00:00, 3.758
None, 4.796, None, 75.9, 2012-01-14 11:00:00, 3.304
None, 9.32, None, 78.9, 2012-01-14 12:00:00, 2.906
None, 4.865, None, 94.4, 2012-01-14 13:00:00, 1.426
None, 4.05, None, 94.5, 2012-01-14 14:00:00, 1.571
None, 2.054, None, 93.4, 2012-01-14 15:00:00, 1.421
None, 2.225, None, 89.1, 2012-01-14 16:00:00, 1.894
None, 4.628, None, 90.2, 2012-01-14 17:00:00, 1.686
None, 1.417, None, 98.2, 2012-01-14 18:00:00, 0.698
None, 1.244, None, 98.1, 2012-01-14 19:00:00, 0.580999
None, 3.423, None, 95.7, 2012-01-14 20:00:00, 1.149
None, 2.797, None, 91.0, 2012-01-14 21:00:00, 1.857
None, 1.216, None, 90.2, 2012-01-14 22:00:00, 0.949999
None, 1.371, None, 89.1, 2012-01-14 23:00:00, 0.456
None, 1.943, None, 81.4, 2012-01-15 00:00:00, 1.048
None, 1.662, None, 75.2, 2012-01-15 01:00:00, 1.355
None, 1.884, None, 80.6, 2012-01-15 02:00:00, 0.614
None, 1.264, None, 86.7, 2012-01-15 03:00:00, -0.209
None, 1.455, None, 84.8, 2012-01-15 04:00:00, 0.094999
None, 1.345, None, 88.1, 2012-01-15 05:00:00, -0.277999
None, 1.033, None, 84.4, 2012-01-15 06:00:00, -0.032999
None, 1.091, None, 83.2, 2012-01-15 07:00:00, -0.002
None, 1.374, None, 83.5, 2012-01-15 08:00:00, -0.354999
None, 2.111, None, 82.6, 2012-01-15 09:00:00, -0.486999
None, 1.578, None, 77.4, 2012-01-15 10:00:00, 0.709999
None, 1.553, None, 78.1, 2012-01-15 11:00:00, 1.371
None, 1.329, None, 77.5, 2012-01-15 12:00:00, 2.023
None, 1.486, None, 72.7, 2012-01-15 13:00:00, 2.421
None, 1.431, None, 70.9, 2012-01-15 14:00:00, 2.886
None, 1.971, None, 71.0, 2012-01-15 15:00:00, 3.096
None, 1.656, None, 67.73, 2012-01-15 16:00:00, 3.209
None, 1.4, None, 69.21, 2012-01-15 17:00:00, 2.714
None, 1.39, None, 73.9, 2012-01-15 18:00:00, 1.648
None, 1.836, None, 76.2, 2012-01-15 19:00:00, 1.186
None, 1.42, None, 77.0, 2012-01-15 20:00:00, 0.722999
None, 1.788, None, 76.8, 2012-01-15 21:00:00, 0.456
None, 1.955, None, 80.5, 2012-01-15 22:00:00, 0.212999
None, 2.254, None, 83.6, 2012-01-15 23:00:00, 0.273999
None, 2.092, None, 83.3, 2012-01-16 00:00:00, 0.310999
None, 1.814, None, 80.3, 2012-01-16 01:00:00, -0.019999
None, 1.814, None, 78.3, 2012-01-16 02:00:00, -0.043
None, 1.856, None, 74.6, 2012-01-16 03:00:00, 0.107
None, 1.235, None, 77.0, 2012-01-16 04:00:00, 0.248999
None, 1.396, None, 79.6, 2012-01-16 05:00:00, -0.098999
None, 1.426, None, 79.0, 2012-01-16 06:00:00, -0.326
None, 1.915, None, 81.1, 2012-01-16 07:00:00, -0.472
None, 1.925, None, 82.6, 2012-01-16 08:00:00, -0.486999
None, 1.835, None, 82.7, 2012-01-16 09:00:00, -0.118
None, 2.219, None, 85.2, 2012-01-16 10:00:00, 0.202
None, 3.292, None, 85.0, 2012-01-16 11:00:00, 0.414
None, 2.131, None, 91.4, 2012-01-16 12:00:00, 0.444
None, 1.594, None, 88.0, 2012-01-16 13:00:00, 1.577
None, 1.063, None, 89.9, 2012-01-16 14:00:00, 1.326
None, 0.787, None, 92.6, 2012-01-16 15:00:00, 1.481
None, 0.727999, None, 90.2, 2012-01-16 16:00:00, 1.897
None, 2.802, None, 83.8, 2012-01-16 17:00:00, 1.772
None, 0.941999, None, 90.0, 2012-01-16 18:00:00, 0.875999
None, 1.285, None, 94.8, 2012-01-16 19:00:00, 0.448
None, 0.973999, None, 96.0, 2012-01-16 20:00:00, -0.068999
None, 1.511, None, 93.9, 2012-01-16 21:00:00, 0.243
None, 1.732, None, 95.9, 2012-01-16 22:00:00, 0.218999
None, 2.471, None, 92.3, 2012-01-16 23:00:00, 0.939999
None, 3.332, None, 98.9, 2012-01-17 00:00:00, 0.68
None, 8.09, None, 83.8, 2012-01-17 01:00:00, 1.731
None, 7.42, None, 93.5, 2012-01-17 02:00:00, 0.722
None, 5.141, None, 88.3, 2012-01-17 03:00:00, 1.124
None, 3.635, None, 88.0, 2012-01-17 04:00:00, 1.105
None, 1.524, None, 90.3, 2012-01-17 05:00:00, 0.082
None, 4.055, None, 85.8, 2012-01-17 06:00:00, 0.800999
None, 1.436, None, 86.1, 2012-01-17 07:00:00, 0.653999
None, 1.466, None, 86.6, 2012-01-17 08:00:00, 0.035
None, 1.513, None, 88.5, 2012-01-17 09:00:00, -0.677999
None, 1.968, None, 92.0, 2012-01-17 10:00:00, -0.771
None, 3.306, None, 86.4, 2012-01-17 11:00:00, 0.2
None, 3.866, None, 82.4, 2012-01-17 12:00:00, 0.375999
None, 5.867, None, 59.48, 2012-01-17 13:00:00, 1.332
None, 8.54, None, 49.44, 2012-01-17 14:00:00, 1.211
None, 7.05, None, 51.78, 2012-01-17 15:00:00, 0.679
None, 8.92, None, 52.25, 2012-01-17 16:00:00, 0.898999
None, 7.59, None, 47.73, 2012-01-17 17:00:00, 0.836
None, 5.007, None, 48.44, 2012-01-17 18:00:00, 0.338999
None, 1.379, None, 56.64, 2012-01-17 19:00:00, -0.709999
None, 1.456, None, 55.44, 2012-01-17 20:00:00, -0.961
None, 1.294, None, 53.05, 2012-01-17 21:00:00, -1.299
None, 1.596, None, 50.39, 2012-01-17 22:00:00, -1.301
None, 1.177, None, 52.93, 2012-01-17 23:00:00, -1.186
None, 1.696, None, 56.91, 2012-01-18 00:00:00, -1.173
None, 1.546, None, 61.84, 2012-01-18 01:00:00, -1.115
None, 2.226, None, 59.22, 2012-01-18 02:00:00, -0.961
None, 3.499, None, 60.62, 2012-01-18 03:00:00, -0.797999
None, 3.879, None, 63.79, 2012-01-18 04:00:00, -0.742999
None, 5.909, None, 63.75, 2012-01-18 05:00:00, -0.602999
None, 6.44, None, 86.7, 2012-01-18 06:00:00, -1.655
None, 5.417, None, 96.6, 2012-01-18 07:00:00, -2.854
None, 4.449, None, 97.6, 2012-01-18 08:00:00, -3.063
None, 4.849, None, 96.0, 2012-01-18 09:00:00, -3.014
None, 1.731, None, 92.3, 2012-01-18 10:00:00, -2.425
