station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, None, 2.077, 2012-01-01 00:00:00, 2.154
None, None, 2.359, 2012-01-01 01:00:00, 3.055
None, None, 1.462, 2012-01-01 02:00:00, 2.466
None, None, 1.687, 2012-01-01 03:00:00, 2.99
None, None, 2.725, 2012-01-01 04:00:00, 2.977
None, None, 2.771, 2012-01-01 05:00:00, 1.806
None, None, 3.438, 2012-01-01 06:00:00, 1.906
None, None, 2.889, 2012-01-01 07:00:00, 2.067
None, None, 2.417, 2012-01-01 08:00:00, 1.404
None, None, 2.136, 2012-01-01 09:00:00, 1.555
None, None, 2.405, 2012-01-01 10:00:00, 1.869
None, None, 2.043, 2012-01-01 11:00:00, 2.569
None, None, 1.498, 2012-01-01 12:00:00, 3.326
None, None, 1.534, 2012-01-01 13:00:00, 4.194
None, None, 1.806, 2012-01-01 14:00:00, 4.885
None, None, 2.041, 2012-01-01 15:00:00, 5.262
None, None, 2.074, 2012-01-01 16:00:00, 5.481
None, None, 2.175, 2012-01-01 17:00:00, 4.265
None, None, 1.854, 2012-01-01 18:00:00, 2.904
None, None, 2.154, 2012-01-01 19:00:00, 3.393
None, None, 1.553, 2012-01-01 20:00:00, 3.081
None, None, 1.475, 2012-01-01 21:00:00, 2.719
None, None, 2.061, 2012-01-01 22:00:00, 3.022
None, None, 1.941, 2012-01-01 23:00:00, 3.142
None, None, 2.125, 2012-01-02 00:00:00, 4.113
None, None, 2.266, 2012-01-02 01:00:00, 3.327
None, None, 2.426, 2012-01-02 02:00:00, 3.947
None, None, 2.304, 2012-01-02 03:00:00, 3.499
None, None, 1.951, 2012-01-02 04:00:00, 3.336
None, None, 1.526, 2012-01-02 05:00:00, 2.643
None, None, 2.205, 2012-01-02 06:00:00, 3.509
None, None, 2.939, 2012-01-02 07:00:00, 4.758
None, None, 3.108, 2012-01-02 08:00:00, 5.019
None, None, 2.127, 2012-01-02 09:00:00, 3.33
None, None, 2.045, 2012-01-02 10:00:00, 4.046
None, None, 2.438, 2012-01-02 11:00:00, 4.379
None, None, 2.039, 2012-01-02 12:00:00, 5.294
None, None, 2.497, 2012-01-02 13:00:00, 6.46
None, None, 1.738, 2012-01-02 14:00:00, 6.435
None, None, 2.422, 2012-01-02 15:00:00, 6.934
None, None, 2.275, 2012-01-02 16:00:00, 7.25
None, None, 2.131, 2012-01-02 17:00:00, 5.85
None, None, 1.512, 2012-01-02 18:00:00, 5.209
None, None, 1.065, 2012-01-02 19:00:00, 5.232
None, None, 1.642, 2012-01-02 20:00:00, 5.144
None, None, 1.729, 2012-01-02 21:00:00, 5.226
None, None, 1.386, 2012-01-02 22:00:00, 5.234
None, None, 1.24, 2012-01-02 23:00:00, 5.202
None, None, 2.402, 2012-01-03 00:00:00, 4.79
None, None, 3.236, 2012-01-03 01:00:00, 5.598
None, None, 3.585, 2012-01-03 02:00:00, 7.01
None, None, 3.093, 2012-01-03 03:00:00, 7.47
None, None, 2.813, 2012-01-03 04:00:00, 7.08
None, None, 3.388, 2012-01-03 05:00:00, 7.67
None, None, 4.764, 2012-01-03 06:00:00, 8.05
None, None, 5.03, 2012-01-03 07:00:00, 7.61
None, None, 4.073, 2012-01-03 08:00:00, 7.3
None, None, 3.704, 2012-01-03 09:00:00, 6.936
None, None, 3.316, 2012-01-03 10:00:00, 6.897
None, None, 3.565, 2012-01-03 11:00:00, 6.984
None, None, 2.901, 2012-01-03 12:00:00, 7.08
None, None, 3.224, 2012-01-03 13:00:00, 7.16
None, None, 4.522, 2012-01-03 14:00:00, 7.65
None, None, 5.049, 2012-01-03 15:00:00, 8.01
None, None, 4.876, 2012-01-03 16:00:00, 8.03
None, None, 4.406, 2012-01-03 17:00:00, 8.04
None, None, 4.265, 2012-01-03 18:00:00, 7.73
None, None, 5.722, 2012-01-03 19:00:00, 7.61
None, None, 6.202, 2012-01-03 20:00:00, 7.58
None, None, 5.94, 2012-01-03 21:00:00, 7.53
None, None, 5.738, 2012-01-03 22:00:00, 7.45
None, None, 5.152, 2012-01-03 23:00:00, 7.52
None, None, 6.732, 2012-01-04 00:00:00, 7.63
None, None, 5.977, 2012-01-04 01:00:00, 8.2
None, None, 7.18, 2012-01-04 02:00:00, 9.2
None, None, 8.09, 2012-01-04 03:00:00, 9.77
None, None, 7.58, 2012-01-04 04:00:00, 9.95
None, None, 4.516, 2012-01-04 05:00:00, 8.56
None, None, 5.128, 2012-01-04 06:00:00, 8.06
None, None, 5.685, 2012-01-04 07:00:00, 8.21
None, None, 5.428, 2012-01-04 08:00:00, 9.09
None, None, 5.305, 2012-01-04 09:00:00, 9.07
None, None, 5.683, 2012-01-04 10:00:00, 9.13
None, None, 6.639, 2012-01-04 11:00:00, 9.15
None, None, 6.343, 2012-01-04 12:00:00, 9.61
None, None, 6.276, 2012-01-04 13:00:00, 10.03
None, None, 6.72, 2012-01-04 14:00:00, 9.93
None, None, 6.23, 2012-01-04 15:00:00, 9.43
None, None, 5.895, 2012-01-04 16:00:00, 9.21
None, None, 5.572, 2012-01-04 17:00:00, 8.75
None, None, 4.488, 2012-01-04 18:00:00, 8.86
None, None, 2.517, 2012-01-04 19:00:00, 9.0
None, None, 2.385, 2012-01-04 20:00:00, 8.29
None, None, 2.678, 2012-01-04 21:00:00, 7.45
None, None, 1.745, 2012-01-04 22:00:00, 6.363
None, None, 2.362, 2012-01-04 23:00:00, 6.361
None, None, 1.817, 2012-01-05 00:00:00, 5.344
None, None, 2.276, 2012-01-05 01:00:00, 5.771
None, None, 1.246, 2012-01-05 02:00:00, 4.996
None, None, 1.962, 2012-01-05 03:00:00, 4.5
None, None, 1.569, 2012-01-05 04:00:00, 4.868
None, None, 0.957, 2012-01-05 05:00:00, 3.91
None, None, 2.4, 2012-01-05 06:00:00, 4.156
None, None, 2.301, 2012-01-05 07:00:00, 4.037
None, None, 1.807, 2012-01-05 08:00:00, 2.809
None, None, 3.042, 2012-01-05 09:00:00, 4.011
None, None, 3.868, 2012-01-05 10:00:00, 5.061
None, None, 2.328, 2012-01-05 11:00:00, 5.662
None, None, 2.94, 2012-01-05 12:00:00, 6.413
None, None, 2.262, 2012-01-05 13:00:00, 7.5
None, None, 2.068, 2012-01-05 14:00:00, 7.47
None, None, 2.235, 2012-01-05 15:00:00, 8.06
None, None, 2.539, 2012-01-05 16:00:00, 7.49
None, None, 2.394, 2012-01-05 17:00:00, 6.054
None, None, 3.204, 2012-01-05 18:00:00, 5.302
None, None, 2.648, 2012-01-05 19:00:00, 4.975
None, None, 3.128, 2012-01-05 20:00:00, 4.9
None, None, 2.763, 2012-01-05 21:00:00, 5.022
None, None, 2.245, 2012-01-05 22:00:00, 4.264
None, None, 2.264, 2012-01-05 23:00:00, 4.185
None, None, 1.676, 2012-01-06 00:00:00, 3.027
None, None, 1.862, 2012-01-06 01:00:00, 3.002
None, None, 1.437, 2012-01-06 02:00:00, 2.03
None, None, 0.841, 2012-01-06 03:00:00, 1.473
None, None, 1.986, 2012-01-06 04:00:00, 1.583
None, None, 1.94, 2012-01-06 05:00:00, 1.808
None, None, 1.244, 2012-01-06 06:00:00, 1.095
None, None, 1.855, 2012-01-06 07:00:00, 1.447
None, None, 1.454, 2012-01-06 08:00:00, 1.139
None, None, 1.535, 2012-01-06 09:00:00, 1.594
None, None, 1.846, 2012-01-06 10:00:00, 2.215
None, None, 2.273, 2012-01-06 11:00:00, 3.186
None, None, 2.574, 2012-01-06 12:00:00, 4.116
None, None, 3.437, 2012-01-06 13:00:00, 4.4
None, None, 3.515, 2012-01-06 14:00:00, 4.066
