station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 2.553, None, 70.8, 2012-01-01 00:00:00, -4.719
None, None, 3.756, None, 76.2, 2012-01-01 01:00:00, -4.788
None, None, 3.013, None, 79.4, 2012-01-01 02:00:00, -4.907
None, None, 3.653, None, 76.9, 2012-01-01 03:00:00, -4.601
None, None, 3.852, None, 73.1, 2012-01-01 04:00:00, -4.26
None, None, 3.839, None, 75.3, 2012-01-01 05:00:00, -4.349
None, None, 5.121, None, 73.8, 2012-01-01 06:00:00, -4.315
None, None, 5.501, None, 67.92, 2012-01-01 07:00:00, -4.099
None, None, 4.279, None, 66.62, 2012-01-01 08:00:00, -3.837
None, None, 5.582, None, 67.9, 2012-01-01 09:00:00, -4.232
None, None, 5.958, None, 64.33, 2012-01-01 10:00:00, -4.13
None, None, 4.743, None, 64.36, 2012-01-01 11:00:00, -3.972
None, None, 5.215, None, 63.28, 2012-01-01 12:00:00, -3.691
None, None, 5.5, None, 66.3, 2012-01-01 13:00:00, -3.704
None, None, 7.46, None, 92.6, 2012-01-01 14:00:00, -5.268
None, None, 5.674, None, 88.2, 2012-01-01 15:00:00, -5.107
None, None, 5.247, None, 80.0, 2012-01-01 16:00:00, -4.4
None, None, 6.05, None, 69.15, 2012-01-01 17:00:00, -3.397
None, None, 5.372, None, 69.39, 2012-01-01 18:00:00, -3.22
None, None, 5.513, None, 69.54, 2012-01-01 19:00:00, -2.558
None, None, 3.601, None, 77.6, 2012-01-01 20:00:00, -2.705
None, None, 3.39, None, 81.8, 2012-01-01 21:00:00, -2.784
None, None, 4.623, None, 84.5, 2012-01-01 22:00:00, -2.532
None, None, 4.127, None, 85.3, 2012-01-01 23:00:00, -2.059
None, None, 4.756, None, 84.7, 2012-01-02 00:00:00, -1.53
None, None, 4.435, None, 86.0, 2012-01-02 01:00:00, -1.357
None, None, 4.407, None, 87.5, 2012-01-02 02:00:00, -1.323
None, None, 4.772, None, 87.5, 2012-01-02 03:00:00, -1.134
None, None, 2.664, None, 91.6, 2012-01-02 04:00:00, -1.108
None, None, 1.516, None, None, 2012-01-02 05:00:00, -1.518
None, None, 4.336, None, 100.0, 2012-01-02 06:00:00, -1.258
None, None, 3.592, None, 94.7, 2012-01-02 07:00:00, -0.75
None, None, 2.854, None, 96.9, 2012-01-02 08:00:00, -0.638999
None, None, 1.249, None, 98.4, 2012-01-02 09:00:00, -0.593999
None, None, 2.709, None, 97.6, 2012-01-02 10:00:00, -0.488
None, None, 3.725, None, 92.8, 2012-01-02 11:00:00, -0.462999
None, None, 2.127, None, 88.9, 2012-01-02 12:00:00, -0.228
None, None, 2.381, None, 87.7, 2012-01-02 13:00:00, 0.075999
None, None, 1.039, None, 93.4, 2012-01-02 14:00:00, -0.284
None, None, 2.442, None, None, 2012-01-02 15:00:00, -0.675
None, None, 1.576, None, 100.0, 2012-01-02 16:00:00, -0.09
None, None, 0.748, None, None, 2012-01-02 17:00:00, -0.256999
None, None, 0.384, None, None, 2012-01-02 18:00:00, -0.772
None, None, 0.67, None, None, 2012-01-02 19:00:00, -1.288
None, None, 0.521, None, None, 2012-01-02 20:00:00, -2.363
None, None, 0.986999, None, None, 2012-01-02 21:00:00, -2.378
None, None, 0.822, None, None, 2012-01-02 22:00:00, -2.907
None, None, 0.616999, None, None, 2012-01-02 23:00:00, -2.744
None, None, 1.504, None, None, 2012-01-03 00:00:00, -2.214
None, None, 1.234, None, None, 2012-01-03 01:00:00, -2.117
None, None, 1.173, None, None, 2012-01-03 02:00:00, -2.63
None, None, 1.209, None, None, 2012-01-03 03:00:00, -2.569
None, None, 1.276, None, None, 2012-01-03 04:00:00, -2.451
None, None, 1.026, None, None, 2012-01-03 05:00:00, -2.319
None, None, 1.184, None, None, 2012-01-03 06:00:00, -2.134
None, None, 1.614, None, None, 2012-01-03 07:00:00, -2.179
None, None, 1.097, None, None, 2012-01-03 08:00:00, -2.107
None, None, 1.971, None, None, 2012-01-03 09:00:00, -0.381999
None, None, 3.004, None, None, 2012-01-03 10:00:00, 0.657
None, None, 5.589, None, 100.0, 2012-01-03 11:00:00, 2.129
None, None, 4.369, None, 99.7, 2012-01-03 12:00:00, 2.422
None, None, 4.021, None, 88.4, 2012-01-03 13:00:00, 3.036
None, None, 3.272, None, 85.3, 2012-01-03 14:00:00, 3.774
None, None, 1.479, None, 96.7, 2012-01-03 15:00:00, 3.072
None, None, 2.039, None, None, 2012-01-03 16:00:00, 1.859
None, None, 1.394, None, None, 2012-01-03 17:00:00, 1.505
None, None, 1.049, None, None, 2012-01-03 18:00:00, 1.187
None, None, 1.612, None, None, 2012-01-03 19:00:00, 1.596
None, None, 3.289, None, 99.2, 2012-01-03 20:00:00, 3.2
None, None, 1.561, None, 97.7, 2012-01-03 21:00:00, 2.888
None, None, 2.4, None, 93.6, 2012-01-03 22:00:00, 3.589
None, None, 4.678, None, 83.3, 2012-01-03 23:00:00, 4.686
None, None, 3.929, None, 97.0, 2012-01-04 00:00:00, 4.424
None, None, 6.125, None, 100.0, 2012-01-04 01:00:00, 3.456
None, None, 5.541, None, 100.0, 2012-01-04 02:00:00, 3.268
None, None, 7.01, None, 91.7, 2012-01-04 03:00:00, 3.996
None, None, 4.038, None, 88.1, 2012-01-04 04:00:00, 4.369
None, None, 5.081, None, 100.0, 2012-01-04 05:00:00, 4.406
None, None, 4.307, None, 92.6, 2012-01-04 06:00:00, 4.843
None, None, 3.095, None, 86.7, 2012-01-04 07:00:00, 5.378
None, None, 1.322, None, 94.9, 2012-01-04 08:00:00, 4.61
None, None, 1.871, None, 100.0, 2012-01-04 09:00:00, 3.706
None, None, 2.873, None, 100.0, 2012-01-04 10:00:00, 4.454
None, None, 2.65, None, 91.1, 2012-01-04 11:00:00, 4.605
None, None, 2.067, None, 88.6, 2012-01-04 12:00:00, 4.758
None, None, 2.141, None, 99.1, 2012-01-04 13:00:00, 4.924
None, None, 2.786, None, 100.0, 2012-01-04 14:00:00, 5.018
None, None, 1.966, None, 95.1, 2012-01-04 15:00:00, 5.092
None, None, 2.871, None, 88.7, 2012-01-04 16:00:00, 5.055
None, None, 2.462, None, 86.8, 2012-01-04 17:00:00, 4.195
None, None, 2.476, None, 96.5, 2012-01-04 18:00:00, 3.404
None, None, 1.896, None, 100.0, 2012-01-04 19:00:00, 2.566
None, None, 1.667, None, 100.0, 2012-01-04 20:00:00, 2.408
None, None, 1.146, None, None, 2012-01-04 21:00:00, 1.966
None, None, 1.15, None, None, 2012-01-04 22:00:00, 1.041
None, None, 1.147, None, None, 2012-01-04 23:00:00, 0.379999
None, None, 0.853999, None, None, 2012-01-05 00:00:00, -0.101999
None, None, 1.069, None, None, 2012-01-05 01:00:00, 0.268999
None, None, 1.111, None, None, 2012-01-05 02:00:00, 0.776
None, None, 1.473, None, None, 2012-01-05 03:00:00, 0.941999
None, None, 1.176, None, 100.0, 2012-01-05 04:00:00, 1.648
None, None, 0.783999, None, None, 2012-01-05 05:00:00, 1.376
None, None, 0.847999, None, None, 2012-01-05 06:00:00, 1.045
None, None, 0.769999, None, None, 2012-01-05 07:00:00, 0.55
None, None, 1.006, None, 100.0, 2012-01-05 08:00:00, 0.869
None, None, 1.408, None, 99.4, 2012-01-05 09:00:00, 0.958
None, None, 1.443, None, None, 2012-01-05 10:00:00, -0.007
None, None, 0.888, None, None, 2012-01-05 11:00:00, -0.237
None, None, 1.187, None, 95.0, 2012-01-05 12:00:00, 1.03
None, None, 1.034, None, 91.9, 2012-01-05 13:00:00, 1.301
None, None, 1.277, None, 87.6, 2012-01-05 14:00:00, 1.73
None, None, 2.112, None, 77.8, 2012-01-05 15:00:00, 2.398
None, None, 3.955, None, 65.34, 2012-01-05 16:00:00, 3.701
None, None, 5.207, None, 65.29, 2012-01-05 17:00:00, 3.365
None, None, 4.691, None, 64.69, 2012-01-05 18:00:00, 3.077
None, None, 4.661, None, 67.91, 2012-01-05 19:00:00, 2.575
None, None, 5.373, None, 63.99, 2012-01-05 20:00:00, 2.459
None, None, 4.323, None, 62.19, 2012-01-05 21:00:00, 2.321
None, None, 3.364, None, 70.9, 2012-01-05 22:00:00, 1.276
None, None, 2.634, None, 71.4, 2012-01-05 23:00:00, 1.088
None, None, 0.757, None, 79.1, 2012-01-06 00:00:00, 0.032
None, None, 0.823, None, 84.4, 2012-01-06 01:00:00, -0.546999
None, None, 0.723999, None, 84.5, 2012-01-06 02:00:00, -0.444
None, None, 0.524999, None, 87.4, 2012-01-06 03:00:00, -0.744
None, None, 0.448, None, 100.0, 2012-01-06 04:00:00, -1.597
None, None, 1.076, None, None, 2012-01-06 05:00:00, -1.78
None, None, 2.052, None, 96.7, 2012-01-06 06:00:00, -1.267
None, None, 2.148, None, 96.8, 2012-01-06 07:00:00, -1.295
None, None, 2.099, None, 84.5, 2012-01-06 08:00:00, -1.343
None, None, 3.164, None, 79.4, 2012-01-06 09:00:00, -1.418
None, None, 4.234, None, 76.2, 2012-01-06 10:00:00, -1.456
None, None, 4.294, None, 73.8, 2012-01-06 11:00:00, -1.247
None, None, 3.745, None, 71.5, 2012-01-06 12:00:00, -0.846
None, None, 2.837, None, 70.0, 2012-01-06 13:00:00, -0.49
None, None, 3.107, None, 68.9, 2012-01-06 14:00:00, -0.105999
None, None, 3.139, None, 68.9, 2012-01-06 15:00:00, 0.024
None, None, 2.653, None, 67.9, 2012-01-06 16:00:00, 0.126
None, None, 2.646, None, 70.4, 2012-01-06 17:00:00, 0.101
None, None, 2.565, None, 71.5, 2012-01-06 18:00:00, 0.233999
None, None, 3.061, None, 72.6, 2012-01-06 19:00:00, 0.31
None, None, 2.704, None, 75.1, 2012-01-06 20:00:00, 0.159999
None, None, 2.56, None, 75.9, 2012-01-06 21:00:00, 0.019999
None, None, 2.933, None, 77.1, 2012-01-06 22:00:00, -0.179
None, None, 2.56, None, 77.9, 2012-01-06 23:00:00, -0.254
None, None, 2.9, None, 79.3, 2012-01-07 00:00:00, -0.418
None, None, 3.443, None, 81.0, 2012-01-07 01:00:00, -0.583999
None, None, 3.74, None, 80.2, 2012-01-07 02:00:00, -0.409999
None, None, 4.549, None, 78.8, 2012-01-07 03:00:00, -0.275999
None, None, 4.151, None, 79.3, 2012-01-07 04:00:00, -0.513999
None, None, 4.025, None, 79.1, 2012-01-07 05:00:00, -0.563
None, None, 4.134, None, 78.3, 2012-01-07 06:00:00, -0.449999
None, None, 3.851, None, 77.8, 2012-01-07 07:00:00, -0.275
None, None, 3.661, None, 79.2, 2012-01-07 08:00:00, -0.202999
None, None, 2.576, None, 84.6, 2012-01-07 09:00:00, -0.158999
None, None, 3.026, None, 87.7, 2012-01-07 10:00:00, 0.151999
None, None, 2.6, None, 84.9, 2012-01-07 11:00:00, 0.981
None, None, 2.175, None, 80.7, 2012-01-07 12:00:00, 1.898
None, None, 3.402, None, 79.4, 2012-01-07 13:00:00, 2.221
None, None, 2.337, None, 82.5, 2012-01-07 14:00:00, 2.203
None, None, 2.657, None, 99.6, 2012-01-07 15:00:00, 1.505
None, None, 2.351, None, 100.0, 2012-01-07 16:00:00, 1.532
None, None, 2.756, None, 100.0, 2012-01-07 17:00:00, 1.807
