station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.01678, None, 65.0003, 2012-01-01 00:00:00, 4.04281
None, None, 1.05938, None, 68.0646, 2012-01-01 01:00:00, 3.96546
None, None, 1.53836, None, 66.4474, 2012-01-01 02:00:00, 4.4719
None, None, 3.22407, None, 69.3912, 2012-01-01 03:00:00, 4.06188
None, None, 2.68197, None, None, 2012-01-01 04:00:00, 2.97561
None, None, 1.87567, None, None, 2012-01-01 05:00:00, 2.46312
None, None, 1.7155, None, None, 2012-01-01 06:00:00, 2.1327
None, None, 3.82835, None, None, 2012-01-01 07:00:00, 1.68634
None, None, 3.58318, None, None, 2012-01-01 08:00:00, 2.27532
None, None, 1.43277, None, None, 2012-01-01 09:00:00, 3.06256
None, None, 1.30863, None, 92.4812, 2012-01-01 10:00:00, 3.82407
None, None, 0.986332, None, 96.2602, 2012-01-01 11:00:00, 3.80477
None, None, 0.786871, None, None, 2012-01-01 12:00:00, 4.25632
None, None, 1.25684, None, 83.0415, 2012-01-01 13:00:00, 4.88513
None, None, 1.2284, None, 69.323, 2012-01-01 14:00:00, 5.62545
None, None, 0.970576, None, 61.5078, 2012-01-01 15:00:00, 6.4198
None, None, 1.0132, None, 77.6538, 2012-01-01 16:00:00, 5.98416
None, None, 1.20483, None, 88.1589, 2012-01-01 17:00:00, 5.74654
None, None, 1.99585, None, 66.8605, 2012-01-01 18:00:00, 6.19526
None, None, 2.68107, None, 62.1383, 2012-01-01 19:00:00, 6.25433
None, None, 1.88377, None, 74.5575, 2012-01-01 20:00:00, 5.27631
None, None, 1.00471, None, 73.5957, 2012-01-01 21:00:00, 5.02227
None, None, 1.23694, None, 100.0, 2012-01-01 22:00:00, 3.97919
None, None, 1.63091, None, None, 2012-01-01 23:00:00, 3.90014
None, None, 0.869465, None, 88.2536, 2012-01-02 00:00:00, 4.57989
None, None, 1.13415, None, 81.1092, 2012-01-02 01:00:00, 5.16547
None, None, 1.41466, None, None, 2012-01-02 02:00:00, 5.6499
None, None, 1.35467, None, 96.4475, 2012-01-02 03:00:00, 4.86364
None, None, 0.977971, None, 94.7818, 2012-01-02 04:00:00, 4.97725
None, None, 1.65225, None, 79.7507, 2012-01-02 05:00:00, 5.27442
None, None, 1.41113, None, 81.3018, 2012-01-02 06:00:00, 5.25147
None, None, 2.21169, None, 74.2306, 2012-01-02 07:00:00, 5.73046
None, None, 1.97275, None, 87.3095, 2012-01-02 08:00:00, 5.32444
None, None, 2.8427, None, 67.5578, 2012-01-02 09:00:00, 5.95566
None, None, 2.74911, None, 79.5811, 2012-01-02 10:00:00, 5.70435
None, None, 2.07343, None, 92.3816, 2012-01-02 11:00:00, 5.59155
None, None, 2.48141, None, 73.3173, 2012-01-02 12:00:00, 6.32005
None, None, 2.69378, None, 61.8883, 2012-01-02 13:00:00, 7.94468
None, None, 3.20577, None, 64.3361, 2012-01-02 14:00:00, 7.62786
None, None, 3.29657, None, 66.4366, 2012-01-02 15:00:00, 7.87121
None, None, 3.36428, None, 79.8492, 2012-01-02 16:00:00, 7.57889
None, None, 3.21738, None, None, 2012-01-02 17:00:00, 6.63058
None, None, 3.10904, None, None, 2012-01-02 18:00:00, 8.00675
None, None, 2.42487, None, None, 2012-01-02 19:00:00, 7.0185
None, None, 2.55658, None, None, 2012-01-02 20:00:00, 7.51101
None, None, 4.24159, None, None, 2012-01-02 21:00:00, 8.77573
None, None, 5.74921, None, None, 2012-01-02 22:00:00, 10.0108
None, None, 4.84433, None, None, 2012-01-02 23:00:00, 10.6094
None, None, 4.96353, None, 95.3367, 2012-01-03 00:00:00, 11.0942
None, None, 5.63209, None, None, 2012-01-03 01:00:00, 10.0042
None, None, 4.5736, None, 91.0267, 2012-01-03 02:00:00, 10.7284
None, None, 4.07881, None, 82.8521, 2012-01-03 03:00:00, 9.28751
None, None, 5.58021, None, 73.7281, 2012-01-03 04:00:00, 9.29095
None, None, 5.02579, None, 71.5623, 2012-01-03 05:00:00, 8.63492
None, None, 3.42973, None, 77.0812, 2012-01-03 06:00:00, 8.41225
