station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
None, None, 2.019, 0.0, 90.2, 2012-01-02 20:00:00, None, 6.799
None, None, 1.213, 0.0, 89.1, 2012-01-02 21:00:00, None, 6.803
None, None, 1.806, 0.0, 95.5, 2012-01-02 22:00:00, None, 6.063
None, None, 2.211, 0.0, 93.3, 2012-01-02 23:00:00, None, 6.401
None, None, 1.295, 1.0, 93.0, 2012-01-03 00:00:00, None, 6.533
None, None, 2.195, 0.0, 86.1, 2012-01-03 01:00:00, None, 7.65
None, None, 3.483, 0.0, 85.1, 2012-01-03 02:00:00, None, 7.27
None, None, 2.839, 0.0, 85.3, 2012-01-03 03:00:00, None, 7.04
None, None, 4.04, 0.0, 81.4, 2012-01-03 04:00:00, None, 7.54
None, None, 4.162, 0.0, 78.2, 2012-01-03 05:00:00, None, 7.98
None, None, 4.247, 0.0, 79.9, 2012-01-03 06:00:00, None, 7.83
None, None, 3.732, 0.0, 85.8, 2012-01-03 07:00:00, None, 7.38
None, None, 4.112, 1.0, 93.6, 2012-01-03 08:00:00, None, 6.726
None, None, 4.505, 1.0, 92.8, 2012-01-03 09:00:00, None, 6.958
None, None, 5.059, 1.0, 92.8, 2012-01-03 10:00:00, None, 7.17
None, None, 4.92, 2.0, 93.5, 2012-01-03 11:00:00, None, 7.2
None, None, 4.17, 4.0, 93.5, 2012-01-03 12:00:00, None, 7.31
None, None, 5.681, 3.0, 97.4, 2012-01-03 13:00:00, None, 7.34
None, None, 6.825, 1.0, 99.0, 2012-01-03 14:00:00, None, 7.47
None, None, 5.741, 3.0, 99.2, 2012-01-03 15:00:00, None, 7.69
None, None, 7.72, 3.0, 99.3, 2012-01-03 16:00:00, None, 7.87
None, None, 8.18, 1.0, 98.9, 2012-01-03 17:00:00, None, 8.05
None, None, 8.33, 2.0, 98.9, 2012-01-03 18:00:00, None, 8.08
None, None, 8.63, 3.0, 99.1, 2012-01-03 19:00:00, None, 8.06
None, None, 8.27, 6.0, 98.9, 2012-01-03 20:00:00, None, 8.05
None, None, 8.3, 4.0, 98.8, 2012-01-03 21:00:00, None, 7.99
None, None, 7.32, 3.0, 98.6, 2012-01-03 22:00:00, None, 7.96
None, None, 8.11, 3.0, 98.9, 2012-01-03 23:00:00, None, 7.96
None, None, 8.86, 3.0, 99.2, 2012-01-04 00:00:00, None, 7.97
None, None, 6.462, 1.0, 98.5, 2012-01-04 01:00:00, None, 8.14
None, None, 5.518, 0.0, 95.8, 2012-01-04 02:00:00, None, 8.69
None, None, 5.247, 1.0, 92.2, 2012-01-04 03:00:00, None, 9.53
None, None, 5.969, 3.0, 92.4, 2012-01-04 04:00:00, None, 9.37
None, None, 4.247, 6.0, 97.9, 2012-01-04 05:00:00, None, 8.8
None, None, 6.128, 2.0, 96.0, 2012-01-04 06:00:00, None, 9.2
None, None, 5.581, 3.0, 95.4, 2012-01-04 07:00:00, None, 9.15
None, None, 5.475, 3.0, 98.2, 2012-01-04 08:00:00, None, 8.89
None, None, 5.56, 3.0, 98.8, 2012-01-04 09:00:00, None, 8.99
None, None, 5.258, 0.0, 98.8, 2012-01-04 10:00:00, None, 9.21
None, None, 4.665, 0.0, 96.0, 2012-01-04 11:00:00, None, 9.79
None, None, 3.335, 1.0, 95.8, 2012-01-04 12:00:00, None, 10.09
None, None, 3.285, 0.0, 95.8, 2012-01-04 13:00:00, None, 10.07
None, None, 3.757, 0.0, 94.5, 2012-01-04 14:00:00, None, 10.66
None, None, 4.641, 1.0, 95.5, 2012-01-04 15:00:00, None, 10.56
None, None, 3.448, 1.0, 98.1, 2012-01-04 16:00:00, None, 9.94
None, None, 2.722, 3.0, 98.7, 2012-01-04 17:00:00, None, 9.77
None, None, 1.832, 2.0, 98.2, 2012-01-04 18:00:00, None, 9.87
None, None, 3.254, 0.0, 85.3, 2012-01-04 19:00:00, None, 9.55
None, None, 4.148, 0.0, 71.0, 2012-01-04 20:00:00, None, 9.53
None, None, 2.564, 0.0, 75.0, 2012-01-04 21:00:00, None, 8.96
None, None, 5.96, 0.0, 69.34, 2012-01-04 22:00:00, None, 9.32
None, None, 2.496, 0.0, 77.2, 2012-01-04 23:00:00, None, 7.99
None, None, 2.38, 1.0, 79.5, 2012-01-05 00:00:00, None, 7.78
None, None, 1.351, 0.0, 86.4, 2012-01-05 01:00:00, None, 7.07
None, None, 1.316, 0.0, 79.3, 2012-01-05 02:00:00, None, 7.53
None, None, 1.562, 2.0, 89.8, 2012-01-05 03:00:00, None, 6.443
None, None, 2.713, 1.0, 95.0, 2012-01-05 04:00:00, None, 5.809
None, None, 2.57, 0.0, 81.9, 2012-01-05 05:00:00, None, 6.361
None, None, 3.231, 0.0, 72.0, 2012-01-05 06:00:00, None, 6.327
None, None, 2.868, 0.0, 72.8, 2012-01-05 07:00:00, None, 5.903
None, None, 2.378, 0.0, 80.8, 2012-01-05 08:00:00, None, 4.892
None, None, 3.184, 1.0, 84.5, 2012-01-05 09:00:00, None, 5.314
None, None, 3.131, 0.0, 91.4, 2012-01-05 10:00:00, None, 4.82
None, None, 2.322, 0.0, 85.1, 2012-01-05 11:00:00, None, 5.77
None, None, 2.159, 0.0, 87.7, 2012-01-05 12:00:00, None, 6.33
None, None, 1.311, 0.0, 77.3, 2012-01-05 13:00:00, None, 8.39
None, None, 1.862, 0.0, 64.88, 2012-01-05 14:00:00, None, 8.67
None, None, 1.47, 0.0, 73.5, 2012-01-05 15:00:00, None, 7.97
None, None, 2.104, 0.0, 66.95, 2012-01-05 16:00:00, None, 7.88
None, None, 3.031, 0.0, 70.0, 2012-01-05 17:00:00, None, 7.14
None, None, 3.655, 0.0, 66.95, 2012-01-05 18:00:00, None, 7.24
None, None, 2.72, 0.0, 67.37, 2012-01-05 19:00:00, None, 7.02
None, None, 2.894, 0.0, 65.8, 2012-01-05 20:00:00, None, 7.04
None, None, 2.36, 0.0, 65.35, 2012-01-05 21:00:00, None, 6.648
None, None, 1.501, 0.0, 69.18, 2012-01-05 22:00:00, None, 5.845
None, None, 1.725, 0.0, 69.43, 2012-01-05 23:00:00, None, 5.485
None, None, 1.885, 0.0, 66.11, 2012-01-06 00:00:00, None, 5.431
None, None, 1.415, 0.0, 79.1, 2012-01-06 01:00:00, None, 3.911
None, None, 1.469, 0.0, 77.2, 2012-01-06 02:00:00, None, 4.303
None, None, 0.954999, 0.0, 73.3, 2012-01-06 03:00:00, None, 4.67
None, None, 1.2, 0.0, 79.6, 2012-01-06 04:00:00, None, 3.935
None, None, 1.885, 0.0, 82.7, 2012-01-06 05:00:00, None, 3.478
None, None, 1.616, 0.0, 85.0, 2012-01-06 06:00:00, None, 2.766
None, None, 1.332, 0.0, 83.0, 2012-01-06 07:00:00, None, 2.794
None, None, 1.55, 0.0, 84.3, 2012-01-06 08:00:00, None, 2.314
None, None, 2.206, 0.0, 83.4, 2012-01-06 09:00:00, None, 2.431
None, None, 1.703, 0.0, 83.5, 2012-01-06 10:00:00, None, 2.84
None, None, 1.621, 0.0, 83.4, 2012-01-06 11:00:00, None, 3.289
None, None, 1.675, 1.0, 82.7, 2012-01-06 12:00:00, None, 3.66
None, None, 1.04, 0.0, 90.4, 2012-01-06 13:00:00, None, 3.433
None, None, 2.662, 0.0, 89.3, 2012-01-06 14:00:00, None, 4.395
None, None, 3.758, 0.0, 85.9, 2012-01-06 15:00:00, None, 4.986
None, None, 3.772, 0.0, 86.2, 2012-01-06 16:00:00, None, 4.61
None, None, 3.967, 0.0, 87.4, 2012-01-06 17:00:00, None, 4.4
None, None, 5.13, 0.0, 89.9, 2012-01-06 18:00:00, None, 4.254
None, None, 2.999, 0.0, 92.0, 2012-01-06 19:00:00, None, 4.09
None, None, 2.851, 0.0, 91.1, 2012-01-06 20:00:00, None, 4.049
None, None, 3.461, 0.0, 90.5, 2012-01-06 21:00:00, None, 4.079
None, None, 3.162, 0.0, 91.0, 2012-01-06 22:00:00, None, 4.071
None, None, 3.079, 0.0, 92.6, 2012-01-06 23:00:00, None, 3.957
None, None, 1.648, 0.0, 94.9, 2012-01-07 00:00:00, None, 3.726
None, None, 1.922, 0.0, 96.5, 2012-01-07 01:00:00, None, 3.518
None, None, 1.477, 0.0, 96.3, 2012-01-07 02:00:00, None, 3.352
None, None, 1.746, 0.0, 97.4, 2012-01-07 03:00:00, None, 3.298
None, None, 1.789, 0.0, 96.6, 2012-01-07 04:00:00, None, 3.191
None, None, 1.743, 0.0, 95.1, 2012-01-07 05:00:00, None, 3.021
None, None, 1.608, 0.0, 94.1, 2012-01-07 06:00:00, None, 2.717
None, None, 2.17, 0.0, 93.1, 2012-01-07 07:00:00, None, 2.973
None, None, 1.99, 0.0, 91.8, 2012-01-07 08:00:00, None, 3.404
None, None, 2.274, 1.0, 94.9, 2012-01-07 09:00:00, None, 3.11
None, None, 3.017, 0.0, 96.9, 2012-01-07 10:00:00, None, 3.591
None, None, 4.382, 0.0, 97.3, 2012-01-07 11:00:00, None, 3.792
None, None, 5.196, 0.0, 96.3, 2012-01-07 12:00:00, None, 3.993
None, None, 4.165, 0.0, 95.9, 2012-01-07 13:00:00, None, 4.243
None, None, 3.425, 0.0, 95.5, 2012-01-07 14:00:00, None, 4.486
None, None, 3.573, 0.0, 96.2, 2012-01-07 15:00:00, None, 4.609
None, None, 3.731, 0.0, 96.6, 2012-01-07 16:00:00, None, 4.577
None, None, 4.332, 0.0, 98.0, 2012-01-07 17:00:00, None, 4.455
None, None, 3.808, 0.0, 98.2, 2012-01-07 18:00:00, None, 4.602
None, None, 4.02, 0.0, 97.5, 2012-01-07 19:00:00, None, 4.866
None, None, 3.424, 0.0, 97.7, 2012-01-07 20:00:00, None, 4.991
None, None, 3.378, 0.0, 98.4, 2012-01-07 21:00:00, None, 5.007
None, None, 3.103, 0.0, 98.6, 2012-01-07 22:00:00, None, 5.042
None, None, 2.449, 0.0, 98.0, 2012-01-07 23:00:00, None, 5.049
None, None, 1.862, 0.0, 97.4, 2012-01-08 00:00:00, None, 5.216
None, None, 1.515, 0.0, 97.4, 2012-01-08 01:00:00, None, 5.266
None, None, 1.589, 0.0, 97.4, 2012-01-08 02:00:00, None, 5.338
None, None, 1.686, 0.0, 98.0, 2012-01-08 03:00:00, None, 5.198
None, None, 2.002, 0.0, 97.8, 2012-01-08 04:00:00, None, 4.998
None, None, 3.217, 0.0, 96.7, 2012-01-08 05:00:00, None, 5.91
None, None, 2.969, 0.0, 96.2, 2012-01-08 06:00:00, None, 6.156
None, None, 3.07, 0.0, 95.8, 2012-01-08 07:00:00, None, 6.227
None, None, 1.408, 0.0, 92.8, 2012-01-08 08:00:00, None, 6.603
None, None, 1.46, 0.0, 93.4, 2012-01-08 09:00:00, None, 6.517
None, None, 2.221, 0.0, 93.7, 2012-01-08 10:00:00, None, 6.76
None, None, 2.938, 0.0, 92.0, 2012-01-08 11:00:00, None, 7.37
None, None, 2.757, 0.0, 91.3, 2012-01-08 12:00:00, None, 7.39
None, None, 2.979, 0.0, 92.8, 2012-01-08 13:00:00, None, 7.1
None, None, 3.794, 0.0, 95.0, 2012-01-08 14:00:00, None, 6.804
None, None, 4.264, 1.0, 97.0, 2012-01-08 15:00:00, None, 6.555
None, None, 3.889, 0.0, 97.1, 2012-01-08 16:00:00, None, 6.499
None, None, 2.743, 0.0, 97.6, 2012-01-08 17:00:00, None, 6.31
None, None, 2.588, 0.0, 98.0, 2012-01-08 18:00:00, None, 6.2
None, None, 2.261, 0.0, 98.0, 2012-01-08 19:00:00, None, 6.209
None, None, 1.994, 0.0, 99.3, 2012-01-08 20:00:00, None, 6.175
None, None, 3.491, 0.0, 99.7, 2012-01-08 21:00:00, None, 6.321
None, None, 1.938, 0.0, 98.9, 2012-01-08 22:00:00, None, 6.448
None, None, 2.35, 0.0, 99.0, 2012-01-08 23:00:00, None, 6.435
None, None, 3.609, 1.0, 98.2, 2012-01-09 00:00:00, None, 6.767
None, None, 4.364, 0.0, 89.3, 2012-01-09 01:00:00, None, 8.37
None, None, 5.562, 1.0, 88.4, 2012-01-09 02:00:00, None, 8.3
None, None, 5.573, 0.0, 84.2, 2012-01-09 03:00:00, None, 9.03
None, None, 2.931, 0.0, 81.9, 2012-01-09 04:00:00, None, 9.37
None, None, 2.098, 0.0, 78.8, 2012-01-09 05:00:00, None, 9.74
None, None, 2.955, 0.0, 69.77, 2012-01-09 06:00:00, None, 11.12
None, None, 2.834, 0.0, 75.0, 2012-01-09 07:00:00, None, 10.33
None, None, 3.053, 0.0, 81.9, 2012-01-09 08:00:00, None, 9.26
None, None, 1.797, 0.0, 84.2, 2012-01-09 09:00:00, None, 8.77
None, None, 4.052, 0.0, 81.5, 2012-01-09 10:00:00, None, 9.06
None, None, 1.621, 0.0, 76.3, 2012-01-09 11:00:00, None, 9.99
None, None, 2.772, 0.0, 66.33, 2012-01-09 12:00:00, None, 10.69
None, None, 4.321, 0.0, 80.2, 2012-01-09 13:00:00, None, 8.3
None, None, 4.583, 0.0, 79.1, 2012-01-09 14:00:00, None, 7.35
None, None, 2.894, 0.0, 83.5, 2012-01-09 15:00:00, None, 6.529
None, None, 2.111, 0.0, 89.6, 2012-01-09 16:00:00, None, 5.975
None, None, 1.877, 0.0, 91.6, 2012-01-09 17:00:00, None, 5.62
None, None, 2.679, 1.0, 91.2, 2012-01-09 18:00:00, None, 5.338
None, None, 2.74, 0.0, 93.0, 2012-01-09 19:00:00, None, 4.745
None, None, 1.997, 0.0, 94.5, 2012-01-09 20:00:00, None, 4.414
None, None, 2.191, 0.0, 88.5, 2012-01-09 21:00:00, None, 4.515
None, None, 2.125, 0.0, 85.8, 2012-01-09 22:00:00, None, 3.728
None, None, 2.468, 0.0, 83.1, 2012-01-09 23:00:00, None, 3.363
None, None, 2.336, 0.0, 82.4, 2012-01-10 00:00:00, None, 2.88
None, None, 2.406, 0.0, 80.4, 2012-01-10 01:00:00, None, 2.679
None, None, 4.011, 0.0, 78.9, 2012-01-10 02:00:00, None, 2.97
None, None, 2.525, 0.0, 79.5, 2012-01-10 03:00:00, None, 2.394
None, None, 2.274, 0.0, 75.2, 2012-01-10 04:00:00, None, 2.082
None, None, 2.306, 0.0, 68.93, 2012-01-10 05:00:00, None, 2.112
None, None, 2.732, 0.0, 62.34, 2012-01-10 06:00:00, None, 2.116
None, None, 1.926, 0.0, 56.51, 2012-01-10 07:00:00, None, 2.202
None, None, 2.224, 0.0, 57.21, 2012-01-10 08:00:00, None, 2.037
None, None, 2.175, 0.0, 57.09, 2012-01-10 09:00:00, None, 2.085
None, None, 1.832, 0.0, 55.1, 2012-01-10 10:00:00, None, 2.916
None, None, 1.518, 0.0, 52.22, 2012-01-10 11:00:00, None, 4.383
None, None, 2.699, 0.0, 53.91, 2012-01-10 12:00:00, None, 4.767
None, None, 2.83, 0.0, 53.53, 2012-01-10 13:00:00, None, 5.054
None, None, 2.666, 0.0, 57.81, 2012-01-10 14:00:00, None, 5.133
None, None, 2.135, 0.0, 58.85, 2012-01-10 15:00:00, None, 5.217
None, None, 1.516, 0.0, 58.04, 2012-01-10 16:00:00, None, 5.255
None, None, 1.587, 0.0, 66.72, 2012-01-10 17:00:00, None, 3.259
None, None, 1.913, 0.0, 74.5, 2012-01-10 18:00:00, None, 1.435
None, None, 2.288, 0.0, 76.4, 2012-01-10 19:00:00, None, 1.073
None, None, 2.299, 0.0, 74.6, 2012-01-10 20:00:00, None, 1.152
None, None, 2.229, 0.0, 70.6, 2012-01-10 21:00:00, None, 1.622
None, None, 2.123, 0.0, 70.3, 2012-01-10 22:00:00, None, 1.752
None, None, 1.787, 0.0, 64.08, 2012-01-10 23:00:00, None, 2.565
None, None, 2.329, 0.0, 65.58, 2012-01-11 00:00:00, None, 2.172
None, None, 1.977, 0.0, 67.45, 2012-01-11 01:00:00, None, 1.884
None, None, 2.084, 0.0, 70.5, 2012-01-11 02:00:00, None, 1.416
None, None, 2.197, 0.0, 74.8, 2012-01-11 03:00:00, None, 0.689999
None, None, 2.304, 0.0, 69.86, 2012-01-11 04:00:00, None, 1.236
None, None, 2.154, 0.0, 70.3, 2012-01-11 05:00:00, None, 1.274
None, None, 2.163, 0.0, 74.6, 2012-01-11 06:00:00, None, 1.1
None, None, 1.899, 0.0, 74.6, 2012-01-11 07:00:00, None, 0.773999
None, None, 1.751, 0.0, 74.0, 2012-01-11 08:00:00, None, 0.833
None, None, 1.601, 0.0, 69.3, 2012-01-11 09:00:00, None, 1.279
None, None, 1.082, 0.0, 65.19, 2012-01-11 10:00:00, None, 2.073
None, None, 0.637, 0.0, 68.42, 2012-01-11 11:00:00, None, 3.781
None, None, 0.782999, 0.0, 69.48, 2012-01-11 12:00:00, None, 4.953
None, None, 1.398, 0.0, 73.5, 2012-01-11 13:00:00, None, 4.779
None, None, 1.418, 0.0, 73.2, 2012-01-11 14:00:00, None, 4.776
None, None, 1.616, 0.0, 74.8, 2012-01-11 15:00:00, None, 4.273
None, None, 1.255, 0.0, 72.1, 2012-01-11 16:00:00, None, 4.434
None, None, 1.2, 0.0, 75.7, 2012-01-11 17:00:00, None, 3.296
None, None, 1.954, 0.0, 78.5, 2012-01-11 18:00:00, None, 2.457
None, None, 2.046, 0.0, 79.2, 2012-01-11 19:00:00, None, 1.975
None, None, 2.224, 0.0, 76.7, 2012-01-11 20:00:00, None, 1.82
None, None, 2.189, 0.0, 74.6, 2012-01-11 21:00:00, None, 1.694
None, None, 2.144, 0.0, 69.4, 2012-01-11 22:00:00, None, 2.02
None, None, 1.589, 0.0, 65.17, 2012-01-11 23:00:00, None, 2.577
None, None, 2.313, 0.0, 71.1, 2012-01-12 00:00:00, None, 1.489
None, None, 2.537, 0.0, 73.4, 2012-01-12 01:00:00, None, 1.228
None, None, 1.688, 0.0, 72.7, 2012-01-12 02:00:00, None, 1.269
None, None, 0.992999, 0.0, 72.9, 2012-01-12 03:00:00, None, 1.796
None, None, 0.256, 0.0, 77.7, 2012-01-12 04:00:00, None, 2.082
None, None, 0.92, 0.0, 80.1, 2012-01-12 05:00:00, None, 2.075
None, None, 0.906, 0.0, 85.5, 2012-01-12 06:00:00, None, 1.691
None, None, 0.721, 0.0, 87.4, 2012-01-12 07:00:00, None, 1.618
None, None, 0.577, 0.0, 84.2, 2012-01-12 08:00:00, None, 1.892
None, None, 1.022, 0.0, 86.6, 2012-01-12 09:00:00, None, 1.561
None, None, 0.679, 0.0, 79.2, 2012-01-12 10:00:00, None, 2.641
None, None, 0.898, 0.0, 75.3, 2012-01-12 11:00:00, None, 3.696
None, None, 1.506, 0.0, 80.1, 2012-01-12 12:00:00, None, 3.504
None, None, 1.167, 0.0, 79.2, 2012-01-12 13:00:00, None, 3.342
None, None, 1.623, 0.0, 75.0, 2012-01-12 14:00:00, None, 3.702
None, None, 1.282, 0.0, 80.7, 2012-01-12 15:00:00, None, 3.641
None, None, 1.039, 0.0, 85.4, 2012-01-12 16:00:00, None, 3.275
None, None, 1.32, 0.0, 86.2, 2012-01-12 17:00:00, None, 2.967
None, None, 2.696, 0.0, 86.7, 2012-01-12 18:00:00, None, 2.734
None, None, 2.002, 0.0, 88.5, 2012-01-12 19:00:00, None, 2.488
None, None, 1.882, 0.0, 89.4, 2012-01-12 20:00:00, None, 2.092
None, None, 1.735, 0.0, 85.7, 2012-01-12 21:00:00, None, 2.659
None, None, 1.742, 0.0, 89.8, 2012-01-12 22:00:00, None, 1.763
None, None, 2.424, 0.0, 91.0, 2012-01-12 23:00:00, None, 1.359
None, None, 2.221, 0.0, 90.9, 2012-01-13 00:00:00, None, 1.335
None, None, 2.084, 0.0, 90.0, 2012-01-13 01:00:00, None, 1.595
None, None, 2.259, 0.0, 92.8, 2012-01-13 02:00:00, None, 1.675
None, None, 2.399, 0.0, 92.8, 2012-01-13 03:00:00, None, 1.555
None, None, 1.969, 0.0, 95.5, 2012-01-13 04:00:00, None, 0.652999
None, None, 1.6, 0.0, 92.0, 2012-01-13 05:00:00, None, 2.101
None, None, 2.17, 0.0, 93.6, 2012-01-13 06:00:00, None, 1.219
None, None, 2.112, 0.0, 92.0, 2012-01-13 07:00:00, None, 1.681
None, None, 1.917, 0.0, 90.0, 2012-01-13 08:00:00, None, 1.433
None, None, 1.443, 0.0, 85.9, 2012-01-13 09:00:00, None, 1.717
None, None, 1.458, 0.0, 79.9, 2012-01-13 10:00:00, None, 3.161
None, None, 1.485, 0.0, 79.8, 2012-01-13 11:00:00, None, 2.962
None, None, 1.13, 0.0, 86.3, 2012-01-13 12:00:00, None, 3.106
None, None, 1.458, 0.0, 88.4, 2012-01-13 13:00:00, None, 3.506
None, None, 1.14, 0.0, 88.6, 2012-01-13 14:00:00, None, 3.63
None, None, 1.015, 0.0, 88.5, 2012-01-13 15:00:00, None, 3.453
None, None, 0.754, 0.0, 90.4, 2012-01-13 16:00:00, None, 3.287
None, None, 0.998, 0.0, 92.3, 2012-01-13 17:00:00, None, 2.941
None, None, 1.192, 0.0, 94.4, 2012-01-13 18:00:00, None, 2.469
None, None, 1.383, 0.0, 95.9, 2012-01-13 19:00:00, None, 2.261
None, None, 1.884, 1.0, 97.6, 2012-01-13 20:00:00, None, 1.819
None, None, 0.704999, 1.0, 99.1, 2012-01-13 21:00:00, None, 1.589
None, None, 1.208, 0.0, 99.3, 2012-01-13 22:00:00, None, 1.895
None, None, 1.219, 0.0, 100.0, 2012-01-13 23:00:00, None, 1.107
None, None, 1.343, 0.0, 100.0, 2012-01-14 00:00:00, None, 1.462
None, None, 1.846, 0.0, 100.0, 2012-01-14 01:00:00, None, 1.3
None, None, 1.992, 0.0, 97.7, 2012-01-14 02:00:00, None, 1.775
None, None, 2.145, 0.0, 96.0, 2012-01-14 03:00:00, None, 1.97
None, None, 1.706, 0.0, 99.5, 2012-01-14 04:00:00, None, 1.331
None, None, 1.218, 0.0, 100.0, 2012-01-14 05:00:00, None, 1.424
None, None, 1.626, 0.0, 100.0, 2012-01-14 06:00:00, None, 1.389
None, None, 1.779, 0.0, 98.3, 2012-01-14 07:00:00, None, 1.79
None, None, 2.239, 0.0, 96.0, 2012-01-14 08:00:00, None, 2.255
None, None, 3.247, 0.0, 90.0, 2012-01-14 09:00:00, None, 2.61
None, None, 3.915, 0.0, 78.6, 2012-01-14 10:00:00, None, 2.792
None, None, 3.641, 0.0, 71.7, 2012-01-14 11:00:00, None, 3.185
None, None, 2.948, 0.0, 68.5, 2012-01-14 12:00:00, None, 3.648
None, None, 2.925, 0.0, 62.78, 2012-01-14 13:00:00, None, 4.168
None, None, 3.563, 0.0, 58.83, 2012-01-14 14:00:00, None, 4.104
None, None, 2.723, 0.0, 56.1, 2012-01-14 15:00:00, None, 4.371
None, None, 2.699, 0.0, 53.6, 2012-01-14 16:00:00, None, 3.585
None, None, 2.671, 0.0, 59.71, 2012-01-14 17:00:00, None, 2.299
None, None, 2.863, 0.0, 61.91, 2012-01-14 18:00:00, None, 1.865
None, None, 2.869, 0.0, 60.84, 2012-01-14 19:00:00, None, 1.772
None, None, 2.185, 0.0, 61.91, 2012-01-14 20:00:00, None, 1.41
None, None, 1.922, 0.0, 63.92, 2012-01-14 21:00:00, None, 0.987999
None, None, 1.768, 0.0, 68.89, 2012-01-14 22:00:00, None, 0.597
None, None, 1.241, 0.0, 85.6, 2012-01-14 23:00:00, None, 0.630999
None, None, 1.044, 0.0, 90.9, 2012-01-15 00:00:00, None, -0.588999
None, None, 0.676999, 0.0, 98.4, 2012-01-15 01:00:00, None, -1.017
None, None, 1.275, 0.0, 99.8, 2012-01-15 02:00:00, None, -1.214
None, None, 1.898, 0.0, 100.0, 2012-01-15 03:00:00, None, -1.487
None, None, 1.898, 0.0, 98.3, 2012-01-15 04:00:00, None, -1.752
None, None, 2.058, 0.0, 92.2, 2012-01-15 05:00:00, None, -1.779
None, None, 2.011, 0.0, 91.9, 2012-01-15 06:00:00, None, -1.888
None, None, 2.101, 0.0, 86.1, 2012-01-15 07:00:00, None, -1.618
None, None, 2.113, 0.0, 86.3, 2012-01-15 08:00:00, None, -2.074
