station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.745, 93.2, 2012-01-07 05:00:00, 2.548
None, None, 1.558, 95.5, 2012-01-07 06:00:00, 2.178
None, None, 1.876, 94.3, 2012-01-07 07:00:00, 2.678
None, None, 2.765, 92.5, 2012-01-07 08:00:00, 3.199
None, None, 3.209, 93.7, 2012-01-07 09:00:00, 2.957
None, None, 4.315, 94.4, 2012-01-07 10:00:00, 2.808
None, None, 5.704, 91.4, 2012-01-07 11:00:00, 3.572
None, None, 7.14, 89.1, 2012-01-07 12:00:00, 4.113
None, None, 4.482, 89.6, 2012-01-07 13:00:00, 4.131
None, None, 3.423, 90.1, 2012-01-07 14:00:00, 4.246
None, None, 5.333, 89.9, 2012-01-07 15:00:00, 4.273
None, None, 2.657, 90.8, 2012-01-07 16:00:00, 4.065
None, None, 1.223, 95.1, 2012-01-07 17:00:00, 3.424
None, None, 1.974, 94.3, 2012-01-07 18:00:00, 3.506
None, None, 1.511, 95.4, 2012-01-07 19:00:00, 3.218
None, None, 1.624, 95.8, 2012-01-07 20:00:00, 2.874
None, None, 2.278, 96.3, 2012-01-07 21:00:00, 2.573
None, None, 1.912, 96.1, 2012-01-07 22:00:00, 2.668
None, None, 1.665, 93.4, 2012-01-07 23:00:00, 2.997
None, None, 1.988, 93.1, 2012-01-08 00:00:00, 3.341
None, None, 1.931, 95.5, 2012-01-08 01:00:00, 3.385
None, None, 2.597, 93.2, 2012-01-08 02:00:00, 4.317
None, None, 2.207, 93.7, 2012-01-08 03:00:00, 4.266
None, None, 1.519, 94.6, 2012-01-08 04:00:00, 3.978
None, None, 1.342, 94.8, 2012-01-08 05:00:00, 3.685
None, None, 1.679, 95.9, 2012-01-08 06:00:00, 2.975
None, None, 1.63, 94.9, 2012-01-08 07:00:00, 4.496
None, None, 1.986, 93.0, 2012-01-08 08:00:00, 5.412
None, None, 5.22, 89.1, 2012-01-08 09:00:00, 7.03
None, None, 5.44, 86.5, 2012-01-08 10:00:00, 7.22
None, None, 3.761, 88.4, 2012-01-08 11:00:00, 6.652
None, None, 3.748, 88.7, 2012-01-08 12:00:00, 6.631
None, None, 3.384, 88.3, 2012-01-08 13:00:00, 6.579
None, None, 3.018, 86.8, 2012-01-08 14:00:00, 6.41
None, None, 3.804, 86.8, 2012-01-08 15:00:00, 6.501
None, None, 2.452, 88.1, 2012-01-08 16:00:00, 6.286
None, None, 2.106, 88.9, 2012-01-08 17:00:00, 6.073
None, None, 1.571, 91.6, 2012-01-08 18:00:00, 5.626
None, None, 1.422, 93.9, 2012-01-08 19:00:00, 5.26
None, None, 0.959999, 97.0, 2012-01-08 20:00:00, 4.242
None, None, 5.836, 99.4, 2012-01-08 21:00:00, 3.338
None, None, 2.811, 99.7, 2012-01-08 22:00:00, 3.213
None, None, 1.427, 97.8, 2012-01-08 23:00:00, 3.045
None, None, 1.577, 97.8, 2012-01-09 00:00:00, 2.149
None, None, 1.625, 99.0, 2012-01-09 01:00:00, 1.536
None, None, 1.004, None, 2012-01-09 02:00:00, 0.802999
None, None, 1.278, 100.0, 2012-01-09 03:00:00, 0.707
None, None, 1.651, 99.3, 2012-01-09 04:00:00, 1.263
None, None, 1.385, 98.1, 2012-01-09 05:00:00, 1.633
None, None, 2.903, 91.5, 2012-01-09 06:00:00, 2.729
None, None, 1.923, 91.4, 2012-01-09 07:00:00, 2.693
None, None, 3.426, 90.0, 2012-01-09 08:00:00, 2.941
None, None, 5.042, 89.3, 2012-01-09 09:00:00, 3.045
None, None, 4.538, 89.7, 2012-01-09 10:00:00, 2.928
None, None, 4.593, 87.0, 2012-01-09 11:00:00, 3.099
None, None, 4.363, 85.4, 2012-01-09 12:00:00, 3.099
None, None, 3.85, 81.8, 2012-01-09 13:00:00, 3.001
None, None, 6.994, 67.78, 2012-01-09 14:00:00, 3.261
None, None, 5.423, 65.29, 2012-01-09 15:00:00, 2.992
None, None, 5.705, None, 2012-01-09 16:00:00, None
None, None, 6.429, 60.77, 2012-01-09 17:00:00, 2.161
None, None, 5.734, 59.24, 2012-01-09 18:00:00, 1.91
None, None, 4.697, 59.61, 2012-01-09 19:00:00, 1.668
None, None, 3.117, 60.12, 2012-01-09 20:00:00, 1.577
None, None, 1.219, 68.7, 2012-01-09 21:00:00, 0.781
None, None, 1.11, 79.0, 2012-01-09 22:00:00, 0.301999
None, None, 1.601, 82.5, 2012-01-09 23:00:00, -0.312999
None, None, 1.843, 82.1, 2012-01-10 00:00:00, -0.172999
None, None, 1.47, 80.9, 2012-01-10 01:00:00, -0.098999
None, None, 1.298, 87.0, 2012-01-10 02:00:00, -1.076
None, None, 1.229, 93.6, 2012-01-10 03:00:00, -2.163
None, None, 1.178, 95.1, 2012-01-10 04:00:00, -2.529
None, None, 0.944, 97.3, 2012-01-10 05:00:00, -3.257
None, None, 0.742999, 97.7, 2012-01-10 06:00:00, -3.603
None, None, 0.736999, 97.8, 2012-01-10 07:00:00, -3.728
None, None, 0.778999, 96.0, 2012-01-10 08:00:00, -3.675
None, None, 0.878, 95.5, 2012-01-10 09:00:00, -3.696
None, None, 1.546, 92.3, 2012-01-10 10:00:00, -3.059
None, None, 1.46, 89.8, 2012-01-10 11:00:00, -2.658
None, None, 1.51, 86.5, 2012-01-10 12:00:00, -1.898
None, None, 1.438, 77.7, 2012-01-10 13:00:00, -0.671
None, None, 1.153, 76.5, 2012-01-10 14:00:00, -0.485
None, None, 1.511, 78.3, 2012-01-10 15:00:00, -0.669
None, None, 1.599, 81.9, 2012-01-10 16:00:00, -1.116
None, None, 1.391, 84.4, 2012-01-10 17:00:00, -1.491
None, None, 1.168, 87.7, 2012-01-10 18:00:00, -1.944
None, None, 1.925, 86.5, 2012-01-10 19:00:00, -2.21
None, None, 1.696, 85.2, 2012-01-10 20:00:00, -2.322
None, None, 1.32, 87.7, 2012-01-10 21:00:00, -2.981
None, None, 1.327, 89.3, 2012-01-10 22:00:00, -3.292
None, None, 0.777, 88.3, 2012-01-10 23:00:00, -3.496
None, None, 0.916, 88.0, 2012-01-11 00:00:00, -3.587
None, None, 0.828999, 89.4, 2012-01-11 01:00:00, -3.589
None, None, 1.023, 91.2, 2012-01-11 02:00:00, -3.827
None, None, 1.024, 94.2, 2012-01-11 03:00:00, -4.121
None, None, 0.595, 95.0, 2012-01-11 04:00:00, -4.034
None, None, 1.045, 90.7, 2012-01-11 05:00:00, -3.719
None, None, 1.182, 92.3, 2012-01-11 06:00:00, -3.781
None, None, 0.587999, 94.6, 2012-01-11 07:00:00, -3.881
None, None, 0.676999, 93.4, 2012-01-11 08:00:00, -3.773
None, None, 0.847, 92.1, 2012-01-11 09:00:00, -3.641
None, None, 0.624, 91.8, 2012-01-11 10:00:00, -3.562
None, None, 0.924, 87.2, 2012-01-11 11:00:00, -3.021
None, None, 1.78, 85.5, 2012-01-11 12:00:00, -2.643
None, None, 1.036, 80.6, 2012-01-11 13:00:00, -1.928
None, None, 0.853999, 77.7, 2012-01-11 14:00:00, -1.607
None, None, 1.348, 77.7, 2012-01-11 15:00:00, -1.453
None, None, 0.827, 80.1, 2012-01-11 16:00:00, -1.321
None, None, 1.326, 81.2, 2012-01-11 17:00:00, -1.414
None, None, 1.385, 84.1, 2012-01-11 18:00:00, -1.73
None, None, 1.202, 85.8, 2012-01-11 19:00:00, -2.037
None, None, 1.011, 90.1, 2012-01-11 20:00:00, -2.732
None, None, 0.91, 95.1, 2012-01-11 21:00:00, -3.481
None, None, 1.679, 86.8, 2012-01-11 22:00:00, -2.677
None, None, 1.873, 79.4, 2012-01-11 23:00:00, -1.92
None, None, 1.768, 83.4, 2012-01-12 00:00:00, -2.155
None, None, 1.467, 82.6, 2012-01-12 01:00:00, -2.125
None, None, 1.543, 89.0, 2012-01-12 02:00:00, -2.622
None, None, 0.851999, 89.2, 2012-01-12 03:00:00, -2.569
None, None, 1.15, 87.1, 2012-01-12 04:00:00, -2.409
None, None, 1.501, 87.9, 2012-01-12 05:00:00, -2.546
None, None, 2.11, 86.6, 2012-01-12 06:00:00, -2.227
None, None, 2.584, 84.3, 2012-01-12 07:00:00, -1.76
None, None, 1.384, 86.5, 2012-01-12 08:00:00, -1.852
None, None, 1.428, 95.4, 2012-01-12 09:00:00, -2.151
None, None, 2.045, 95.0, 2012-01-12 10:00:00, -1.737
None, None, 1.594, 95.0, 2012-01-12 11:00:00, -1.555
None, None, 1.624, 95.6, 2012-01-12 12:00:00, -1.114
None, None, 1.158, 96.4, 2012-01-12 13:00:00, -0.902999
None, None, 1.939, 95.5, 2012-01-12 14:00:00, -0.008
None, None, 1.532, 95.4, 2012-01-12 15:00:00, 0.592
None, None, 1.545, 98.7, 2012-01-12 16:00:00, -0.584999
None, None, 2.347, 97.0, 2012-01-12 17:00:00, 0.782
None, None, 2.73, 93.7, 2012-01-12 18:00:00, 2.124
None, None, 3.414, 91.9, 2012-01-12 19:00:00, 2.715
None, None, 3.167, 91.7, 2012-01-12 20:00:00, 2.795
None, None, 1.704, 93.4, 2012-01-12 21:00:00, 2.034
None, None, 1.434, 95.4, 2012-01-12 22:00:00, 1.727
None, None, 2.21, 89.9, 2012-01-12 23:00:00, 2.897
None, None, 2.628, 90.8, 2012-01-13 00:00:00, 2.853
None, None, 1.876, 92.2, 2012-01-13 01:00:00, 2.427
None, None, 2.475, 88.3, 2012-01-13 02:00:00, 3.062
None, None, 1.348, 90.1, 2012-01-13 03:00:00, 2.527
None, None, 1.55, 91.9, 2012-01-13 04:00:00, 2.16
None, None, 2.67, 75.7, 2012-01-13 05:00:00, 3.133
None, None, 2.288, 78.4, 2012-01-13 06:00:00, 2.731
None, None, 1.471, 79.2, 2012-01-13 07:00:00, 1.94
None, None, 1.575, 86.9, 2012-01-13 08:00:00, 1.466
None, None, 2.419, 86.9, 2012-01-13 09:00:00, 2.003
None, None, 1.459, 88.4, 2012-01-13 10:00:00, 1.691
None, None, 1.112, 87.7, 2012-01-13 11:00:00, 1.477
None, None, 2.027, 82.9, 2012-01-13 12:00:00, 2.003
None, None, 2.068, 81.2, 2012-01-13 13:00:00, 2.213
None, None, 2.198, 82.6, 2012-01-13 14:00:00, 1.986
None, None, 1.405, 95.6, 2012-01-13 15:00:00, 0.847
None, None, 1.315, 98.9, 2012-01-13 16:00:00, 0.592999
None, None, 0.467999, 99.8, 2012-01-13 17:00:00, 0.483
None, None, 0.225999, None, 2012-01-13 18:00:00, 0.377
None, None, 0.222, None, 2012-01-13 19:00:00, 0.076999
None, None, 0.23, 100.0, 2012-01-13 20:00:00, 0.018999
None, None, 0.241999, 100.0, 2012-01-13 21:00:00, -0.041999
None, None, 0.602999, 100.0, 2012-01-13 22:00:00, -0.472999
None, None, 4.117, 100.0, 2012-01-13 23:00:00, -0.524999
None, None, 6.193, 100.0, 2012-01-14 00:00:00, -0.606999
None, None, 6.269, 100.0, 2012-01-14 01:00:00, -0.605
None, None, 6.273, 100.0, 2012-01-14 02:00:00, -0.652
None, None, 6.278, 100.0, 2012-01-14 03:00:00, -0.778999
None, None, 6.272, 100.0, 2012-01-14 04:00:00, -0.834999
None, None, 6.272, 100.0, 2012-01-14 05:00:00, -0.794
None, None, 6.277, 100.0, 2012-01-14 06:00:00, -0.989
None, None, 6.273, 100.0, 2012-01-14 07:00:00, -1.096
None, None, 6.278, 100.0, 2012-01-14 08:00:00, -0.916
None, None, 6.271, 100.0, 2012-01-14 09:00:00, -0.833999
None, None, 6.278, 100.0, 2012-01-14 10:00:00, -0.665
None, None, 6.27, None, 2012-01-14 11:00:00, -0.522
None, None, 6.263, 98.9, 2012-01-14 12:00:00, -0.409
None, None, 6.258, 99.0, 2012-01-14 13:00:00, -0.513999
None, None, 6.268, 98.6, 2012-01-14 14:00:00, -0.361999
None, None, 6.261, 98.8, 2012-01-14 15:00:00, -0.504999
None, None, 6.18, 98.7, 2012-01-14 16:00:00, -0.732999
None, None, 2.981, 98.6, 2012-01-14 17:00:00, -0.819999
None, None, 0.611999, 99.3, 2012-01-14 18:00:00, -1.297
None, None, 0.465, 99.1, 2012-01-14 19:00:00, -1.482
None, None, 3.469, 99.3, 2012-01-14 20:00:00, -1.719
None, None, 6.239, 99.5, 2012-01-14 21:00:00, -2.081
None, None, 6.281, 98.5, 2012-01-14 22:00:00, -2.33
None, None, 6.28, 94.7, 2012-01-14 23:00:00, -2.463
None, None, 6.274, 94.3, 2012-01-15 00:00:00, -2.488
None, None, 6.27, 89.4, 2012-01-15 01:00:00, -1.948
None, None, 6.266, 89.4, 2012-01-15 02:00:00, -2.206
None, None, 6.277, 86.9, 2012-01-15 03:00:00, -2.158
None, None, 6.276, 87.4, 2012-01-15 04:00:00, -2.471
None, None, 6.269, 85.3, 2012-01-15 05:00:00, -2.26
None, None, 6.27, 86.2, 2012-01-15 06:00:00, -2.842
None, None, 6.27, 82.2, 2012-01-15 07:00:00, -2.816
None, None, 6.271, 77.9, 2012-01-15 08:00:00, -2.857
None, None, 6.272, 76.3, 2012-01-15 09:00:00, -2.959
None, None, 6.276, 73.6, 2012-01-15 10:00:00, -3.121
None, None, 4.256, 66.51, 2012-01-15 11:00:00, -2.929
None, None, 3.317, 67.01, 2012-01-15 12:00:00, -3.059
None, None, 3.481, 70.3, 2012-01-15 13:00:00, -3.049
None, None, 3.905, 75.5, 2012-01-15 14:00:00, -3.311
None, None, 4.775, 77.3, 2012-01-15 15:00:00, -3.923
None, None, 4.742, 76.7, 2012-01-15 16:00:00, -4.601
None, None, 4.681, 74.6, 2012-01-15 17:00:00, -5.196
None, None, 4.808, 73.0, 2012-01-15 18:00:00, -5.711
None, None, 6.067, 71.5, 2012-01-15 19:00:00, -6.214
None, None, 7.65, 71.4, 2012-01-15 20:00:00, -6.656
None, None, 7.03, 72.9, 2012-01-15 21:00:00, -7.24
None, None, 7.28, 81.1, 2012-01-15 22:00:00, -8.16
None, None, 6.993, 81.0, 2012-01-15 23:00:00, -8.74
None, None, 7.05, 77.7, 2012-01-16 00:00:00, -9.21
None, None, 7.06, 74.2, 2012-01-16 01:00:00, -9.62
None, None, 6.714, 72.4, 2012-01-16 02:00:00, -10.08
None, None, 6.455, 71.6, 2012-01-16 03:00:00, -10.47
None, None, 6.288, 70.2, 2012-01-16 04:00:00, -10.87
None, None, 6.127, 69.1, 2012-01-16 05:00:00, -11.3
None, None, 4.762, 70.6, 2012-01-16 06:00:00, -11.6
None, None, 4.635, 73.7, 2012-01-16 07:00:00, -11.86
None, None, 4.704, 61.57, 2012-01-16 08:00:00, -11.46
None, None, 4.229, 54.93, 2012-01-16 09:00:00, -11.85
None, None, 3.811, 53.13, 2012-01-16 10:00:00, -12.46
None, None, 3.222, 46.11, 2012-01-16 11:00:00, -12.76
None, None, 3.77, 39.05, 2012-01-16 12:00:00, -13.05
None, None, 4.023, 38.27, 2012-01-16 13:00:00, -13.48
None, None, 5.319, 35.5, 2012-01-16 14:00:00, -13.76
None, None, 4.795, 35.38, 2012-01-16 15:00:00, -14.12
None, None, 5.192, 36.02, 2012-01-16 16:00:00, -14.89
None, None, 5.66, 40.62, 2012-01-16 17:00:00, -15.51
None, None, 4.68, 44.12, 2012-01-16 18:00:00, -16.15
None, None, 5.02, 41.29, 2012-01-16 19:00:00, -16.56
None, None, 4.171, 41.66, 2012-01-16 20:00:00, -16.94
None, None, 3.781, 42.65, 2012-01-16 21:00:00, -17.18
None, None, 3.942, 42.85, 2012-01-16 22:00:00, -17.36
None, None, 4.562, 39.38, 2012-01-16 23:00:00, -17.55
None, None, 4.254, 42.39, 2012-01-17 00:00:00, -17.85
None, None, 4.375, 41.77, 2012-01-17 01:00:00, -18.11
None, None, 4.229, 44.28, 2012-01-17 02:00:00, -18.48
None, None, 4.361, 43.44, 2012-01-17 03:00:00, -18.75
None, None, 3.888, 43.06, 2012-01-17 04:00:00, -18.99
None, None, 4.455, 41.66, 2012-01-17 05:00:00, -19.14
None, None, 3.724, 40.56, 2012-01-17 06:00:00, -19.35
None, None, 2.137, 46.04, 2012-01-17 07:00:00, -19.82
None, None, 2.285, 47.89, 2012-01-17 08:00:00, -19.91
None, None, 2.136, 46.86, 2012-01-17 09:00:00, -19.81
None, None, 3.223, 45.1, 2012-01-17 10:00:00, -19.81
None, None, 3.715, 41.69, 2012-01-17 11:00:00, -19.42
None, None, 3.235, 38.83, 2012-01-17 12:00:00, -18.97
None, None, 3.302, 35.69, 2012-01-17 13:00:00, -17.93
None, None, 3.364, 34.68, 2012-01-17 14:00:00, -17.45
None, None, 3.927, 34.37, 2012-01-17 15:00:00, -17.38
None, None, 3.555, 36.15, 2012-01-17 16:00:00, -17.3
None, None, 3.699, 39.91, 2012-01-17 17:00:00, -17.93
None, None, 3.628, 42.21, 2012-01-17 18:00:00, -18.52
None, None, 3.899, 41.31, 2012-01-17 19:00:00, -18.71
None, None, 3.266, 46.27, 2012-01-17 20:00:00, -19.31
None, None, 2.988, 50.67, 2012-01-17 21:00:00, -19.82
None, None, 2.628, 53.01, 2012-01-17 22:00:00, -20.09
None, None, 3.006, 54.4, 2012-01-17 23:00:00, -20.32
None, None, 3.576, 50.95, 2012-01-18 00:00:00, -20.1
None, None, 3.631, 49.0, 2012-01-18 01:00:00, -19.79
None, None, 4.96, 50.59, 2012-01-18 02:00:00, -20.24
None, None, 5.86, 52.24, 2012-01-18 03:00:00, -20.62
None, None, 6.096, 52.22, 2012-01-18 04:00:00, -20.82
None, None, 3.997, 47.99, 2012-01-18 05:00:00, -20.24
None, None, 8.04, 50.37, 2012-01-18 06:00:00, -21.21
None, None, 8.3, 49.05, 2012-01-18 07:00:00, -21.29
None, None, 7.31, 50.26, 2012-01-18 08:00:00, -21.58
None, None, 7.05, 52.55, 2012-01-18 09:00:00, -22.19
None, None, 6.717, 50.7, 2012-01-18 10:00:00, -21.81
