pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 11.35, 82.2, 14.8, 14.2, 26.25, 6.435, 354.6, 8.0, 6.4, 11.4, 11.2, 8.0, 0.0, 355.0, 0.0, 82.0,2020-09-02 00:00:00, -6999.0, -6999.0,36
None, 10.6, 90.4, 14.8, 15.7, 24.09, 6.493, 350.2, 9.0, 6.5, 10.6, 10.5, 9.0, 0.0, 350.0, 0.0, 90.0,2020-09-02 01:00:00, -6999.0, -6999.0,36
None, 10.89, 88.7, 14.8, 17.2, 31.25, 4.816, 340.7, 9.0, 4.8, 10.9, 10.5, 9.0, 0.0, 341.0, 0.0, 89.0,2020-09-02 02:00:00, -6999.0, -6999.0,36
None, 11.15, 88.7, 14.8, 33.5, 34.71, 8.59, 348.4, 9.0, 8.6, 11.2, 10.5, 9.0, 0.0, 348.0, 0.0, 89.0,2020-09-02 03:00:00, -6999.0, -6999.0,36
None, 10.54, 94.7, 14.8, 22.7, 25.11, 7.949, 6.481, 10.0, 7.9, 10.5, 10.5, 10.0, 0.0, 6.0, 0.0, 95.0,2020-09-02 04:00:00, -6999.0, -6999.0,36
None, 10.81, 93.8, 14.8, 21.5, 25.07, 7.692, 359.9, 10.0, 7.7, 10.8, 10.5, 10.0, 0.0, 360.0, 0.0, 94.0,2020-09-02 05:00:00, -6999.0, -6999.0,36
None, 10.75, 89.7, 14.8, 27.1, 34.94, 6.37, 6.146, 9.0, 6.4, 10.8, 10.5, 9.0, 0.0, 6.0, 0.0, 90.0,2020-09-02 06:00:00, -6999.0, -6999.0,36
None, 10.01, 78.21, 11.4, 39.1, 61.32, 8.54, 337.9, 6.0, 8.5, 10.0, 10.0, 6.0, 0.0, 338.0, 0.0, 78.0,2020-09-02 07:00:00, -6999.0, -6999.0,36
None, 10.33, 79.55, 11.4, 28.4, 70.48, 4.654, 36.65, 7.0, 4.7, 10.3, 9.8, 7.0, 0.0, 37.0, 0.0, 80.0,2020-09-02 08:00:00, -6999.0, -6999.0,36
None, 10.34, 78.65, 11.4, 28.8, 54.62, 5.649, 14.52, 7.0, 5.6, 10.3, 9.7, 7.0, 0.0, 15.0, 0.0, 79.0,2020-09-02 09:00:00, -6999.0, -6999.0,36
