pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.7,-3.6,-3.613,78.25,0.0,0.0,-3.3,78.0,-4.3,2022-03-12 00:00:00, None,-6.0,11
0.7,-3.8,-3.784,83.0,0.0,0.0,-3.3,83.0,-4.3,2022-03-12 01:00:00, None,-6.0,11
0.7,-2.4,-2.376,74.0,0.0,0.0,0.0,74.0,-4.3,2022-03-12 02:00:00, None,-6.0,11
0.7,-0.4,-0.419,74.98,0.0,0.0,0.0,75.0,-4.3,2022-03-12 03:00:00, None,-4.0,11
0.7,-2.2,-2.157,79.83,0.0,0.0,0.0,80.0,-4.3,2022-03-12 04:00:00, None,-5.0,11
0.7,-0.9,-0.889,79.25,0.0,0.0,0.0,79.0,-4.3,2022-03-12 05:00:00, None,-4.0,11
0.7,-1.0,-1.02,80.6,0.0,0.0,0.0,81.0,-4.3,2022-03-12 06:00:00, None,-4.0,11
0.9,-1.0,-0.972,84.2,0.2,0.0,-0.9,84.0,-1.0,2022-03-12 07:00:00, None,-3.0,11
0.9,-1.0,-1.039,85.8,0.1,0.0,-0.9,86.0,-1.3,2022-03-12 08:00:00, None,-3.0,11
0.9,-2.4,-2.441,84.4,0.1,0.0,-0.9,84.0,-2.6,2022-03-12 09:00:00, None,-4.0,11
1.2,-2.2,-2.206,94.2,0.6,1.0,-0.9,94.0,-2.6,2022-03-12 10:00:00, None,-3.0,11
2.2,-1.5,-1.537,94.6,1.4,1.0,-0.9,95.0,-2.6,2022-03-12 11:00:00, None,-2.0,11
2.2,-0.3,-0.303,89.2,0.1,0.0,-0.4,89.0,-2.6,2022-03-12 12:00:00, None,-1.0,11
2.2,0.2,0.188,88.5,0.0,0.0,0.3,89.0,-2.6,2022-03-12 13:00:00, None,-1.0,11
2.2,0.5,0.518,83.8,0.0,0.0,0.7,84.0,-2.6,2022-03-12 14:00:00, None,-2.0,11
2.2,0.8,0.805,73.26,0.0,0.0,0.9,73.0,-2.6,2022-03-12 15:00:00, None,-4.0,11
2.2,0.1,0.142,69.8,0.0,0.0,0.9,70.0,-2.6,2022-03-12 16:00:00, None,-4.0,11
2.2,-0.5,-0.452,71.08,0.0,0.0,0.9,71.0,-2.6,2022-03-12 17:00:00, None,-4.0,11
2.2,-1.0,-0.994,73.34,0.0,0.0,0.9,73.0,-2.6,2022-03-12 18:00:00, None,-5.0,11
2.2,-1.5,-1.454,75.09,0.0,0.0,-1.0,75.0,-1.5,2022-03-12 19:00:00, None,-5.0,11
2.2,-1.7,-1.701,79.12,0.0,0.0,-1.0,79.0,-1.7,2022-03-12 20:00:00, None,-4.0,11
2.2,-1.1,-1.105,75.5,0.0,0.0,-1.0,76.0,-1.8,2022-03-12 21:00:00, None,-5.0,11
2.2,-1.2,-1.215,77.44,0.0,0.0,-0.9,77.0,-1.8,2022-03-12 22:00:00, None,-4.0,11
2.2,-1.9,-1.872,79.45,0.0,0.0,-0.9,79.0,-2.0,2022-03-12 23:00:00, None,-5.0,11
2.2,-2.0,-2.022,77.67,0.0,0.0,-0.9,78.0,-2.1,2022-03-13 00:00:00, None,-5.0,11
2.2,-2.6,-2.563,81.4,0.0,0.0,-0.9,81.0,-3.0,2022-03-13 01:00:00, None,-5.0,11
2.2,-3.1,-3.136,79.72,0.0,0.0,-0.9,80.0,-3.3,2022-03-13 03:00:00, None,-6.0,11
,2.5,2.51,64.99,0.0,0.0,2.8,65.0,0.8,2022-03-14 04:00:00, None,-4.0,11
,1.7,1.651,71.76,0.0,0.0,2.8,72.0,0.8,2022-03-14 05:00:00, None,-3.0,11
,1.1,1.09,79.35,0.0,0.0,2.8,79.0,0.8,2022-03-14 06:00:00, None,-2.0,11
,0.7,0.684,82.1,0.0,0.0,1.1,82.0,0.7,2022-03-14 07:00:00, None,-2.0,11
,0.7,0.728,82.3,0.0,0.0,1.1,82.0,0.3,2022-03-14 08:00:00, None,-2.0,11
,1.5,1.46,77.8,0.0,0.0,1.4,78.0,0.3,2022-03-14 09:00:00, None,-2.0,11
,2.3,2.342,72.91,0.0,0.0,2.4,73.0,0.3,2022-03-14 10:00:00, None,-2.0,11
,2.8,2.826,68.4,0.0,0.0,2.8,68.0,0.3,2022-03-14 11:00:00, None,-2.0,11
,3.2,3.179,67.86,0.0,0.0,3.7,68.0,0.3,2022-03-14 12:00:00, None,-2.0,11
,4.0,3.962,64.31,0.0,0.0,4.0,64.0,0.3,2022-03-14 13:00:00, None,-2.0,11
,4.0,4.026,65.2,0.0,0.0,4.1,65.0,0.3,2022-03-14 14:00:00, None,-2.0,11
,4.3,4.316,65.24,0.0,0.0,4.4,65.0,0.3,2022-03-14 15:00:00, None,-2.0,11
,4.4,4.439,66.09,0.0,0.0,4.7,66.0,0.3,2022-03-14 16:00:00, None,-1.0,11
,3.6,3.557,80.1,0.2,0.0,4.7,80.0,0.3,2022-03-14 17:00:00, None,1.0,11
,2.2,2.21,94.6,1.4,0.0,4.7,95.0,0.3,2022-03-14 18:00:00, None,2.0,11
,1.0,1.026,99.9,0.7,0.0,2.2,100.0,1.0,2022-03-14 19:00:00, None,1.0,11
,0.7,0.72,99.9,0.6,0.0,2.2,100.0,0.8,2022-03-14 20:00:00, None,1.0,11
,0.1,0.052,99.9,0.8,1.0,2.2,100.0,0.1,2022-03-14 21:00:00, None,0.0,11
,-0.2,-0.21,99.9,1.1,1.0,2.2,100.0,-0.3,2022-03-14 22:00:00, None,0.0,11
,-0.6,-0.568,99.9,0.7,1.0,2.2,100.0,-0.6,2022-03-14 23:00:00, None,0.0,11
,-0.2,-0.24,99.9,0.0,0.0,2.2,100.0,-0.6,2022-03-15 00:00:00, None,0.0,11
,-0.2,-0.161,99.9,0.0,0.0,2.2,100.0,-0.6,2022-03-15 01:00:00, None,0.0,11
,-0.2,-0.154,99.9,0.2,0.0,2.2,100.0,-0.6,2022-03-15 02:00:00, None,0.0,11
5.7,-0.3,-0.277,99.9,0.0,0.0,2.2,100.0,-0.6,2022-03-15 03:00:00, None,0.0,11
5.7,-0.3,-0.294,99.9,0.0,0.0,2.2,100.0,-0.6,2022-03-15 04:00:00, None,0.0,11
5.7,-0.3,-0.323,99.9,0.0,0.0,2.2,100.0,-0.6,2022-03-15 05:00:00, None,0.0,11
5.7,-1.0,-0.95,99.9,0.0,0.0,2.2,100.0,-1.1,2022-03-15 06:00:00, None,-1.0,11
5.7,-0.5,-0.451,99.9,0.0,0.0,-0.5,100.0,-1.1,2022-03-15 07:00:00, None,-1.0,11
5.7,-0.4,-0.367,99.9,0.0,0.0,-0.3,100.0,-1.1,2022-03-15 08:00:00, None,0.0,11
6.0,-0.3,-0.278,99.9,0.3,0.0,-0.2,100.0,-1.1,2022-03-15 09:00:00, None,0.0,11
6.7,0.0,-0.023,99.9,0.7,1.0,0.0,100.0,-1.1,2022-03-15 10:00:00, None,0.0,11
7.0,1.6,1.615,84.4,0.3,0.0,1.6,84.0,-1.1,2022-03-15 11:00:00, None,-1.0,11
7.0,2.4,2.38,77.1,0.0,0.0,2.9,77.0,-1.1,2022-03-15 12:00:00, None,-1.0,11
7.0,3.7,3.708,65.75,0.0,0.0,4.7,66.0,-1.1,2022-03-15 13:00:00, None,-2.0,11
7.0,4.4,4.378,56.13,0.0,0.0,4.7,56.0,-1.1,2022-03-15 14:00:00, None,-4.0,11
7.0,4.2,4.217,52.57,0.0,0.0,4.7,53.0,-1.1,2022-03-15 15:00:00, None,-5.0,11
7.0,2.9,2.905,54.88,0.0,0.0,4.7,55.0,-1.1,2022-03-15 16:00:00, None,-5.0,11
6.8,2.2,2.154,57.27,0.0,0.0,4.7,57.0,-1.1,2022-03-15 17:00:00, None,-5.0,11
5.4,1.9,1.915,59.39,0.0,0.0,4.7,59.0,-1.1,2022-03-15 18:00:00, None,-5.0,11
4.7,1.1,1.09,62.37,0.0,0.0,1.9,62.0,1.1,2022-03-15 19:00:00, None,-5.0,11
4.1,0.5,0.539,67.24,0.0,0.0,1.9,67.0,0.5,2022-03-15 20:00:00, None,-5.0,11
3.3,-0.3,-0.27,72.36,0.0,0.0,1.9,72.0,-0.3,2022-03-15 21:00:00, None,-4.0,11
2.2,-0.6,-0.627,76.69,0.0,0.0,1.9,77.0,-1.1,2022-03-15 22:00:00, None,-4.0,11
1.5,-0.6,-0.59,74.52,0.0,0.0,1.9,75.0,-1.1,2022-03-15 23:00:00, None,-4.0,11
1.5,-0.4,-0.391,71.72,0.0,0.0,1.9,72.0,-1.1,2022-03-16 00:00:00, None,-4.0,11
1.5,-0.6,-0.602,70.15,0.0,0.0,1.9,70.0,-1.1,2022-03-16 01:00:00, None,-5.0,11
1.3,-0.7,-0.745,70.05,0.0,0.0,1.9,70.0,-1.1,2022-03-16 02:00:00, None,-5.0,11
1.3,-1.1,-1.06,71.33,0.0,0.0,1.9,71.0,-1.2,2022-03-16 03:00:00, None,-5.0,11
1.3,-1.4,-1.406,72.62,0.0,0.0,1.9,73.0,-1.5,2022-03-16 04:00:00, None,-5.0,11
1.3,-1.8,-1.779,73.96,0.0,0.0,1.9,74.0,-2.0,2022-03-16 05:00:00, None,-5.0,11
1.3,-1.5,-1.529,72.56,0.0,0.0,1.9,73.0,-2.0,2022-03-16 06:00:00, None,-6.0,11
1.3,-1.6,-1.565,71.67,0.0,0.0,-1.4,72.0,-1.7,2022-03-16 07:00:00, None,-6.0,11
1.3,-1.5,-1.465,72.18,0.0,0.0,-1.4,72.0,-1.9,2022-03-16 08:00:00, None,-6.0,11
1.0,0.2,0.244,65.01,0.0,0.0,0.3,65.0,-1.9,2022-03-16 09:00:00, None,-6.0,11
0.3,1.5,1.454,56.02,0.0,0.0,1.4,56.0,-1.9,2022-03-16 10:00:00, None,-6.0,11
0.0,2.1,2.113,52.54,0.0,0.0,2.2,53.0,-1.9,2022-03-16 11:00:00, None,-7.0,11
0.0,2.1,2.124,55.11,0.0,0.0,2.9,55.0,-1.9,2022-03-16 12:00:00, None,-6.0,11
0.0,2.8,2.814,52.5,0.0,0.0,2.9,53.0,-1.9,2022-03-16 13:00:00, None,-6.0,11
0.0,3.4,3.357,49.58,0.0,0.0,4.3,50.0,-1.9,2022-03-16 14:00:00, None,-6.0,11
0.0,3.2,3.214,52.02,0.0,0.0,4.3,52.0,-1.9,2022-03-16 15:00:00, None,-6.0,11
0.0,3.5,3.505,48.31,0.0,0.0,4.3,48.0,-1.9,2022-03-16 16:00:00, None,-6.0,11
0.0,2.8,2.826,49.89,0.0,0.0,4.3,50.0,-1.9,2022-03-16 17:00:00, None,-6.0,11
0.0,1.4,1.402,54.54,0.0,0.0,4.3,55.0,-1.9,2022-03-16 18:00:00, None,-7.0,11
0.0,0.5,0.513,61.03,0.0,0.0,1.4,61.0,0.5,2022-03-16 19:00:00, None,-6.0,11
0.0,0.0,0.04,62.51,0.0,0.0,1.4,63.0,-0.1,2022-03-16 20:00:00, None,-6.0,11
0.0,-0.1,-0.078,61.33,0.0,0.0,1.4,61.0,-0.3,2022-03-16 21:00:00, None,-6.0,11
0.0,-1.2,-1.159,69.2,0.0,0.0,1.4,69.0,-2.2,2022-03-16 22:00:00, None,-5.0,11
0.0,-1.7,-1.74,72.48,0.0,0.0,1.4,72.0,-2.2,2022-03-16 23:00:00, None,-6.0,11
0.0,-1.1,-1.095,73.49,0.0,0.0,1.4,73.0,-2.2,2022-03-17 00:00:00, None,-4.0,11
0.0,-0.5,-0.451,72.25,0.0,0.0,1.4,72.0,-2.2,2022-03-17 01:00:00, None,-4.0,11
0.0,-0.6,-0.618,72.67,0.0,0.0,1.4,73.0,-2.2,2022-03-17 02:00:00, None,-4.0,11
0.0,-0.6,-0.564,72.35,0.0,0.0,1.4,72.0,-2.2,2022-03-17 03:00:00, None,-4.0,11
0.0,-0.9,-0.889,73.96,0.0,0.0,1.4,74.0,-2.2,2022-03-17 04:00:00, None,-4.0,11
0.0,-1.0,-1.028,75.06,0.0,0.0,1.4,75.0,-2.2,2022-03-17 05:00:00, None,-5.0,11
0.0,-1.2,-1.211,76.49,0.0,0.0,1.4,76.0,-2.2,2022-03-17 06:00:00, None,-4.0,11
0.0,-1.4,-1.382,78.65,0.0,0.0,-1.2,79.0,-1.5,2022-03-17 07:00:00, None,-4.0,11
0.0,-1.6,-1.597,81.3,0.1,0.0,-1.1,81.0,-1.6,2022-03-17 08:00:00, None,-4.0,11
0.0,-1.9,-1.901,85.9,0.0,0.0,-1.1,86.0,-2.2,2022-03-17 09:00:00, None,-4.0,11
0.0,-0.3,-0.321,79.39,0.0,0.0,-0.3,79.0,-2.2,2022-03-17 10:00:00, None,-3.0,11
0.0,0.0,-0.041,74.34,0.0,0.0,0.0,74.0,-2.2,2022-03-17 11:00:00, None,-3.0,11
0.3,-0.8,-0.822,93.0,0.3,0.0,0.1,93.0,-2.2,2022-03-17 12:00:00, None,-2.0,11
0.9,-0.7,-0.701,99.9,0.6,1.0,0.1,100.0,-2.2,2022-03-17 13:00:00, None,-1.0,11
1.6,-0.3,-0.303,99.9,0.7,1.0,0.1,100.0,-2.2,2022-03-17 14:00:00, None,-1.0,11
2.6,-0.3,-0.327,99.9,1.0,1.0,0.3,100.0,-2.2,2022-03-17 15:00:00, None,0.0,11
2.6,-0.1,-0.116,99.9,0.1,0.0,0.3,100.0,-2.2,2022-03-17 16:00:00, None,0.0,11
2.6,0.0,0.035,99.9,0.0,0.0,0.3,100.0,-2.2,2022-03-17 17:00:00, None,0.0,11
2.9,0.6,0.598,98.7,0.3,0.0,0.7,99.0,-2.2,2022-03-17 18:00:00, None,1.0,11
3.5,1.0,0.987,91.7,0.6,0.0,1.0,92.0,0.4,2022-03-17 19:00:00, None,0.0,11
3.5,0.5,0.545,87.3,0.1,0.0,1.0,87.0,0.3,2022-03-17 20:00:00, None,-1.0,11
3.5,0.4,0.37,85.3,0.0,0.0,1.0,85.0,-0.3,2022-03-17 21:00:00, None,-2.0,11
3.5,-1.4,-1.438,86.9,0.0,0.0,1.0,87.0,-1.3,2022-03-17 22:00:00, None,-3.0,11
3.5,-2.4,-2.44,87.4,0.0,0.0,1.0,87.0,-2.4,2022-03-17 23:00:00, None,-4.0,11
3.5,-1.6,-1.612,87.6,0.0,0.0,1.0,88.0,-2.8,2022-03-18 00:00:00, None,-3.0,11
3.5,-2.4,-2.408,88.3,0.0,0.0,1.0,88.0,-2.8,2022-03-18 01:00:00, None,-4.0,11
3.5,-3.2,-3.199,88.9,0.0,0.0,1.0,89.0,-3.1,2022-03-18 02:00:00, None,-5.0,11
3.5,-2.4,-2.408,85.2,0.0,0.0,1.0,85.0,-4.0,2022-03-18 03:00:00, None,-4.0,11
3.5,-3.4,-3.381,88.6,0.0,0.0,1.0,89.0,-4.2,2022-03-18 04:00:00, None,-5.0,11
3.5,-3.2,-3.198,87.9,0.0,0.0,1.0,88.0,-4.2,2022-03-18 05:00:00, None,-4.0,11
3.5,-4.1,-4.128,91.9,0.0,0.0,1.0,92.0,-4.3,2022-03-18 06:00:00, None,-5.0,11
3.5,-3.8,-3.816,90.4,0.0,0.0,-3.2,90.0,-4.3,2022-03-18 07:00:00, None,-5.0,11
3.5,-3.2,-3.191,87.9,0.0,0.0,-2.7,88.0,-4.3,2022-03-18 08:00:00, None,-5.0,11
3.5,0.1,0.066,73.51,0.0,0.0,0.0,74.0,-4.3,2022-03-18 09:00:00, None,-4.0,11
3.5,0.2,0.163,80.2,0.0,0.0,2.1,80.0,-4.3,2022-03-18 10:00:00, None,-3.0,11
3.5,1.6,1.611,80.2,0.0,0.0,2.1,80.0,-4.3,2022-03-18 11:00:00, None,-1.0,11
3.2,2.1,2.133,76.89,0.0,0.0,2.3,77.0,-4.3,2022-03-18 12:00:00, None,-1.0,11
2.6,2.7,2.723,71.04,0.0,0.0,2.8,71.0,-4.3,2022-03-18 13:00:00, None,-2.0,11
1.9,2.4,2.368,73.55,0.0,0.0,3.2,74.0,-4.3,2022-03-18 14:00:00, None,-2.0,11
0.9,2.5,2.48,73.62,0.1,0.0,3.2,74.0,-4.3,2022-03-18 15:00:00, None,-2.0,11
1.6,1.0,0.994,99.1,0.7,0.0,3.2,99.0,-4.3,2022-03-18 16:00:00, None,1.0,11
2.1,0.7,0.714,99.9,0.5,1.0,3.2,100.0,-4.3,2022-03-18 17:00:00, None,1.0,11
1.8,0.8,0.844,99.9,0.1,0.0,3.2,100.0,-4.3,2022-03-18 18:00:00, None,1.0,11
1.2,0.9,0.859,99.9,0.0,0.0,1.1,100.0,0.8,2022-03-18 19:00:00, None,1.0,11
1.2,0.5,0.502,99.9,0.0,0.0,1.1,100.0,0.5,2022-03-18 20:00:00, None,1.0,11
1.2,0.0,-0.027,99.9,0.0,0.0,1.1,100.0,-0.1,2022-03-18 21:00:00, None,0.0,11
1.2,-0.2,-0.224,99.9,0.0,0.0,1.1,100.0,-0.6,2022-03-18 22:00:00, None,0.0,11
1.2,-0.5,-0.492,99.9,0.0,0.0,1.1,100.0,-0.6,2022-03-18 23:00:00, None,-1.0,11
