wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,MIN_TEMP,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
349.0, None, None,0.0, None,18.8, None,0.1, None, None, None,70.0,2019-10-23 05:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, None, None,0.0, None,11.8, None,-0.4, None, None, None,71.0,2019-10-23 06:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, None, None,0.0, None,6.8, None,-0.5, None, None, None,77.0,2019-10-23 07:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0, None, None,0.2, None,9.8, None,1.2, None, None, None,68.0,2019-10-23 08:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0, None, None,0.2, None,10.9, None,1.7, None, None, None,66.0,2019-10-23 09:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0, None, None,0.0, None,10.2, None,2.2, None, None, None,67.0,2019-10-23 10:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, None, None,0.8, None,13.3, None,2.6, None, None, None,65.0,2019-10-23 11:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,1.2, None,13.6, None,4.2, None, None, None,56.0,2019-10-23 12:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,10.5, None,3.6, None, None, None,59.0,2019-10-23 13:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,8.0, None,5.4, None, None, None,52.0,2019-10-23 14:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, None, None,0.0, None,7.5, None,5.2, None, None, None,53.0,2019-10-23 15:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0, None, None,0.0, None,3.7, None,2.3, None, None, None,79.0,2019-10-23 16:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,7.9, None,1.6, None, None, None,79.0,2019-10-23 17:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, None, None,0.0, None,8.2, None,1.7, None, None, None,77.0,2019-10-23 18:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, None, None,0.0, None,5.8, None,-0.3, None, None, None,87.0,2019-10-23 19:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, None, None,0.0, None,3.0, None,0.1, None, None, None,86.0,2019-10-23 20:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329.0, None, None,0.0, None,2.0, None,-0.1, None, None, None,86.0,2019-10-23 21:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, None, None,0.0, None,0.0, None,-0.1, None, None, None,86.0,2019-10-23 22:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0, None, None,0.0, None,3.1, None,-0.1, None, None, None,85.0,2019-10-24 00:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, None, None,0.0, None,2.2, None,0.3, None, None, None,82.0,2019-10-24 01:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, None, None,0.0, None,1.6, None,0.4, None, None, None,88.0,2019-10-24 02:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,2.1, None,0.6, None, None, None,85.0,2019-10-24 03:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0, None, None,0.0, None,6.3, None,2.1, None, None, None,69.0,2019-10-24 04:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0, None, None,0.0, None,2.8, None,0.8, None, None, None,82.0,2019-10-24 05:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0, None, None,0.0, None,2.6, None,0.4, None, None, None,78.0,2019-10-24 06:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0, None, None,0.0, None,4.3, None,0.7, None, None, None,77.0,2019-10-24 07:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, None, None,0.0, None,2.6, None,1.8, None, None, None,73.0,2019-10-24 08:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,4.6, None,2.4, None, None, None,70.0,2019-10-24 09:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None,0.0, None,6.4, None,5.1, None, None, None,67.0,2019-10-24 10:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, None, None,0.0, None,8.7, None,8.5, None, None, None,60.0,2019-10-24 11:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, None, None,0.0, None,12.9, None,9.1, None, None, None,60.0,2019-10-24 12:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, None, None,0.0, None,20.2, None,10.8, None, None, None,60.0,2019-10-24 13:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0, None, None,0.0, None,14.3, None,12.6, None, None, None,56.0,2019-10-24 14:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.0, None, None,0.0, None,11.4, None,12.3, None, None, None,58.0,2019-10-24 15:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0, None, None,0.0, None,3.6, None,8.1, None, None, None,70.0,2019-10-24 16:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0, None, None,0.0, None,5.2, None,6.4, None, None, None,83.0,2019-10-24 17:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, None, None,0.0, None,7.0, None,7.0, None, None, None,85.0,2019-10-24 18:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0, None, None,0.0, None,7.7, None,7.3, None, None, None,85.0,2019-10-24 19:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0, None, None,0.0, None,5.5, None,7.3, None, None, None,86.0,2019-10-24 20:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0, None, None,0.0, None,10.0, None,7.6, None, None, None,83.0,2019-10-24 21:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.0, None, None,0.0, None,5.3, None,7.1, None, None, None,87.0,2019-10-24 22:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.0, None, None,0.0, None,3.0, None,6.2, None, None, None,87.0,2019-10-25 00:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0, None, None,0.0, None,2.4, None,5.8, None, None, None,88.0,2019-10-25 01:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0, None, None,0.0, None,2.0, None,5.0, None, None, None,91.0,2019-10-25 02:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,3.3, None,4.3, None, None, None,87.0,2019-10-25 03:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, None, None,0.0, None,1.7, None,3.5, None, None, None,88.0,2019-10-25 04:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0, None, None,0.0, None,0.0, None,3.2, None, None, None,94.0,2019-10-25 05:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.0, None,2.0, None,2.7, None, None, None,91.0,2019-10-25 06:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0, None, None,0.0, None,4.4, None,2.3, None, None, None,92.0,2019-10-25 07:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.0, None, None,0.0, None,9.3, None,6.6, None, None, None,75.0,2019-10-25 08:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, None, None,0.0, None,16.0, None,8.4, None, None, None,70.0,2019-10-25 09:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0, None, None,0.0, None,10.1, None,8.5, None, None, None,70.0,2019-10-25 10:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0, None, None,0.0, None,17.5, None,9.7, None, None, None,61.0,2019-10-25 11:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0, None, None,0.0, None,39.5, None,0.9, None, None, None,89.0,2019-10-25 12:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,20.4, None,-0.5, None, None, None,97.0,2019-10-25 13:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0, None, None,0.0, None,9.7, None,-0.2, None, None, None,98.0,2019-10-25 14:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.0, None, None,0.0, None,6.3, None,0.1, None, None, None,98.0,2019-10-25 15:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,12.0, None,-0.1, None, None, None,97.0,2019-10-25 16:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, None, None,0.0, None,23.0, None,-0.2, None, None, None,90.0,2019-10-25 17:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, None, None,0.0, None,29.3, None,-0.4, None, None, None,86.0,2019-10-25 18:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,24.7, None,-0.6, None, None, None,83.0,2019-10-25 19:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,22.2, None,-0.7, None, None, None,80.0,2019-10-25 20:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,22.9, None,-0.8, None, None, None,78.0,2019-10-25 21:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,25.7, None,-1.1, None, None, None,79.0,2019-10-25 22:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,21.9, None,-1.3, None, None, None,78.0,2019-10-25 23:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,26.1, None,-1.4, None, None, None,78.0,2019-10-26 00:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,36.2, None,-1.7, None, None, None,75.0,2019-10-26 01:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,40.0, None,-1.8, None, None, None,65.0,2019-10-26 02:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,24.9, None,-2.4, None, None, None,73.0,2019-10-26 03:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,30.6, None,-2.5, None, None, None,76.0,2019-10-26 04:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,29.9, None,-2.5, None, None, None,75.0,2019-10-26 05:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,22.5, None,-2.7, None, None, None,77.0,2019-10-26 06:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,24.9, None,-2.8, None, None, None,79.0,2019-10-26 07:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,26.1, None,-2.6, None, None, None,80.0,2019-10-26 08:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, None, None,0.0, None,29.8, None,-2.6, None, None, None,83.0,2019-10-26 09:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, None, None,0.0, None,28.9, None,-1.7, None, None, None,77.0,2019-10-26 10:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,28.1, None,-1.0, None, None, None,73.0,2019-10-26 11:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.2, None,27.1, None,-0.1, None, None, None,69.0,2019-10-26 12:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,28.2, None,-0.1, None, None, None,68.0,2019-10-26 13:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,31.0, None,0.4, None, None, None,65.0,2019-10-26 14:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0, None, None,0.0, None,22.3, None,0.8, None, None, None,62.0,2019-10-26 15:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,16.0, None,-0.6, None, None, None,65.0,2019-10-26 16:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,17.1, None,-1.5, None, None, None,69.0,2019-10-26 17:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,14.7, None,-2.1, None, None, None,76.0,2019-10-26 18:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, None, None,0.0, None,13.4, None,-2.5, None, None, None,81.0,2019-10-26 19:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,18.6, None,-2.4, None, None, None,76.0,2019-10-26 20:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,16.6, None,-2.7, None, None, None,74.0,2019-10-26 21:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,18.1, None,-3.1, None, None, None,75.0,2019-10-26 22:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,17.3, None,-3.7, None, None, None,74.0,2019-10-27 00:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,18.0, None,-4.0, None, None, None,75.0,2019-10-27 01:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, None, None,0.0, None,24.0, None,-4.0, None, None, None,73.0,2019-10-27 02:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,24.7, None,-4.1, None, None, None,72.0,2019-10-27 03:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, None, None,0.0, None,16.8, None,-4.1, None, None, None,71.0,2019-10-27 04:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.0, None, None,0.0, None,4.7, None,-5.4, None, None, None,78.0,2019-10-27 05:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,2.7, None,-7.0, None, None, None,85.0,2019-10-27 06:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0, None, None,0.0, None,7.6, None,-6.1, None, None, None,78.0,2019-10-27 07:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0, None, None,0.0, None,6.8, None,-4.7, None, None, None,70.0,2019-10-27 08:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.0, None,5.9, None,-0.9, None, None, None,59.0,2019-10-27 09:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0, None, None,0.0, None,8.5, None,-2.2, None, None, None,61.0,2019-10-27 10:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0, None, None,0.0, None,5.4, None,-1.0, None, None, None,57.0,2019-10-27 11:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,16.9, None,-0.1, None, None, None,53.0,2019-10-27 12:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,8.2, None,0.3, None, None, None,50.0,2019-10-27 13:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,18.9, None,0.7, None, None, None,48.0,2019-10-27 14:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0, None, None,0.0, None,11.4, None,1.3, None, None, None,46.0,2019-10-27 15:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0, None, None,0.0, None,7.2, None,-0.3, None, None, None,54.0,2019-10-27 16:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0, None, None,0.0, None,5.3, None,-1.6, None, None, None,56.0,2019-10-27 17:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.0, None, None,0.0, None,3.0, None,-3.4, None, None, None,67.0,2019-10-27 18:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,1.9, None,-2.9, None, None, None,65.0,2019-10-27 19:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0, None, None,0.0, None,2.5, None,-2.4, None, None, None,62.0,2019-10-27 20:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0, None, None,0.0, None,9.2, None,-1.3, None, None, None,52.0,2019-10-27 21:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0, None, None,0.0, None,9.7, None,-0.9, None, None, None,50.0,2019-10-27 22:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0, None, None,0.0, None,5.4, None,-1.4, None, None, None,52.0,2019-10-27 23:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.0, None,5.2, None,-1.4, None, None, None,52.0,2019-10-28 00:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, None, None,0.0, None,10.8, None,-1.0, None, None, None,49.0,2019-10-28 01:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, None, None,0.0, None,13.7, None,-1.0, None, None, None,52.0,2019-10-28 02:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,18.8, None,-1.0, None, None, None,50.0,2019-10-28 03:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,22.4, None,-1.4, None, None, None,54.0,2019-10-28 04:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,28.9, None,-3.2, None, None, None,79.0,2019-10-28 05:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, None, None,0.0, None,14.0, None,-3.3, None, None, None,82.0,2019-10-28 07:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,23.3, None,-3.0, None, None, None,78.0,2019-10-28 08:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,27.2, None,-2.7, None, None, None,73.0,2019-10-28 09:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,17.0, None,-2.8, None, None, None,71.0,2019-10-28 10:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,26.4, None,-1.4, None, None, None,63.0,2019-10-28 11:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0, None, None,0.0, None,25.1, None,-1.5, None, None, None,60.0,2019-10-28 12:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0, None, None,0.0, None,20.4, None,-1.7, None, None, None,57.0,2019-10-28 13:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, None, None,0.0, None,22.1, None,-0.7, None, None, None,48.0,2019-10-28 14:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
