wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
175.0, None, None,0.0, None,4.0, None,-0.1, None, None, None,98.0,2019-10-22 00:00:00,43,
245.0, None, None,0.0, None,6.3, None,0.9, None, None, None,98.0,2019-10-22 01:00:00,43,
244.0, None, None,0.0, None,5.8, None,0.7, None, None, None,98.0,2019-10-22 02:00:00,43,
241.0, None, None,0.0, None,9.8, None,2.0, None, None, None,99.0,2019-10-22 03:00:00,43,
223.0, None, None,0.0, None,8.6, None,2.3, None, None, None,99.0,2019-10-22 04:00:00,43,
257.0, None, None,2.4, None,9.2, None,1.6, None, None, None,98.0,2019-10-22 05:00:00,43,
230.0, None, None,0.2, None,5.7, None,1.2, None, None, None,97.0,2019-10-22 06:00:00,43,
271.0, None, None,0.2, None,4.8, None,0.4, None, None, None,96.0,2019-10-22 07:00:00,43,
262.0, None, None,0.0, None,9.1, None,1.0, None, None, None,97.0,2019-10-22 08:00:00,43,
258.0, None, None,0.8, None,6.4, None,3.9, None, None, None,84.0,2019-10-22 09:00:00,43,
261.0, None, None,3.0, None,7.0, None,5.9, None, None, None,73.0,2019-10-22 10:00:00,43,
287.0, None, None,3.4, None,17.2, None,5.5, None, None, None,61.0,2019-10-22 11:00:00,43,
299.0, None, None,0.8, None,16.2, None,3.9, None, None, None,56.0,2019-10-22 12:00:00,43,
292.0, None, None,0.0, None,14.8, None,3.7, None, None, None,55.0,2019-10-22 13:00:00,43,
292.0, None, None,0.0, None,17.2, None,6.0, None, None, None,40.0,2019-10-22 14:00:00,43,
305.0, None, None,0.0, None,18.3, None,5.4, None, None, None,38.0,2019-10-22 15:00:00,43,
294.0, None, None,0.0, None,14.6, None,3.7, None, None, None,45.0,2019-10-22 16:00:00,43,
289.0, None, None,0.0, None,14.4, None,2.1, None, None, None,54.0,2019-10-22 17:00:00,43,
292.0, None, None,0.0, None,12.7, None,1.2, None, None, None,60.0,2019-10-22 18:00:00,43,
300.0, None, None,0.0, None,9.7, None,0.9, None, None, None,60.0,2019-10-22 19:00:00,43,
290.0, None, None,0.0, None,10.5, None,0.2, None, None, None,66.0,2019-10-22 20:00:00,43,
