RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,14.12,93.6, None, None, None, None, None, None, None, None, None, 49.93, None,8.7, None, None, None, None,25.67, None, None, None, None, None,2019-04-02 00:00:00, None,14
None, None, None, None,11.92,96.5, None, None, None, None, None, None, None, None, None, 49.03, None,8.47, None, None, None, None,28.93, None, None, None, None, None,2019-04-02 01:00:00, None,14
None, None, None, None,8.56,117.2, None, None, None, None, None, None, None, None, None, 49.76, None,8.74, None, None, None, None,35.02, None, None, None, None, None,2019-04-02 02:00:00, None,14
None, None, None, None,13.15,113.7, None, None, None, None, None, None, None, None, None, 49.93, None,8.96, None, None, None, None,23.56, None, None, None, None, None,2019-04-02 03:00:00, None,14
None, None, None, None,12.46,91.3, None, None, None, None, None, None, None, None, None, 49.96, None,6.474, None, None, None, None,32.95, None, None, None, None, None,2019-04-02 05:00:00, None,14
None, None, None, None,9.87,64.04, None, None, None, None, None, None, None, None, None, 50.44, None,6.29, None, None, None, None,23.61, None, None, None, None, None,2019-04-02 06:00:00, None,14
None, None, None, None,12.81,67.55, None, None, None, None, None, None, None, None, None, 50.15, None,5.594, None, None, None, None,25.36, None, None, None, None, None,2019-04-02 08:00:00, None,14
None, None, None, None,14.26,68.24, None, None, None, None, None, None, None, None, None, 50.43, None,6.152, None, None, None, None,22.2, None, None, None, None, None,2019-04-02 09:00:00, None,14
None, None, None, None,10.61,67.81, None, None, None, None, None, None, None, None, None, 51.05, None,7.6, None, None, None, None,25.42, None, None, None, None, None,2019-04-02 10:00:00, None,14
None, None, None, None,4.36,52.88, None, None, None, None, None, None, None, None, None, 50.79, None,7.71, None, None, None, None,52.5, None, None, None, None, None,2019-04-02 11:00:00, None,14
None, None, None, None,4.978,74.2, None, None, None, None, None, None, None, None, None, 47.03, None,9.42, None, None, None, None,39.32, None, None, None, None, None,2019-04-02 12:00:00, None,14
None, None, None, None,1.832,109.5, None, None, None, None, None, None, None, None, None, 49.03, None,12.22, None, None, None, None,62.4, None, None, None, None, None,2019-04-02 13:00:00, None,14
None, None, None, None,7.63,169.2, None, None, None, None, None, None, None, None, None, 46.81, None,12.24, None, None, None, None,20.73, None, None, None, None, None,2019-04-02 14:00:00, None,14
None, None, None, None,6.03,180.2, None, None, None, None, None, None, None, None, None, 50.05, None,12.29, None, None, None, None,26.19, None, None, None, None, None,2019-04-02 15:00:00, None,14
None, None, None, None,4.909,188.7, None, None, None, None, None, None, None, None, None, 46.48, None,13.71, None, None, None, None,29.23, None, None, None, None, None,2019-04-02 16:00:00, None,14
None, None, None, None,3.574,218.6, None, None, None, None, None, None, None, None, None, 47.15, None,16.0, None, None, None, None,30.33, None, None, None, None, None,2019-04-02 17:00:00, None,14
None, None, None, None,2.221,227.4, None, None, None, None, None, None, None, None, None, 45.48, None,16.61, None, None, None, None,42.52, None, None, None, None, None,2019-04-02 18:00:00, None,14
None, None, None, None,1.029,231.5, None, None, None, None, None, None, None, None, None, 46.87, None,13.43, None, None, None, None,57.31, None, None, None, None, None,2019-04-02 19:00:00, None,14
None, None, None, None,1.16,196.2, None, None, None, None, None, None, None, None, None, 48.66, None,10.63, None, None, None, None,38.82, None, None, None, None, None,2019-04-02 20:00:00, None,14
None, None, None, None,1.019,182.6, None, None, None, None, None, None, None, None, None, 49.24, None,8.61, None, None, None, None,24.7, None, None, None, None, None,2019-04-02 21:00:00, None,14
None, None, None, None,0.529,83.2, None, None, None, None, None, None, None, None, None, 47.59, None,7.88, None, None, None, None,52.13, None, None, None, None, None,2019-04-02 22:00:00, None,14
None, None, None, None,5.399,301.7, None, None, None, None, None, None, None, None, None, 47.21, None,7.4, None, None, None, None,28.68, None, None, None, None, None,2019-04-02 23:00:00, None,14
None, None, None, None,8.72,289.6, None, None, None, None, None, None, None, None, None, 47.24, None,7.61, None, None, None, None,7.82, None, None, None, None, None,2019-04-03 00:00:00, None,14
None, None, None, None,6.276,309.5, None, None, None, None, None, None, None, None, None, 46.94, None,6.833, None, None, None, None,20.55, None, None, None, None, None,2019-04-03 01:00:00, None,14
None, None, None, None,7.26,319.2, None, None, None, None, None, None, None, None, None, 46.98, None,6.66, None, None, None, None,12.86, None, None, None, None, None,2019-04-03 02:00:00, None,14
None, None, None, None,8.69,320.0, None, None, None, None, None, None, None, None, None, 46.41, None,6.569, None, None, None, None,9.31, None, None, None, None, None,2019-04-03 03:00:00, None,14
None, None, None, None,6.857,343.6, None, None, None, None, None, None, None, None, None, 46.81, None,6.714, None, None, None, None,17.82, None, None, None, None, None,2019-04-03 04:00:00, None,14
None, None, None, None,3.267,7.75, None, None, None, None, None, None, None, None, None, 46.54, None,6.023, None, None, None, None,19.77, None, None, None, None, None,2019-04-03 05:00:00, None,14
None, None, None, None,1.693,36.2, None, None, None, None, None, None, None, None, None, 47.17, None,4.842, None, None, None, None,19.89, None, None, None, None, None,2019-04-03 06:00:00, None,14
None, None, None, None,0.357,166.5, None, None, None, None, None, None, None, None, None, 47.6, None,5.061, None, None, None, None,68.59, None, None, None, None, None,2019-04-03 07:00:00, None,14
None, None, None, None,1.204,125.7, None, None, None, None, None, None, None, None, None, 48.2, None,4.538, None, None, None, None,50.69, None, None, None, None, None,2019-04-03 08:00:00, None,14
None, None, None, None,1.67,53.42, None, None, None, None, None, None, None, None, None, 47.53, None,5.118, None, None, None, None,50.53, None, None, None, None, None,2019-04-03 09:00:00, None,14
None, None, None, None,1.725,58.63, None, None, None, None, None, None, None, None, None, 46.43, None,7.13, None, None, None, None,47.06, None, None, None, None, None,2019-04-03 10:00:00, None,14
None, None, None, None,1.077,283.1, None, None, None, None, None, None, None, None, None, 45.34, None,8.78, None, None, None, None,61.18, None, None, None, None, None,2019-04-03 11:00:00, None,14
None, None, None, None,4.705,307.3, None, None, None, None, None, None, None, None, None, 45.86, None,8.02, None, None, None, None,25.78, None, None, None, None, None,2019-04-03 12:00:00, None,14
None, None, None, None,6.317,285.5, None, None, None, None, None, None, None, None, None, 46.34, None,7.11, None, None, None, None,29.18, None, None, None, None, None,2019-04-03 13:00:00, None,14
None, None, None, None,8.85,279.0, None, None, None, None, None, None, None, None, None, 45.55, None,7.43, None, None, None, None,28.86, None, None, None, None, None,2019-04-03 14:00:00, None,14
None, None, None, None,7.68,282.2, None, None, None, None, None, None, None, None, None, 43.9, None,8.38, None, None, None, None,27.15, None, None, None, None, None,2019-04-03 15:00:00, None,14
None, None, None, None,8.04,283.3, None, None, None, None, None, None, None, None, None, 43.45, None,8.6, None, None, None, None,36.65, None, None, None, None, None,2019-04-03 16:00:00, None,14
None, None, None, None,9.14,296.7, None, None, None, None, None, None, None, None, None, 42.23, None,9.83, None, None, None, None,36.66, None, None, None, None, None,2019-04-03 17:00:00, None,14
None, None, None, None,12.31,319.2, None, None, None, None, None, None, None, None, None, 41.47, None,7.64, None, None, None, None,26.39, None, None, None, None, None,2019-04-03 18:00:00, None,14
None, None, None, None,12.34,324.8, None, None, None, None, None, None, None, None, None, 42.27, None,6.068, None, None, None, None,28.49, None, None, None, None, None,2019-04-03 19:00:00, None,14
None, None, None, None,12.55,329.1, None, None, None, None, None, None, None, None, None, 43.73, None,2.686, None, None, None, None,28.47, None, None, None, None, None,2019-04-03 20:00:00, None,14
None, None, None, None,17.11,308.1, None, None, None, None, None, None, None, None, None, 43.72, None,1.967, None, None, None, None,21.83, None, None, None, None, None,2019-04-03 21:00:00, None,14
None, None, None, None,13.32,319.4, None, None, None, None, None, None, None, None, None, 43.66, None,1.55, None, None, None, None,21.22, None, None, None, None, None,2019-04-03 22:00:00, None,14
None, None, None, None,13.4,335.6, None, None, None, None, None, None, None, None, None, 43.59, None,1.041, None, None, None, None,20.85, None, None, None, None, None,2019-04-03 23:00:00, None,14
None, None, None, None,14.86,326.7, None, None, None, None, None, None, None, None, None, 44.24, None,0.582, None, None, None, None,20.63, None, None, None, None, None,2019-04-04 00:00:00, None,14
None, None, None, None,15.29,323.2, None, None, None, None, None, None, None, None, None, 44.12, None,0.413, None, None, None, None,20.53, None, None, None, None, None,2019-04-04 01:00:00, None,14
None, None, None, None,13.29,323.1, None, None, None, None, None, None, None, None, None, 44.68, None,0.187, None, None, None, None,19.37, None, None, None, None, None,2019-04-04 02:00:00, None,14
None, None, None, None,14.73,317.2, None, None, None, None, None, None, None, None, None, 44.49, None,-0.029, None, None, None, None,16.81, None, None, None, None, None,2019-04-04 03:00:00, None,14
None, None, None, None,17.56,322.6, None, None, None, None, None, None, None, None, None, 44.08, None,-0.26, None, None, None, None,15.84, None, None, None, None, None,2019-04-04 04:00:00, None,14
None, None, None, None,19.53,321.8, None, None, None, None, None, None, None, None, None, 43.95, None,-0.402, None, None, None, None,18.4, None, None, None, None, None,2019-04-04 05:00:00, None,14
None, None, None, None,15.82,323.2, None, None, None, None, None, None, None, None, None, 43.9, None,0.409, None, None, None, None,13.46, None, None, None, None, None,2019-04-04 06:00:00, None,14
None, None, None, None,11.68,328.9, None, None, None, None, None, None, None, None, None, 43.67, None,0.239, None, None, None, None,11.6, None, None, None, None, None,2019-04-04 07:00:00, None,14
