max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-5.4,-6999.0,7.7,2.9,-6999.0,-7.3,-8.0, 0.0,11.0,0.0,2020-11-11 00:00:00,60.0,-6999.0,46
-5.4,-6999.0,8.7,2.1,-6999.0,-7.9,-8.2, 0.0,348.0,0.0,2020-11-11 01:00:00,60.0,-6999.0,46
-5.4,-6999.0,10.2,2.9,-6999.0,-8.4,-8.6, 0.0,9.0,0.0,2020-11-11 02:00:00,61.0,-6999.0,46
-5.4,-6999.0,14.0,8.3,-6999.0,-9.3,-9.3, 0.0,38.0,1.0,2020-11-11 03:00:00,61.0,-6999.0,46
-5.4,-6999.0,11.6,2.7,-6999.0,-9.4,-9.6, 0.0,28.0,1.0,2020-11-11 04:00:00,62.0,-6999.0,46
-5.4,-6999.0,4.9,1.1,-6999.0,-9.4,-9.7, 0.0,3.0,0.0,2020-11-11 05:00:00,62.0,-6999.0,46
-5.4,-6999.0,7.6,2.8,-6999.0,-9.7,-9.8, 0.0,18.0,1.0,2020-11-11 06:00:00,63.0,-6999.0,46
-9.5,-6999.0,7.8,4.0,-6999.0,-10.1,-10.2, 0.0,29.0,1.0,2020-11-11 07:00:00,64.0,-6999.0,46
-9.5,-6999.0,10.4,3.9,-6999.0,-10.3,-10.4, 0.0,36.0,0.0,2020-11-11 08:00:00,63.0,-6999.0,46
-9.4,-6999.0,10.3,4.0,-6999.0,-9.4,-10.6, 0.0,42.0,0.0,2020-11-11 09:00:00,64.0,-6999.0,46
-8.8,-6999.0,9.7,3.5,-6999.0,-8.8,-10.6, 0.0,35.0,-1.0,2020-11-11 10:00:00,63.0,-6999.0,46
-8.6,-6999.0,12.3,4.9,-6999.0,-9.0,-10.6, 0.0,52.0,-1.0,2020-11-11 11:00:00,62.0,-6999.0,46
-8.4,-6999.0,13.3,6.5,-6999.0,-8.4,-10.6, 0.0,46.0,0.0,2020-11-11 12:00:00,62.0,-6999.0,46
-7.4,-6999.0,10.0,4.0,-6999.0,-8.4,-10.6, 0.0,66.0,0.0,2020-11-11 13:00:00,62.0,-6999.0,46
-7.4,-6999.0,7.1,2.6,-6999.0,-8.4,-10.6, 0.0,78.0,0.0,2020-11-11 14:00:00,62.0,-6999.0,46
-7.4,-6999.0,9.2,4.1,-6999.0,-8.6,-10.6, 0.0,50.0,0.0,2020-11-11 15:00:00,62.0,-6999.0,46
-7.4,-6999.0,10.7,4.2,-6999.0,-8.7,-10.6, 0.0,44.0,0.0,2020-11-11 16:00:00,62.0,-6999.0,46
-7.4,-6999.0,11.8,4.8,-6999.0,-8.9,-10.6, 0.0,36.0,0.0,2020-11-11 17:00:00,62.0,-6999.0,46
-7.4,-6999.0,13.1,7.0,-6999.0,-8.9,-10.6, 0.0,29.0,-4.0,2020-11-11 18:00:00,58.0,-6999.0,46
-8.6,-6999.0,15.9,8.3,-6999.0,-8.9,-9.0, 0.0,35.0,2.0,2020-11-11 19:00:00,60.0,-6999.0,46
-8.6,-6999.0,20.9,10.0,-6999.0,-8.8,-9.0, 0.0,36.0,2.0,2020-11-11 20:00:00,62.0,-6999.0,46
