TempC,time,RH,week_of_year
-2.918,2021-04-02 00:00:00,74.1,14
-3.065,2021-04-02 01:00:00,80.6,14
-2.508,2021-04-02 02:00:00,81.4,14
-1.958,2021-04-02 03:00:00,79.4,14
-1.9,2021-04-02 04:00:00,77.8,14
-2.044,2021-04-02 05:00:00,80.5,14
-1.47,2021-04-02 06:00:00,80.5,14
0.273,2021-04-02 07:00:00,75.0,14
1.967,2021-04-02 08:00:00,66.0,14
3.301,2021-04-02 09:00:00,58.8,14
3.749,2021-04-02 10:00:00,52.1,14
4.063,2021-04-02 11:00:00,50.4,14
4.428,2021-04-02 12:00:00,50.7,14
4.298,2021-04-02 13:00:00,52.0,14
4.063,2021-04-02 14:00:00,54.4,14
4.999,2021-04-02 15:00:00,52.2,14
5.282,2021-04-02 16:00:00,48.8,14
4.168,2021-04-02 17:00:00,52.9,14
3.88,2021-04-02 18:00:00,53.0,14
-1.157,2021-04-02 19:00:00,68.9,14
-3.124,2021-04-02 20:00:00,83.4,14
-3.866,2021-04-02 21:00:00,90.0,14
-3.36,2021-04-02 22:00:00,93.3,14
-2.625,2021-04-02 23:00:00,92.9,14
-1.071,2021-04-03 00:00:00,91.4,14
-0.845,2021-04-03 01:00:00,88.0,14
-1.128,2021-04-03 02:00:00,87.6,14
-1.47,2021-04-03 03:00:00,88.5,14
-1.498,2021-04-03 04:00:00,86.8,14
-1.641,2021-04-03 05:00:00,85.3,14
-0.958,2021-04-03 06:00:00,83.0,14
-0.116,2021-04-03 07:00:00,78.8,14
0.742,2021-04-03 08:00:00,74.6,14
1.48,2021-04-03 09:00:00,70.0,14
3.433,2021-04-03 10:00:00,68.6,14
4.766,2021-04-03 11:00:00,61.9,14
4.973,2021-04-03 12:00:00,55.6,14
5.36,2021-04-03 13:00:00,57.1,14
4.688,2021-04-03 14:00:00,67.5,14
4.792,2021-04-03 15:00:00,74.8,14
5.128,2021-04-03 16:00:00,75.2,14
4.48,2021-04-03 17:00:00,73.6,14
3.38,2021-04-03 18:00:00,79.7,14
2.45,2021-04-03 19:00:00,86.6,14
1.697,2021-04-03 20:00:00,91.1,14
0.024,2021-04-03 21:00:00,93.6,14
0.522,2021-04-03 22:00:00,95.8,14
0.19,2021-04-03 23:00:00,96.6,14
0.412,2021-04-04 00:00:00,97.4,14
0.329,2021-04-04 01:00:00,94.5,14
-0.004,2021-04-04 02:00:00,91.7,14
-0.227,2021-04-04 03:00:00,90.3,14
-0.339,2021-04-04 04:00:00,90.5,14
-0.535,2021-04-04 05:00:00,92.0,14
-0.676,2021-04-04 06:00:00,91.9,14
-0.311,2021-04-04 07:00:00,90.3,14
-0.032,2021-04-04 08:00:00,87.8,14
0.66,2021-04-04 09:00:00,85.6,14
1.507,2021-04-04 10:00:00,82.6,14
2.047,2021-04-04 11:00:00,77.4,14
3.089,2021-04-04 12:00:00,74.3,14
4.506,2021-04-04 13:00:00,66.9,14
4.558,2021-04-04 14:00:00,63.6,14
5.539,2021-04-04 15:00:00,70.5,14
5.949,2021-04-04 16:00:00,68.5,14
5.565,2021-04-04 17:00:00,64.8,14
4.011,2021-04-04 18:00:00,68.9,14
0.632,2021-04-04 19:00:00,81.9,14
0.218,2021-04-04 20:00:00,87.9,14
-0.311,2021-04-04 21:00:00,89.5,14
-0.76,2021-04-04 22:00:00,89.6,14
-0.535,2021-04-04 23:00:00,91.2,14
-1.498,2021-04-05 00:00:00,90.8,14
-2.654,2021-04-05 01:00:00,94.2,14
-3.657,2021-04-05 02:00:00,96.1,14
-3.986,2021-04-05 03:00:00,96.8,14
-3.657,2021-04-05 04:00:00,97.2,14
-4.318,2021-04-05 05:00:00,96.9,14
-3.39,2021-04-05 06:00:00,97.1,14
-1.071,2021-04-05 07:00:00,95.3,14
0.577,2021-04-05 08:00:00,87.4,14
2.423,2021-04-05 09:00:00,74.2,14
4.35,2021-04-05 10:00:00,63.4,14
4.272,2021-04-05 11:00:00,59.4,14
6.026,2021-04-05 12:00:00,55.0,14
8.12,2021-04-05 13:00:00,47.0,14
8.742,2021-04-05 14:00:00,43.7,14
8.295,2021-04-05 15:00:00,41.8,14
6.763,2021-04-05 16:00:00,46.9,14
6.153,2021-04-05 17:00:00,53.0,14
4.973,2021-04-05 18:00:00,56.9,14
3.274,2021-04-05 19:00:00,68.0,14
3.168,2021-04-05 20:00:00,69.5,14
3.827,2021-04-05 21:00:00,72.4,14
1.453,2021-04-05 22:00:00,75.9,14
1.697,2021-04-05 23:00:00,81.2,14
0.715,2021-04-06 00:00:00,81.0,14
-0.986,2021-04-06 01:00:00,87.7,14
2.316,2021-04-06 02:00:00,84.6,14
1.805,2021-04-06 03:00:00,72.8,14
0.19,2021-04-06 04:00:00,77.1,14
-0.535,2021-04-06 05:00:00,84.8,14
-0.563,2021-04-06 06:00:00,87.5,14
1.67,2021-04-06 07:00:00,81.5,14
0.88,2021-04-06 08:00:00,86.0,14
1.425,2021-04-06 09:00:00,89.9,14
1.967,2021-04-06 10:00:00,87.0,14
1.561,2021-04-06 11:00:00,88.8,14
3.168,2021-04-06 12:00:00,90.3,14
4.792,2021-04-06 13:00:00,79.2,14
5.437,2021-04-06 14:00:00,64.8,14
5.668,2021-04-06 15:00:00,63.0,14
5.411,2021-04-06 16:00:00,66.9,14
5.179,2021-04-06 17:00:00,68.6,14
3.485,2021-04-06 18:00:00,77.4,14
1.425,2021-04-06 19:00:00,85.7,14
2.101,2021-04-06 20:00:00,88.7,14
1.48,2021-04-06 21:00:00,92.4,14
1.615,2021-04-06 22:00:00,93.5,14
1.099,2021-04-06 23:00:00,95.9,14
0.632,2021-04-07 00:00:00,97.0,14
0.218,2021-04-07 01:00:00,97.8,14
0.218,2021-04-07 02:00:00,98.4,14
0.079,2021-04-07 03:00:00,98.7,14
0.163,2021-04-07 04:00:00,99.1,14
0.163,2021-04-07 05:00:00,99.2,14
0.273,2021-04-07 06:00:00,99.1,14
0.467,2021-04-07 07:00:00,98.6,14
0.163,2021-04-07 08:00:00,98.3,14
0.605,2021-04-07 09:00:00,97.6,14
0.163,2021-04-07 10:00:00,96.9,14
1.153,2021-04-07 11:00:00,96.8,14
2.396,2021-04-07 12:00:00,94.2,14
2.797,2021-04-07 13:00:00,87.4,14
2.956,2021-04-07 14:00:00,83.6,14
1.751,2021-04-07 15:00:00,90.2,14
1.913,2021-04-07 16:00:00,91.4,14
1.317,2021-04-07 17:00:00,90.3,14
0.605,2021-04-07 18:00:00,90.6,14
-1.043,2021-04-07 19:00:00,96.0,14
-1.584,2021-04-07 20:00:00,98.1,14
-1.9,2021-04-07 21:00:00,98.6,14
-2.625,2021-04-07 22:00:00,98.3,14
-3.419,2021-04-07 23:00:00,98.4,14
-3.36,2021-04-08 00:00:00,98.2,14
-3.986,2021-04-08 01:00:00,98.0,14
-3.926,2021-04-08 02:00:00,98.0,14
-3.807,2021-04-08 03:00:00,98.1,14
-4.804,2021-04-08 04:00:00,98.0,14
-2.888,2021-04-08 05:00:00,97.0,14
-3.183,2021-04-08 06:00:00,96.7,14
-0.591,2021-04-08 07:00:00,92.8,14
-0.311,2021-04-08 08:00:00,82.9,14
1.153,2021-04-08 09:00:00,77.6,14
2.289,2021-04-08 10:00:00,69.7,14
2.584,2021-04-08 11:00:00,60.6,14
3.221,2021-04-08 12:00:00,55.2,14
3.485,2021-04-08 13:00:00,53.0,14
3.932,2021-04-08 14:00:00,48.1,14
4.246,2021-04-08 15:00:00,51.2,14
4.115,2021-04-08 16:00:00,53.8,14
3.801,2021-04-08 17:00:00,55.7,14
2.877,2021-04-08 18:00:00,57.6,14
2.797,2021-04-08 19:00:00,60.5,14
2.717,2021-04-08 20:00:00,59.5,14
0.797,2021-04-08 21:00:00,61.9,14
-0.255,2021-04-08 22:00:00,76.5,14
-1.185,2021-04-08 23:00:00,88.1,14
