pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 1.232, 83.1, None,2022-05-21 00:00:00, 13.9, None, -1.0, 1.2, 1.2, 0.1, 1.0, 83.0, None, None, 14.0, 14.34,21
None, None, 0.691, 85.0, None,2022-05-21 01:00:00, 13.9, None, -1.0, 0.7, 0.6, 0.0, 0.0, 85.0, None, None, 14.0, 14.34,21
None, None, -0.14, 88.0, None,2022-05-21 02:00:00, 13.9, None, -2.0, -0.1, -0.2, 0.0, 0.0, 88.0, None, None, 14.0, 14.39,21
None, None, -0.684, 91.4, None,2022-05-21 03:00:00, 13.9, None, -2.0, -0.7, -0.7, 0.0, 0.0, 91.0, None, None, 14.0, 14.25,21
None, None, -0.968, 91.6, None,2022-05-21 04:00:00, 13.9, None, -2.0, -1.0, -1.2, 0.0, 0.0, 92.0, None, None, 14.0, 14.39,21
None, None, -1.417, 93.2, None,2022-05-21 05:00:00, 13.9, None, -2.0, -1.4, -1.4, 0.1, 0.0, 93.0, None, None, 14.0, 14.28,21
None, None, -1.422, 93.4, None,2022-05-21 06:00:00, 13.9, None, -2.0, -1.4, -1.6, 0.0, 0.0, 93.0, None, None, 14.0, 14.35,21
None, None, -1.113, 92.8, None,2022-05-21 07:00:00, -1.1, None, -2.0, -1.1, -1.4, 0.0, 0.0, 93.0, None, None, 14.0, 14.35,21
None, None, 1.98, 80.7, None,2022-05-21 08:00:00, 1.9, None, -1.0, 2.0, -1.4, -0.3, 0.0, 81.0, None, None, 14.0, 14.43,21
None, None, 7.434, 61.53, None,2022-05-21 09:00:00, 7.3, None, 0.0, 7.4, -1.4, -0.5, -2.0, 62.0, None, None, 13.0, 12.86,21
None, None, 11.07, 40.97, None,2022-05-21 10:00:00, 11.1, None, -2.0, 11.1, -1.4, -0.5, 0.0, 41.0, None, None, 13.0, 12.76,21
None, None, 13.83, 33.83, None,2022-05-21 11:00:00, 13.9, None, -2.0, 13.8, -1.4, -0.5, -1.0, 34.0, None, None, 12.0, 12.11,21
None, None, 15.42, 26.06, None,2022-05-21 12:00:00, 15.4, None, -4.0, 15.4, -1.4, -0.4, -2.0, 26.0, None, None, 11.0, 10.59,21
None, None, 16.34, 24.71, None,2022-05-21 13:00:00, 16.5, None, -4.0, 16.3, -1.4, -0.1, -1.0, 25.0, None, None, 9.0, 9.2,21
None, None, 12.9, 37.73, None,2022-05-21 14:00:00, 16.9, None, -1.0, 12.9, -1.4, 0.2, -1.0, 38.0, None, None, 9.0, 8.58,21
None, None, 16.13, 27.03, None,2022-05-21 15:00:00, 16.9, None, -2.0, 16.1, -1.4, -0.1, -1.0, 27.0, None, None, 7.0, 7.221,21
None, None, 15.65, 25.98, None,2022-05-21 16:00:00, 16.9, None, -4.0, 15.7, -1.4, -0.2, 2.0, 26.0, None, None, 8.0, 8.23,21
None, None, 14.58, 27.47, None,2022-05-21 17:00:00, 16.9, None, -3.0, 14.6, -1.4, 0.1, -2.0, 27.0, None, None, 6.0, 5.818,21
None, None, None, None, None,2022-05-21 18:00:00, 16.9, None, -5.0, 13.1, -1.4, 0.0, 1.0, 31.0, None, None, 7.0, None,21
None, None, 10.57, 39.46, None,2022-05-21 19:00:00, 14.4, None, -3.0, 10.6, 10.6, 0.2, 0.0, 39.0, None, None, 6.0, 6.222,21
