pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 3.007, None, None, None, None, 13.58, 0.0, 6.953, 347.7, None, None, 3.0, 2.9, -0.1, None, 14.1, None, None, None, None,2022-05-21 00:00:00, 92.0, None, 91.8, None,21
None, 3.657, None, None, None, None, 13.69, 0.0, 6.955, 349.6, None, None, 3.7, 2.7, -0.2, None, 14.1, None, None, None, None,2022-05-21 01:00:00, 92.0, None, 91.8, None,21
None, 3.316, None, None, None, None, 10.86, 0.0, 6.893, 344.6, None, None, 3.3, 2.0, -0.2, None, 14.1, None, None, None, None,2022-05-21 02:00:00, 92.0, None, 91.8, None,21
None, 2.521, None, None, None, None, 9.74, -1.0, 6.984, 339.3, None, None, 2.5, 2.0, 0.1, None, 14.1, None, None, None, None,2022-05-21 03:00:00, 91.0, None, 91.3, None,21
None, 1.741, None, None, None, None, 11.02, 0.0, 6.18, 343.9, None, None, 1.7, 1.7, -0.1, None, 14.1, None, None, None, None,2022-05-21 04:00:00, 91.0, None, 91.4, None,21
None, 2.013, None, None, None, None, 11.36, 0.0, 6.247, 343.6, None, None, 2.0, 1.6, -0.1, None, 14.1, None, None, None, None,2022-05-21 05:00:00, 91.0, None, 91.4, None,21
None, 1.617, None, None, None, None, 11.77, 0.0, 5.776, 347.6, None, None, 1.6, 1.1, 0.0, None, 14.1, None, None, None, None,2022-05-21 06:00:00, 91.0, None, 91.4, None,21
None, 1.618, None, None, None, None, 10.07, 0.0, 5.331, 345.0, None, None, 1.6, 1.6, 0.0, None, 2.6, None, None, None, None,2022-05-21 07:00:00, 91.0, None, 91.4, None,21
None, 5.658, None, None, None, None, 11.37, -1.0, 4.234, 349.5, None, None, 5.7, 1.6, 0.0, None, 5.6, None, None, None, None,2022-05-21 08:00:00, 91.0, None, 90.8, None,21
None, 11.79, None, None, None, None, 57.38, 0.0, 1.359, 48.54, None, None, 11.8, 1.6, 1.1, None, 11.7, None, None, None, None,2022-05-21 09:00:00, 91.0, None, 90.7, None,21
None, 11.22, None, None, None, None, 20.41, 1.0, 2.991, 167.5, None, None, 11.2, 1.6, 0.6, None, 11.8, None, None, None, None,2022-05-21 10:00:00, 91.0, None, 91.1, None,21
None, 11.75, None, None, None, None, 24.95, 0.0, 3.957, 166.8, None, None, 11.8, 1.6, 0.2, None, 12.5, None, None, None, None,2022-05-21 11:00:00, 91.0, None, 91.2, None,21
None, 12.75, None, None, None, None, 30.15, -2.0, 5.634, 169.9, None, None, 12.8, 1.6, 0.2, None, 13.7, None, None, None, None,2022-05-21 12:00:00, 90.0, None, 89.5, None,21
None, 14.59, None, None, None, None, None, None, None, None, None, None, 14.6, 1.6, None, None, 14.6, None, None, None, None,2022-05-21 13:00:00, None, None, 91.1, None,21
None, 12.25, None, None, None, None, 67.33, -1.0, 4.883, 226.4, None, None, 12.3, 1.6, -0.1, None, 15.1, None, None, None, None,2022-05-21 14:00:00, 91.0, None, 90.5, None,21
None, 14.76, None, None, None, None, 71.13, -1.0, 5.894, 183.7, None, None, 14.8, 1.6, 0.1, None, 16.2, None, None, None, None,2022-05-21 15:00:00, 90.0, None, 89.9, None,21
None, 14.65, None, None, None, None, 60.83, -2.0, 6.172, 207.4, None, None, 14.7, 1.6, 0.0, None, 16.2, None, None, None, None,2022-05-21 16:00:00, 88.0, None, 88.3, None,21
None, 14.63, None, None, None, None, 55.29, 0.0, 5.458, 205.6, None, None, 14.6, 1.6, -0.1, None, 16.2, None, None, None, None,2022-05-21 17:00:00, 88.0, None, 88.0, None,21
None, 14.61, None, None, None, None, 57.33, -2.0, 4.591, 247.5, None, None, 14.6, 1.6, -0.2, None, 16.2, None, None, None, None,2022-05-21 18:00:00, 87.0, None, 86.5, None,21
None, 10.23, None, None, None, None, 63.53, -1.0, 2.46, 304.5, None, None, 10.2, 10.1, -0.1, None, 14.8, None, None, None, None,2022-05-21 19:00:00, 86.0, None, 85.9, None,21
None, 5.161, None, None, None, None, 17.38, 0.0, 4.728, 343.7, None, None, 5.2, 5.1, -0.9, None, 14.8, None, None, None, None,2022-05-21 20:00:00, 86.0, None, 86.2, None,21
None, 5.466, None, None, None, None, 13.09, 0.0, 6.124, 352.9, None, None, 5.5, 4.0, -0.6, None, 14.8, None, None, None, None,2022-05-21 21:00:00, 86.0, None, 86.2, None,21
None, 3.167, None, None, None, None, 12.78, 0.0, 6.993, 345.2, None, None, 3.2, 3.3, -0.5, None, 14.8, None, None, None, None,2022-05-21 22:00:00, 86.0, None, 86.2, None,21
None, 3.144, None, None, None, None, 10.5, None, 7.044, 347.7, None, None, None, None, None, None, None, None, None, None, None,2022-05-21 23:00:00, None, None, 86.0, None,21
None, 3.059, None, None, None, None, 12.42, 0.0, 7.062, 352.1, None, None, 3.1, 2.8, -0.1, None, 14.8, None, None, None, None,2022-05-22 00:00:00, 86.0, None, 86.3, None,21
None, 3.893, None, None, None, None, 10.48, None, 6.767, 343.1, None, None, 3.9, 2.8, None, None, 14.8, None, None, None, None,2022-05-22 01:00:00, None, None, 86.0, None,21
None, 3.186, None, None, None, None, 12.48, 0.0, 7.342, 341.7, None, None, 3.2, 2.8, 0.0, None, 14.8, None, None, None, None,2022-05-22 02:00:00, 86.0, None, 86.2, None,21
None, 2.28, None, None, None, None, 11.57, 0.0, 6.907, 341.7, None, None, 2.3, 2.2, 0.0, None, 14.8, None, None, None, None,2022-05-22 03:00:00, 86.0, None, 86.2, None,21
None, 2.602, None, None, None, None, 8.81, 0.0, 6.739, 339.4, None, None, 2.6, 2.1, -0.1, None, 14.8, None, None, None, None,2022-05-22 04:00:00, 86.0, None, 86.1, None,21
None, 3.213, None, None, None, None, 8.74, 0.0, 7.247, 338.8, None, None, 3.2, 2.1, 0.0, None, 14.8, None, None, None, None,2022-05-22 05:00:00, 86.0, None, 86.1, None,21
None, 2.162, None, None, None, None, 8.41, 0.0, 6.586, 342.1, None, None, 2.2, 2.1, 0.0, None, 14.8, None, None, None, None,2022-05-22 06:00:00, 86.0, None, 86.0, None,21
None, 2.488, None, None, None, None, 10.31, 0.0, 6.054, 342.8, None, None, 2.5, 2.1, 0.0, None, 3.0, None, None, None, None,2022-05-22 07:00:00, 86.0, None, 86.2, None,21
None, 6.272, None, None, None, None, 12.77, -1.0, 4.368, 352.5, None, None, 6.3, 2.1, 0.1, None, 6.2, None, None, None, None,2022-05-22 08:00:00, 85.0, None, 85.3, None,21
