pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
1.6, 6.967, 77.1, 12.4, 77.0, 3.0, 7.0, 6.7, 3.0, 0.0, 0.0,2022-05-21 00:00:00, None, 957.0,21
1.6, 6.834, 77.31, 12.4, 77.0, 3.0, 6.8, 6.6, 3.0, 0.0, 0.0,2022-05-21 01:00:00, None, 957.0,21
1.6, 5.953, 79.24, 12.4, 79.0, 3.0, 6.0, 6.0, 3.0, 0.0, 0.0,2022-05-21 02:00:00, None, 957.0,21
1.6, 6.167, 78.88, 12.4, 79.0, 3.0, 6.2, 5.8, 3.0, 0.0, 0.0,2022-05-21 03:00:00, None, 957.0,21
1.6, 6.064, 77.66, 12.4, 78.0, 2.0, 6.1, 5.8, 2.0, 0.0, 0.0,2022-05-21 04:00:00, None, 957.0,21
1.8, 5.491, 84.8, 12.4, 85.0, 3.0, 5.5, 5.4, 3.0, 0.2, 0.0,2022-05-21 05:00:00, None, 957.0,21
2.0, 5.155, 88.9, 12.4, 89.0, 3.0, 5.2, 4.9, 3.0, 0.2, 0.0,2022-05-21 06:00:00, None, 958.0,21
2.0, 5.239, 85.4, 5.3, 85.0, 3.0, 5.2, 4.9, 3.0, 0.0, 0.0,2022-05-21 07:00:00, None, 958.0,21
2.0, 6.138, 81.6, 6.2, 82.0, 3.0, 6.1, 4.9, 3.0, 0.0, 0.0,2022-05-21 08:00:00, None, 958.0,21
2.0, 7.387, 71.43, 7.3, 71.0, 2.0, 7.4, 4.9, 2.0, 0.0, 0.0,2022-05-21 09:00:00, None, 958.0,21
2.0, 8.68, 67.14, 8.6, 67.0, 3.0, 8.7, 4.9, 3.0, 0.0, 0.0,2022-05-21 10:00:00, None, 958.0,21
2.0, 10.08, 59.52, 10.1, 60.0, 3.0, 10.1, 4.9, 3.0, 0.0, 0.0,2022-05-21 11:00:00, None, 958.0,21
2.0, 11.14, 57.39, 11.6, 57.0, 3.0, 11.1, 4.9, 3.0, 0.0, 0.0,2022-05-21 12:00:00, None, 958.0,21
0.7, 12.41, 47.15, 13.0, 47.0, 1.0, 12.4, 4.9, 1.0, 0.0, 0.0,2022-05-21 13:00:00, None, 958.0,21
0.7, 14.62, 40.5, 14.8, 41.0, 1.0, 14.6, 4.9, 1.0, 0.0, 0.0,2022-05-21 14:00:00, None, 957.0,21
0.7, 15.02, 40.35, 15.8, 40.0, 2.0, 15.0, 4.9, 2.0, 0.0, 0.0,2022-05-21 15:00:00, None, 957.0,21
0.7, 14.15, 43.63, 16.3, 44.0, 2.0, 14.2, 4.9, 2.0, 0.0, 0.0,2022-05-21 16:00:00, None, 957.0,21
0.4, 13.53, 54.72, 16.3, 55.0, 5.0, 13.5, 4.9, 5.0, 0.0, 0.0,2022-05-21 17:00:00, None, 957.0,21
0.4, 12.61, 49.68, 16.3, 50.0, 2.0, 12.6, 4.9, 2.0, 0.1, 0.0,2022-05-21 18:00:00, None, 957.0,21
0.4, 11.66, 59.3, 12.8, 59.0, 4.0, 11.7, 11.7, 4.0, 0.0, 0.0,2022-05-21 19:00:00, None, 957.0,21
0.4, 10.0, 66.81, 12.8, 67.0, 4.0, 10.0, 9.9, 4.0, 0.0, 0.0,2022-05-21 20:00:00, None, 957.0,21
0.4, 8.49, 75.59, 12.8, 76.0, 4.0, 8.5, 8.4, 4.0, 0.0, 0.0,2022-05-21 21:00:00, None, 957.0,21
0.4, 6.95, 78.33, 12.8, 78.0, 3.0, 7.0, 6.9, 3.0, 0.0, 0.0,2022-05-21 22:00:00, None, 958.0,21
0.4, 5.842, 82.7, 12.8, 83.0, 3.0, 5.8, 5.9, 3.0, 0.0, 0.0,2022-05-21 23:00:00, None, 959.0,21
0.4, 5.204, 84.4, 12.8, 84.0, 3.0, 5.2, 5.1, 3.0, 0.0, 0.0,2022-05-22 00:00:00, None, 959.0,21
0.4, 4.411, 85.7, 12.8, 86.0, 2.0, 4.4, 4.3, 2.0, 0.0, 0.0,2022-05-22 01:00:00, None, 959.0,21
0.4, 3.779, 87.6, 12.8, 88.0, 2.0, 3.8, 3.5, 2.0, 0.0, 0.0,2022-05-22 02:00:00, None, 959.0,21
0.4, 3.143, 83.3, 12.8, 83.0, 0.0, 3.1, 3.2, 0.0, 0.0, 0.0,2022-05-22 03:00:00, None, 960.0,21
0.4, 2.648, 84.6, 12.8, 85.0, 1.0, 2.6, 2.6, 1.0, 0.0, 0.0,2022-05-22 04:00:00, None, 960.0,21
0.2, 2.183, 88.2, 12.8, 88.0, 0.0, 2.2, 2.0, 0.0, 0.0, 0.0,2022-05-22 05:00:00, None, 960.0,21
0.0, 2.23, 89.9, 12.8, 90.0, 1.0, 2.2, 1.7, 1.0, 0.0, 0.0,2022-05-22 06:00:00, None, 960.0,21
0.0, 2.506, 89.3, 2.6, 89.0, 1.0, 2.5, 2.0, 1.0, 0.0, 0.0,2022-05-22 07:00:00, None, 961.0,21
0.0, 4.455, 80.7, 4.4, 81.0, 1.0, 4.5, 2.0, 1.0, 0.0, 0.0,2022-05-22 08:00:00, None, 960.0,21
0.0, 7.465, 68.35, 7.4, 68.0, 2.0, 7.5, 2.0, 2.0, 0.0, 0.0,2022-05-22 09:00:00, None, 960.0,21
0.0, 10.56, 57.84, 10.6, 58.0, 3.0, 10.6, 2.0, 3.0, 0.0, 0.0,2022-05-22 10:00:00, None, 958.0,21
0.0, 14.12, 47.28, 14.1, 47.0, 3.0, 14.1, 2.0, 3.0, 0.0, 0.0,2022-05-22 11:00:00, None, 958.0,21
