RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
80.3, None, None, None, 1.087, 307.0, -2.0, 0.2, -2.0, None, None, None, None, 25.0, None, 24.69, None, None, 0.521, None, 3.5, 80.0, None, 27.82, None, 0.5, -0.1, 0.0,2022-05-21 00:00:00,21
83.6, None, None, None, 1.033, 307.8, -2.0, 0.2, -2.0, None, None, None, None, 25.0, None, 24.6, None, None, 0.339, None, 3.5, 84.0, None, 26.77, None, 0.3, -0.1, 0.0,2022-05-21 01:00:00,21
88.3, None, None, None, 1.129, 297.0, -2.0, 0.1, -2.0, None, None, None, None, 25.0, None, 24.51, None, None, 0.138, None, 3.5, 88.0, None, 32.64, None, 0.1, 0.2, 0.0,2022-05-21 02:00:00,21
92.5, None, None, None, 0.136, 304.5, -1.0, -0.3, -1.0, None, None, None, None, 24.0, None, 23.7, None, None, -0.237, None, 3.5, 93.0, None, 58.27, None, -0.2, 1.3, -1.0,2022-05-21 03:00:00,21
91.7, None, None, None, 0.161, 249.1, -1.0, -0.3, -1.0, None, None, None, None, 23.0, None, 23.21, None, None, -0.278, None, 3.5, 92.0, None, 52.15, None, -0.3, 0.1, -1.0,2022-05-21 04:00:00,21
90.2, None, None, None, 0.529, 342.7, -2.0, -0.6, -2.0, None, None, None, None, 23.0, None, 23.21, None, None, -0.636, None, 3.5, 90.0, None, 27.86, None, -0.6, 0.0, 0.0,2022-05-21 05:00:00,21
90.4, None, None, None, 0.267, 336.7, -2.0, -0.9, -2.0, None, None, None, None, 23.0, None, 22.68, None, None, -0.548, None, 3.5, 90.0, None, 31.51, None, -0.5, 0.0, -1.0,2022-05-21 06:00:00,21
89.1, None, None, None, 0.309, 298.6, -1.0, -0.6, -1.0, None, None, None, None, 25.0, None, 24.95, None, None, -0.042, None, 0.2, 89.0, None, 54.48, None, 0.0, -0.1, 3.0,2022-05-21 07:00:00,21
92.4, None, None, None, 0.481, 154.3, -1.0, -0.6, -1.0, None, None, None, None, 25.0, None, None, None, None, -0.047, None, 0.2, 92.0, None, 25.65, None, 0.0, 0.7, -2.0,2022-05-21 08:00:00,21
91.9, None, None, None, 0.766, 93.4, -1.0, -0.6, -1.0, None, None, None, None, 27.0, None, 27.22, None, None, -0.373, None, 0.2, 92.0, None, 54.85, None, -0.4, 0.2, 3.0,2022-05-21 09:00:00,21
92.1, None, None, None, 1.343, 90.0, -1.0, -0.6, -1.0, None, None, None, None, 28.0, None, 28.08, None, None, 0.366, None, 0.4, 92.0, None, 60.11, None, 0.4, 0.2, 1.0,2022-05-21 10:00:00,21
90.1, None, None, None, 3.799, 131.3, -1.0, -0.6, -1.0, None, None, None, None, 26.0, None, 25.91, None, None, 0.311, None, 0.5, 90.0, None, 33.25, None, 0.3, 0.3, -2.0,2022-05-21 11:00:00,21
84.7, None, None, None, 3.586, 142.9, -1.0, -0.6, -1.0, None, None, None, None, 26.0, None, 25.9, None, None, 0.975, None, 1.0, 85.0, None, 30.06, None, 1.0, 0.0, 0.0,2022-05-21 12:00:00,21
85.7, None, None, None, 3.37, 142.7, 0.0, -0.6, 0.0, None, None, None, None, 27.0, None, 26.75, None, None, 1.882, None, 2.2, 86.0, None, 33.92, None, 1.9, 0.1, 1.0,2022-05-21 13:00:00,21
83.0, None, None, None, 4.041, 144.1, 0.0, -0.6, 0.0, None, None, None, None, 26.0, None, 26.4, None, None, 3.09, None, 4.0, 83.0, None, 44.69, None, 3.1, 0.1, 0.0,2022-05-21 14:00:00,21
80.2, None, None, None, 2.243, 63.4, 0.0, -0.6, 0.0, None, None, None, None, 26.0, None, 26.46, None, None, 3.135, None, 4.0, 80.0, None, 41.68, None, 3.1, 0.1, 0.0,2022-05-21 15:00:00,21
74.55, None, None, None, 2.53, 76.75, -1.0, -0.6, -1.0, None, None, None, None, 26.0, None, 25.84, None, None, 3.086, None, 4.6, 75.0, None, 65.06, None, 3.1, 0.3, -1.0,2022-05-21 16:00:00,21
89.7, None, None, None, 1.788, 98.2, 1.0, -0.6, 1.0, None, None, None, None, 26.0, None, 26.0, None, None, 2.535, None, 4.6, 90.0, None, 65.63, None, 2.5, 0.5, 0.0,2022-05-21 17:00:00,21
