CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-3.317, 53.45, None, None, None, 0.115, 15.16, 269.9, -11.0, None, -3.3, -3.4, 0.0, -11.0, None, 0.0, None, None, 53.0, None,2022-05-21 00:00:00, None, None, None, None,21
-3.947, 57.06, None, None, None, 0.112, 13.75, 269.8, -10.0, None, -3.9, -4.1, 0.0, -10.0, None, 0.0, None, None, 57.0, None,2022-05-21 01:00:00, None, None, None, None,21
-4.131, 57.41, None, None, None, 0.143, 13.3, 270.0, -10.0, None, -4.1, -4.4, 0.0, -10.0, None, 0.0, None, None, 57.0, None,2022-05-21 02:00:00, None, None, None, None,21
-4.267, 57.62, None, None, None, 0.192, 14.0, 270.1, -11.0, None, -4.3, -4.5, 0.0, -11.0, None, 0.0, None, None, 58.0, None,2022-05-21 03:00:00, None, None, None, None,21
-4.51, 58.57, None, None, None, 0.074, 12.52, 270.2, -11.0, None, -4.5, -4.7, 0.0, -11.0, None, 0.0, None, None, 59.0, None,2022-05-21 04:00:00, None, None, None, None,21
-4.656, 60.82, None, None, None, 0.186, 12.64, 270.4, -10.0, None, -4.7, -4.7, 0.0, -10.0, None, 0.0, None, None, 61.0, None,2022-05-21 05:00:00, None, None, None, None,21
-4.802, 63.95, None, None, None, 0.158, 12.97, 270.4, -10.0, None, -4.8, -4.9, 0.0, -10.0, None, 0.0, None, None, 64.0, None,2022-05-21 06:00:00, None, None, None, None,21
-4.091, 65.29, None, None, None, 0.097, 13.33, 270.4, -9.0, None, -4.1, -4.9, 0.0, -9.0, None, -4.1, None, None, 65.0, None,2022-05-21 07:00:00, None, None, None, None,21
-3.852, 65.01, None, None, None, 0.374, 13.24, 270.8, -9.0, None, -3.9, -4.9, 0.0, -9.0, None, -3.9, None, None, 65.0, None,2022-05-21 08:00:00, None, None, None, None,21
-3.047, 60.98, None, None, None, 0.0, 10.86, 271.3, -9.0, None, -3.0, -4.9, 0.0, -9.0, None, -3.0, None, None, 61.0, None,2022-05-21 09:00:00, None, None, None, None,21
-1.746, 56.28, None, None, None, 0.0, 5.757, 271.3, -8.0, None, -1.7, -4.9, 0.0, -8.0, None, -1.7, None, None, 56.0, None,2022-05-21 10:00:00, None, None, None, None,21
-0.842, 47.16, None, None, None, 0.0, 4.578, 271.2, -10.0, None, -0.8, -4.9, 0.0, -10.0, None, 0.4, None, None, 47.0, None,2022-05-21 11:00:00, None, None, None, None,21
-1.194, 50.68, None, None, None, 0.134, 4.74, 271.1, -9.0, None, -1.2, -4.9, 0.0, -9.0, None, 2.0, None, None, 51.0, None,2022-05-21 12:00:00, None, None, None, None,21
-0.945, 52.25, None, None, None, 0.204, 5.683, 270.8, -9.0, None, -0.9, -4.9, 0.0, -9.0, None, 2.0, None, None, 52.0, None,2022-05-21 13:00:00, None, None, None, None,21
-0.218, 39.95, None, None, None, 4.943, 4.191, 260.8, -11.0, None, -0.2, -4.9, 0.0, -11.0, None, 2.4, None, None, 40.0, None,2022-05-21 14:00:00, None, None, None, None,21
0.513, 38.39, None, None, None, 13.71, 3.379, 247.0, -12.0, None, 0.5, -4.9, 0.0, -12.0, None, 2.4, None, None, 38.0, None,2022-05-21 15:00:00, None, None, None, None,21
0.709, 41.31, None, None, None, 16.21, 3.484, 253.4, -11.0, None, 0.7, -4.9, 0.0, -11.0, None, 3.3, None, None, 41.0, None,2022-05-21 16:00:00, None, None, None, None,21
3.823, 31.94, None, None, None, 3.827, 3.952, 262.5, -11.0, None, 3.8, -4.9, 0.0, -11.0, None, 4.0, None, None, 32.0, None,2022-05-21 17:00:00, None, None, None, None,21
1.485, 38.19, None, None, None, 6.662, 7.26, 271.7, -11.0, None, 1.5, -4.9, 0.0, -11.0, None, 4.0, None, None, 38.0, None,2022-05-21 18:00:00, None, None, None, None,21
0.428, 42.88, None, None, None, 66.96, 3.065, 148.7, -11.0, None, 0.4, 0.4, 0.0, -11.0, None, 1.6, None, None, 43.0, None,2022-05-21 19:00:00, None, None, None, None,21
-0.19, 51.93, None, None, None, 9.77, 6.528, 107.8, -8.0, None, -0.2, -0.2, 0.0, -8.0, None, 1.6, None, None, 52.0, None,2022-05-21 20:00:00, None, None, None, None,21
-0.325, 47.86, None, None, None, 10.14, 7.53, 110.1, -9.0, None, -0.3, -0.5, 0.0, -9.0, None, 1.6, None, None, 48.0, None,2022-05-21 21:00:00, None, None, None, None,21
-0.955, 61.25, None, None, None, 66.96, 1.968, 232.8, -7.0, None, -1.0, -1.0, 0.0, -7.0, None, 1.6, None, None, 61.0, None,2022-05-21 22:00:00, None, None, None, None,21
-0.934, 60.45, None, None, None, 17.37, 7.33, 284.3, -7.0, None, -0.9, -1.1, 0.0, -7.0, None, 1.6, None, None, 60.0, None,2022-05-21 23:00:00, None, None, None, None,21
-1.079, 63.65, None, None, None, 13.98, 6.479, 292.6, -6.0, None, -1.1, -1.2, 0.0, -6.0, None, 1.6, None, None, 64.0, None,2022-05-22 00:00:00, None, None, None, None,21
-1.468, 70.4, None, None, None, 1.621, 10.37, 301.7, -6.0, None, -1.5, -1.5, 0.0, -6.0, None, 1.6, None, None, 70.0, None,2022-05-22 01:00:00, None, None, None, None,21
-1.663, 74.1, None, None, None, 4.662, 12.22, 309.0, -5.0, None, -1.7, -1.8, 0.0, -5.0, None, 1.6, None, None, 74.0, None,2022-05-22 02:00:00, None, None, None, None,21
-1.809, 76.6, None, None, None, 4.538, 10.33, 305.7, -5.0, None, -1.8, -1.8, 0.0, -5.0, None, 1.6, None, None, 77.0, None,2022-05-22 03:00:00, None, None, None, None,21
-1.954, 77.7, None, None, None, 4.842, 9.81, 300.5, -5.0, None, -2.0, -2.0, 0.0, -5.0, None, 1.6, None, None, 78.0, None,2022-05-22 04:00:00, None, None, None, None,21
-2.198, 79.2, None, None, None, 2.728, 10.07, 299.8, -5.0, None, -2.2, -2.2, 0.0, -5.0, None, 1.6, None, None, 79.0, None,2022-05-22 05:00:00, None, None, None, None,21
-1.906, 79.0, None, None, None, 14.76, 9.82, 291.6, -5.0, None, -1.9, -2.2, 0.0, -5.0, None, 1.6, None, None, 79.0, None,2022-05-22 06:00:00, None, None, None, None,21
-1.343, 76.6, None, None, None, 2.693, 8.71, 313.2, -5.0, None, -1.3, -1.9, 0.0, -5.0, None, -1.2, None, None, 77.0, None,2022-05-22 07:00:00, None, None, None, None,21
0.145, 68.98, None, None, None, 0.3, 6.854, 315.3, -5.0, None, 0.1, -1.9, 0.0, -5.0, None, 0.1, None, None, 69.0, None,2022-05-22 08:00:00, None, None, None, None,21
1.69, 55.86, None, None, None, 0.357, 5.195, 314.0, -6.0, None, 1.7, -1.9, 0.0, -6.0, None, 1.9, None, None, 56.0, None,2022-05-22 09:00:00, None, None, None, None,21
1.231, 58.36, None, None, None, 3.01, 7.06, 315.7, -6.0, None, 1.2, -1.9, 0.0, -6.0, None, 2.0, None, None, 58.0, None,2022-05-22 10:00:00, None, None, None, None,21
1.375, 57.81, None, None, None, 2.118, 7.01, 323.2, -6.0, None, 1.4, -1.9, 0.0, -6.0, None, 2.0, None, None, 58.0, None,2022-05-22 11:00:00, None, None, None, None,21
