time,TEMP_MEAN,HUMIDITY,week_of_year
2018-11-05 00:00:00,-3.0, None,45
2018-11-05 01:00:00,-3.2, None,45
2018-11-05 02:00:00,-2.9, None,45
2018-11-05 03:00:00,-3.2, None,45
2018-11-05 04:00:00,-3.0, None,45
2018-11-05 05:00:00,-3.4, 100.0,45
2018-11-05 06:00:00,-4.3, 100.0,45
2018-11-05 07:00:00,-4.7, 100.0,45
2018-11-05 08:00:00,-4.4, 100.0,45
2018-11-05 09:00:00,-3.4, 100.0,45
2018-11-05 10:00:00,-2.3, None,45
2018-11-05 11:00:00,-0.6, None,45
2018-11-05 12:00:00,1.5, None,45
2018-11-05 13:00:00,4.8, 82.8,45
2018-11-05 14:00:00,6.6, 70.7,45
2018-11-05 15:00:00,8.0, 63.8,45
2018-11-05 16:00:00,7.5, 66.2,45
2018-11-05 17:00:00,6.4, 72.1,45
2018-11-05 18:00:00,5.8, 75.6,45
2018-11-05 19:00:00,4.6, 94.1,45
2018-11-05 20:00:00,3.9, 100.0,45
2018-11-05 21:00:00,3.6, 100.0,45
2018-11-05 22:00:00,3.0, 100.0,45
2018-11-05 23:00:00,2.6, 100.0,45
2018-11-06 00:00:00,2.0, 100.0,45
2018-11-06 01:00:00,1.7, 100.0,45
2018-11-06 02:00:00,1.4, 100.0,45
2018-11-06 03:00:00,1.6, 100.0,45
2018-11-06 04:00:00,1.6, 100.0,45
2018-11-06 05:00:00,1.8, 100.0,45
2018-11-06 06:00:00,1.7, None,45
2018-11-06 07:00:00,1.9, None,45
2018-11-06 08:00:00,1.9, 100.0,45
2018-11-06 09:00:00,2.1, 100.0,45
2018-11-06 10:00:00,2.3, 100.0,45
2018-11-06 11:00:00,2.9, 99.2,45
2018-11-06 12:00:00,4.3, 82.9,45
2018-11-06 13:00:00,5.7, 71.8,45
2018-11-06 14:00:00,7.2, 61.8,45
2018-11-06 15:00:00,7.5, 58.2,45
2018-11-06 16:00:00,7.0, 60.2,45
2018-11-06 17:00:00,6.7, 64.9,45
2018-11-06 18:00:00,5.8, 69.2,45
2018-11-06 19:00:00,4.4, 73.6,45
2018-11-06 20:00:00,3.4, 79.9,45
2018-11-06 21:00:00,3.1, 93.6,45
2018-11-06 22:00:00,2.5, 100.0,45
2018-11-06 23:00:00,1.9, 100.0,45
2018-11-07 00:00:00,1.8, 100.0,45
2018-11-07 01:00:00,2.2, 99.8,45
2018-11-07 02:00:00,0.6, 100.0,45
2018-11-07 03:00:00,0.9, 100.0,45
2018-11-07 04:00:00,1.1, 100.0,45
2018-11-07 05:00:00,0.9, 99.8,45
2018-11-07 06:00:00,0.8, 99.6,45
2018-11-07 07:00:00,0.4, 99.9,45
2018-11-07 08:00:00,-0.4, 100.0,45
2018-11-07 09:00:00,-1.3, 100.0,45
2018-11-07 10:00:00,0.2, 90.8,45
2018-11-07 11:00:00,0.7, 79.2,45
2018-11-07 12:00:00,1.2, 75.2,45
2018-11-07 13:00:00,1.4, 72.5,45
2018-11-07 14:00:00,1.7, 68.8,45
2018-11-07 15:00:00,1.8, 66.7,45
2018-11-07 16:00:00,1.5, 71.4,45
2018-11-07 17:00:00,0.5, 75.7,45
2018-11-07 18:00:00,-1.7, 83.9,45
2018-11-07 19:00:00,-3.0, 98.1,45
2018-11-07 20:00:00,-3.3, 99.9,45
2018-11-07 21:00:00,-3.3, 99.5,45
2018-11-07 22:00:00,-2.7, 93.8,45
2018-11-07 23:00:00,-2.5, 88.5,45
2018-11-08 00:00:00,-3.6, 94.4,45
2018-11-08 01:00:00,-5.0, 99.9,45
2018-11-08 02:00:00,-6.1, 100.0,45
2018-11-08 03:00:00,-6.8, 100.0,45
2018-11-08 04:00:00,-6.0, 100.0,45
2018-11-08 05:00:00,-6.4, 100.0,45
2018-11-08 06:00:00,-5.6, 100.0,45
2018-11-08 07:00:00,-6.3, 99.3,45
2018-11-08 08:00:00,-6.6, 99.9,45
2018-11-08 09:00:00,-6.4, 98.8,45
2018-11-08 10:00:00,-5.7, 90.7,45
2018-11-08 11:00:00,-4.1, 85.4,45
2018-11-08 12:00:00,-2.5, 76.1,45
2018-11-08 13:00:00,-0.8, 65.1,45
