RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
20.3, None, None, 55.7, 19.3, 359.4, -17.0, 3.4, -17.0, 359.0, None, None, -6999.0, None, None, None, None, 3.416, None, 10.9, 20.0, None, 22.7, 19.3, 3.4, 1.1, -6999.0,2020-08-12 00:00:00, -6999.0,33
20.86, None, None, 18.8, 5.785, 63.88, -17.0, 3.1, -17.0, 64.0, None, None, -6999.0, None, None, None, None, 3.177, None, 10.9, 21.0, None, 41.67, 5.8, 3.2, -0.1, -6999.0,2020-08-12 01:00:00, -6999.0,33
20.05, None, None, 11.5, 4.328, 75.1, -17.0, 2.9, -17.0, 75.0, None, None, -6999.0, None, None, None, None, 3.425, None, 10.9, 20.0, None, 39.69, 4.3, 3.4, -0.1, -6999.0,2020-08-12 02:00:00, -6999.0,33
20.56, None, None, 6.6, 1.409, 312.6, -18.0, 2.1, -18.0, 313.0, None, None, -6999.0, None, None, None, None, 2.123, None, 10.9, 21.0, None, 50.92, 1.4, 2.1, 0.0, -6999.0,2020-08-12 03:00:00, -6999.0,33
20.69, None, None, 20.0, 5.602, 4.602, -18.0, 1.8, -18.0, 5.0, None, None, -6999.0, None, None, None, None, 2.114, None, 10.9, 21.0, None, 24.59, 5.6, 2.1, 0.0, -6999.0,2020-08-12 04:00:00, -6999.0,33
20.77, None, None, 19.4, 8.36, 5.163, -19.0, 1.4, -19.0, 5.0, None, None, -6999.0, None, None, None, None, 1.427, None, 10.9, 21.0, None, 20.26, 8.4, 1.4, 0.5, -6999.0,2020-08-12 05:00:00, -6999.0,33
20.54, None, None, 17.9, 8.55, 4.231, -19.0, 1.2, -19.0, 4.0, None, None, -6999.0, None, None, None, None, 1.57, None, 10.9, 21.0, None, 15.1, 8.6, 1.6, 0.0, -6999.0,2020-08-12 06:00:00, -6999.0,33
20.15, None, None, 12.4, 5.058, 345.5, -18.0, 1.2, -18.0, 346.0, None, None, -6999.0, None, None, None, None, 2.662, None, 2.7, 20.0, None, 16.17, 5.1, 2.7, -0.3, -6999.0,2020-08-12 07:00:00, -6999.0,33
18.83, None, None, 12.6, 4.475, 349.5, -16.0, 1.2, -16.0, 350.0, None, None, -6999.0, None, None, None, None, 5.835, None, 5.8, 19.0, None, 21.92, 4.5, 5.8, -0.9, -6999.0,2020-08-12 08:00:00, -6999.0,33
18.31, None, None, 12.4, 3.805, 321.0, -15.0, 1.2, -15.0, 321.0, None, None, -6999.0, None, None, None, None, 7.33, None, 7.3, 18.0, None, 33.47, 3.8, 7.3, -0.7, -6999.0,2020-08-12 09:00:00, -6999.0,33
17.98, None, None, 12.3, 4.148, 288.9, -14.0, 1.2, -14.0, 289.0, None, None, -6999.0, None, None, None, None, 8.65, None, 8.7, 18.0, None, 35.56, 4.1, 8.7, -1.5, -6999.0,2020-08-12 10:00:00, -6999.0,33
17.38, None, None, 17.4, 4.0, 289.5, -13.0, 1.2, -13.0, 290.0, None, None, -6999.0, None, None, None, None, 10.45, None, 10.5, 17.0, None, 42.32, 4.0, 10.5, -1.4, -6999.0,2020-08-12 11:00:00, -6999.0,33
16.95, None, None, 25.1, 6.978, 275.1, -12.0, 1.2, -12.0, 275.0, None, None, -6999.0, None, None, None, None, 12.09, None, 12.1, 17.0, None, 30.64, 7.0, 12.1, -0.3, -6999.0,2020-08-12 12:00:00, -6999.0,33
17.29, None, None, 20.0, 7.62, 268.3, -13.0, 1.2, -13.0, 268.0, None, None, -6999.0, None, None, None, None, 10.76, None, 12.6, 17.0, None, 23.38, 7.6, 10.8, 0.4, -6999.0,2020-08-12 13:00:00, -6999.0,33
17.27, None, None, 15.1, 6.216, 263.8, -13.0, 1.2, -13.0, 264.0, None, None, -6999.0, None, None, None, None, 10.82, None, 12.6, 17.0, None, 21.26, 6.2, 10.8, 0.0, -6999.0,2020-08-12 14:00:00, -6999.0,33
17.42, None, None, 16.8, 5.551, 270.7, -13.0, 1.2, -13.0, 271.0, None, None, -6999.0, None, None, None, None, 10.3, None, 12.6, 17.0, None, 24.99, 5.6, 10.3, 0.2, -6999.0,2020-08-12 15:00:00, -6999.0,33
17.36, None, None, 17.2, 6.35, 264.5, -13.0, 1.2, -13.0, 265.0, None, None, -6999.0, None, None, None, None, 10.51, None, 12.6, 17.0, None, 23.07, 6.4, 10.5, -0.4, -6999.0,2020-08-12 16:00:00, -6999.0,33
17.35, None, None, 16.4, 5.312, 252.8, -13.0, 1.2, -13.0, 253.0, None, None, -6999.0, None, None, None, None, 10.55, None, 12.6, 17.0, None, 24.1, 5.3, 10.6, 0.4, -6999.0,2020-08-12 17:00:00, -6999.0,33
17.67, None, None, 12.7, 4.301, 257.7, -14.0, 1.2, -14.0, 258.0, None, None, -6999.0, None, None, None, None, 9.47, None, 12.6, 18.0, None, 30.52, 4.3, 9.5, 0.1, -6999.0,2020-08-12 18:00:00, -6999.0,33
17.63, None, None, 11.4, 1.961, 227.5, -14.0, 8.6, -14.0, 228.0, None, None, -6999.0, None, None, None, None, 9.62, None, 9.7, 18.0, None, 49.08, 2.0, 9.6, 0.1, -6999.0,2020-08-12 19:00:00, -6999.0,33
18.18, None, None, 6.0, 0.878, 215.9, -15.0, 7.6, -15.0, 216.0, None, None, -6999.0, None, None, None, None, 7.58, None, 9.7, 18.0, None, 57.74, 0.9, 7.6, 0.2, -6999.0,2020-08-12 20:00:00, -6999.0,33
18.3, None, None, 9.5, 3.222, 119.7, -15.0, 7.6, -15.0, 120.0, None, None, -6999.0, None, None, None, None, 7.57, None, 9.7, 18.0, None, 39.1, 3.2, 7.6, 0.3, -6999.0,2020-08-12 21:00:00, -6999.0,33
18.19, None, None, 8.9, 3.074, 159.4, -15.0, 7.3, -15.0, 159.0, None, None, -6999.0, None, None, None, None, 7.54, None, 9.7, 18.0, None, 34.36, 3.1, 7.5, 0.0, -6999.0,2020-08-12 22:00:00, -6999.0,33
18.3, None, None, 8.5, 1.898, 193.7, -15.0, 7.3, -15.0, 194.0, None, None, -6999.0, None, None, None, None, 7.38, None, 9.7, 18.0, None, 47.07, 1.9, 7.4, 0.0, -6999.0,2020-08-12 23:00:00, -6999.0,33
18.23, None, None, 6.8, 1.738, 129.4, -15.0, 7.3, -15.0, 129.0, None, None, -6999.0, None, None, None, None, 7.6, None, 9.7, 18.0, None, 48.27, 1.7, 7.6, 0.1, -6999.0,2020-08-13 00:00:00, -6999.0,33
18.14, None, None, 16.2, 2.138, 183.5, -15.0, 7.3, -15.0, 184.0, None, None, -6999.0, None, None, None, None, 7.7, None, 9.7, 18.0, None, 51.88, 2.1, 7.7, 0.0, -6999.0,2020-08-13 01:00:00, -6999.0,33
18.37, None, None, 15.1, 4.085, 276.4, -15.0, 7.1, -15.0, 276.0, None, None, -6999.0, None, None, None, None, 7.15, None, 9.7, 18.0, None, 31.11, 4.1, 7.2, 0.0, -6999.0,2020-08-13 02:00:00, -6999.0,33
18.46, None, None, 15.9, 5.642, 320.7, -15.0, 7.1, -15.0, 321.0, None, None, -6999.0, None, None, None, None, 7.05, None, 9.7, 18.0, None, 27.96, 5.6, 7.1, 0.0, -6999.0,2020-08-13 03:00:00, -6999.0,33
19.0, None, None, 15.9, 3.482, 291.2, -16.0, 5.7, -16.0, 291.0, None, None, -6999.0, None, None, None, None, 5.682, None, 9.7, 19.0, None, 39.35, 3.5, 5.7, 0.6, -6999.0,2020-08-13 04:00:00, -6999.0,33
18.97, None, None, 10.4, 1.856, 87.1, -16.0, 5.5, -16.0, 87.0, None, None, -6999.0, None, None, None, None, 5.78, None, 9.7, 19.0, None, 60.22, 1.9, 5.8, 0.0, -6999.0,2020-08-13 05:00:00, -6999.0,33
18.92, None, None, 8.6, 2.414, 144.2, -16.0, 5.5, -16.0, 144.0, None, None, -6999.0, None, None, None, None, 5.949, None, 9.7, 19.0, None, 40.54, 2.4, 5.9, -0.1, -6999.0,2020-08-13 06:00:00, -6999.0,33
19.34, None, None, 10.2, 4.104, 119.7, -16.0, 5.6, -16.0, 120.0, None, None, -6999.0, None, None, None, None, 5.586, None, 5.9, 19.0, None, 35.45, 4.1, 5.6, 0.0, -6999.0,2020-08-13 07:00:00, -6999.0,33
19.04, None, None, 12.3, 4.52, 112.8, -16.0, 5.5, -16.0, 113.0, None, None, -6999.0, None, None, None, None, 6.153, None, 6.2, 19.0, None, 30.28, 4.5, 6.2, -0.3, -6999.0,2020-08-13 08:00:00, -6999.0,33
18.67, None, None, 11.8, 4.668, 120.8, -15.0, 5.5, -15.0, 121.0, None, None, -6999.0, None, None, None, None, 7.19, None, 7.2, 19.0, None, 25.61, 4.7, 7.2, -0.7, -6999.0,2020-08-13 09:00:00, -6999.0,33
