pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
None, 16.89, 33.56, None, None, None, None, None, 1.0, None, None,2020-08-12 00:00:00, None,33
None, 15.7, 27.87, None, None, None, None, None, -3.0, None, None,2020-08-12 01:00:00, None,33
None, 14.5, 25.95, None, None, None, None, None, -5.0, None, None,2020-08-12 02:00:00, None,33
None, 13.11, 36.93, None, None, None, None, None, -1.0, None, None,2020-08-12 03:00:00, None,33
None, 13.73, 43.46, None, None, None, None, None, 2.0, None, None,2020-08-12 04:00:00, None,33
None, 11.88, 50.84, None, None, None, None, None, 2.0, None, None,2020-08-12 05:00:00, None,33
None, 9.51, 59.21, None, None, None, None, None, 2.0, None, None,2020-08-12 06:00:00, None,33
None, 10.97, 56.02, None, None, None, None, None, 3.0, None, None,2020-08-12 07:00:00, None,33
None, 13.15, 50.22, None, None, None, None, None, 3.0, None, None,2020-08-12 08:00:00, None,33
None, 15.14, 44.34, None, None, None, None, None, 3.0, None, None,2020-08-12 09:00:00, None,33
None, 15.94, 42.49, None, None, None, None, None, 3.0, None, None,2020-08-12 10:00:00, None,33
None, 16.55, 37.96, None, None, None, None, None, 2.0, None, None,2020-08-12 11:00:00, None,33
None, 17.41, 36.22, None, None, None, None, None, 2.0, None, None,2020-08-12 12:00:00, None,33
None, 19.15, 29.0, None, None, None, None, None, 1.0, None, None,2020-08-12 13:00:00, None,33
None, 19.71, 27.78, None, None, None, None, None, 1.0, None, None,2020-08-12 14:00:00, None,33
None, 20.37, 26.15, None, None, None, None, None, 0.0, None, None,2020-08-12 15:00:00, None,33
None, 21.07, 24.68, None, None, None, None, None, 0.0, None, None,2020-08-12 16:00:00, None,33
None, 21.57, 23.76, None, None, None, None, None, 0.0, None, None,2020-08-12 17:00:00, None,33
None, 21.98, 24.13, None, None, None, None, None, 1.0, None, None,2020-08-12 18:00:00, None,33
None, 20.93, 27.57, None, None, None, None, None, 2.0, None, None,2020-08-12 19:00:00, None,33
None, 19.0, 33.45, None, None, None, None, None, 3.0, None, None,2020-08-12 20:00:00, None,33
None, 17.25, 37.69, None, None, None, None, None, 3.0, None, None,2020-08-12 21:00:00, None,33
None, 14.77, 44.19, None, None, None, None, None, 3.0, None, None,2020-08-12 22:00:00, None,33
None, 12.53, 51.2, None, None, None, None, None, 3.0, None, None,2020-08-12 23:00:00, None,33
None, 10.4, 59.02, None, None, None, None, None, 3.0, None, None,2020-08-13 00:00:00, None,33
None, 9.45, 61.77, None, None, None, None, None, 3.0, None, None,2020-08-13 01:00:00, None,33
None, 9.09, 63.31, None, None, None, None, None, 3.0, None, None,2020-08-13 02:00:00, None,33
None, 8.81, 64.66, None, None, None, None, None, 3.0, None, None,2020-08-13 03:00:00, None,33
None, 8.37, 66.77, None, None, None, None, None, 2.0, None, None,2020-08-13 04:00:00, None,33
None, 7.493, 69.74, None, None, None, None, None, 2.0, None, None,2020-08-13 05:00:00, None,33
None, 7.336, 69.96, None, None, None, None, None, 2.0, None, None,2020-08-13 06:00:00, None,33
None, 9.06, 64.41, None, None, None, None, None, 3.0, None, None,2020-08-13 07:00:00, None,33
None, 11.88, 56.11, None, None, None, None, None, 3.0, None, None,2020-08-13 08:00:00, None,33
None, 13.87, 46.88, None, None, None, None, None, 3.0, None, None,2020-08-13 09:00:00, None,33
None, 15.4, 41.89, None, None, None, None, None, 2.0, None, None,2020-08-13 10:00:00, None,33
None, 16.4, 39.19, None, None, None, None, None, 2.0, None, None,2020-08-13 11:00:00, None,33
None, 17.65, 35.62, None, None, None, None, None, 2.0, None, None,2020-08-13 12:00:00, None,33
None, 18.81, 34.94, None, None, None, None, None, 3.0, None, None,2020-08-13 13:00:00, None,33
None, 20.04, 31.67, None, None, None, None, None, 3.0, None, None,2020-08-13 14:00:00, None,33
None, 20.42, 31.05, None, None, None, None, None, 3.0, None, None,2020-08-13 15:00:00, None,33
None, 21.6, 28.59, None, None, None, None, None, 3.0, None, None,2020-08-13 16:00:00, None,33
None, 22.36, 27.16, None, None, None, None, None, 3.0, None, None,2020-08-13 17:00:00, None,33
None, 22.42, 26.58, None, None, None, None, None, 2.0, None, None,2020-08-13 18:00:00, None,33
None, 22.08, 25.13, None, None, None, None, None, 1.0, None, None,2020-08-13 19:00:00, None,33
None, 19.8, 28.73, None, None, None, None, None, 1.0, None, None,2020-08-13 20:00:00, None,33
None, 18.35, 31.67, None, None, None, None, None, 1.0, None, None,2020-08-13 21:00:00, None,33
None, 15.0, 41.05, None, None, None, None, None, 2.0, None, None,2020-08-13 22:00:00, None,33
None, 14.17, 45.29, None, None, None, None, None, 2.0, None, None,2020-08-13 23:00:00, None,33
None, 12.31, 52.4, None, None, None, None, None, 3.0, None, None,2020-08-14 00:00:00, None,33
None, 11.0, 56.41, None, None, None, None, None, 3.0, None, None,2020-08-14 01:00:00, None,33
None, 10.13, 59.45, None, None, None, None, None, 3.0, None, None,2020-08-14 02:00:00, None,33
None, 9.32, 61.75, None, None, None, None, None, 2.0, None, None,2020-08-14 03:00:00, None,33
None, 9.03, 64.34, None, None, None, None, None, 3.0, None, None,2020-08-14 04:00:00, None,33
None, 8.35, 67.8, None, None, None, None, None, 3.0, None, None,2020-08-14 05:00:00, None,33
None, 8.16, 68.46, None, None, None, None, None, 3.0, None, None,2020-08-14 06:00:00, None,33
None, 11.42, 60.2, None, None, None, None, None, 4.0, None, None,2020-08-14 07:00:00, None,33
None, 14.32, 52.52, None, None, None, None, None, 5.0, None, None,2020-08-14 08:00:00, None,33
None, 16.4, 43.99, None, None, None, None, None, 4.0, None, None,2020-08-14 09:00:00, None,33
None, 18.36, 39.11, None, None, None, None, None, 4.0, None, None,2020-08-14 10:00:00, None,33
None, 20.01, 35.85, None, None, None, None, None, 5.0, None, None,2020-08-14 11:00:00, None,33
None, 21.53, 33.34, None, None, None, None, None, 5.0, None, None,2020-08-14 12:00:00, None,33
None, 22.71, 31.34, None, None, None, None, None, 5.0, None, None,2020-08-14 13:00:00, None,33
None, 24.65, 28.66, None, None, None, None, None, 5.0, None, None,2020-08-14 14:00:00, None,33
None, 25.64, 27.18, None, None, None, None, None, 5.0, None, None,2020-08-14 15:00:00, None,33
None, 26.54, 26.68, None, None, None, None, None, 6.0, None, None,2020-08-14 16:00:00, None,33
None, 27.13, 25.42, None, None, None, None, None, 5.0, None, None,2020-08-14 17:00:00, None,33
None, 26.69, 25.11, None, None, None, None, None, 5.0, None, None,2020-08-14 18:00:00, None,33
None, 26.24, 25.58, None, None, None, None, None, 5.0, None, None,2020-08-14 19:00:00, None,33
None, 21.97, 36.8, None, None, None, None, None, 7.0, None, None,2020-08-14 20:00:00, None,33
None, 19.76, 43.26, None, None, None, None, None, 7.0, None, None,2020-08-14 21:00:00, None,33
None, 17.86, 47.67, None, None, None, None, None, 7.0, None, None,2020-08-14 22:00:00, None,33
None, 16.63, 53.1, None, None, None, None, None, 7.0, None, None,2020-08-14 23:00:00, None,33
None, 15.98, 56.31, None, None, None, None, None, 7.0, None, None,2020-08-15 00:00:00, None,33
None, 15.11, 59.94, None, None, None, None, None, 7.0, None, None,2020-08-15 01:00:00, None,33
None, 15.67, 58.31, None, None, None, None, None, 8.0, None, None,2020-08-15 02:00:00, None,33
None, 14.47, 61.92, None, None, None, None, None, 7.0, None, None,2020-08-15 03:00:00, None,33
None, 13.49, 64.75, None, None, None, None, None, 7.0, None, None,2020-08-15 04:00:00, None,33
