pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 14.55, 53.44, 24.0, 3.4, 46.94, 1.197, 178.3, 5.0, 1.2, 14.6, 14.6, 1002.6, -0.1, 5.0, 923.0, 178.0, None, 53.0,2020-08-12 00:00:00, None, None, 923.0,33
None, 14.9, 53.74, 24.0, 5.2, 46.36, 1.507, 180.0, 6.0, 1.5, 14.9, 14.0, 1002.4, -0.1, 6.0, 923.0, 180.0, None, 54.0,2020-08-12 01:00:00, None, None, 923.0,33
None, 16.58, 53.35, 24.0, 12.6, 54.24, 2.953, 199.8, 7.0, 3.0, 16.6, 14.0, 1003.4, 0.3, 7.0, 924.0, 200.0, None, 53.0,2020-08-12 02:00:00, None, None, 924.0,33
None, 15.89, 53.01, 24.0, 11.7, 43.21, 3.137, 218.8, 6.0, 3.1, 15.9, 14.0, 1004.4, -0.1, 6.0, 925.0, 219.0, None, 53.0,2020-08-12 03:00:00, None, None, 925.0,33
None, 12.75, 52.66, 24.0, 7.5, 49.71, 1.659, 182.6, 3.0, 1.7, 12.8, 12.8, 1005.8, 0.0, 3.0, 926.0, 183.0, None, 53.0,2020-08-12 04:00:00, None, None, 926.0,33
None, 10.3, 52.57, 24.0, 5.9, 51.86, 1.718, 204.7, 1.0, 1.7, 10.3, 10.3, 1007.1, -0.1, 1.0, 927.0, 205.0, None, 53.0,2020-08-12 05:00:00, None, None, 927.0,33
None, 8.58, 52.38, 24.0, 3.3, 46.11, 0.826, 169.8, -1.0, 0.8, 8.6, 8.6, 1007.4, 0.2, -1.0, 927.0, 170.0, None, 52.0,2020-08-12 06:00:00, None, None, 927.0,33
None, 8.27, 52.6, 8.6, 7.6, 62.9, 0.868, 187.8, -1.0, 0.9, 8.3, 7.9, 1008.7, 0.0, -1.0, 928.0, 188.0, None, 53.0,2020-08-12 07:00:00, None, None, 928.0,33
None, 9.21, 52.83, 9.2, 7.8, 61.1, 1.454, 66.56, 0.0, 1.5, 9.2, 7.9, 1009.9, 0.4, 0.0, 929.0, 67.0, None, 53.0,2020-08-12 08:00:00, None, None, 929.0,33
None, 10.7, 53.26, 10.7, 4.7, 75.74, 0.769, 111.5, 2.0, 0.8, 10.7, 7.9, 1010.0, 0.2, 2.0, 929.0, 112.0, None, 53.0,2020-08-12 09:00:00, None, None, 929.0,33
