pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.314, None, None, None, 5.9, 33.21, None, 1.771, 351.4, -6999.0, 1.8, 7.3, 6.8, 0.0, 351.0, 10.6, None, None, -6999.0, None,2020-08-12 00:00:00, None, None, None, None,33
None, 6.727, None, None, None, 5.1, 27.67, None, 1.779, 3.38, -6999.0, 1.8, 6.7, 6.7, -0.1, 3.0, 10.6, None, None, -6999.0, None,2020-08-12 01:00:00, None, None, None, None,33
None, 6.942, None, None, None, 6.3, 14.75, None, 3.189, 353.3, -6999.0, 3.2, 6.9, 6.4, -0.1, 353.0, 10.6, None, None, -6999.0, None,2020-08-12 02:00:00, None, None, None, None,33
None, 7.04, None, None, None, 6.6, 19.67, None, 2.412, 350.8, -6999.0, 2.4, 7.0, 6.4, 0.0, 351.0, 10.6, None, None, -6999.0, None,2020-08-12 03:00:00, None, None, None, None,33
None, 7.068, None, None, None, 6.5, 29.17, None, 2.057, 359.3, -6999.0, 2.1, 7.1, 6.4, 0.0, 359.0, 10.6, None, None, -6999.0, None,2020-08-12 04:00:00, None, None, None, None,33
None, 7.073, None, None, None, 6.6, 28.58, None, 2.035, 7.877, -6999.0, 2.0, 7.1, 6.4, -0.1, 8.0, 10.6, None, None, -6999.0, None,2020-08-12 05:00:00, None, None, None, None,33
None, 6.915, None, None, None, 4.4, 33.1, None, 1.198, 355.6, -6999.0, 1.2, 6.9, 6.4, 0.1, 356.0, 10.6, None, None, -6999.0, None,2020-08-12 06:00:00, None, None, None, None,33
None, 7.002, None, None, None, 7.5, 32.8, None, 1.563, 353.9, -6999.0, 1.6, 7.0, 6.7, 0.0, 354.0, 7.0, None, None, -6999.0, None,2020-08-12 07:00:00, None, None, None, None,33
None, 7.283, None, None, None, 6.2, 33.41, None, 1.903, 26.1, -6999.0, 1.9, 7.3, 6.7, 0.0, 26.0, 7.3, None, None, -6999.0, None,2020-08-12 08:00:00, None, None, None, None,33
None, 7.588, None, None, None, 11.8, 47.2, None, 2.138, 64.77, -6999.0, 2.1, 7.6, 6.7, 0.0, 65.0, 7.8, None, None, -6999.0, None,2020-08-12 09:00:00, None, None, None, None,33
