pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 4.247, 95.2, 11.2, 11.2, 68.5, 1.345, 326.7, 4.0, 1.3, 4.2, 4.1, 4.0, 0.0, 327.0, 0.0, 95.0,2020-08-12 00:00:00, -6999.0, -6999.0,33
None, 4.223, 96.3, 11.2, 3.3, 71.13, 0.76, 223.4, 4.0, 0.8, 4.2, 3.9, 4.0, 0.0, 223.0, 0.0, 96.0,2020-08-12 01:00:00, -6999.0, -6999.0,33
None, 4.306, 96.6, 11.2, 2.3, 75.5, 0.041, 31.81, 4.0, 0.0, 4.3, 3.9, 4.0, 0.0, 32.0, 0.0, 97.0,2020-08-12 02:00:00, -6999.0, -6999.0,33
None, 4.243, 95.5, 11.2, 12.8, 38.18, 2.437, 336.8, 3.0, 2.4, 4.2, 3.9, 3.0, 0.0, 337.0, 0.0, 96.0,2020-08-12 03:00:00, -6999.0, -6999.0,33
None, 3.949, 96.3, 11.2, 12.7, 52.96, 1.731, 307.4, 4.0, 1.7, 3.9, 3.8, 4.0, 0.0, 307.0, 0.0, 96.0,2020-08-12 04:00:00, -6999.0, -6999.0,33
None, 3.025, 95.7, 11.2, 11.5, 74.64, 1.887, 349.3, 2.0, 1.9, 3.0, 3.1, 2.0, 0.0, 349.0, 0.0, 96.0,2020-08-12 05:00:00, -6999.0, -6999.0,33
None, 3.108, 95.4, 11.2, 13.0, 77.91, 3.888, 116.1, 2.0, 3.9, 3.1, 3.0, 2.0, 0.0, 116.0, 0.0, 95.0,2020-08-12 06:00:00, -6999.0, -6999.0,33
None, 3.493, 96.2, 3.5, 4.4, 77.6, 1.062, 122.4, 3.0, 1.1, 3.5, 3.0, 3.0, 0.0, 122.0, 0.0, 96.0,2020-08-12 07:00:00, -6999.0, -6999.0,33
None, 4.528, 95.4, 4.5, 8.5, 64.92, 2.183, 140.9, 4.0, 2.2, 4.5, 3.0, 4.0, 0.0, 141.0, 0.0, 95.0,2020-08-12 08:00:00, -6999.0, -6999.0,33
None, 6.613, 87.7, 6.5, 9.1, 39.39, 2.831, 166.5, 5.0, 2.8, 6.6, 3.0, 5.0, 0.0, 167.0, 0.0, 88.0,2020-08-12 09:00:00, -6999.0, -6999.0,33
None, 9.44, 65.56, 9.7, 19.1, 74.83, 7.27, 103.1, 4.0, 7.3, 9.4, 3.0, 4.0, 0.0, 103.0, 0.0, 66.0,2020-08-12 10:00:00, -6999.0, -6999.0,33
None, 9.13, 72.0, 10.3, 17.6, 25.08, 6.267, 6.211, 5.0, 6.3, 9.1, 3.0, 5.0, 0.0, 6.0, 0.0, 72.0,2020-08-12 11:00:00, -6999.0, -6999.0,33
None, 9.84, 64.2, 10.3, 16.1, 35.83, 3.846, 7.734, 3.0, 3.8, 9.8, 3.0, 3.0, 0.0, 8.0, 0.0, 64.0,2020-08-12 12:00:00, -6999.0, -6999.0,33
None, 10.36, 59.6, 10.3, 19.5, 44.11, 5.584, 6.755, 3.0, 5.6, 10.4, 3.0, 3.0, 0.0, 7.0, 0.0, 60.0,2020-08-12 13:00:00, -6999.0, -6999.0,33
None, 10.07, 60.67, 10.7, 21.0, 40.55, 6.594, 352.6, 2.0, 6.6, 10.1, 3.0, 2.0, 0.0, 353.0, 0.0, 61.0,2020-08-12 14:00:00, -6999.0, -6999.0,33
None, 10.75, 58.06, 11.0, 19.8, 37.65, 5.415, 12.23, 3.0, 5.4, 10.8, 3.0, 3.0, 0.0, 12.0, 0.0, 58.0,2020-08-12 15:00:00, -6999.0, -6999.0,33
None, 11.09, 54.8, 11.1, 22.6, 41.73, 6.283, 17.24, 2.0, 6.3, 11.1, 3.0, 2.0, 0.0, 17.0, 0.0, 55.0,2020-08-12 16:00:00, -6999.0, -6999.0,33
None, 10.42, 63.49, 11.2, 19.6, 31.78, 7.917, 347.6, 4.0, 7.9, 10.4, 3.0, 4.0, 0.0, 348.0, 0.0, 63.0,2020-08-12 17:00:00, -6999.0, -6999.0,33
None, 9.22, 72.94, 11.2, 16.6, 33.75, 5.556, 359.0, 5.0, 5.6, 9.2, 3.0, 5.0, 0.0, 359.0, 0.0, 73.0,2020-08-12 18:00:00, -6999.0, -6999.0,33
None, 8.97, 81.0, 9.4, 9.9, 45.67, 2.469, 328.0, 6.0, 2.5, 9.0, 9.0, 6.0, 0.0, 328.0, 0.0, 81.0,2020-08-12 19:00:00, -6999.0, -6999.0,33
None, 8.23, 87.0, 9.4, 12.4, 34.69, 3.582, 349.5, 6.0, 3.6, 8.2, 8.2, 6.0, 0.0, 350.0, 0.0, 87.0,2020-08-12 20:00:00, -6999.0, -6999.0,33
None, 7.796, 84.0, 9.4, 10.2, 17.6, 4.849, 333.9, 5.0, 4.8, 7.8, 7.9, 5.0, 0.0, 334.0, 0.0, 84.0,2020-08-12 21:00:00, -6999.0, -6999.0,33
None, 7.437, 86.5, 9.4, 9.7, 29.75, 2.987, 329.8, 5.0, 3.0, 7.4, 7.3, 5.0, 0.0, 330.0, 0.0, 87.0,2020-08-12 22:00:00, -6999.0, -6999.0,33
None, 7.158, 89.7, 9.4, 12.8, 50.99, 4.464, 345.0, 6.0, 4.5, 7.2, 7.1, 6.0, 0.0, 345.0, 0.0, 90.0,2020-08-12 23:00:00, -6999.0, -6999.0,33
None, 6.725, 92.7, 9.4, 5.4, 72.13, 0.878, 182.0, 6.0, 0.9, 6.7, 6.6, 6.0, 0.0, 182.0, 0.0, 93.0,2020-08-13 00:00:00, -6999.0, -6999.0,33
None, 7.729, 83.9, 9.4, 14.9, 37.1, 5.165, 344.7, 5.0, 5.2, 7.7, 6.6, 5.0, 0.0, 345.0, 0.0, 84.0,2020-08-13 01:00:00, -6999.0, -6999.0,33
None, 7.713, 85.8, 9.4, 19.8, 17.37, 11.89, 348.3, 6.0, 11.9, 7.7, 6.6, 6.0, 0.0, 348.0, 0.0, 86.0,2020-08-13 02:00:00, -6999.0, -6999.0,33
None, 8.1, 80.5, 9.4, 22.2, 15.3, 13.72, 346.2, 5.0, 13.7, 8.1, 6.6, 5.0, 0.0, 346.0, 0.0, 81.0,2020-08-13 03:00:00, -6999.0, -6999.0,33
None, 7.831, 82.2, 9.4, 21.0, 15.99, 11.34, 341.5, 5.0, 11.3, 7.8, 6.6, 5.0, 0.0, 342.0, 0.0, 82.0,2020-08-13 04:00:00, -6999.0, -6999.0,33
None, 8.6, 76.48, 9.4, 21.6, 20.84, 11.59, 338.2, 5.0, 11.6, 8.6, 6.6, 5.0, 0.0, 338.0, 0.0, 76.0,2020-08-13 05:00:00, -6999.0, -6999.0,33
None, 7.758, 83.9, 9.4, 23.5, 14.31, 14.71, 347.1, 5.0, 14.7, 7.8, 6.6, 5.0, 0.0, 347.0, 0.0, 84.0,2020-08-13 06:00:00, -6999.0, -6999.0,33
None, 7.869, 82.9, 8.8, 19.6, 64.15, 4.591, 313.2, 5.0, 4.6, 7.9, 7.7, 5.0, 0.0, 313.0, 0.0, 83.0,2020-08-13 07:00:00, -6999.0, -6999.0,33
None, 8.08, 83.9, 8.8, 20.3, 33.33, 8.5, 345.7, 6.0, 8.5, 8.1, 7.5, 6.0, 0.0, 346.0, 0.0, 84.0,2020-08-13 08:00:00, -6999.0, -6999.0,33
None, 11.12, 69.77, 11.0, 19.4, 17.77, 9.92, 348.3, 6.0, 9.9, 11.1, 7.5, 6.0, 0.0, 348.0, 0.0, 70.0,2020-08-13 09:00:00, -6999.0, -6999.0,33
None, 13.98, 50.38, 14.0, 15.7, 30.67, 7.164, 3.934, 4.0, 7.2, 14.0, 7.5, 4.0, 0.0, 4.0, 0.0, 50.0,2020-08-13 10:00:00, -6999.0, -6999.0,33
None, 15.4, 34.96, 15.5, 25.5, 27.63, 10.94, 0.79, 0.0, 10.9, 15.4, 7.5, 0.0, 0.0, 1.0, 0.0, 35.0,2020-08-13 11:00:00, -6999.0, -6999.0,33
None, 15.93, 33.38, 16.5, 33.0, 32.91, 12.39, 359.3, 1.0, 12.4, 15.9, 7.5, 1.0, 0.0, 359.0, 0.0, 33.0,2020-08-13 12:00:00, -6999.0, -6999.0,33
None, 16.31, 31.14, 17.2, 32.5, 67.65, 7.157, 51.43, -1.0, 7.2, 16.3, 7.5, -1.0, 0.0, 51.0, 0.0, 31.0,2020-08-13 13:00:00, -6999.0, -6999.0,33
None, 16.33, 33.96, 17.6, 23.2, 66.87, 6.611, 121.8, 1.0, 6.6, 16.3, 7.5, 1.0, 0.0, 122.0, 0.0, 34.0,2020-08-13 14:00:00, -6999.0, -6999.0,33
None, 16.34, 34.99, 17.6, 26.0, 36.02, 9.69, 356.6, 1.0, 9.7, 16.3, 7.5, 1.0, 0.0, 357.0, 0.0, 35.0,2020-08-13 15:00:00, -6999.0, -6999.0,33
None, 16.68, 33.68, 17.6, 25.8, 25.05, 11.0, 348.6, 0.0, 11.0, 16.7, 7.5, 0.0, 0.0, 349.0, 0.0, 34.0,2020-08-13 16:00:00, -6999.0, -6999.0,33
None, 16.09, 36.55, 17.6, 26.1, 35.93, 10.6, 353.0, 0.0, 10.6, 16.1, 7.5, 0.0, 0.0, 353.0, 0.0, 37.0,2020-08-13 17:00:00, -6999.0, -6999.0,33
None, 16.81, 31.93, 17.6, 16.3, 59.51, 4.175, 29.06, 0.0, 4.2, 16.8, 7.5, 0.0, 0.0, 29.0, 0.0, 32.0,2020-08-13 18:00:00, -6999.0, -6999.0,33
None, 15.66, 35.5, 17.0, 29.6, 46.28, 7.093, 5.38, 1.0, 7.1, 15.7, 15.4, 1.0, 0.0, 5.0, 0.0, 36.0,2020-08-13 19:00:00, -6999.0, -6999.0,33
None, 13.42, 52.98, 17.0, 17.2, 45.34, 3.843, 15.51, 4.0, 3.8, 13.4, 13.5, 4.0, 0.0, 16.0, 0.0, 53.0,2020-08-13 20:00:00, -6999.0, -6999.0,33
None, 10.8, 63.74, 17.0, 7.8, 71.33, 1.765, 167.0, 5.0, 1.8, 10.8, 10.7, 5.0, 0.0, 167.0, 0.0, 64.0,2020-08-13 21:00:00, -6999.0, -6999.0,33
None, 8.75, 69.41, 17.0, 4.2, 73.04, 0.94, 233.3, 3.0, 0.9, 8.8, 8.7, 3.0, 0.0, 233.0, 0.0, 69.0,2020-08-13 22:00:00, -6999.0, -6999.0,33
None, 8.08, 71.69, 17.0, 8.3, 40.53, 2.541, 342.6, 4.0, 2.5, 8.1, 7.9, 4.0, 0.0, 343.0, 0.0, 72.0,2020-08-13 23:00:00, -6999.0, -6999.0,33
None, 6.458, 77.48, 17.0, 6.3, 40.1, 1.407, 359.6, 3.0, 1.4, 6.5, 6.5, 3.0, 0.0, 360.0, 0.0, 77.0,2020-08-14 00:00:00, -6999.0, -6999.0,33
None, 5.905, 80.3, 17.0, 4.2, 46.92, 1.142, 349.9, 3.0, 1.1, 5.9, 5.8, 3.0, 0.0, 350.0, 0.0, 80.0,2020-08-14 01:00:00, -6999.0, -6999.0,33
None, 7.551, 74.85, 17.0, 8.2, 29.66, 2.241, 335.9, 3.0, 2.2, 7.6, 5.8, 3.0, 0.0, 336.0, 0.0, 75.0,2020-08-14 02:00:00, -6999.0, -6999.0,33
None, 7.209, 78.21, 17.0, 5.3, 68.41, 1.296, 207.8, 4.0, 1.3, 7.2, 5.8, 4.0, 0.0, 208.0, 0.0, 78.0,2020-08-14 03:00:00, -6999.0, -6999.0,33
None, 7.471, 78.77, 17.0, 5.0, 67.27, 0.817, 296.4, 4.0, 0.8, 7.5, 5.8, 4.0, 0.0, 296.0, 0.0, 79.0,2020-08-14 04:00:00, -6999.0, -6999.0,33
None, 7.636, 78.99, 17.0, 4.7, 56.29, 1.418, 163.5, 4.0, 1.4, 7.6, 5.8, 4.0, 0.0, 164.0, 0.0, 79.0,2020-08-14 05:00:00, -6999.0, -6999.0,33
None, 7.589, 81.9, 17.0, 5.6, 56.78, 1.087, 189.4, 5.0, 1.1, 7.6, 5.8, 5.0, 0.0, 189.0, 0.0, 82.0,2020-08-14 06:00:00, -6999.0, -6999.0,33
None, 8.74, 77.92, 8.8, 8.4, 51.43, 2.751, 323.8, 5.0, 2.8, 8.7, 7.5, 5.0, 0.0, 324.0, 0.0, 78.0,2020-08-14 07:00:00, -6999.0, -6999.0,33
None, 9.49, 79.05, 9.6, 8.3, 34.8, 2.882, 333.8, 6.0, 2.9, 9.5, 7.5, 6.0, 0.0, 334.0, 0.0, 79.0,2020-08-14 08:00:00, -6999.0, -6999.0,33
None, 12.34, 61.93, 12.3, 15.2, 29.98, 6.623, 348.1, 5.0, 6.6, 12.3, 7.5, 5.0, 0.0, 348.0, 0.0, 62.0,2020-08-14 09:00:00, -6999.0, -6999.0,33
None, 14.16, 52.5, 14.3, 20.3, 27.31, 5.591, 15.71, 4.0, 5.6, 14.2, 7.5, 4.0, 0.0, 16.0, 0.0, 53.0,2020-08-14 10:00:00, -6999.0, -6999.0,33
None, 15.5, 48.86, 15.5, 20.2, 33.42, 7.289, 6.503, 4.0, 7.3, 15.5, 7.5, 4.0, 0.0, 7.0, 0.0, 49.0,2020-08-14 11:00:00, -6999.0, -6999.0,33
None, 14.57, 51.59, 16.1, 23.0, 39.83, 7.534, 13.0, 5.0, 7.5, 14.6, 7.5, 5.0, 0.0, 13.0, 0.0, 52.0,2020-08-14 12:00:00, -6999.0, -6999.0,33
None, 15.24, 51.7, 16.1, 18.0, 37.85, 4.95, 27.27, 6.0, 5.0, 15.2, 7.5, 6.0, 0.0, 27.0, 0.0, 52.0,2020-08-14 13:00:00, -6999.0, -6999.0,33
