pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 4.285, 79.31, None, None, None, None, None, None, 1.0, 4.3, 4.3, 0.0, 1.0, None, 11.0, 79.0, None,2020-08-12 00:00:00, None, None, None,33
None, None, 3.485, 81.1, None, None, None, None, None, None, 1.0, 3.5, 3.5, 0.0, 1.0, None, 11.0, 81.0, None,2020-08-12 01:00:00, None, None, None,33
None, None, 3.208, 83.5, None, None, None, None, None, None, 1.0, 3.2, 3.0, 0.1, 1.0, None, 11.0, 84.0, None,2020-08-12 02:00:00, None, None, None,33
None, None, 2.948, 84.2, None, None, None, None, None, None, 1.0, 2.9, 2.8, 0.0, 1.0, None, 11.0, 84.0, None,2020-08-12 03:00:00, None, None, None,33
None, None, 3.637, 87.1, None, None, None, None, None, None, 2.0, 3.6, 2.8, 0.1, 2.0, None, 11.0, 87.0, None,2020-08-12 04:00:00, None, None, None,33
None, None, 3.672, 87.4, None, None, None, None, None, None, 2.0, 3.7, 2.8, 0.0, 2.0, None, 11.0, 87.0, None,2020-08-12 05:00:00, None, None, None,33
None, None, 3.566, 89.0, None, None, None, None, None, None, 2.0, 3.6, 2.8, 0.1, 2.0, None, 11.0, 89.0, None,2020-08-12 06:00:00, None, None, None,33
None, None, 3.724, 89.4, None, None, None, None, None, None, 2.0, 3.7, 3.5, 0.0, 2.0, None, 3.9, 89.0, None,2020-08-12 07:00:00, None, None, None,33
None, None, 7.415, 80.3, None, None, None, None, None, None, 4.0, 7.4, 3.5, 0.0, 4.0, None, 7.3, 80.0, None,2020-08-12 08:00:00, None, None, None,33
None, None, 8.85, 70.25, None, None, None, None, None, None, 4.0, 8.9, 3.5, -0.1, 4.0, None, 9.1, 70.0, None,2020-08-12 09:00:00, None, None, None,33
None, None, 11.18, 64.28, None, None, None, None, None, None, 4.0, 11.2, 3.5, 0.0, 4.0, None, 11.4, 64.0, None,2020-08-12 10:00:00, None, None, None,33
None, None, 12.86, 53.62, None, None, None, None, None, None, 4.0, 12.9, 3.5, 0.0, 4.0, None, 12.8, 54.0, None,2020-08-12 11:00:00, None, None, None,33
None, None, 12.96, 50.2, None, None, None, None, None, None, 3.0, 13.0, 3.5, -0.2, 3.0, None, 13.9, 50.0, None,2020-08-12 12:00:00, None, None, None,33
None, None, 13.65, 45.7, None, None, None, None, None, None, 2.0, 13.7, 3.5, 0.0, 2.0, None, 14.4, 46.0, None,2020-08-12 13:00:00, None, None, None,33
