ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 370.0, 782.0, None, None,2019-05-28 00:00:00, 14.8, None, None,22
None, 370.0, 780.0, None, None,2019-05-28 01:00:00, 14.7, None, None,22
None, 370.0, 777.0, None, None,2019-05-28 02:00:00, 10.7, None, None,22
None, 370.0, 773.0, None, None,2019-05-28 03:00:00, 6.9, None, None,22
None, 371.0, 771.0, None, None,2019-05-28 04:00:00, 6.0, None, None,22
None, 371.0, 769.0, None, None,2019-05-28 05:00:00, 5.5, None, None,22
None, 371.0, 768.0, None, None,2019-05-28 06:00:00, 5.6, None, None,22
None, 371.0, 766.0, None, None,2019-05-28 07:00:00, 5.0, None, None,22
None, 371.0, 766.0, None, None,2019-05-28 08:00:00, 4.8, None, None,22
None, 372.0, 765.0, None, None,2019-05-28 09:00:00, 4.9, None, None,22
None, 372.0, 765.0, None, None,2019-05-28 10:00:00, 4.6, None, None,22
None, 372.0, 765.0, None, None,2019-05-28 11:00:00, 4.4, None, None,22
None, 372.0, 765.0, None, None,2019-05-28 12:00:00, 4.5, None, None,22
None, 372.0, 765.0, None, None,2019-05-28 13:00:00, 4.8, None, None,22
None, 372.0, 765.0, None, None,2019-05-28 14:00:00, 6.7, None, None,22
None, 371.0, 764.0, None, None,2019-05-28 15:00:00, 11.7, None, None,22
None, 371.0, 764.0, 460.0, None,2019-05-28 16:00:00, 14.4, None, None,22
None, 370.0, 764.0, None, None,2019-05-28 17:00:00, 15.5, None, None,22
None, 370.0, 764.0, None, None,2019-05-28 18:00:00, 15.7, None, None,22
None, 370.0, 764.0, None, None,2019-05-28 19:00:00, 16.5, None, None,22
None, 370.0, 764.0, None, None,2019-05-28 20:00:00, 16.7, None, None,22
None, 370.0, 763.0, None, None,2019-05-28 21:00:00, 18.1, None, None,22
None, 369.0, 763.0, None, None,2019-05-28 22:00:00, 18.9, None, None,22
None, 369.0, 761.0, None, None,2019-05-28 23:00:00, 18.4, None, None,22
None, 369.0, 759.0, None, None,2019-05-29 00:00:00, 18.0, None, None,22
None, 369.0, 757.0, None, None,2019-05-29 01:00:00, 16.7, None, None,22
None, 369.0, 756.0, None, None,2019-05-29 02:00:00, 12.6, None, None,22
None, 370.0, 753.0, None, None,2019-05-29 03:00:00, 9.1, None, None,22
None, 370.0, 751.0, None, None,2019-05-29 04:00:00, 7.7, None, None,22
None, 370.0, 749.0, None, None,2019-05-29 05:00:00, 7.2, None, None,22
None, 371.0, 748.0, None, None,2019-05-29 06:00:00, 7.2, None, None,22
None, 371.0, 747.0, None, None,2019-05-29 07:00:00, 6.9, None, None,22
None, 371.0, 746.0, None, None,2019-05-29 08:00:00, 6.4, None, None,22
None, 371.0, 746.0, None, None,2019-05-29 09:00:00, 6.4, None, None,22
None, 371.0, 745.0, None, None,2019-05-29 10:00:00, 6.4, None, None,22
None, 371.0, 745.0, None, None,2019-05-29 11:00:00, 5.9, None, None,22
None, 371.0, 745.0, None, None,2019-05-29 12:00:00, 5.8, None, None,22
None, 371.0, 745.0, None, None,2019-05-29 13:00:00, 6.1, None, None,22
None, 371.0, 745.0, None, None,2019-05-29 14:00:00, 7.4, None, None,22
None, 371.0, 745.0, None, None,2019-05-29 15:00:00, 12.7, None, None,22
None, 371.0, 745.0, 390.0, None,2019-05-29 16:00:00, 14.4, None, None,22
None, 370.0, 745.0, None, None,2019-05-29 17:00:00, 15.1, None, None,22
None, 370.0, 745.0, None, None,2019-05-29 18:00:00, 16.1, None, None,22
None, 370.0, 745.0, None, None,2019-05-29 19:00:00, 16.8, None, None,22
None, 370.0, 745.0, None, None,2019-05-29 20:00:00, 17.4, None, None,22
None, 370.0, 744.0, None, None,2019-05-29 21:00:00, 18.4, None, None,22
None, 370.0, 744.0, None, None,2019-05-29 22:00:00, 18.9, None, None,22
None, 370.0, 745.0, None, None,2019-05-29 23:00:00, 19.4, None, None,22
None, 369.0, 750.0, None, None,2019-05-30 00:00:00, 18.7, None, None,22
None, 369.0, 752.0, None, None,2019-05-30 01:00:00, 17.5, None, None,22
None, 370.0, 753.0, None, None,2019-05-30 02:00:00, 12.7, None, None,22
None, 370.0, 753.0, None, None,2019-05-30 03:00:00, 9.2, None, None,22
None, 371.0, 751.0, None, None,2019-05-30 04:00:00, 8.3, None, None,22
