station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, rel_hum, time, stn_pres
-2.439, 92.3, -2.0, 0.0, 34.38, 0.0, 289.8, -3.0, 0.0, -2.4, -3.6, 1061.0, -6999.0, -3.0, 930.0, 290.0, 92.0, 2021-01-02 05:00:00, 930.0
-2.025, 92.6, -2.0, 0.0, 40.18, 0.0, 297.0, -3.0, 0.0, -2.0, -3.6, 1061.0, -6999.0, -3.0, 930.0, 297.0, 93.0, 2021-01-02 06:00:00, 930.0
-2.136, 92.5, -2.0, 0.0, 20.27, 0.0, 289.7, -3.0, 0.0, -2.1, -2.2, 1061.0, -6999.0, -3.0, 930.0, 290.0, 93.0, 2021-01-02 07:00:00, 930.0
-2.019, 92.6, -2.0, 0.0, 16.69, 0.0, 290.1, -3.0, 0.0, -2.0, -2.2, 1061.0, -6999.0, -3.0, 930.0, 290.0, 93.0, 2021-01-02 08:00:00, 930.0
-1.658, 92.5, -1.6, 0.0, 18.99, 0.0, 274.4, -3.0, 0.0, -1.7, -2.2, 1060.9, -6999.0, -3.0, 930.0, 274.0, 93.0, 2021-01-02 09:00:00, 930.0
-1.238, 92.5, -1.3, 0.0, 17.5, 0.0, 273.9, -2.0, 0.0, -1.2, -2.2, 1060.8, -6999.0, -2.0, 930.0, 274.0, 93.0, 2021-01-02 10:00:00, 930.0
-0.639, 92.6, -0.7, 0.0, 37.45, 0.0, 303.6, -2.0, 0.0, -0.6, -2.2, 1060.7, -6999.0, -2.0, 930.0, 304.0, 93.0, 2021-01-02 11:00:00, 930.0
0.23, 92.2, 0.3, 0.0, 28.39, 0.0, 20.0, -1.0, 0.0, 0.2, -2.2, 1059.4, -6999.0, -1.0, 929.0, 20.0, 92.0, 2021-01-02 12:00:00, 929.0
0.416, 92.3, 0.5, 0.0, 68.64, 0.0, 85.9, -1.0, 0.0, 0.4, -2.2, 1059.4, -6999.0, -1.0, 929.0, 86.0, 92.0, 2021-01-02 13:00:00, 929.0
0.347, 92.4, 0.6, 0.0, 55.32, 0.0, 93.4, -1.0, 0.0, 0.3, -2.2, 1057.1, -6999.0, -1.0, 927.0, 93.0, 92.0, 2021-01-02 14:00:00, 927.0
0.316, 92.6, 0.6, 0.0, 37.68, 0.0, 318.7, -1.0, 0.0, 0.3, -2.2, 1057.1, -6999.0, -1.0, 927.0, 319.0, 93.0, 2021-01-02 15:00:00, 927.0
0.277, 92.6, 0.6, 0.1, 40.37, 0.0, 244.4, -1.0, 0.0, 0.3, -2.2, 1057.1, -6999.0, -1.0, 927.0, 244.0, 93.0, 2021-01-02 16:00:00, 927.0
0.084, 92.8, 0.6, 0.0, 28.47, 0.0, 227.7, -1.0, 0.0, 0.1, -2.2, 1057.1, -6999.0, -1.0, 927.0, 228.0, 93.0, 2021-01-02 17:00:00, 927.0
0.009, 93.0, 0.6, 0.0, 18.11, 0.0, 219.8, -1.0, 0.0, 0.0, -2.2, 1055.9, -6999.0, -1.0, 926.0, 220.0, 93.0, 2021-01-02 18:00:00, 926.0
-0.133, 92.9, 0.1, 0.1, 31.32, 0.0, 239.8, -1.0, 0.0, -0.1, -0.1, 1053.6, -6999.0, -1.0, 924.0, 240.0, 93.0, 2021-01-02 19:00:00, 924.0
-0.09, 93.1, 0.1, 0.0, 3.182, 0.0, 274.3, -1.0, 0.0, -0.1, -0.2, 1053.6, -6999.0, -1.0, 924.0, 274.0, 93.0, 2021-01-02 20:00:00, 924.0
-0.133, 93.0, 0.1, 0.0, 0.13, 0.0, 272.1, -1.0, 0.0, -0.1, -0.2, 1053.6, -6999.0, -1.0, 924.0, 272.0, 93.0, 2021-01-02 21:00:00, 924.0
-0.061, 93.0, 0.1, 0.0, 0.0, 0.0, 271.8, -1.0, 0.0, -0.1, -0.2, 1053.5, -6999.0, -1.0, 924.0, 272.0, 93.0, 2021-01-02 22:00:00, 924.0
-0.182, 93.1, 0.1, 0.0, 0.19, 0.0, 271.2, -1.0, 0.0, -0.2, -0.2, 1052.3, -6999.0, -1.0, 923.0, 271.0, 93.0, 2021-01-02 23:00:00, 923.0
-0.182, 93.2, 0.1, 0.0, 11.69, 0.0, 257.0, -1.0, 0.0, -0.2, -0.3, 1052.2, -6999.0, -1.0, 923.0, 257.0, 93.0, 2021-01-03 00:00:00, 923.0
-0.118, 93.4, 0.1, 0.3, 32.03, 0.0, 212.7, -1.0, 0.0, -0.1, -0.3, 1053.3, -6999.0, -1.0, 924.0, 213.0, 93.0, 2021-01-03 01:00:00, 924.0
-0.15, 93.5, 0.1, 0.3, 39.66, 0.0, 206.1, -1.0, 0.0, -0.2, -0.3, 1053.3, -6999.0, -1.0, 924.0, 206.0, 94.0, 2021-01-03 02:00:00, 924.0
-0.098, 92.2, 0.3, 19.1, 77.22, 1.279, 149.3, -1.0, 1.3, -0.1, -0.3, 1054.4, -6999.0, -1.0, 925.0, 149.0, 92.0, 2021-01-03 03:00:00, 925.0
-0.792, 92.4, 0.3, 6.4, 65.0, 0.046, 272.4, -2.0, 0.0, -0.8, -0.8, 1054.5, -6999.0, -2.0, 925.0, 272.0, 92.0, 2021-01-03 04:00:00, 925.0
-1.364, 92.9, 0.3, 2.0, 66.62, 0.005, 243.7, -2.0, 0.0, -1.4, -1.4, 1054.7, -6999.0, -2.0, 925.0, 244.0, 93.0, 2021-01-03 05:00:00, 925.0
-1.358, 93.0, 0.3, 5.2, 59.95, 0.073, 239.7, -2.0, 0.1, -1.4, -1.4, 1055.8, -6999.0, -2.0, 926.0, 240.0, 93.0, 2021-01-03 06:00:00, 926.0
-1.651, 92.8, -1.3, 0.0, 71.93, 0.0, 188.9, -3.0, 0.0, -1.7, -1.6, 1055.9, -6999.0, -3.0, 926.0, 189.0, 93.0, 2021-01-03 07:00:00, 926.0
-1.759, 92.6, -1.3, 8.3, 74.78, 0.206, 220.0, -3.0, 0.2, -1.8, -2.0, 1057.0, -6999.0, -3.0, 927.0, 220.0, 93.0, 2021-01-03 08:00:00, 927.0
-2.053, 92.9, -1.3, 9.8, 73.35, 0.072, 221.7, -3.0, 0.1, -2.1, -2.2, 1058.2, -6999.0, -3.0, 928.0, 222.0, 93.0, 2021-01-03 09:00:00, 928.0
-1.494, 88.6, -1.2, 9.9, 60.18, 0.102, 194.0, -3.0, 0.1, -1.5, -2.2, 1059.3, -6999.0, -3.0, 929.0, 194.0, 89.0, 2021-01-03 10:00:00, 929.0
-0.485, 80.9, -0.4, 11.3, 73.18, 0.226, 83.7, -3.0, 0.2, -0.5, -2.2, 1059.1, -6999.0, -3.0, 929.0, 84.0, 81.0, 2021-01-03 11:00:00, 929.0
0.351, 82.9, 0.3, 10.9, 55.47, 0.444, 279.9, -2.0, 0.4, 0.4, -2.2, 1059.0, -6999.0, -2.0, 929.0, 280.0, 83.0, 2021-01-03 12:00:00, 929.0
0.219, 81.4, 0.4, 7.0, 51.26, 0.03, 253.6, -3.0, 0.0, 0.2, -2.2, 1059.0, -6999.0, -3.0, 929.0, 254.0, 81.0, 2021-01-03 13:00:00, 929.0
0.266, 85.4, 0.5, 0.0, 58.86, 0.0, 223.9, -2.0, 0.0, 0.3, -2.2, 1057.9, -6999.0, -2.0, 928.0, 224.0, 85.0, 2021-01-03 14:00:00, 928.0
-0.059, 85.0, 0.5, 0.0, 67.03, 0.0, 289.7, -2.0, 0.0, -0.1, -2.2, 1059.0, -6999.0, -2.0, 929.0, 290.0, 85.0, 2021-01-03 15:00:00, 929.0
-1.882, 88.2, 0.5, 0.0, 45.75, 0.0, 294.1, -3.0, 0.0, -1.9, -2.2, 1059.4, -6999.0, -3.0, 929.0, 294.0, 88.0, 2021-01-03 16:00:00, 929.0
-2.042, 89.8, 0.5, 0.0, 23.35, 0.0, 312.9, -3.0, 0.0, -2.0, -2.2, 1059.5, -6999.0, -3.0, 929.0, 313.0, 90.0, 2021-01-03 17:00:00, 929.0
-1.989, 90.5, 0.5, 0.0, 43.4, 0.0, 279.7, -3.0, 0.0, -2.0, -2.2, 1059.5, -6999.0, -3.0, 929.0, 280.0, 91.0, 2021-01-03 18:00:00, 929.0
-2.057, 91.0, -2.0, 0.0, 36.94, 0.0, 279.4, -3.0, 0.0, -2.1, -2.1, 1060.7, -6999.0, -3.0, 930.0, 279.0, 91.0, 2021-01-03 19:00:00, 930.0
-2.127, 91.3, -2.0, 0.0, 40.19, 0.0, 263.8, -3.0, 0.0, -2.1, -2.1, 1061.9, -6999.0, -3.0, 931.0, 264.0, 91.0, 2021-01-03 20:00:00, 931.0
-2.318, 91.5, -2.0, 0.0, 36.92, 0.0, 254.7, -3.0, 0.0, -2.3, -2.3, 1060.8, -6999.0, -3.0, 930.0, 255.0, 92.0, 2021-01-03 21:00:00, 930.0
-2.513, 91.9, -2.0, 0.0, 24.62, 0.0, 283.4, -4.0, 0.0, -2.5, -2.6, 1060.8, -6999.0, -4.0, 930.0, 283.0, 92.0, 2021-01-03 22:00:00, 930.0
-3.328, 92.0, -2.0, 0.0, 21.84, 0.0, 278.6, -4.0, 0.0, -3.3, -3.3, 1060.7, -6999.0, -4.0, 930.0, 279.0, 92.0, 2021-01-03 23:00:00, 930.0
-3.327, 92.3, -2.0, 0.0, 42.24, 0.0, 281.3, -4.0, 0.0, -3.3, -3.3, 1060.6, -6999.0, -4.0, 930.0, 281.0, 92.0, 2021-01-04 00:00:00, 930.0
-3.421, 92.4, -2.0, 0.0, 30.21, 0.0, 288.5, -4.0, 0.0, -3.4, -3.5, 1061.8, -6999.0, -4.0, 931.0, 289.0, 92.0, 2021-01-04 01:00:00, 931.0
-3.278, 92.4, -2.0, 0.0, 32.84, 0.0, 302.5, -4.0, 0.0, -3.3, -3.5, 1062.9, -6999.0, -4.0, 932.0, 303.0, 92.0, 2021-01-04 02:00:00, 932.0
-4.043, 92.4, -2.0, 0.0, 26.25, 0.0, 305.4, -5.0, 0.0, -4.0, -4.0, 1061.9, -6999.0, -5.0, 931.0, 305.0, 92.0, 2021-01-04 03:00:00, 931.0
-4.425, 92.4, -2.0, 0.0, 25.42, 0.0, 303.4, -5.0, 0.0, -4.4, -4.5, 1063.4, -6999.0, -5.0, 932.0, 303.0, 92.0, 2021-01-04 04:00:00, 932.0
-4.77, 92.4, -2.0, 0.0, 21.28, 0.0, 301.9, -6.0, 0.0, -4.8, -4.8, 1062.3, -6999.0, -6.0, 931.0, 302.0, 92.0, 2021-01-04 05:00:00, 931.0
-5.06, 92.4, -2.0, 0.0, 32.02, 0.0, 299.1, -6.0, 0.0, -5.1, -5.1, 1061.2, -6999.0, -6.0, 930.0, 299.0, 92.0, 2021-01-04 06:00:00, 930.0
-5.205, 92.3, -5.0, 0.0, 25.67, 0.0, 302.4, -6.0, 0.0, -5.2, -5.3, 1062.4, -6999.0, -6.0, 931.0, 302.0, 92.0, 2021-01-04 07:00:00, 931.0
-4.865, 92.2, -4.9, 0.0, 27.52, 0.0, 306.2, -6.0, 0.0, -4.9, -5.3, 1061.2, -6999.0, -6.0, 930.0, 306.0, 92.0, 2021-01-04 08:00:00, 930.0
-4.356, 92.1, -4.4, 0.0, 36.26, 0.0, 274.3, -5.0, 0.0, -4.4, -5.3, 1061.2, -6999.0, -5.0, 930.0, 274.0, 92.0, 2021-01-04 09:00:00, 930.0
-3.517, 91.8, -3.5, 0.0, 16.03, 0.0, 242.3, -5.0, 0.0, -3.5, -5.3, 1061.1, -6999.0, -5.0, 930.0, 242.0, 92.0, 2021-01-04 10:00:00, 930.0
-2.983, 91.6, -3.0, 0.0, 12.11, 0.0, 224.9, -4.0, 0.0, -3.0, -5.3, 1060.0, -6999.0, -4.0, 929.0, 225.0, 92.0, 2021-01-04 11:00:00, 929.0
-2.556, 91.5, -2.6, 0.0, 12.43, 0.0, 206.0, -4.0, 0.0, -2.6, -5.3, 1059.9, -6999.0, -4.0, 929.0, 206.0, 92.0, 2021-01-04 12:00:00, 929.0
-2.134, 91.0, -2.0, 0.0, 9.19, 0.0, 223.7, -3.0, 0.0, -2.1, -5.3, 1058.7, -6999.0, -3.0, 928.0, 224.0, 91.0, 2021-01-04 13:00:00, 928.0
-2.09, 91.0, -2.0, 0.0, 7.386, 0.0, 224.6, -3.0, 0.0, -2.1, -5.3, 1057.6, -6999.0, -3.0, 927.0, 225.0, 91.0, 2021-01-04 14:00:00, 927.0
-2.222, 91.1, -2.0, 0.0, 4.184, 0.0, 212.9, -3.0, 0.0, -2.2, -5.3, 1057.7, -6999.0, -3.0, 927.0, 213.0, 91.0, 2021-01-04 15:00:00, 927.0
-2.304, 91.3, -2.0, 0.0, 11.76, 0.0, 222.5, -3.0, 0.0, -2.3, -5.3, 1057.8, -6999.0, -3.0, 927.0, 223.0, 91.0, 2021-01-04 16:00:00, 927.0
-2.421, 91.5, -2.0, 0.0, 8.93, 0.0, 219.8, -3.0, 0.0, -2.4, -5.3, 1056.7, -6999.0, -3.0, 926.0, 220.0, 92.0, 2021-01-04 17:00:00, 926.0
-2.511, 91.6, -2.0, 0.1, 15.27, 0.0, 223.6, -4.0, 0.0, -2.5, -5.3, 1056.8, -6999.0, -4.0, 926.0, 224.0, 92.0, 2021-01-04 18:00:00, 926.0
-2.559, 91.8, -2.5, 0.0, 9.84, 0.0, 229.3, -4.0, 0.0, -2.6, -2.5, 1056.8, -6999.0, -4.0, 926.0, 229.0, 92.0, 2021-01-04 19:00:00, 926.0
-2.609, 91.9, -2.5, 0.0, 16.36, 0.0, 225.1, -4.0, 0.0, -2.6, -2.6, 1056.7, -6999.0, -4.0, 926.0, 225.0, 92.0, 2021-01-04 20:00:00, 926.0
-2.533, 92.1, -2.5, 0.0, 19.16, 0.0, 224.0, -3.0, 0.0, -2.5, -2.6, 1056.7, -6999.0, -3.0, 926.0, 224.0, 92.0, 2021-01-04 21:00:00, 926.0
-2.68, 92.1, -2.5, 0.0, 11.81, 0.0, 232.2, -4.0, 0.0, -2.7, -2.7, 1057.7, -6999.0, -4.0, 927.0, 232.0, 92.0, 2021-01-04 22:00:00, 927.0
-2.756, 92.6, -2.5, 0.0, 26.01, 0.0, 229.9, -4.0, 0.0, -2.8, -2.8, 1057.6, -6999.0, -4.0, 927.0, 230.0, 93.0, 2021-01-04 23:00:00, 927.0
-3.254, 92.5, -2.5, 0.0, 43.18, 0.0, 224.3, -4.0, 0.0, -3.3, -3.2, 1058.8, -6999.0, -4.0, 928.0, 224.0, 93.0, 2021-01-05 00:00:00, 928.0
-3.664, 92.9, -2.5, 0.0, 43.53, 0.0, 214.8, -5.0, 0.0, -3.7, -3.7, 1057.6, -6999.0, -5.0, 927.0, 215.0, 93.0, 2021-01-05 01:00:00, 927.0
-4.14, 92.9, -2.5, 0.0, 36.5, 0.0, 240.3, -5.0, 0.0, -4.1, -4.3, 1060.0, -6999.0, -5.0, 929.0, 240.0, 93.0, 2021-01-05 02:00:00, 929.0
-4.808, 92.9, -2.5, 0.0, 37.91, 0.0, 243.3, -6.0, 0.0, -4.8, -4.8, 1061.2, -6999.0, -6.0, 930.0, 243.0, 93.0, 2021-01-05 03:00:00, 930.0
-5.943, 92.8, -2.5, 0.0, 42.32, 0.0, 286.5, -7.0, 0.0, -5.9, -5.9, 1061.4, -6999.0, -7.0, 930.0, 287.0, 93.0, 2021-01-05 04:00:00, 930.0
-6.134, 93.0, -2.5, 0.0, 59.12, 0.0, 278.5, -7.0, 0.0, -6.1, -6.4, 1062.6, -6999.0, -7.0, 931.0, 279.0, 93.0, 2021-01-05 05:00:00, 931.0
-6.664, 92.4, -2.5, 0.0, 50.29, 0.0, 238.5, -8.0, 0.0, -6.7, -6.7, 1062.7, -6999.0, -8.0, 931.0, 239.0, 92.0, 2021-01-05 06:00:00, 931.0
-6.545, 92.3, -6.1, 0.0, 45.72, 0.0, 252.2, -7.0, 0.0, -6.5, -6.7, 1063.8, -6999.0, -7.0, 932.0, 252.0, 92.0, 2021-01-05 07:00:00, 932.0
-7.515, 92.1, -6.1, 0.0, 34.81, 0.0, 252.5, -8.0, 0.0, -7.5, -7.7, 1064.0, -6999.0, -8.0, 932.0, 253.0, 92.0, 2021-01-05 08:00:00, 932.0
-7.643, 91.5, -6.1, 0.0, 34.93, 0.0, 247.6, -9.0, 0.0, -7.6, -8.1, 1065.1, -6999.0, -9.0, 933.0, 248.0, 92.0, 2021-01-05 09:00:00, 933.0
-6.445, 91.8, -6.1, 0.0, 36.49, 0.0, 233.5, -7.0, 0.0, -6.4, -8.1, 1065.0, -6999.0, -7.0, 933.0, 234.0, 92.0, 2021-01-05 10:00:00, 933.0
-4.433, 91.9, -4.5, 0.0, 30.88, 0.0, 224.0, -5.0, 0.0, -4.4, -8.1, 1064.7, -6999.0, -5.0, 933.0, 224.0, 92.0, 2021-01-05 11:00:00, 933.0
-3.277, 91.3, -3.2, 0.0, 28.37, 0.0, 213.8, -4.0, 0.0, -3.3, -8.1, 1064.6, -6999.0, -4.0, 933.0, 214.0, 91.0, 2021-01-05 12:00:00, 933.0
-2.656, 90.6, -2.5, 0.0, 19.68, 0.0, 207.3, -4.0, 0.0, -2.7, -8.1, 1064.6, -6999.0, -4.0, 933.0, 207.0, 91.0, 2021-01-05 13:00:00, 933.0
-2.477, 90.9, -2.4, 0.0, 23.66, 0.0, 205.0, -4.0, 0.0, -2.5, -8.1, 1064.6, -6999.0, -4.0, 933.0, 205.0, 91.0, 2021-01-05 14:00:00, 933.0
-2.648, 90.9, -2.4, 0.0, 19.42, 0.0, 204.4, -4.0, 0.0, -2.6, -8.1, 1064.7, -6999.0, -4.0, 933.0, 204.0, 91.0, 2021-01-05 15:00:00, 933.0
-2.813, 91.2, -2.4, 0.0, 20.45, 0.0, 215.5, -4.0, 0.0, -2.8, -8.1, 1064.9, -6999.0, -4.0, 933.0, 216.0, 91.0, 2021-01-05 16:00:00, 933.0
-2.996, 91.6, -2.4, 0.0, 17.29, 0.0, 221.8, -4.0, 0.0, -3.0, -8.1, 1065.0, -6999.0, -4.0, 933.0, 222.0, 92.0, 2021-01-05 17:00:00, 933.0
-2.996, 91.5, -2.4, 0.0, 16.11, 0.0, 224.2, -4.0, 0.0, -3.0, -8.1, 1065.1, -6999.0, -4.0, 933.0, 224.0, 92.0, 2021-01-05 18:00:00, 933.0
-3.093, 91.9, -2.8, 0.0, 20.92, 0.0, 220.2, -4.0, 0.0, -3.1, -3.1, 1065.1, -6999.0, -4.0, 933.0, 220.0, 92.0, 2021-01-05 19:00:00, 933.0
-2.85, 92.1, -2.8, 0.0, 11.51, 0.0, 233.1, -4.0, 0.0, -2.9, -3.1, 1065.2, -6999.0, -4.0, 933.0, 233.0, 92.0, 2021-01-05 20:00:00, 933.0
-2.945, 92.0, -2.8, 0.0, 13.74, 0.0, 223.6, -4.0, 0.0, -2.9, -3.1, 1065.2, -6999.0, -4.0, 933.0, 224.0, 92.0, 2021-01-05 21:00:00, 933.0
-2.909, 92.4, -2.8, 0.0, 15.3, 0.0, 230.1, -4.0, 0.0, -2.9, -3.1, 1063.9, -6999.0, -4.0, 932.0, 230.0, 92.0, 2021-01-05 22:00:00, 932.0
-2.913, 92.4, -2.7, 0.0, 22.3, 0.0, 217.9, -4.0, 0.0, -2.9, -3.1, 1063.6, -6999.0, -4.0, 932.0, 218.0, 92.0, 2021-01-05 23:00:00, 932.0
-2.952, 92.5, -2.7, 0.0, 12.42, 0.0, 236.8, -4.0, 0.0, -3.0, -3.1, 1063.4, -6999.0, -4.0, 932.0, 237.0, 93.0, 2021-01-06 00:00:00, 932.0
-2.899, 92.5, -2.7, 0.0, 10.46, 0.0, 223.9, -4.0, 0.0, -2.9, -3.1, 1062.2, -6999.0, -4.0, 931.0, 224.0, 93.0, 2021-01-06 01:00:00, 931.0
-2.743, 92.6, -2.7, 0.0, 10.48, 0.0, 223.5, -4.0, 0.0, -2.7, -3.1, 1063.2, -6999.0, -4.0, 932.0, 224.0, 93.0, 2021-01-06 02:00:00, 932.0
-2.609, 92.6, -2.6, 0.0, 8.79, 0.0, 233.8, -4.0, 0.0, -2.6, -3.1, 1062.1, -6999.0, -4.0, 931.0, 234.0, 93.0, 2021-01-06 03:00:00, 931.0
-2.486, 92.7, -2.5, 0.0, 12.67, 0.0, 223.3, -3.0, 0.0, -2.5, -3.1, 1062.1, -6999.0, -3.0, 931.0, 223.0, 93.0, 2021-01-06 04:00:00, 931.0
-2.511, 92.7, -2.5, 0.0, 11.97, 0.0, 231.1, -3.0, 0.0, -2.5, -3.1, 1062.1, -6999.0, -3.0, 931.0, 231.0, 93.0, 2021-01-06 05:00:00, 931.0
-2.41, 92.8, -2.4, 0.0, 12.43, 0.0, 229.7, -3.0, 0.0, -2.4, -3.1, 1062.1, -6999.0, -3.0, 931.0, 230.0, 93.0, 2021-01-06 06:00:00, 931.0
