station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, -0.099, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.3, 1.8, None, None, -6999.0, 0.8, None, None, -6999.0, None, 2021-01-02 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.156, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.2, -0.2, 0.2, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-02 19:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.608, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.6, -0.6, 0.3, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-02 20:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.137, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.1, -1.1, 0.1, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-02 21:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.76, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.8, -1.8, 0.2, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-02 22:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.779, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.8, -1.9, -0.1, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-02 23:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.543, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.5, -1.9, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-03 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.76, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.8, -1.9, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-03 01:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.646, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.6, -2.2, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-03 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.75, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.8, -2.2, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-03 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.137, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.1, -2.2, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-03 04:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.573, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.6, -2.7, 0.2, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-03 05:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.583, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.6, -2.8, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-03 06:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.901, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.9, -2.7, -0.1, None, None, -6999.0, -1.9, None, None, -6999.0, None, 2021-01-03 07:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.721, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.7, -2.7, 1.6, None, None, -6999.0, -1.6, None, None, -6999.0, None, 2021-01-03 08:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.327, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.3, -2.7, 2.9, None, None, -6999.0, -1.6, None, None, -6999.0, None, 2021-01-03 09:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.763, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.8, -2.8, 3.3, None, None, -6999.0, -1.6, None, None, -6999.0, None, 2021-01-03 10:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.014, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.0, -2.8, 3.2, None, None, -6999.0, -1.6, None, None, -6999.0, None, 2021-01-03 11:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.343, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.3, -2.8, 0.0, None, None, -6999.0, -1.3, None, None, -6999.0, None, 2021-01-03 12:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.004, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.0, -2.8, 0.0, None, None, -6999.0, -1.0, None, None, -6999.0, None, 2021-01-03 13:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.58, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.6, -2.8, 0.1, None, None, -6999.0, -0.6, None, None, -6999.0, None, 2021-01-03 14:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.778, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.8, -2.8, 0.5, None, None, -6999.0, -0.6, None, None, -6999.0, None, 2021-01-03 15:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.033, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.0, -2.8, 0.3, None, None, -6999.0, -0.6, None, None, -6999.0, None, 2021-01-03 16:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.099, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.1, -2.8, 0.0, None, None, -6999.0, -0.6, None, None, -6999.0, None, 2021-01-03 17:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.796, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.8, -2.8, 0.0, None, None, -6999.0, -0.6, None, None, -6999.0, None, 2021-01-03 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.645, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.6, -0.8, 1.0, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-03 19:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.957, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.0, -1.1, 0.1, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-03 20:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.089, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.1, -1.1, 0.0, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-03 21:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.221, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.2, -1.2, 0.3, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-03 22:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.146, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.1, -1.2, 0.0, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-03 23:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.787, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.8, -1.2, 0.0, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-04 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.777, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.8, -1.2, 0.1, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-04 01:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.212, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.2, -1.2, 0.3, None, None, -6999.0, -0.4, None, None, -6999.0, None, 2021-01-04 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.268, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.3, -1.2, 3.3, None, None, -6999.0, -0.3, None, None, -6999.0, None, 2021-01-04 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.08, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -1.2, 2.9, None, None, -6999.0, -0.1, None, None, -6999.0, None, 2021-01-04 04:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.184, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.2, -1.2, 3.9, None, None, -6999.0, 0.2, None, None, -6999.0, None, 2021-01-04 05:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.335, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.3, -1.2, 3.7, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 06:00:00, -6999.0, None, -6999.0, -6999.0
31.9, 0.326, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.3, 0.2, 4.7, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 07:00:00, -6999.0, None, -6999.0, -6999.0
35.0, 0.203, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.2, 0.2, 4.7, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 08:00:00, -6999.0, None, -6999.0, -6999.0
34.4, 0.184, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.2, 0.1, 2.3, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 09:00:00, -6999.0, None, -6999.0, -6999.0
33.9, 0.08, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.1, 0.1, 2.8, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 10:00:00, -6999.0, None, -6999.0, -6999.0
33.1, -0.062, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.3, 2.4, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 11:00:00, -6999.0, None, -6999.0, -6999.0
36.0, -0.287, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.3, -0.3, 2.9, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 12:00:00, -6999.0, None, -6999.0, -6999.0
37.2, -0.505, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.5, -0.6, 1.2, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 13:00:00, -6999.0, None, -6999.0, -6999.0
38.5, -0.457, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.5, -0.7, 1.3, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2021-01-04 14:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.808, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.8, -1.8, 0.1, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-06 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.769, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.8, -1.8, -0.1, None, None, -6999.0, -1.5, None, None, -6999.0, None, 2021-01-06 19:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.109, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -2.0, 0.4, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-08 14:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.788, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.8, -2.0, 0.5, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-08 15:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.413, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.4, -2.0, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-08 16:00:00, -6999.0, None, -6999.0, -6999.0
None, None, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.6, -2.7, 0.0, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2021-01-08 17:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.204, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.2, -5.5, -0.2, None, None, -6999.0, -1.0, None, None, -6999.0, None, 2021-01-09 15:00:00, -6999.0, None, -6999.0, -6999.0
None, None, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.5, 0.4, 0.0, None, None, -6999.0, 0.8, None, None, -6999.0, None, 2021-01-10 20:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.589, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.6, 0.4, 0.0, None, None, -6999.0, 0.8, None, None, -6999.0, None, 2021-01-10 21:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.608, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 21:02:00, None, None, None, None
None, 0.608, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 21:04:00, None, None, None, None
None, 0.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 21:06:00, None, None, None, None
None, 0.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 21:08:00, None, None, None, None
None, 0.636, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 21:10:00, None, None, None, None
None, 0.656, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.7, 0.4, 0.0, None, None, -6999.0, 0.9, None, None, -6999.0, None, 2021-01-10 22:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.646, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 22:02:00, None, None, None, None
None, 0.675, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 22:04:00, None, None, None, None
None, 0.693, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 22:06:00, None, None, None, None
None, 0.703, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 22:08:00, None, None, None, None
None, 0.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 22:10:00, None, None, None, None
None, 0.778, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.8, 0.4, 0.0, None, None, -6999.0, 0.9, None, None, -6999.0, None, 2021-01-10 23:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.797, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 23:02:00, None, None, None, None
None, 0.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 23:04:00, None, None, None, None
None, 0.797, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 23:06:00, None, None, None, None
None, 0.778, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 23:08:00, None, None, None, None
None, 0.786, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-10 23:10:00, None, None, None, None
None, 0.675, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.7, 0.4, 0.0, None, None, -6999.0, 0.9, None, None, -6999.0, None, 2021-01-11 00:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.693, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 00:02:00, None, None, None, None
None, 0.712, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 00:04:00, None, None, None, None
None, 0.675, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 00:06:00, None, None, None, None
None, 0.646, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 00:08:00, None, None, None, None
None, 0.656, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 00:10:00, None, None, None, None
None, 0.712, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.7, 0.4, 0.0, None, None, -6999.0, 0.9, None, None, -6999.0, None, 2021-01-11 01:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.684, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 01:02:00, None, None, None, None
None, 0.684, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 01:04:00, None, None, None, None
None, 0.702, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 01:06:00, None, None, None, None
None, 0.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 01:08:00, None, None, None, None
None, 0.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2021-01-11 01:10:00, None, None, None, None
None, 0.768, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.8, 0.4, 0.0, None, None, -6999.0, 0.9, None, None, -6999.0, None, 2021-01-11 02:00:00, -6999.0, None, -6999.0, -6999.0
