station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
82.8, None, None, 9.0, 1.14, 83.5, -12.0, -11.8, -12.0, 956.0, 84.0, None, None, 43.0, None, 42.95, None, None, -9.57, None, -9.5, 83.0, None, 23.54, 1.1, -9.6, 991.5, 0.1, 0.0, 2021-01-01 00:00:00, 956.0
81.3, None, None, 8.2, 0.658, 67.18, -12.0, -11.8, -12.0, 956.0, 67.0, None, None, 43.0, None, 43.16, None, None, -9.33, None, -8.7, 81.0, None, 19.79, 0.7, -9.3, 991.5, 0.3, 0.0, 2021-01-01 01:00:00, 956.0
82.9, None, None, 4.6, 0.1, 116.8, -11.0, -11.8, -11.0, 955.0, 117.0, None, None, 44.0, None, 43.91, None, None, -9.24, None, -8.7, 83.0, None, 34.14, 0.1, -9.2, 990.5, 0.3, 1.0, 2021-01-01 02:00:00, 955.0
83.6, None, None, 8.3, 0.52, 161.1, -11.0, -11.8, -11.0, 953.0, 161.0, None, None, 44.0, None, 44.08, None, None, -9.11, None, -8.7, 84.0, None, 29.22, 0.5, -9.1, 988.4, 0.3, 0.0, 2021-01-01 03:00:00, 953.0
82.9, None, None, 10.7, 0.195, 143.0, -11.0, -11.8, -11.0, 952.0, 143.0, None, None, 44.0, None, 43.89, None, None, -9.0, None, -8.5, 83.0, None, 47.55, 0.2, -9.0, 987.4, 0.0, 0.0, 2021-01-01 04:00:00, 952.0
83.7, None, None, 0.1, 0.07, 51.12, -11.0, -11.8, -11.0, 951.0, 51.0, None, None, 43.0, None, 42.89, None, None, -9.1, None, -8.5, 84.0, None, 6.516, 0.1, -9.1, 986.3, 0.3, -1.0, 2021-01-01 05:00:00, 951.0
85.0, None, None, 0.1, 0.069, 46.53, -11.0, -11.8, -11.0, 951.0, 47.0, None, None, 44.0, None, 44.19, None, None, -9.12, None, -8.5, 85.0, None, 11.98, 0.1, -9.1, 986.3, 0.2, 1.0, 2021-01-01 06:00:00, 951.0
85.1, None, None, 0.1, 0.069, 68.7, -11.0, -9.5, -11.0, 949.0, 69.0, None, None, 44.0, None, 44.22, None, None, -9.41, None, -8.9, 85.0, None, 14.1, 0.1, -9.4, 984.3, 0.2, 0.0, 2021-01-01 07:00:00, 949.0
83.5, None, None, 0.1, 0.069, 48.94, -12.0, -10.6, -12.0, 948.0, 49.0, None, None, 45.0, None, 44.56, None, None, -10.05, None, -8.9, 84.0, None, 12.05, 0.1, -10.1, 983.3, 0.0, 0.0, 2021-01-01 08:00:00, 948.0
85.7, None, None, 0.1, 0.064, 55.08, -12.0, -10.6, -12.0, 947.0, 55.0, None, None, 42.0, None, 41.71, None, None, -9.84, None, -8.9, 86.0, None, 24.95, 0.1, -9.8, 982.2, 0.0, -3.0, 2021-01-01 09:00:00, 947.0
