station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
94.3, None, None, 5.2, 0.259, 312.4, 4.0, 4.7, 4.0, 1000.0, 312.0, None, None, 0.0, None, -0.474, None, None, 4.934, None, 5.1, None, None, 35.97, 0.3, 4.9, 1017.1, 2.5, 0.0, 94.0, 2021-01-01 00:00:00, 1000.0
94.2, None, None, 7.6, 0.08, 300.2, 4.0, 4.7, 4.0, 999.0, 300.0, None, None, 0.0, None, -0.461, None, None, 5.08, None, 5.1, None, None, 48.38, 0.1, 5.1, 1016.1, 2.5, 0.0, 94.0, 2021-01-01 01:00:00, 999.0
94.2, None, None, 16.3, 1.233, 319.3, 4.0, 4.7, 4.0, 998.0, 319.0, None, None, -1.0, None, -0.515, None, None, 5.277, None, 5.6, None, None, 30.48, 1.2, 5.3, 1015.1, 1.9, 0.0, 94.0, 2021-01-01 02:00:00, 998.0
94.3, None, None, 9.8, 0.382, 298.3, 4.0, 4.7, 4.0, 997.0, 298.0, None, None, -1.0, None, -0.522, None, None, 5.072, None, 5.6, None, None, 40.63, 0.4, 5.1, 1014.1, 0.9, 0.0, 94.0, 2021-01-01 03:00:00, 997.0
94.4, None, None, 10.0, 0.493, 303.1, 4.0, 4.7, 4.0, 996.0, 303.0, None, None, 0.0, None, -0.457, None, None, 4.915, None, 5.6, None, None, 39.55, 0.5, 4.9, 1013.1, 1.9, 0.0, 94.0, 2021-01-01 04:00:00, 996.0
94.3, None, None, 11.9, 0.655, 288.4, 4.0, 4.7, 4.0, 995.0, 288.0, None, None, -1.0, None, -0.522, None, None, 5.034, None, 5.6, None, None, 44.76, 0.7, 5.0, 1012.0, 3.8, 0.0, 94.0, 2021-01-01 05:00:00, 995.0
94.4, None, None, 12.8, 0.661, 296.7, 4.0, 4.7, 4.0, 994.0, 297.0, None, None, 0.0, None, -0.439, None, None, 5.117, None, 5.6, None, None, 55.88, 0.7, 5.1, 1011.0, 2.2, 0.0, 94.0, 2021-01-01 06:00:00, 994.0
94.4, None, None, 11.6, 0.779, 297.5, 4.0, 4.9, 4.0, 994.0, 298.0, None, None, 0.0, None, -0.477, None, None, 4.976, None, 5.1, None, None, 53.54, 0.8, 5.0, 1011.0, 1.0, 0.0, 94.0, 2021-01-01 07:00:00, 994.0
94.6, None, None, 8.8, 1.187, 311.6, 4.0, 4.8, 4.0, 994.0, 312.0, None, None, -1.0, None, -0.525, None, None, 4.788, None, 5.1, None, None, 44.08, 1.2, 4.8, 1011.0, 0.6, 0.0, 95.0, 2021-01-01 08:00:00, 994.0
94.6, None, None, 15.2, 1.545, 313.4, 4.0, 4.7, 4.0, 994.0, 313.0, None, None, -1.0, None, -0.509, None, None, 4.738, None, 5.1, None, None, 41.31, 1.5, 4.7, 1011.0, 0.6, 0.0, 95.0, 2021-01-01 09:00:00, 994.0
