station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
89.6, None, None, 14.3, 6.116, 8.0, -2.0, -1.3, -2.0, 694.3, 8.0, None, None, 44.0, None, 43.98, None, None, -0.409, None, 2.2, None, None, 26.13, 6.1, -0.4, None, 0.0, 0.0, 90.0, 2021-01-01 00:00:00, 694.0
90.5, None, None, 12.6, 6.063, 356.4, -2.0, -1.3, -2.0, 693.9, 356.0, None, None, 44.0, None, 43.74, None, None, -1.307, None, 2.2, None, None, 22.08, 6.1, -1.3, None, 0.0, 0.0, 91.0, 2021-01-01 01:00:00, 694.0
90.1, None, None, 13.8, 6.46, 357.7, -3.0, -1.4, -3.0, 693.6, 358.0, None, None, 44.0, None, 43.68, None, None, -1.382, None, 2.2, None, None, 20.27, 6.5, -1.4, None, 0.0, 0.0, 90.0, 2021-01-01 02:00:00, 694.0
89.2, None, None, 13.6, 6.737, 357.7, -3.0, -1.6, -3.0, 693.4, 358.0, None, None, 44.0, None, 43.56, None, None, -1.314, None, 2.2, None, None, 23.97, 6.7, -1.3, None, 0.0, 0.0, 89.0, 2021-01-01 03:00:00, 693.0
90.1, None, None, 11.9, 6.299, 359.3, -3.0, -1.7, -3.0, 692.9, 359.0, None, None, 43.0, None, 43.49, None, None, -1.575, None, 2.2, None, None, 21.18, 6.3, -1.6, None, 0.0, 0.0, 90.0, 2021-01-01 04:00:00, 693.0
88.3, None, None, 14.0, 4.736, 347.2, -2.0, -1.7, -2.0, 692.5, 347.0, None, None, 43.0, None, 43.46, None, None, -0.753, None, 2.2, None, None, 30.62, 4.7, -0.8, None, 0.8, 0.0, 88.0, 2021-01-01 05:00:00, 693.0
87.2, None, None, 13.1, 3.99, 328.9, -3.0, -1.7, -3.0, 692.1, 329.0, None, None, 43.0, None, 43.04, None, None, -1.314, None, 2.2, None, None, 41.93, 4.0, -1.3, None, -0.8, 0.0, 87.0, 2021-01-01 06:00:00, 692.0
89.2, None, None, 12.6, 4.737, 353.6, -3.0, -1.4, -3.0, 691.8, 354.0, None, None, 43.0, None, 43.08, None, None, -1.272, None, -1.2, None, None, 34.03, 4.7, -1.3, None, 0.0, 0.0, 89.0, 2021-01-01 07:00:00, 692.0
91.3, None, None, 12.1, 4.214, 348.2, -2.0, -1.5, -2.0, 691.5, 348.0, None, None, 43.0, None, 43.18, None, None, -1.178, None, -1.2, None, None, 31.3, 4.2, -1.2, None, 1.0, 0.0, 91.0, 2021-01-01 08:00:00, 692.0
90.5, None, None, 9.0, 3.873, 356.3, -2.0, -1.5, -2.0, 691.1, 356.0, None, None, 43.0, None, 42.61, None, None, -0.857, None, -0.8, None, None, 31.94, 3.9, -0.9, None, 0.0, -1.0, 91.0, 2021-01-01 09:00:00, 691.0
89.4, None, None, 8.8, 2.512, 9.73, -1.0, -1.5, -1.0, 690.8, 10.0, None, None, 43.0, None, 42.96, None, None, 0.271, None, 0.3, None, None, 69.91, 2.5, 0.3, None, 0.0, 1.0, 89.0, 2021-01-01 10:00:00, 691.0
86.7, None, None, 8.3, 4.065, 10.73, -1.0, -1.5, -1.0, 690.4, 11.0, None, None, 43.0, None, 42.87, None, None, 1.318, None, 1.3, None, None, 22.56, 4.1, 1.3, None, 0.0, 0.0, 87.0, 2021-01-01 11:00:00, 690.0
83.4, None, None, 12.5, 3.103, 34.3, -1.0, -1.5, -1.0, 689.5, 34.0, None, None, 43.0, None, 42.99, None, None, 1.858, None, 2.5, None, None, 59.52, 3.1, 1.9, None, 0.0, 0.0, 83.0, 2021-01-01 12:00:00, 690.0
81.9, None, None, 16.9, 4.899, 17.03, 0.0, -1.5, 0.0, 688.8, 17.0, None, None, 43.0, None, 42.62, None, None, 2.364, None, 2.9, None, None, 27.74, 4.9, 2.4, None, 0.0, 0.0, 82.0, 2021-01-01 13:00:00, 689.0
84.6, None, None, 22.2, 8.82, 16.9, 0.0, -1.5, 0.0, 687.7, 17.0, None, None, 42.0, None, 42.38, None, None, 2.08, None, 2.9, None, None, 28.53, 8.8, 2.1, None, -0.2, 0.0, 85.0, 2021-01-01 14:00:00, 688.0
86.6, None, None, 20.3, 6.766, 3.44, 0.0, -1.5, 0.0, 687.1, 3.0, None, None, 43.0, None, 42.51, None, None, 2.389, None, 2.9, None, None, 37.84, 6.8, 2.4, None, 0.2, 0.0, 87.0, 2021-01-01 15:00:00, 687.0
89.6, None, None, 19.1, 6.843, 358.5, 0.0, -1.5, 0.0, 686.8, 359.0, None, None, 42.0, None, 42.34, None, None, 1.319, None, 2.9, None, None, 32.45, 6.8, 1.3, None, 0.0, 0.0, 90.0, 2021-01-01 16:00:00, 687.0
91.6, None, None, 15.2, 5.544, 8.58, 0.0, -1.5, 0.0, 686.4, 9.0, None, None, 42.0, None, 41.77, None, None, 1.297, None, 2.9, None, None, 34.9, 5.5, 1.3, None, 1.0, -1.0, 92.0, 2021-01-01 17:00:00, 686.0
92.7, None, None, 15.4, 5.532, 347.7, 0.0, -1.5, 0.0, 686.1, 348.0, None, None, 41.0, None, 41.37, None, None, 1.333, None, 2.9, None, None, 26.62, 5.5, 1.3, None, 0.6, 0.0, 93.0, 2021-01-01 18:00:00, 686.0
93.4, None, None, 10.7, 2.246, 313.5, 0.0, 0.7, 0.0, 686.6, 314.0, None, None, 41.0, None, 40.56, None, None, 0.771, None, 1.3, None, None, 58.4, 2.2, 0.8, None, 2.4, -1.0, 93.0, 2021-01-01 19:00:00, 687.0
94.2, None, None, 8.2, 3.396, 213.4, 0.0, 0.4, 0.0, 687.4, 213.0, None, None, 41.0, None, 41.03, None, None, 0.511, None, 1.3, None, None, 19.95, 3.4, 0.5, None, 2.0, 1.0, 94.0, 2021-01-01 20:00:00, 687.0
94.6, None, None, 15.2, 4.942, 223.9, 0.0, 0.4, 0.0, 687.5, 224.0, None, None, 41.0, None, 41.12, None, None, 0.972, None, 1.3, None, None, 22.87, 4.9, 1.0, None, 2.0, 0.0, 95.0, 2021-01-01 21:00:00, 688.0
94.1, None, None, 9.0, 2.262, 258.2, 0.0, 0.4, 0.0, 687.3, 258.0, None, None, 41.0, None, 40.83, None, None, 1.019, None, 1.3, None, None, 71.98, 2.3, 1.0, None, 0.0, 0.0, 94.0, 2021-01-01 22:00:00, 687.0
