station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
97.8, None, None, 6.1, 1.077, 244.0, -2.0, -1.6, -2.0, 861.0, 244.0, None, None, 88.0, None, 87.7, None, None, -1.261, None, -0.7, None, None, 76.52, 1.1, -1.3, 1013.6, 0.0, 1.0, 98.0, 2021-01-01 00:00:00, 861.0
97.8, None, None, 3.5, 0.68, 230.9, -2.0, -1.6, -2.0, 861.0, 231.0, None, None, 87.0, None, 86.7, None, None, -1.314, None, -0.7, None, None, 62.46, 0.7, -1.3, 1013.1, 0.0, -1.0, 98.0, 2021-01-01 01:00:00, 861.0
97.8, None, None, 5.9, 1.5, 228.3, -1.0, -1.6, -1.0, 860.0, 228.0, None, None, 86.0, None, 85.7, None, None, -1.103, None, -0.7, None, None, 66.0, 1.5, -1.1, 1011.9, 0.0, -1.0, 98.0, 2021-01-01 02:00:00, 860.0
98.2, None, None, 6.1, 1.538, 139.2, -1.0, -1.6, -1.0, 860.0, 139.0, None, None, 87.0, None, 86.6, None, None, -1.192, None, -0.7, None, None, 44.64, 1.5, -1.2, 1011.9, 0.5, 1.0, 98.0, 2021-01-01 03:00:00, 860.0
98.2, None, None, 6.2, 1.608, 149.6, -1.0, -1.6, -1.0, 859.0, 150.0, None, None, 87.0, None, 86.5, None, None, -1.02, None, -0.7, None, None, 25.69, 1.6, -1.0, 1010.8, 0.5, 0.0, 98.0, 2021-01-01 04:00:00, 859.0
98.0, None, None, 6.1, 1.625, 151.1, -1.0, -1.6, -1.0, 858.0, 151.0, None, None, 86.0, None, 85.5, None, None, -0.489, None, -0.4, None, None, 24.11, 1.6, -0.5, 1009.7, 0.0, -1.0, 98.0, 2021-01-01 05:00:00, 858.0
98.1, None, None, 6.6, 1.921, 163.7, -1.0, -1.6, -1.0, 857.0, 164.0, None, None, 85.0, None, 84.7, None, None, -0.259, None, -0.3, None, None, 31.41, 1.9, -0.3, 1008.5, 0.0, -1.0, 98.0, 2021-01-01 06:00:00, 857.0
97.8, None, None, 5.9, 1.799, 163.0, -1.0, -0.5, -1.0, 857.0, 163.0, None, None, 87.0, None, 86.8, 2.0, None, -0.321, None, -0.1, None, None, 40.56, 1.8, -0.3, 1008.5, 0.0, 3.0, 98.0, 2021-01-01 07:00:00, 857.0
97.9, None, None, 7.9, 2.643, 123.1, 0.0, -0.5, 0.0, 857.0, 123.0, None, None, 87.0, None, 86.9, 1.0, None, 0.112, None, 0.3, None, None, 27.82, 2.6, 0.1, 1008.5, 0.0, 0.0, 98.0, 2021-01-01 08:00:00, 857.0
97.9, None, None, 7.4, 2.366, 143.3, 0.0, -0.5, 0.0, 857.0, 143.0, None, None, 87.0, None, 87.4, 1.0, None, 0.148, None, 0.3, None, None, 41.76, 2.4, 0.1, 1008.5, 0.0, 1.0, 98.0, 2021-01-01 09:00:00, 857.0
