station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, 6.1, 1.462, 351.9, -6999.0, -1.8, None, None, 352.0, None, None, 112.0, None, 111.8, None, None, -0.443, None, -0.1, -6999.0, None, 39.07, 1.5, -0.4, None, 0.0, 0.0, 2021-01-01 00:00:00, 450.0
None, None, None, 4.0, 0.284, 259.6, -6999.0, -1.8, None, None, 260.0, None, None, 115.0, None, 114.9, None, None, -0.377, None, -0.1, -6999.0, None, 61.37, 0.3, -0.4, None, 2.0, 3.0, 2021-01-01 01:00:00, 450.0
None, None, None, 0.3, 0.115, 331.7, -6999.0, -1.8, None, None, 332.0, None, None, 118.0, None, 117.5, None, None, 0.035, None, 0.0, -6999.0, None, 35.11, 0.1, 0.0, None, 1.2, 3.0, 2021-01-01 02:00:00, 450.0
None, None, None, 0.3, 0.107, 322.1, -6999.0, -1.8, None, None, 322.0, None, None, 119.0, None, 118.9, None, None, 0.148, None, 0.1, -6999.0, None, 39.71, 0.1, 0.1, None, 1.3, 1.0, 2021-01-01 03:00:00, 450.0
None, None, None, 0.3, 0.11, 328.9, -6999.0, -1.8, None, None, 329.0, None, None, 119.0, None, 119.0, None, None, 0.158, None, 0.2, -6999.0, None, 37.81, 0.1, 0.2, None, 0.9, 0.0, 2021-01-01 04:00:00, 450.0
None, None, None, 0.3, 0.06, 56.78, -6999.0, -1.8, None, None, 57.0, None, None, 120.0, None, 120.2, None, None, -0.004, None, 0.2, -6999.0, None, 61.46, 0.1, 0.0, None, 1.1, 1.0, 2021-01-01 05:00:00, 450.0
None, None, None, 0.3, 0.055, 85.4, -6999.0, -1.8, None, None, 85.0, None, None, 121.0, None, 120.8, None, None, -0.005, None, 0.2, -6999.0, None, 63.35, 0.1, 0.0, None, 1.3, 1.0, 2021-01-01 06:00:00, 450.0
None, None, None, 0.3, 0.088, 16.78, -6999.0, 0.0, None, None, 17.0, None, None, 122.0, None, 121.5, None, None, -0.024, None, 0.0, -6999.0, None, 49.63, 0.1, 0.0, None, 0.7, 1.0, 2021-01-01 07:00:00, 450.0
None, None, None, 0.3, 0.111, 330.7, -6999.0, -0.1, None, None, 331.0, None, None, 121.0, None, 121.4, None, None, 0.205, None, 0.3, -6999.0, None, 37.69, 0.1, 0.2, None, 0.8, 0.0, 2021-01-01 08:00:00, 450.0
None, None, None, 0.3, 0.13, 340.0, -6999.0, -0.1, None, None, 340.0, None, None, 119.0, None, 119.3, None, None, 0.138, None, 0.3, -6999.0, None, 22.76, 0.1, 0.1, None, 0.4, -2.0, 2021-01-01 09:00:00, 450.0
