station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 3.668, 94.8, 6.0, 15.2, 46.03, 5.002, 266.7, 3.0, 5.0, 3.7, 2.5, 999.5, 0.9, 3.0, 998.0, 267.0, 0.0, 95.0, 2021-01-01 00:00:00, 0.0, 0.032, 998.0
None, 3.672, 95.2, 6.0, 24.8, 51.51, 6.401, 263.6, 3.0, 6.4, 3.7, 2.5, 997.5, 2.1, 3.0, 996.0, 264.0, 0.0, 95.0, 2021-01-01 01:00:00, 0.0, 0.11, 996.0
None, 3.679, 95.5, 6.0, 21.8, 43.85, 5.773, 271.9, 3.0, 5.8, 3.7, 2.5, 995.5, 1.0, 3.0, 994.0, 272.0, 0.0, 96.0, 2021-01-01 02:00:00, 0.0, 0.009, 994.0
None, 3.437, 96.2, 6.0, 20.1, 55.89, 5.939, 277.4, 3.0, 5.9, 3.4, 2.5, 995.5, 2.5, 3.0, 994.0, 277.0, 0.0, 96.0, 2021-01-01 03:00:00, 0.0, 0.019, 994.0
None, 3.827, 96.9, 6.0, 14.5, 68.57, 2.656, 19.72, 3.0, 2.7, 3.8, 2.5, 994.5, 3.7, 3.0, 993.0, 20.0, 0.0, 97.0, 2021-01-01 04:00:00, 0.0, -0.013, 993.0
None, 4.037, 97.1, 6.0, 15.3, 67.97, 3.635, 292.9, 4.0, 3.6, 4.0, 2.5, 992.5, 2.9, 4.0, 991.0, 293.0, 0.0, 97.0, 2021-01-01 05:00:00, 0.0, -0.007, 991.0
None, 4.024, 97.0, 6.0, 14.0, 71.54, 3.485, 336.2, 4.0, 3.5, 4.0, 2.5, 991.5, 2.4, 4.0, 990.0, 336.0, 0.0, 97.0, 2021-01-01 06:00:00, 0.0, -0.012, 990.0
None, 4.038, 96.8, 4.1, 15.1, 60.24, 3.536, 242.5, 4.0, 3.5, 4.0, 4.0, 990.5, 1.4, 4.0, 989.0, 243.0, 0.0, 97.0, 2021-01-01 07:00:00, 0.0, -0.016, 989.0
None, 4.01, 96.6, 4.1, 23.9, 60.59, 4.478, 238.9, 4.0, 4.5, 4.0, 3.9, 989.5, 1.3, 4.0, 988.0, 239.0, 0.0, 97.0, 2021-01-01 08:00:00, 0.0, 0.01, 988.0
None, 3.302, 96.0, 4.1, 23.6, 56.22, 5.737, 273.4, 3.0, 5.7, 3.3, 3.3, 989.5, 0.8, 3.0, 988.0, 273.0, 0.0, 96.0, 2021-01-01 09:00:00, 0.0, -0.037, 988.0
