station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -3.632, 78.6, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -3.6, -4.2, 0.4, -6.0, None, -6999.0, -3.3, 79.0, None, 2021-01-01 00:00:00, 108.0, None, 107.6, 419.0
None, None, -3.622, 79.9, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -3.6, -4.2, 0.0, -6.0, None, -6999.0, -3.3, 80.0, None, 2021-01-01 01:00:00, 108.0, None, 108.0, 419.0
None, None, -3.717, 83.2, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -3.7, -4.2, 0.1, -6.0, None, -6999.0, -3.3, 83.0, None, 2021-01-01 02:00:00, 108.0, None, 107.6, 419.0
None, None, -4.034, 85.6, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -4.0, -4.2, 0.2, -6.0, None, -6999.0, -3.3, 86.0, None, 2021-01-01 03:00:00, 108.0, None, 107.5, 419.0
None, None, -2.974, 71.2, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -3.0, -4.2, 0.0, -7.0, None, -6999.0, -3.0, 71.0, None, 2021-01-01 04:00:00, 108.0, None, 107.7, 419.0
None, None, -2.555, 67.19, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -2.6, -4.2, -0.1, -7.0, None, -6999.0, -2.5, 67.0, None, 2021-01-01 05:00:00, 107.0, None, 107.3, 419.0
None, None, -2.404, 72.4, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -2.4, -4.2, 0.8, -6.0, None, -6999.0, -2.4, 72.0, None, 2021-01-01 06:00:00, 108.0, None, 107.5, 419.0
None, None, -2.29, 75.8, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -2.3, -2.4, 0.8, -6.0, None, -6999.0, -2.3, 76.0, None, 2021-01-01 07:00:00, 107.0, None, 107.4, 420.0
None, None, -2.129, 74.0, None, None, None, -6999.0, None, 1.0, None, None, -6.0, -6999.0, -2.1, -2.4, 0.4, -6.0, None, -6999.0, -2.1, 74.0, None, 2021-01-01 08:00:00, 108.0, None, 108.1, 421.0
None, None, -2.119, 79.1, None, None, None, -6999.0, None, 0.0, None, None, -5.0, -6999.0, -2.1, -2.4, 0.0, -5.0, None, -6999.0, -2.0, 79.0, None, 2021-01-01 09:00:00, 108.0, None, 107.8, 421.0
None, None, -0.917, 69.11, None, None, None, -6999.0, None, 0.0, None, None, -5.0, -6999.0, -0.9, -2.4, 0.0, -5.0, None, -6999.0, -0.9, 69.0, None, 2021-01-01 10:00:00, 108.0, None, 108.1, 423.0
None, None, -0.161, 64.36, None, None, None, -6999.0, None, 0.0, None, None, -5.0, -6999.0, -0.2, -2.4, 0.3, -5.0, None, -6999.0, -0.2, 64.0, None, 2021-01-01 11:00:00, 108.0, None, 107.8, 425.0
None, None, 0.511, 58.43, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, 0.5, -2.4, 0.0, -7.0, None, -6999.0, 0.5, 58.0, None, 2021-01-01 12:00:00, 108.0, None, 108.1, 428.0
None, None, 0.275, 76.5, None, None, None, -6999.0, None, -1.0, None, None, -3.0, -6999.0, 0.3, -2.4, 0.4, -3.0, None, -6999.0, 0.7, 77.0, None, 2021-01-01 13:00:00, 107.0, None, 107.2, 430.0
None, None, -0.529, 89.4, None, None, None, -6999.0, None, 1.0, None, None, -2.0, -6999.0, -0.5, -2.4, 0.6, -2.0, None, -6999.0, 0.7, 89.0, None, 2021-01-01 14:00:00, 108.0, None, 107.8, 431.0
None, None, -1.068, 92.6, None, None, None, -6999.0, None, 2.0, None, None, -2.0, -6999.0, -1.1, -2.4, 1.8, -2.0, None, -6999.0, 0.7, 93.0, None, 2021-01-01 15:00:00, 110.0, None, 109.7, 431.0
None, None, -1.323, 96.0, None, None, None, -6999.0, None, 2.0, None, None, -2.0, -6999.0, -1.3, -2.4, 2.3, -2.0, None, -6999.0, 0.7, 96.0, None, 2021-01-01 16:00:00, 112.0, None, 111.8, 430.0
None, None, -0.737, 87.6, None, None, None, -6999.0, None, 1.0, None, None, -2.0, -6999.0, -0.7, -2.4, 1.3, -2.0, None, -6999.0, 0.7, 88.0, None, 2021-01-01 17:00:00, 113.0, None, 112.6, 429.0
None, None, -1.087, 75.2, None, None, None, -6999.0, None, 0.0, None, None, -4.0, -6999.0, -1.1, -2.4, 0.6, -4.0, None, -6999.0, 0.7, 75.0, None, 2021-01-01 18:00:00, 113.0, None, 113.0, 429.0
None, None, -2.035, 84.4, None, None, None, -6999.0, None, 1.0, None, None, -4.0, -6999.0, -2.0, -2.0, 1.5, -4.0, None, -6999.0, -1.1, 84.0, None, 2021-01-01 19:00:00, 114.0, None, 113.7, 428.0
None, None, -2.577, 88.6, None, None, None, -6999.0, None, -2.0, None, None, -4.0, -6999.0, -2.6, -2.6, 0.8, -4.0, None, -6999.0, -1.1, 89.0, None, 2021-01-01 20:00:00, 112.0, None, 112.1, 427.0
None, None, -2.615, 71.2, None, None, None, -6999.0, None, 4.0, None, None, -7.0, -6999.0, -2.6, -2.6, 0.5, -7.0, None, -6999.0, -1.1, 71.0, None, 2021-01-01 21:00:00, 116.0, None, 115.8, 426.0
None, None, -2.919, 72.4, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -2.9, -2.9, -0.1, -7.0, None, -6999.0, -1.1, 72.0, None, 2021-01-01 22:00:00, 116.0, None, 115.8, 425.0
None, None, -2.748, 71.5, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -2.7, -2.9, 0.6, -7.0, None, -6999.0, -1.1, 72.0, None, 2021-01-01 23:00:00, 116.0, None, 116.0, 425.0
None, None, -2.768, 70.1, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -2.8, -2.9, 0.3, -7.0, None, -6999.0, -1.1, 70.0, None, 2021-01-02 00:00:00, 116.0, None, 116.1, 424.0
None, None, -2.882, 71.8, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -2.9, -2.9, 0.1, -7.0, None, -6999.0, -1.1, 72.0, None, 2021-01-02 01:00:00, 116.0, None, 115.9, 423.0
None, None, -2.805, 66.16, None, None, None, -6999.0, None, 0.0, None, None, -8.0, -6999.0, -2.8, -2.9, -0.1, -8.0, None, -6999.0, -1.1, 66.0, None, 2021-01-02 02:00:00, 116.0, None, 115.8, 423.0
None, None, -2.661, 63.79, None, None, None, -6999.0, None, 0.0, None, None, -8.0, -6999.0, -2.7, -2.9, -0.1, -8.0, None, -6999.0, -1.1, 64.0, None, 2021-01-02 03:00:00, 116.0, None, 115.5, 423.0
None, None, -2.766, 71.9, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -2.8, -2.9, -0.2, -7.0, None, -6999.0, -1.1, 72.0, None, 2021-01-02 04:00:00, 116.0, None, 115.5, 422.0
None, None, -2.747, 73.4, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -2.7, -2.9, 0.8, -6.0, None, -6999.0, -1.1, 73.0, None, 2021-01-02 05:00:00, 115.0, None, 115.0, 422.0
None, None, -3.024, 77.4, None, None, None, -6999.0, None, 0.0, None, None, -6.0, -6999.0, -3.0, -3.0, 0.9, -6.0, None, -6999.0, -1.1, 77.0, None, 2021-01-02 06:00:00, 115.0, None, 115.4, 422.0
None, None, -3.328, 77.7, None, None, None, -6999.0, None, 1.0, None, None, -6.0, -6999.0, -3.3, -3.3, 1.0, -6.0, None, -6999.0, -3.0, 78.0, None, 2021-01-02 07:00:00, 117.0, None, 116.6, 422.0
None, None, -3.348, 79.6, None, None, None, -6999.0, None, 1.0, None, None, -6.0, -6999.0, -3.3, -3.4, 1.3, -6.0, None, -6999.0, -3.0, 80.0, None, 2021-01-02 08:00:00, 118.0, None, 117.8, 422.0
None, None, -3.27, 82.2, None, None, None, -6999.0, None, 1.0, None, None, -6.0, -6999.0, -3.3, -3.4, 1.6, -6.0, None, -6999.0, -3.0, 82.0, None, 2021-01-02 09:00:00, 119.0, None, 119.0, 422.0
None, None, -3.291, 87.4, None, None, None, -6999.0, None, 1.0, None, None, -5.0, -6999.0, -3.3, -3.4, 1.1, -5.0, None, -6999.0, -3.0, 87.0, None, 2021-01-02 10:00:00, 120.0, None, 120.4, 422.0
None, None, -3.005, 75.6, None, None, None, -6999.0, None, 1.0, None, None, -6.0, -6999.0, -3.0, -3.4, 1.6, -6.0, None, -6999.0, -3.0, 76.0, None, 2021-01-02 11:00:00, 121.0, None, 121.2, 422.0
None, None, -2.985, 77.3, None, None, None, -6999.0, None, 1.0, None, None, -6.0, -6999.0, -3.0, -3.4, 2.1, -6.0, None, -6999.0, -3.0, 77.0, None, 2021-01-02 12:00:00, 123.0, None, 122.7, 423.0
None, None, -3.157, 76.9, None, None, None, -6999.0, None, 1.0, None, None, -6.0, -6999.0, -3.2, -3.4, 1.8, -6.0, None, -6999.0, -3.0, 77.0, None, 2021-01-02 13:00:00, 124.0, None, 124.2, 423.0
None, None, -3.489, 84.4, None, None, None, -6999.0, None, 2.0, None, None, -5.0, -6999.0, -3.5, -3.5, 2.2, -5.0, None, -6999.0, -3.0, 84.0, None, 2021-01-02 14:00:00, 126.0, None, 125.9, 423.0
None, None, -3.509, 84.2, None, None, None, -6999.0, None, 3.0, None, None, -6.0, -6999.0, -3.5, -3.6, 3.0, -6.0, None, -6999.0, -3.0, 84.0, None, 2021-01-02 15:00:00, 129.0, None, 128.6, 423.0
None, None, -3.252, 85.5, None, None, None, -6999.0, None, 4.0, None, None, -5.0, -6999.0, -3.3, -3.6, 2.7, -5.0, None, -6999.0, -3.0, 86.0, None, 2021-01-02 16:00:00, 132.0, None, 132.2, 423.0
None, None, -3.196, 89.1, None, None, None, -6999.0, None, 4.0, None, None, -5.0, -6999.0, -3.2, -3.6, 2.7, -5.0, None, -6999.0, -3.0, 89.0, None, 2021-01-02 17:00:00, 136.0, None, 135.9, 422.0
None, None, -3.653, 91.9, None, None, None, -6999.0, None, 3.0, None, None, -5.0, -6999.0, -3.7, -3.7, 2.3, -5.0, None, -6999.0, -3.0, 92.0, None, 2021-01-02 18:00:00, 139.0, None, 138.8, 422.0
None, None, -4.188, 70.8, None, None, None, -6999.0, None, 2.0, None, None, -8.0, -6999.0, -4.2, -4.2, 2.0, -8.0, None, -6999.0, -3.4, 71.0, None, 2021-01-02 19:00:00, 141.0, None, 141.0, 422.0
None, None, -4.849, 58.02, None, None, None, -6999.0, None, -1.0, None, None, -11.0, -6999.0, -4.8, -4.8, 0.2, -11.0, None, -6999.0, -3.4, 58.0, None, 2021-01-02 20:00:00, 141.0, None, 140.5, 421.0
None, None, -5.282, 69.27, None, None, None, -6999.0, None, -1.0, None, None, -9.0, -6999.0, -5.3, -5.3, 0.0, -9.0, None, -6999.0, -3.4, 69.0, None, 2021-01-02 21:00:00, 140.0, None, 139.6, 421.0
None, None, -5.698, 62.08, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -5.7, -5.7, 0.1, -11.0, None, -6999.0, -3.4, 62.0, None, 2021-01-02 22:00:00, 139.0, None, 139.3, 420.0
None, None, -6.067, 72.3, None, None, None, -6999.0, None, -1.0, None, None, -10.0, -6999.0, -6.1, -6.1, 0.1, -10.0, None, -6999.0, -3.4, 72.0, None, 2021-01-02 23:00:00, 138.0, None, 137.9, 418.0
None, None, -6.604, 69.35, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -6.6, -6.6, 0.1, -11.0, None, -6999.0, -3.4, 69.0, None, 2021-01-03 00:00:00, 138.0, None, 137.9, 417.0
None, None, -6.673, 72.9, None, None, None, -6999.0, None, 0.0, None, None, -10.0, -6999.0, -6.7, -6.7, 0.0, -10.0, None, -6999.0, -3.4, 73.0, None, 2021-01-03 01:00:00, 137.0, None, 137.4, 416.0
None, None, -6.732, 60.3, None, None, None, -6999.0, None, 0.0, None, None, -12.0, -6999.0, -6.7, -6.8, 0.3, -12.0, None, -6999.0, -3.4, 60.0, None, 2021-01-03 02:00:00, 138.0, None, 137.5, 415.0
None, None, -6.576, 56.99, None, None, None, -6999.0, None, 0.0, None, None, -13.0, -6999.0, -6.6, -6.8, 0.0, -13.0, None, -6999.0, -3.4, 57.0, None, 2021-01-03 03:00:00, 138.0, None, 137.8, 415.0
27.6, None, -6.792, 66.87, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -6.8, -6.8, 0.1, -11.0, None, -6999.0, -3.4, 67.0, None, 2021-01-03 04:00:00, 138.0, None, 137.5, 414.0
None, None, -6.684, 52.17, None, None, None, -6999.0, None, 0.0, None, None, -14.0, -6999.0, -6.7, -6.8, -0.3, -14.0, None, -6999.0, -3.4, 52.0, None, 2021-01-03 05:00:00, 137.0, None, 137.3, 414.0
None, None, -7.01, 51.89, None, None, None, -6999.0, None, 0.0, None, None, -14.0, -6999.0, -7.0, -7.1, 0.4, -14.0, None, -6999.0, -3.4, 52.0, None, 2021-01-03 06:00:00, 137.0, None, 137.2, 413.0
None, None, -7.17, 52.55, None, None, None, -6999.0, None, 0.0, None, None, -14.0, -6999.0, -7.2, -7.4, 0.0, -14.0, None, -6999.0, -7.0, 53.0, None, 2021-01-03 07:00:00, 137.0, None, 137.0, 412.0
None, None, -6.891, 66.04, None, None, None, -6999.0, None, 0.0, None, None, -12.0, -6999.0, -6.9, -7.4, 0.3, -12.0, None, -6999.0, -6.9, 66.0, None, 2021-01-03 08:00:00, 137.0, None, 137.0, 412.0
None, None, -6.803, 67.84, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -6.8, -7.4, 0.2, -11.0, None, -6999.0, -6.8, 68.0, None, 2021-01-03 09:00:00, 137.0, None, 136.8, 412.0
None, None, -6.334, 70.8, None, None, None, -6999.0, None, -1.0, None, None, -10.0, -6999.0, -6.3, -7.4, 0.3, -10.0, None, -6999.0, -6.3, 71.0, None, 2021-01-03 10:00:00, 136.0, None, 136.3, 412.0
None, None, -5.846, 68.74, None, None, None, -6999.0, None, 0.0, None, None, -10.0, -6999.0, -5.8, -7.4, 0.5, -10.0, None, -6999.0, -5.8, 69.0, None, 2021-01-03 11:00:00, 136.0, None, 135.8, 413.0
None, None, -5.546, 69.89, None, None, None, -6999.0, None, 2.0, None, None, -10.0, -6999.0, -5.5, -7.4, 0.6, -10.0, None, -6999.0, -5.5, 70.0, None, 2021-01-03 12:00:00, 138.0, None, 138.1, 415.0
None, None, -5.178, 65.07, None, None, None, -6999.0, None, -1.0, None, None, -10.0, -6999.0, -5.2, -7.4, 0.3, -10.0, None, -6999.0, -5.1, 65.0, None, 2021-01-03 13:00:00, 137.0, None, 137.1, 417.0
None, None, -5.138, 73.0, None, None, None, -6999.0, None, 0.0, None, None, -9.0, -6999.0, -5.1, -7.4, 0.3, -9.0, None, -6999.0, -5.0, 73.0, None, 2021-01-03 14:00:00, 138.0, None, 137.5, 418.0
None, None, -5.331, 77.9, None, None, None, -6999.0, None, -3.0, None, None, -8.0, -6999.0, -5.3, -7.4, 0.3, -8.0, None, -6999.0, -5.0, 78.0, None, 2021-01-03 15:00:00, 135.0, None, 135.0, 419.0
None, None, -5.835, 86.2, None, None, None, -6999.0, None, 4.0, None, None, -8.0, -6999.0, -5.8, -7.4, 0.3, -8.0, None, -6999.0, -5.0, 86.0, None, 2021-01-03 16:00:00, 139.0, None, 139.1, 419.0
None, None, -6.106, 89.2, None, None, None, -6999.0, None, 1.0, None, None, -7.0, -6999.0, -6.1, -7.4, 0.7, -7.0, None, -6999.0, -5.0, 89.0, None, 2021-01-03 17:00:00, 140.0, None, 139.7, 418.0
None, None, -6.35, 76.6, None, None, None, -6999.0, None, 1.0, None, None, -9.0, -6999.0, -6.4, -7.4, 0.2, -9.0, None, -6999.0, -5.0, 77.0, None, 2021-01-03 18:00:00, 140.0, None, 140.4, 417.0
None, None, -6.653, 71.8, None, None, None, -6999.0, None, -1.0, None, None, -10.0, -6999.0, -6.7, -6.7, 0.0, -10.0, None, -6999.0, -6.3, 72.0, None, 2021-01-03 19:00:00, 139.0, None, 139.1, 416.0
None, None, -7.1, 60.77, None, None, None, -6999.0, None, 0.0, None, None, -13.0, -6999.0, -7.1, -7.1, 0.1, -13.0, None, -6999.0, -6.3, 61.0, None, 2021-01-03 20:00:00, 139.0, None, 139.2, 415.0
None, None, -7.66, 63.53, None, None, None, -6999.0, None, 0.0, None, None, -13.0, -6999.0, -7.7, -7.7, 0.0, -13.0, None, -6999.0, -6.3, 64.0, None, 2021-01-03 21:00:00, 139.0, None, 138.9, 414.0
None, None, -8.05, 73.9, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -8.1, -8.2, 0.0, -11.0, None, -6999.0, -6.3, 74.0, None, 2021-01-03 22:00:00, 139.0, None, 139.2, 413.0
None, None, -7.39, 71.5, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -7.4, -8.2, 0.0, -11.0, None, -6999.0, -6.3, 72.0, None, 2021-01-03 23:00:00, 139.0, None, 139.1, 411.0
None, None, -8.08, 68.38, None, None, None, -6999.0, None, 0.0, None, None, -12.0, -6999.0, -8.1, -8.2, 0.0, -12.0, None, -6999.0, -6.3, 68.0, None, 2021-01-04 00:00:00, 139.0, None, 138.6, 410.0
None, None, -7.68, 73.5, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -7.7, -8.2, 0.1, -11.0, None, -6999.0, -6.3, 74.0, None, 2021-01-04 01:00:00, 138.0, None, 138.4, 410.0
None, None, -6.873, 66.54, None, None, None, -6999.0, None, 0.0, None, None, -11.0, -6999.0, -6.9, -8.2, 0.0, -11.0, None, -6999.0, -6.3, 67.0, None, 2021-01-04 02:00:00, 138.0, None, 138.1, 409.0
None, None, -5.377, 65.45, None, None, None, -6999.0, None, 0.0, None, None, -10.0, -6999.0, -5.4, -8.2, -0.1, -10.0, None, -6999.0, -5.3, 65.0, None, 2021-01-04 03:00:00, 138.0, None, 137.6, 409.0
None, None, -5.713, 73.9, None, None, None, -6999.0, None, 0.0, None, None, -9.0, -6999.0, -5.7, -8.2, 0.0, -9.0, None, -6999.0, -5.1, 74.0, None, 2021-01-04 04:00:00, 138.0, None, 137.7, 410.0
None, None, -5.529, 84.0, None, None, None, -6999.0, None, 0.0, None, None, -8.0, -6999.0, -5.5, -8.2, 0.5, -8.0, None, -6999.0, -5.1, 84.0, None, 2021-01-04 05:00:00, 138.0, None, 137.9, 411.0
None, None, -4.2, 77.2, None, None, None, -6999.0, None, 0.0, None, None, -7.0, -6999.0, -4.2, -8.2, 0.3, -7.0, None, -6999.0, -4.2, 77.0, None, 2021-01-04 06:00:00, 138.0, None, 137.9, 411.0
None, None, -4.161, 89.6, None, None, None, -6999.0, None, 0.0, None, None, -5.0, -6999.0, -4.2, -4.2, 0.4, -5.0, None, -6999.0, -3.9, 90.0, None, 2021-01-04 07:00:00, 138.0, None, 138.2, 412.0
None, None, -3.997, 96.2, None, None, None, -6999.0, None, 0.0, None, None, -4.0, -6999.0, -4.0, -4.2, 0.3, -4.0, None, -6999.0, -3.9, 96.0, None, 2021-01-04 08:00:00, 138.0, None, 138.3, 413.0
None, None, -3.129, 97.6, None, None, None, -6999.0, None, 1.0, None, None, -3.0, -6999.0, -3.1, -4.2, 0.5, -3.0, None, -6999.0, -3.1, 98.0, None, 2021-01-04 09:00:00, 139.0, None, 138.9, 414.0
None, None, -2.928, 93.4, None, None, None, -6999.0, None, -1.0, None, None, -4.0, -6999.0, -2.9, -4.2, 0.5, -4.0, None, -6999.0, -2.7, 93.0, None, 2021-01-04 10:00:00, 138.0, None, 138.4, 416.0
None, None, -2.518, 92.6, None, None, None, -6999.0, None, 0.0, None, None, -3.0, -6999.0, -2.5, -4.2, 0.5, -3.0, None, -6999.0, -2.5, 93.0, None, 2021-01-04 11:00:00, 139.0, None, 138.5, 418.0
