station_observations
CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-6.103, None, None, 0.6, 0.0, 0.282, 266.4, -6999.0, 0.3, -6.1, -7.3, 0.0, 266.0, -6.1, None, None, -6999.0, None, 2021-01-01 13:00:00, -6999.0, None, -6999.0, -6999.0
-5.937, None, None, 0.6, 0.0, 0.282, 266.5, -6999.0, 0.3, -5.9, -7.3, 0.0, 267.0, -5.9, None, None, -6999.0, None, 2021-01-01 14:00:00, -6999.0, None, -6999.0, -6999.0
-5.898, None, None, 0.6, 10.91, 0.277, 272.2, -6999.0, 0.3, -5.9, -7.3, 0.0, 272.0, -5.9, None, None, -6999.0, None, 2021-01-01 15:00:00, -6999.0, None, -6999.0, -6999.0
-6.025, None, None, 17.9, 12.58, 4.117, 280.2, -6999.0, 4.1, -6.0, -7.3, 0.0, 280.0, -5.9, None, None, -6999.0, None, 2021-01-01 16:00:00, -6999.0, None, -6999.0, -6999.0
-6.24, None, None, 17.9, 16.24, 5.046, 270.7, -6999.0, 5.0, -6.2, -7.3, 0.0, 271.0, -5.9, None, None, -6999.0, None, 2021-01-01 17:00:00, -6999.0, None, -6999.0, -6999.0
-6.347, None, None, 23.2, 17.31, 9.42, 267.2, -6999.0, 9.4, -6.3, -7.3, 0.0, 267.0, -5.9, None, None, -6999.0, None, 2021-01-01 18:00:00, -6999.0, None, -6999.0, -6999.0
-6.406, None, None, 28.6, 16.84, 10.4, 266.1, -6999.0, 10.4, -6.4, -6.4, 0.0, 266.0, -6.3, None, None, -6999.0, None, 2021-01-01 19:00:00, -6999.0, None, -6999.0, -6999.0
-6.514, None, None, 25.3, 16.66, 12.77, 262.5, -6999.0, 12.8, -6.5, -6.5, 0.0, 263.0, -6.3, None, None, -6999.0, None, 2021-01-01 20:00:00, -6999.0, None, -6999.0, -6999.0
-6.612, None, None, 42.3, 14.08, 15.52, 266.6, -6999.0, 15.5, -6.6, -6.6, 0.0, 267.0, -6.3, None, None, -6999.0, None, 2021-01-01 21:00:00, -6999.0, None, -6999.0, -6999.0
-6.671, None, None, 26.4, 13.86, 11.91, 265.7, -6999.0, 11.9, -6.7, -6.7, 0.0, 266.0, -6.3, None, None, -6999.0, None, 2021-01-01 22:00:00, -6999.0, None, -6999.0, -6999.0
-6.68, None, None, 17.8, 16.99, 6.067, 253.4, -6999.0, 6.1, -6.7, -6.7, 0.0, 253.0, -6.3, None, None, -6999.0, None, 2021-01-01 23:00:00, -6999.0, None, -6999.0, -6999.0
-6.65, None, None, 15.5, 10.45, 1.463, 277.2, -6999.0, 1.5, -6.7, -6.7, 0.0, 277.0, -6.3, None, None, -6999.0, None, 2021-01-02 00:00:00, -6999.0, None, -6999.0, -6999.0
-6.7, None, None, 0.6, 11.04, 0.278, 286.5, -6999.0, 0.3, -6.7, -6.7, 0.0, 287.0, -6.3, None, None, -6999.0, None, 2021-01-02 01:00:00, -6999.0, None, -6999.0, -6999.0
-6.69, None, None, 0.7, 11.6, 0.277, 288.9, -6999.0, 0.3, -6.7, -6.7, 0.0, 289.0, -6.3, None, None, -6999.0, None, 2021-01-02 02:00:00, -6999.0, None, -6999.0, -6999.0
-6.709, None, None, 17.6, 15.77, 1.986, 285.2, -6999.0, 2.0, -6.7, -6.7, 0.0, 285.0, -6.3, None, None, -6999.0, None, 2021-01-02 03:00:00, -6999.0, None, -6999.0, -6999.0
-6.759, None, None, 15.7, 18.17, 5.35, 273.1, -6999.0, 5.4, -6.8, -6.8, 0.0, 273.0, -6.3, None, None, -6999.0, None, 2021-01-02 04:00:00, -6999.0, None, -6999.0, -6999.0
-6.749, None, None, 65.4, 15.3, 13.7, 270.4, -6999.0, 13.7, -6.7, -6.8, 0.0, 270.0, -6.3, None, None, -6999.0, None, 2021-01-02 05:00:00, -6999.0, None, -6999.0, -6999.0
-6.738, None, None, 195.9, 16.91, 53.0, 262.1, -6999.0, 53.0, -6.7, -6.8, 0.0, 262.0, -6.3, None, None, -6999.0, None, 2021-01-02 06:00:00, -6999.0, None, -6999.0, -6999.0
-6.65, None, None, 153.5, 16.48, 44.98, 272.8, -6999.0, 45.0, -6.7, -6.7, 0.0, 273.0, -6.7, None, None, -6999.0, None, 2021-01-02 07:00:00, -6999.0, None, -6999.0, -6999.0
-6.631, None, None, 80.6, 13.56, 27.28, 271.0, -6999.0, 27.3, -6.6, -6.7, 0.0, 271.0, -6.6, None, None, -6999.0, None, 2021-01-02 08:00:00, -6999.0, None, -6999.0, -6999.0
-6.455, None, None, 107.0, 13.84, 28.16, 269.4, -6999.0, 28.2, -6.5, -6.7, 0.0, 269.0, -6.5, None, None, -6999.0, None, 2021-01-02 09:00:00, -6999.0, None, -6999.0, -6999.0
-6.347, None, None, 98.1, 15.63, 30.64, 270.5, -6999.0, 30.6, -6.3, -6.7, 0.0, 271.0, -6.3, None, None, -6999.0, None, 2021-01-02 10:00:00, -6999.0, None, -6999.0, -6999.0
-6.074, None, None, 41.6, 15.06, 17.61, 264.4, -6999.0, 17.6, -6.1, -6.7, 0.0, 264.0, -6.1, None, None, -6999.0, None, 2021-01-02 11:00:00, -6999.0, None, -6999.0, -6999.0
-5.782, None, None, 117.4, 18.8, 31.83, 264.2, -6999.0, 31.8, -5.8, -6.7, 0.0, 264.0, -5.8, None, None, -6999.0, None, 2021-01-02 12:00:00, -6999.0, None, -6999.0, -6999.0
-5.297, None, None, 95.1, 18.07, 29.18, 270.8, -6999.0, 29.2, -5.3, -6.7, 0.0, 271.0, -5.3, None, None, -6999.0, None, 2021-01-02 13:00:00, -6999.0, None, -6999.0, -6999.0
-4.929, None, None, 90.6, 25.16, 23.97, 276.5, -6999.0, 24.0, -4.9, -6.7, 0.0, 277.0, -4.9, None, None, -6999.0, None, 2021-01-02 14:00:00, -6999.0, None, -6999.0, -6999.0
-4.871, None, None, 84.8, 22.34, 18.19, 270.1, -6999.0, 18.2, -4.9, -6.7, 0.0, 270.0, -4.9, None, None, -6999.0, None, 2021-01-02 15:00:00, -6999.0, None, -6999.0, -6999.0
-4.929, None, None, 159.3, 21.62, 35.49, 257.7, -6999.0, 35.5, -4.9, -6.7, 0.0, 258.0, -4.9, None, None, -6999.0, None, 2021-01-02 16:00:00, -6999.0, None, -6999.0, -6999.0
-4.977, None, None, 137.7, 26.12, 28.86, 262.3, -6999.0, 28.9, -5.0, -6.7, 0.0, 262.0, -4.9, None, None, -6999.0, None, 2021-01-02 17:00:00, -6999.0, None, -6999.0, -6999.0
-4.987, None, None, 32.8, 38.11, 9.38, 274.9, -6999.0, 9.4, -5.0, -6.7, 0.0, 275.0, -4.9, None, None, -6999.0, None, 2021-01-02 18:00:00, -6999.0, None, -6999.0, -6999.0
-4.987, None, None, 102.9, 32.09, 25.06, 270.7, -6999.0, 25.1, -5.0, -5.0, 0.0, 271.0, -5.0, None, None, -6999.0, None, 2021-01-02 19:00:00, -6999.0, None, -6999.0, -6999.0
-5.006, None, None, 67.0, 27.75, 21.19, 270.8, -6999.0, 21.2, -5.0, -5.0, 0.0, 271.0, -5.0, None, None, -6999.0, None, 2021-01-02 20:00:00, -6999.0, None, -6999.0, -6999.0
-5.006, None, None, 78.2, 16.28, 28.09, 261.4, -6999.0, 28.1, -5.0, -5.0, 0.0, 261.0, -5.0, None, None, -6999.0, None, 2021-01-02 21:00:00, -6999.0, None, -6999.0, -6999.0
-4.997, None, None, 37.7, 23.38, 17.75, 267.7, -6999.0, 17.8, -5.0, -5.0, 0.0, 268.0, -5.0, None, None, -6999.0, None, 2021-01-02 22:00:00, -6999.0, None, -6999.0, -6999.0
-4.997, None, None, 196.1, 25.79, 62.5, 269.7, -6999.0, 62.5, -5.0, -5.0, 0.0, 270.0, -5.0, None, None, -6999.0, None, 2021-01-02 23:00:00, -6999.0, None, -6999.0, -6999.0
-4.968, None, None, 98.9, 30.86, 37.0, 269.0, -6999.0, 37.0, -5.0, -5.0, 0.0, 269.0, -4.9, None, None, -6999.0, None, 2021-01-03 00:00:00, -6999.0, None, -6999.0, -6999.0
-4.823, None, None, 190.1, 19.5, 47.43, 261.2, -6999.0, 47.4, -4.8, -5.0, 0.0, 261.0, -4.8, None, None, -6999.0, None, 2021-01-03 01:00:00, -6999.0, None, -6999.0, -6999.0
-4.755, None, None, 147.0, 13.59, 42.01, 257.7, -6999.0, 42.0, -4.8, -5.0, 0.0, 258.0, -4.8, None, None, -6999.0, None, 2021-01-03 02:00:00, -6999.0, None, -6999.0, -6999.0
-4.756, None, None, 151.1, 27.58, 38.62, 266.4, -6999.0, 38.6, -4.8, -5.0, 0.0, 266.0, -4.7, None, None, -6999.0, None, 2021-01-03 03:00:00, -6999.0, None, -6999.0, -6999.0
-4.784, None, None, 126.4, 25.45, 36.18, 266.5, -6999.0, 36.2, -4.8, -5.0, 0.0, 267.0, -4.7, None, None, -6999.0, None, 2021-01-03 04:00:00, -6999.0, None, -6999.0, -6999.0
-4.832, None, None, 52.9, 18.5, 16.94, 265.0, -6999.0, 16.9, -4.8, -5.0, 0.0, 265.0, -4.7, None, None, -6999.0, None, 2021-01-03 05:00:00, -6999.0, None, -6999.0, -6999.0
-4.842, None, None, 64.3, 17.12, 21.62, 268.2, -6999.0, 21.6, -4.8, -5.0, 0.0, 268.0, -4.7, None, None, -6999.0, None, 2021-01-03 06:00:00, -6999.0, None, -6999.0, -6999.0
-4.832, None, None, 59.6, 8.56, 17.06, 259.7, -6999.0, 17.1, -4.8, -4.9, 0.0, 260.0, -4.8, None, None, -6999.0, None, 2021-01-03 07:00:00, -6999.0, None, -6999.0, -6999.0
-4.832, None, None, 57.6, 9.88, 19.78, 259.4, -6999.0, 19.8, -4.8, -4.9, 0.0, 259.0, -4.8, None, None, -6999.0, None, 2021-01-03 08:00:00, -6999.0, None, -6999.0, -6999.0
-4.832, None, None, 164.3, 18.62, 14.44, 257.8, -6999.0, 14.4, -4.8, -4.9, 0.0, 258.0, -4.8, None, None, -6999.0, None, 2021-01-03 09:00:00, -6999.0, None, -6999.0, -6999.0
-4.803, None, None, 191.4, 16.15, 57.58, 262.6, -6999.0, 57.6, -4.8, -4.9, 0.0, 263.0, -4.8, None, None, -6999.0, None, 2021-01-03 10:00:00, -6999.0, None, -6999.0, -6999.0
-4.659, None, None, 40.0, 15.26, 18.84, 267.1, -6999.0, 18.8, -4.7, -4.9, 0.0, 267.0, -4.7, None, None, -6999.0, None, 2021-01-03 11:00:00, -6999.0, None, -6999.0, -6999.0
-4.429, None, None, 47.6, 15.52, 19.96, 267.7, -6999.0, 20.0, -4.4, -4.9, 0.0, 268.0, -4.4, None, None, -6999.0, None, 2021-01-03 12:00:00, -6999.0, None, -6999.0, -6999.0
-4.303, None, None, 51.2, 9.14, 19.55, 261.0, -6999.0, 19.6, -4.3, -4.9, 0.0, 261.0, -4.3, None, None, -6999.0, None, 2021-01-03 13:00:00, -6999.0, None, -6999.0, -6999.0
-4.139, None, None, 18.0, 5.341, 3.898, 264.6, -6999.0, 3.9, -4.1, -4.9, 0.0, 265.0, -4.1, None, None, -6999.0, None, 2021-01-03 14:00:00, -6999.0, None, -6999.0, -6999.0
-4.12, None, None, 10.0, 9.5, 1.872, 258.5, -6999.0, 1.9, -4.1, -4.9, 0.0, 259.0, -4.1, None, None, -6999.0, None, 2021-01-03 15:00:00, -6999.0, None, -6999.0, -6999.0
-4.168, None, None, 0.6, 0.0, 0.294, 268.4, -6999.0, 0.3, -4.2, -4.9, 0.0, 268.0, -4.1, None, None, -6999.0, None, 2021-01-03 16:00:00, -6999.0, None, -6999.0, -6999.0
-4.283, None, None, 0.6, 0.0, 0.29, 268.4, -6999.0, 0.3, -4.3, -4.9, 0.0, 268.0, -4.1, None, None, -6999.0, None, 2021-01-03 17:00:00, -6999.0, None, -6999.0, -6999.0
-4.341, None, None, 0.6, 0.0, 0.283, 268.4, -6999.0, 0.3, -4.3, -4.9, 0.0, 268.0, -4.1, None, None, -6999.0, None, 2021-01-03 18:00:00, -6999.0, None, -6999.0, -6999.0
-4.37, None, None, 0.7, 0.0, 0.287, 268.4, -6999.0, 0.3, -4.4, -4.4, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-03 19:00:00, -6999.0, None, -6999.0, -6999.0
-4.456, None, None, 0.6, 0.0, 0.283, 268.4, -6999.0, 0.3, -4.5, -4.5, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-03 20:00:00, -6999.0, None, -6999.0, -6999.0
-4.562, None, None, 0.6, 0.0, 0.285, 268.4, -6999.0, 0.3, -4.6, -4.6, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-03 21:00:00, -6999.0, None, -6999.0, -6999.0
-4.736, None, None, 0.6, 0.0, 0.282, 268.4, -6999.0, 0.3, -4.7, -4.7, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-03 22:00:00, -6999.0, None, -6999.0, -6999.0
-4.89, None, None, 0.6, 0.0, 0.283, 268.4, -6999.0, 0.3, -4.9, -4.9, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-03 23:00:00, -6999.0, None, -6999.0, -6999.0
-5.064, None, None, 0.6, 0.0, 0.286, 268.4, -6999.0, 0.3, -5.1, -5.1, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-04 00:00:00, -6999.0, None, -6999.0, -6999.0
-5.325, None, None, 0.6, 0.0, 0.293, 268.4, -6999.0, 0.3, -5.3, -5.3, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-04 01:00:00, -6999.0, None, -6999.0, -6999.0
-5.577, None, None, 0.6, 0.0, 0.287, 268.4, -6999.0, 0.3, -5.6, -5.6, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-04 02:00:00, -6999.0, None, -6999.0, -6999.0
-6.015, None, None, 0.6, 0.0, 0.283, 268.4, -6999.0, 0.3, -6.0, -6.0, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-04 03:00:00, -6999.0, None, -6999.0, -6999.0
-6.337, None, None, 0.6, 0.0, 0.282, 268.4, -6999.0, 0.3, -6.3, -6.3, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-04 04:00:00, -6999.0, None, -6999.0, -6999.0
-6.827, None, None, 0.6, 0.115, 0.282, 268.4, -6999.0, 0.3, -6.8, -6.8, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-04 05:00:00, -6999.0, None, -6999.0, -6999.0
-7.67, None, None, 0.6, 0.0, 0.283, 268.4, -6999.0, 0.3, -7.7, -7.7, 0.0, 268.0, -4.3, None, None, -6999.0, None, 2021-01-04 06:00:00, -6999.0, None, -6999.0, -6999.0
-7.88, None, None, 0.6, 0.0, 0.283, 268.4, -6999.0, 0.3, -7.9, -7.9, 0.0, 268.0, -7.7, None, None, -6999.0, None, 2021-01-04 07:00:00, -6999.0, None, -6999.0, -6999.0
-7.94, None, None, 0.6, 0.0, 0.285, 268.4, -6999.0, 0.3, -7.9, -8.0, 0.0, 268.0, -7.7, None, None, -6999.0, None, 2021-01-04 08:00:00, -6999.0, None, -6999.0, -6999.0
-7.87, None, None, 0.6, 0.0, 0.284, 268.4, -6999.0, 0.3, -7.9, -8.0, 0.0, 268.0, -7.7, None, None, -6999.0, None, 2021-01-04 09:00:00, -6999.0, None, -6999.0, -6999.0
-7.84, None, None, 0.6, 0.0, 0.287, 268.4, -6999.0, 0.3, -7.8, -8.0, 0.0, 268.0, -7.7, None, None, -6999.0, None, 2021-01-04 10:00:00, -6999.0, None, -6999.0, -6999.0
-7.77, None, None, 3.5, 4.767, 0.549, 268.2, -6999.0, 0.5, -7.8, -8.0, 0.0, 268.0, -7.7, None, None, -6999.0, None, 2021-01-04 11:00:00, -6999.0, None, -6999.0, -6999.0
-7.64, None, None, 9.2, 15.16, 0.79, 260.3, -6999.0, 0.8, -7.6, -8.0, 0.0, 260.0, -7.6, None, None, -6999.0, None, 2021-01-04 12:00:00, -6999.0, None, -6999.0, -6999.0
-7.47, None, None, 9.2, 18.21, 0.662, 239.9, -6999.0, 0.7, -7.5, -8.0, 0.0, 240.0, -7.5, None, None, -6999.0, None, 2021-01-04 13:00:00, -6999.0, None, -6999.0, -6999.0
-7.28, None, None, 2.6, 7.33, 0.343, 266.3, -6999.0, 0.3, -7.3, -8.0, 0.0, 266.0, -7.3, None, None, -6999.0, None, 2021-01-04 14:00:00, -6999.0, None, -6999.0, -6999.0
-7.24, None, None, 3.0, 12.32, 0.329, 260.7, -6999.0, 0.3, -7.2, -8.0, 0.0, 261.0, -7.2, None, None, -6999.0, None, 2021-01-04 15:00:00, -6999.0, None, -6999.0, -6999.0
-7.2, None, None, 0.9, 18.81, 0.281, 252.0, -6999.0, 0.3, -7.2, -8.0, 0.0, 252.0, -7.2, None, None, -6999.0, None, 2021-01-04 16:00:00, -6999.0, None, -6999.0, -6999.0
-7.19, None, None, 2.0, 11.91, 0.3, 264.1, -6999.0, 0.3, -7.2, -8.0, 0.0, 264.0, -7.2, None, None, -6999.0, None, 2021-01-04 17:00:00, -6999.0, None, -6999.0, -6999.0
-7.14, None, None, 12.5, 12.8, 0.915, 253.1, -6999.0, 0.9, -7.1, -8.0, 0.0, 253.0, -7.1, None, None, -6999.0, None, 2021-01-04 18:00:00, -6999.0, None, -6999.0, -6999.0
-7.1, None, None, 9.0, 12.67, 0.562, 255.0, -6999.0, 0.6, -7.1, -7.2, 0.0, 255.0, -7.1, None, None, -6999.0, None, 2021-01-04 19:00:00, -6999.0, None, -6999.0, -6999.0
-7.05, None, None, 2.9, 11.57, 0.933, 252.7, -6999.0, 0.9, -7.1, -7.2, 0.0, 253.0, -7.0, None, None, -6999.0, None, 2021-01-04 20:00:00, -6999.0, None, -6999.0, -6999.0
-7.17, None, None, 2.8, 12.83, 0.904, 255.3, -6999.0, 0.9, -7.2, -7.2, 0.0, 255.0, -7.0, None, None, -6999.0, None, 2021-01-04 21:00:00, -6999.0, None, -6999.0, -6999.0
-7.22, None, None, 4.7, 32.49, 0.882, 270.1, -6999.0, 0.9, -7.2, -7.2, 0.0, 270.0, -7.0, None, None, -6999.0, None, 2021-01-04 22:00:00, -6999.0, None, -6999.0, -6999.0
-7.13, None, None, 2.0, 55.37, 0.238, 266.8, -6999.0, 0.2, -7.1, -7.2, 0.0, 267.0, -7.0, None, None, -6999.0, None, 2021-01-04 23:00:00, -6999.0, None, -6999.0, -6999.0
-6.965, None, None, 0.9, 60.31, 0.146, 259.1, -6999.0, 0.1, -7.0, -7.2, 0.0, 259.0, -7.0, None, None, -6999.0, None, 2021-01-05 00:00:00, -6999.0, None, -6999.0, -6999.0
-6.817, None, None, 1.1, 53.67, 0.2, 254.3, -6999.0, 0.2, -6.8, -7.2, 0.0, 254.0, -6.8, None, None, -6999.0, None, 2021-01-05 01:00:00, -6999.0, None, -6999.0, -6999.0
-6.69, None, None, 0.9, 45.97, 0.231, 255.7, -6999.0, 0.2, -6.7, -7.2, 0.0, 256.0, -6.7, None, None, -6999.0, None, 2021-01-05 02:00:00, -6999.0, None, -6999.0, -6999.0
-6.543, None, None, 2.3, 51.93, 0.272, 274.4, -6999.0, 0.3, -6.5, -7.2, 0.0, 274.0, -6.5, None, None, -6999.0, None, 2021-01-05 03:00:00, -6999.0, None, -6999.0, -6999.0
-6.416, None, None, 3.4, 44.85, 0.346, 273.0, -6999.0, 0.3, -6.4, -7.2, 0.0, 273.0, -6.4, None, None, -6999.0, None, 2021-01-05 04:00:00, -6999.0, None, -6999.0, -6999.0
-6.24, None, None, 2.6, 25.62, 0.715, 257.2, -6999.0, 0.7, -6.2, -7.2, 0.0, 257.0, -6.2, None, None, -6999.0, None, 2021-01-05 05:00:00, -6999.0, None, -6999.0, -6999.0
-6.22, None, None, 2.3, 33.62, 0.478, 252.5, -6999.0, 0.5, -6.2, -7.2, 0.0, 253.0, -6.2, None, None, -6999.0, None, 2021-01-05 06:00:00, -6999.0, None, -6999.0, -6999.0
-6.318, None, None, 2.4, 18.58, 0.589, 239.6, -6999.0, 0.6, -6.3, -6.3, 0.0, 240.0, -6.2, None, None, -6999.0, None, 2021-01-05 07:00:00, -6999.0, None, -6999.0, -6999.0
-6.406, None, None, 1.3, 32.47, 0.275, 233.3, -6999.0, 0.3, -6.4, -6.4, 0.0, 233.0, -6.2, None, None, -6999.0, None, 2021-01-05 08:00:00, -6999.0, None, -6999.0, -6999.0
-6.464, None, None, 1.6, 28.89, 0.291, 230.8, -6999.0, 0.3, -6.5, -6.5, 0.0, 231.0, -6.2, None, None, -6999.0, None, 2021-01-05 09:00:00, -6999.0, None, -6999.0, -6999.0
-6.621, None, None, 0.6, 13.58, 0.28, 205.9, -6999.0, 0.3, -6.6, -6.6, 0.0, 206.0, -6.2, None, None, -6999.0, None, 2021-01-05 10:00:00, -6999.0, None, -6999.0, -6999.0
-6.719, None, None, 0.6, 10.05, 0.278, 200.0, -6999.0, 0.3, -6.7, -6.7, 0.0, 200.0, -6.2, None, None, -6999.0, None, 2021-01-05 11:00:00, -6999.0, None, -6999.0, -6999.0
-6.69, None, None, 0.6, 10.53, 0.278, 199.1, -6999.0, 0.3, -6.7, -6.7, 0.0, 199.0, -6.2, None, None, -6999.0, None, 2021-01-05 12:00:00, -6999.0, None, -6999.0, -6999.0
-6.62, None, None, 0.6, 13.81, 0.274, 198.9, -6999.0, 0.3, -6.6, -6.7, 0.0, 199.0, -6.2, None, None, -6999.0, None, 2021-01-05 13:00:00, -6999.0, None, -6999.0, -6999.0
-6.504, None, None, 0.6, 21.84, 0.262, 204.9, -6999.0, 0.3, -6.5, -6.7, 0.0, 205.0, -6.2, None, None, -6999.0, None, 2021-01-05 14:00:00, -6999.0, None, -6999.0, -6999.0
-6.455, None, None, 0.6, 22.99, None, 205.3, -6999.0, 0.3, -6.5, -6.7, 0.0, 205.0, -6.2, None, None, -6999.0, None, 2021-01-05 15:00:00, -6999.0, None, -6999.0, -6999.0
-6.455, None, None, 0.6, None, None, None, -6999.0, 0.2, -6.5, -6.7, 0.0, 206.0, -6.2, None, None, -6999.0, None, 2021-01-05 16:00:00, -6999.0, None, -6999.0, -6999.0
-6.474, None, None, 0.6, 36.29, None, 207.1, -6999.0, 0.2, -6.5, -6.7, 0.0, 207.0, -6.2, None, None, -6999.0, None, 2021-01-05 17:00:00, -6999.0, None, -6999.0, -6999.0
-6.465, None, None, 0.6, 7.57, None, 266.3, -6999.0, 0.3, -6.5, -6.7, 0.0, 266.0, -6.2, None, None, -6999.0, None, 2021-01-05 18:00:00, -6999.0, None, -6999.0, -6999.0
-6.455, None, None, 0.6, 26.17, None, 258.5, -6999.0, 0.3, -6.5, -6.5, 0.0, 259.0, -6.5, None, None, -6999.0, None, 2021-01-05 19:00:00, -6999.0, None, -6999.0, -6999.0
-6.445, None, None, 0.6, 48.11, None, 226.5, -6999.0, 0.2, -6.4, -6.5, 0.0, 227.0, -6.4, None, None, -6999.0, None, 2021-01-05 20:00:00, -6999.0, None, -6999.0, -6999.0
-6.416, None, None, 0.6, 7.81, None, 275.2, -6999.0, 0.3, -6.4, -6.5, 0.0, 275.0, -6.4, None, None, -6999.0, None, 2021-01-05 21:00:00, -6999.0, None, -6999.0, -6999.0
-6.386, None, None, 0.6, 0.0, None, 274.4, -6999.0, 0.3, -6.4, -6.5, 0.0, 274.0, -6.4, None, None, -6999.0, None, 2021-01-05 22:00:00, -6999.0, None, -6999.0, -6999.0
-6.357, None, None, 0.6, 0.0, None, 274.5, -6999.0, 0.3, -6.4, -6.5, 0.0, 275.0, -6.3, None, None, -6999.0, None, 2021-01-05 23:00:00, -6999.0, None, -6999.0, -6999.0
