station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
86.0, None, None, -6999.0, None, None, -20.0, -18.9, -20.0, 896.0, -6999.0, None, None, 70.0, None, 70.3, None, None, -18.57, None, -14.3, 86.0, None, None, -6999.0, -18.6, 1009.4, 0.0, 0.0, 2021-01-01 00:00:00, 896.0
87.6, None, None, -6999.0, None, None, -19.0, -18.9, -19.0, 896.0, -6999.0, None, None, 71.0, None, 70.5, None, None, -17.51, None, -14.3, 88.0, None, None, -6999.0, -17.5, 1009.2, 0.0, 0.0, 2021-01-01 01:00:00, 896.0
86.3, None, None, -6999.0, None, None, -19.0, -18.9, -19.0, 896.0, -6999.0, None, None, 70.0, None, 70.3, None, None, -17.26, None, -14.3, 86.0, None, None, -6999.0, -17.3, 1009.0, 0.1, 0.0, 2021-01-01 02:00:00, 896.0
87.1, None, None, -6999.0, None, None, -19.0, -18.9, -19.0, 895.0, -6999.0, None, None, 70.0, None, 70.3, None, None, -17.12, None, -14.3, 87.0, None, None, -6999.0, -17.1, 1008.0, 0.0, 0.0, 2021-01-01 03:00:00, 895.0
86.7, None, None, -6999.0, None, None, -19.0, -18.9, -19.0, 893.0, -6999.0, None, None, 70.0, None, 70.3, None, None, -17.31, None, -14.3, 87.0, None, None, -6999.0, -17.3, 1006.0, 0.0, 0.0, 2021-01-01 04:00:00, 893.0
87.2, None, None, -6999.0, None, None, -18.0, -18.9, -18.0, 893.0, -6999.0, None, None, 70.0, None, 70.3, None, None, -16.93, None, -14.3, 87.0, None, None, -6999.0, -16.9, 1006.1, 0.0, 0.0, 2021-01-01 05:00:00, 893.0
87.9, None, None, -6999.0, None, None, -17.0, -18.9, -17.0, 892.0, -6999.0, None, None, 70.0, None, 70.4, None, None, -16.12, None, -14.3, 88.0, None, None, -6999.0, -16.1, 1005.2, 0.1, 0.0, 2021-01-01 06:00:00, 892.0
87.8, None, None, -6999.0, None, None, -17.0, -16.1, -17.0, 891.0, -6999.0, None, None, 70.0, None, 70.4, None, None, -15.88, None, -15.9, 88.0, None, None, -6999.0, -15.9, 1004.1, 0.0, 0.0, 2021-01-01 07:00:00, 891.0
88.9, None, None, -6999.0, None, None, -16.0, -16.1, -16.0, 890.0, -6999.0, None, None, 70.0, None, 70.1, None, None, -15.16, None, -15.2, 89.0, None, None, -6999.0, -15.2, 1003.1, 0.0, 0.0, 2021-01-01 08:00:00, 890.0
89.2, None, None, -6999.0, None, None, -16.0, -16.1, -16.0, 889.0, -6999.0, None, None, 70.0, None, 70.1, None, None, -14.39, None, -14.4, 89.0, None, None, -6999.0, -14.4, 1002.0, 0.2, 0.0, 2021-01-01 09:00:00, 889.0
90.4, None, None, -6999.0, None, None, -15.0, -16.1, -15.0, 888.0, -6999.0, None, None, 70.0, None, 70.2, None, None, -13.58, None, -13.6, 90.0, None, None, -6999.0, -13.6, 1000.9, 0.0, 0.0, 2021-01-01 10:00:00, 888.0
89.4, None, None, -6999.0, None, None, -11.0, -16.1, -11.0, 888.0, -6999.0, None, None, 70.0, None, 70.1, None, None, -9.39, None, -9.4, 89.0, None, None, -6999.0, -9.4, 1000.4, 0.2, 0.0, 2021-01-01 11:00:00, 888.0
87.0, None, None, -6999.0, None, None, -11.0, -16.1, -11.0, 887.0, -6999.0, None, None, 70.0, None, 69.66, None, None, -9.06, None, -9.1, 87.0, None, None, -6999.0, -9.1, 999.2, 0.0, 0.0, 2021-01-01 12:00:00, 887.0
85.3, None, None, -6999.0, None, None, -11.0, -16.1, -11.0, 886.0, -6999.0, None, None, 70.0, None, 69.52, None, None, -9.13, None, -9.0, 85.0, None, None, -6999.0, -9.1, 997.9, 0.1, 0.0, 2021-01-01 13:00:00, 886.0
85.8, None, None, -6999.0, None, None, -11.0, -16.1, -11.0, 885.0, -6999.0, None, None, 70.0, None, 69.5, None, None, -9.42, None, -9.0, 86.0, None, None, -6999.0, -9.4, 996.8, 0.0, 0.0, 2021-01-01 14:00:00, 885.0
86.4, None, None, -6999.0, None, None, -11.0, -16.1, -11.0, 884.0, -6999.0, None, None, 70.0, None, 70.1, None, None, -9.71, None, -9.0, 86.0, None, None, -6999.0, -9.7, 995.7, 0.0, 1.0, 2021-01-01 15:00:00, 884.0
86.6, None, None, -6999.0, None, None, -12.0, -16.1, -12.0, 884.0, -6999.0, None, None, 71.0, None, 70.7, None, None, -9.9, None, -9.0, 87.0, None, None, -6999.0, -9.9, 995.8, 0.1, 1.0, 2021-01-01 16:00:00, 884.0
87.6, None, None, -6999.0, None, None, -12.0, -16.1, -12.0, 883.0, -6999.0, None, None, 70.0, None, 69.83, None, None, -10.14, None, -9.0, 88.0, None, None, -6999.0, -10.1, 994.6, 0.2, -1.0, 2021-01-01 17:00:00, 883.0
86.5, None, None, -6999.0, None, None, -12.0, -16.1, -12.0, 883.0, -6999.0, None, None, 71.0, None, 70.7, None, None, -10.48, None, -9.0, 87.0, None, None, -6999.0, -10.5, 994.6, 0.1, 1.0, 2021-01-01 18:00:00, 883.0
87.8, None, None, -6999.0, None, None, -13.0, -11.1, -13.0, 882.0, -6999.0, None, None, 71.0, None, 71.0, None, None, -11.06, None, -10.5, 88.0, None, None, -6999.0, -11.1, 993.5, 0.4, 0.0, 2021-01-01 19:00:00, 882.0
85.4, None, None, -6999.0, None, None, -14.0, -11.8, -14.0, 882.0, -6999.0, None, None, 73.0, None, 72.7, None, None, -11.77, None, -10.5, 85.0, None, None, -6999.0, -11.8, 993.5, 0.1, 2.0, 2021-01-01 20:00:00, 882.0
84.6, None, None, -6999.0, None, None, -14.0, -12.4, -14.0, 881.0, -6999.0, None, None, 71.0, None, 71.3, None, None, -12.44, None, -10.5, 85.0, None, None, -6999.0, -12.4, 992.3, 0.1, -1.0, 2021-01-01 21:00:00, 881.0
85.4, None, None, -6999.0, None, None, -15.0, -13.1, -15.0, 881.0, -6999.0, None, None, 71.0, None, 71.4, 1.0, None, -13.11, None, -10.5, 85.0, None, None, -6999.0, -13.1, 992.3, 0.1, 0.0, 2021-01-01 22:00:00, 881.0
84.1, None, None, -6999.0, None, None, -15.0, -13.5, -15.0, 880.0, -6999.0, None, None, 71.0, None, 71.4, 1.0, None, -13.45, None, -10.5, 84.0, None, None, -6999.0, -13.5, 990.7, 0.0, 0.0, 2021-01-01 23:00:00, 880.0
83.4, None, None, -6999.0, None, None, -16.0, -13.9, -16.0, 880.0, -6999.0, None, None, 71.0, None, 71.3, 1.0, None, -13.93, None, -10.5, 83.0, None, None, -6999.0, -13.9, 990.8, 0.1, 0.0, 2021-01-02 00:00:00, 880.0
82.3, None, None, -6999.0, None, None, -16.0, -14.0, -16.0, 880.0, -6999.0, None, None, 71.0, None, 71.3, 1.0, None, -14.02, None, -10.5, 82.0, None, None, -6999.0, -14.0, 990.8, 0.0, 0.0, 2021-01-02 01:00:00, 880.0
82.2, None, None, -6999.0, None, None, -16.0, -14.3, -16.0, 880.0, -6999.0, None, None, 71.0, None, 71.2, 1.0, None, -14.26, None, -10.5, 82.0, None, None, -6999.0, -14.3, 990.8, 0.0, 0.0, 2021-01-02 02:00:00, 880.0
81.7, None, None, -6999.0, None, None, -17.0, -14.7, -17.0, 879.0, -6999.0, None, None, 71.0, None, 71.3, 1.0, None, -14.74, None, -10.5, 82.0, None, None, -6999.0, -14.7, 989.8, 0.0, 0.0, 2021-01-02 03:00:00, 879.0
