station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
92.4, None, None, 7.9, 1.886, 182.1, -1.0, 0.1, -1.0, 968.0, 182.0, None, None, 13.0, None, 12.94, None, None, 0.128, None, 1.2, None, None, 57.44, 1.9, 0.1, 1015.9, 0.0, 0.0, 92.0, 2021-01-01 00:00:00, 968.0
91.6, None, None, 10.1, 3.813, 196.9, -1.0, 0.0, -1.0, 967.0, 197.0, None, None, 13.0, None, 13.06, None, None, 0.545, None, 1.2, None, None, 13.14, 3.8, 0.5, 1014.8, -0.1, 0.0, 92.0, 2021-01-01 01:00:00, 967.0
92.5, None, None, 14.7, 5.323, 181.6, -1.0, 0.0, -1.0, 967.0, 182.0, None, None, 13.0, None, 12.91, None, None, 0.272, None, 1.2, None, None, 42.54, 5.3, 0.3, 1014.8, 0.0, 0.0, 93.0, 2021-01-01 02:00:00, 967.0
94.0, None, None, 15.9, 8.82, 190.6, -1.0, 0.0, -1.0, 966.0, 191.0, None, None, 13.0, None, 12.95, None, None, 0.211, None, 1.2, None, None, 14.89, 8.8, 0.2, 1013.7, 0.2, 0.0, 94.0, 2021-01-01 03:00:00, 966.0
94.4, None, None, 5.4, 0.609, 152.2, -1.0, -0.1, -1.0, 966.0, 152.0, None, None, 13.0, None, 12.82, None, None, -0.017, None, 1.2, None, None, 60.8, 0.6, 0.0, 1013.8, 0.1, 0.0, 94.0, 2021-01-01 04:00:00, 966.0
94.5, None, None, 6.6, 0.616, 160.5, -1.0, -0.1, -1.0, 965.0, 161.0, None, None, 13.0, None, 13.1, None, None, 0.13, None, 1.2, None, None, 59.69, 0.6, 0.1, 1012.7, 0.1, 1.0, 95.0, 2021-01-01 05:00:00, 965.0
95.2, None, None, 10.9, 3.422, 169.3, 0.0, -0.1, 0.0, 964.0, 169.0, None, None, 13.0, None, 13.21, None, None, 0.447, None, 1.2, None, None, 53.04, 3.4, 0.4, 1011.6, 0.1, 0.0, 95.0, 2021-01-01 06:00:00, 964.0
95.1, None, None, 9.5, 2.697, 80.9, 0.0, 0.2, 0.0, 963.0, 81.0, None, None, 13.0, None, 13.09, None, None, 0.484, None, 0.6, None, None, 73.41, 2.7, 0.5, 1010.6, -0.1, 0.0, 95.0, 2021-01-01 07:00:00, 963.0
95.2, None, None, 7.3, 1.352, 53.74, 0.0, 0.2, 0.0, 963.0, 54.0, None, None, 13.0, None, 12.72, None, None, 0.614, None, 0.8, None, None, 68.74, 1.4, 0.6, 1010.6, 0.9, 0.0, 95.0, 2021-01-01 08:00:00, 963.0
94.9, None, None, 14.5, 4.276, 197.7, 0.0, 0.2, 0.0, 962.0, 198.0, None, None, 13.0, None, 12.54, None, None, 0.613, None, 0.9, None, None, 30.59, 4.3, 0.6, 1009.5, 0.0, 0.0, 95.0, 2021-01-01 09:00:00, 962.0
94.1, None, None, 14.8, 4.96, 193.0, 0.0, 0.2, 0.0, 962.0, 193.0, None, None, 12.0, None, 12.38, None, None, 1.057, None, 1.2, None, None, 73.92, 5.0, 1.1, 1009.5, 0.2, 0.0, 94.0, 2021-01-01 10:00:00, 962.0
93.2, None, None, 13.0, 1.217, 55.45, 0.0, 0.2, 0.0, 961.0, 55.0, None, None, 12.0, None, 12.36, None, None, 1.39, None, 1.8, None, None, 70.76, 1.2, 1.4, 1008.5, 0.0, 0.0, 93.0, 2021-01-01 11:00:00, 961.0
92.1, None, None, 10.8, 2.386, 26.4, 1.0, 0.2, 1.0, 960.0, 26.0, None, None, 13.0, None, 12.65, None, None, 2.301, None, 2.2, None, None, 59.38, 2.4, 2.3, 1007.4, 0.2, 1.0, 92.0, 2021-01-01 12:00:00, 960.0
74.65, None, None, 17.6, 3.735, 18.76, 1.0, 0.2, 1.0, 958.0, 19.0, None, None, 13.0, None, 12.87, None, None, 4.834, None, 4.8, None, None, 66.84, 3.7, 4.8, 1005.1, 0.3, 0.0, 75.0, 2021-01-01 13:00:00, 958.0
64.34, None, None, 20.8, 6.449, 243.2, 0.0, 0.2, 0.0, 957.0, 243.0, None, None, 12.0, None, 12.4, None, None, 6.023, None, 6.1, None, None, 60.73, 6.4, 6.0, 1004.0, -0.1, 0.0, 64.0, 2021-01-01 14:00:00, 957.0
69.73, None, None, 24.7, 7.085, 326.0, 0.0, 0.2, 0.0, 956.0, 326.0, None, None, 12.0, None, 11.62, None, None, 5.166, None, 6.1, None, None, 47.93, 7.1, 5.2, 1003.0, 0.0, -1.0, 70.0, 2021-01-01 15:00:00, 956.0
65.38, None, None, 39.3, 10.74, 358.2, 0.0, 0.2, 0.0, 955.0, 358.0, None, None, 11.0, None, 10.79, None, None, 5.945, None, 6.1, None, None, 32.97, 10.7, 5.9, 1001.9, 0.1, -1.0, 65.0, 2021-01-01 16:00:00, 955.0
80.7, None, None, 31.1, 8.89, 340.2, 0.0, 0.2, 0.0, 954.0, 340.0, None, None, 11.0, None, 10.67, None, None, 3.29, None, 6.3, None, None, 61.01, 8.9, 3.3, 1001.0, -0.1, 0.0, 81.0, 2021-01-01 17:00:00, 954.0
82.3, None, None, 15.2, 7.56, 192.7, 0.0, 0.2, 0.0, 953.0, 193.0, None, None, 11.0, None, 11.0, None, None, 3.128, None, 6.3, None, None, 26.92, 7.6, 3.1, 1000.0, -0.2, 1.0, 82.0, 2021-01-01 18:00:00, 953.0
84.6, None, None, 19.7, 8.56, 162.2, 0.0, 2.5, 0.0, 953.0, 162.0, None, None, 10.0, None, 10.04, None, None, 2.45, None, 4.7, None, None, 45.22, 8.6, 2.5, 1000.0, 0.1, -1.0, 85.0, 2021-01-01 19:00:00, 953.0
88.0, None, None, 10.9, 3.608, 189.1, 1.0, 2.0, 1.0, 953.0, 189.0, None, None, 10.0, None, 10.19, None, None, 2.93, None, 4.7, None, None, 22.63, 3.6, 2.9, 1000.0, -0.1, 0.0, 88.0, 2021-01-01 20:00:00, 953.0
87.1, None, None, 14.2, 5.149, 189.3, 1.0, 2.0, 1.0, 953.0, 189.0, None, None, 10.0, None, 9.53, None, None, 2.57, None, 4.7, None, None, 30.56, 5.1, 2.6, 1000.0, 0.0, -1.0, 87.0, 2021-01-01 21:00:00, 953.0
88.4, None, None, 14.8, 4.065, 117.7, 0.0, 2.0, 0.0, 953.0, 118.0, None, None, 10.0, None, 9.53, None, None, 2.083, None, 4.7, None, None, 63.78, 4.1, 2.1, 1000.0, 0.1, 0.0, 88.0, 2021-01-01 22:00:00, 953.0
87.7, None, None, 11.0, 4.677, 181.7, 0.0, 1.6, 0.0, 954.0, 182.0, None, None, 9.0, None, 9.2, None, None, 2.051, None, 4.7, None, None, 56.82, 4.7, 2.1, 1001.0, -0.2, 0.0, 88.0, 2021-01-01 23:00:00, 954.0
91.7, None, None, 10.8, 2.802, 98.6, 0.0, 1.1, 0.0, 953.0, 99.0, None, None, 9.0, None, 9.44, None, None, 1.507, None, 4.7, None, None, 65.95, 2.8, 1.5, 1000.0, 0.0, 0.0, 92.0, 2021-01-02 00:00:00, 953.0
90.8, None, None, 9.5, 1.794, 144.1, 0.0, 0.9, 0.0, 953.0, 144.0, None, None, 9.0, None, 9.31, None, None, 1.226, None, 4.7, None, None, 62.98, 1.8, 1.2, 999.8, 0.0, 0.0, 91.0, 2021-01-02 01:00:00, 953.0
91.6, None, None, 9.2, 2.51, 159.5, 0.0, 0.9, 0.0, 953.0, 160.0, None, None, 9.0, None, 9.48, None, None, 1.396, None, 4.7, None, None, 50.62, 2.5, 1.4, 999.8, 0.0, 0.0, 92.0, 2021-01-02 02:00:00, 953.0
91.5, None, None, 9.3, 2.209, 194.7, 0.0, 0.8, 0.0, 953.0, 195.0, None, None, 9.0, None, 9.45, None, None, 1.239, None, 4.7, None, None, 64.34, 2.2, 1.2, 999.8, 0.0, 0.0, 92.0, 2021-01-02 03:00:00, 953.0
90.7, None, None, 12.6, 3.087, 128.0, 0.0, 0.8, 0.0, 953.0, 128.0, None, None, 9.0, None, 9.23, None, None, 1.303, None, 4.7, None, None, 63.99, 3.1, 1.3, 999.8, 0.1, 0.0, 91.0, 2021-01-02 04:00:00, 953.0
89.7, None, None, 8.8, 2.423, 166.3, 0.0, 0.8, 0.0, 953.0, 166.0, None, None, 9.0, None, 9.27, None, None, 1.498, None, 4.7, None, None, 72.57, 2.4, 1.5, 999.9, 0.0, 0.0, 90.0, 2021-01-02 05:00:00, 953.0
89.2, None, None, 13.0, 3.728, 164.9, 0.0, 0.8, 0.0, 953.0, 165.0, None, None, 9.0, None, 9.29, None, None, 1.495, None, 4.7, None, None, 71.71, 3.7, 1.5, 999.9, 0.0, 0.0, 89.0, 2021-01-02 06:00:00, 953.0
91.5, None, None, 5.7, 1.116, 91.9, 1.0, 1.2, 1.0, 953.0, 92.0, None, None, 10.0, None, 9.57, None, None, 1.942, None, 1.8, None, None, 68.03, 1.1, 1.9, 999.9, 0.0, 1.0, 92.0, 2021-01-02 07:00:00, 953.0
91.2, None, None, 7.6, 2.221, 169.9, 1.0, 1.2, 1.0, 953.0, 170.0, None, None, 10.0, None, 9.57, None, None, 2.41, None, 2.2, None, None, 69.99, 2.2, 2.4, 999.9, 0.0, 0.0, 91.0, 2021-01-02 08:00:00, 953.0
82.4, None, None, 14.9, 4.924, 186.9, 1.0, 1.2, 1.0, 952.0, 187.0, None, None, 9.0, None, 9.43, None, None, 3.396, None, 4.0, None, None, 41.65, 4.9, 3.4, 998.8, 0.2, 0.0, 82.0, 2021-01-02 09:00:00, 952.0
63.8, None, None, 23.6, 6.665, 192.0, 0.0, 1.2, 0.0, 951.0, 192.0, None, None, 10.0, None, 9.76, None, None, 6.462, None, 8.1, None, None, 49.2, 6.7, 6.5, 997.6, 0.2, 1.0, 64.0, 2021-01-02 10:00:00, 951.0
48.43, None, None, 33.2, 9.69, 200.0, -1.0, 1.2, -1.0, 950.0, 200.0, None, None, 8.0, None, 8.07, None, None, 9.33, None, 9.5, None, None, 49.56, 9.7, 9.3, 996.4, 0.1, -2.0, 48.0, 2021-01-02 11:00:00, 950.0
47.57, None, None, 27.6, 10.5, 147.1, -1.0, 1.2, -1.0, 950.0, 147.0, None, None, 7.0, None, 7.301, None, None, 9.5, None, 9.6, None, None, 35.84, 10.5, 9.5, 996.4, 0.1, -1.0, 48.0, 2021-01-02 12:00:00, 950.0
45.5, None, None, 17.8, 4.582, 148.7, -1.0, 1.2, -1.0, 948.0, 149.0, None, None, 6.0, None, 5.704, None, None, 9.91, None, 9.8, None, None, 56.69, 4.6, 9.9, 994.3, 0.0, -2.0, 46.0, 2021-01-02 13:00:00, 948.0
45.66, None, None, 21.9, 6.03, 152.6, -1.0, 1.2, -1.0, 947.0, 153.0, None, None, 6.0, None, 5.953, None, None, 10.11, None, 10.2, None, None, 42.49, 6.0, 10.1, 993.3, 0.0, 1.0, 46.0, 2021-01-02 14:00:00, 947.0
51.09, None, None, 12.7, 2.5, 152.7, -1.0, 1.2, -1.0, 947.0, 153.0, None, None, 5.0, None, 4.81, None, None, 9.03, None, 10.2, None, None, 68.05, 2.5, 9.0, 993.3, -0.1, -1.0, 51.0, 2021-01-02 15:00:00, 947.0
