station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, 0.0, 0.0, 94.8, -6999.0, -5.6, None, 965.0, 95.0, None, None, 133.0, None, 133.2, None, None, -5.572, None, -5.2, -6999.0, None, 11.21, 0.0, -5.6, 1010.4, 0.8, 0.0, 2021-01-01 00:00:00, 965.0
None, None, None, 0.0, 0.0, 94.5, -6999.0, -5.6, None, 964.0, 95.0, None, None, 138.0, None, 138.3, None, None, -5.418, None, -5.2, -6999.0, None, 11.04, 0.0, -5.4, 1009.4, 1.6, 5.0, 2021-01-01 01:00:00, 964.0
None, None, None, 0.0, 0.0, 94.4, -6999.0, -5.7, None, 963.0, 94.0, None, None, 139.0, None, 138.6, None, None, -5.699, None, -5.2, -6999.0, None, 5.26, 0.0, -5.7, 1008.3, 1.8, 0.0, 2021-01-01 02:00:00, 963.0
None, None, None, 0.0, 0.0, 89.3, -6999.0, -5.8, None, 961.0, 89.0, None, None, 144.0, None, 143.5, None, None, -5.718, None, -5.2, -6999.0, None, 3.323, 0.0, -5.7, 1006.2, 1.9, 5.0, 2021-01-01 03:00:00, 961.0
None, None, None, 0.0, 0.0, 91.6, -6999.0, -5.8, None, 960.0, 92.0, None, None, 148.0, None, 148.4, None, None, -5.612, None, -5.2, -6999.0, None, 4.595, 0.0, -5.6, 1005.2, 1.9, 5.0, 2021-01-01 04:00:00, 960.0
None, None, None, 0.0, 0.0, 92.2, -6999.0, -5.8, None, 959.0, 92.0, None, None, 151.0, None, 150.8, None, None, -5.631, None, -5.2, -6999.0, None, 4.195, 0.0, -5.6, 1004.2, 1.5, 2.0, 2021-01-01 05:00:00, 959.0
None, None, None, 0.0, 0.0, 94.1, -6999.0, -5.8, None, 957.0, 94.0, None, None, 153.0, None, 152.6, None, None, -5.573, None, -5.2, -6999.0, None, 3.863, 0.0, -5.6, 1002.1, 1.2, 2.0, 2021-01-01 06:00:00, 957.0
None, None, None, 0.0, 0.0, 96.6, -6999.0, -5.6, None, 956.0, 97.0, None, None, 153.0, None, 153.3, None, None, -5.477, None, -5.5, -6999.0, None, 3.186, 0.0, -5.5, 1001.0, 0.7, 1.0, 2021-01-01 07:00:00, 956.0
None, None, None, 0.0, 0.0, 96.7, -6999.0, -5.6, None, 955.0, 97.0, None, None, 154.0, None, 153.6, None, None, -5.438, None, -5.4, -6999.0, None, 3.04, 0.0, -5.4, 999.9, 1.0, 0.0, 2021-01-01 08:00:00, 955.0
None, None, None, 0.0, 0.0, 96.9, -6999.0, -5.6, None, 955.0, 97.0, None, None, 154.0, None, 154.1, None, None, -5.351, None, -5.3, -6999.0, None, 4.626, 0.0, -5.4, 999.9, 0.7, 0.0, 2021-01-01 09:00:00, 955.0
None, None, None, 0.0, 0.0, 97.9, -6999.0, -5.6, None, 953.0, 98.0, None, None, 155.0, None, 154.6, None, None, -5.053, None, -5.0, -6999.0, None, 3.166, 0.0, -5.1, 997.8, 0.7, 0.0, 2021-01-01 10:00:00, 953.0
None, None, None, 1.1, 0.003, 98.9, -6999.0, -5.6, None, 953.0, 99.0, None, None, 155.0, None, 154.6, None, None, -4.583, None, -4.5, -6999.0, None, 8.5, 0.0, -4.6, 997.8, 1.1, 0.0, 2021-01-01 11:00:00, 953.0
None, None, None, 4.0, 0.013, 81.2, -6999.0, -5.6, None, 952.0, 81.0, None, None, 153.0, None, 152.5, None, None, -4.028, None, -4.0, -6999.0, None, 12.98, 0.0, -4.0, 996.7, 0.7, -2.0, 2021-01-01 12:00:00, 952.0
None, None, None, 0.1, 0.0, 70.1, -6999.0, -5.6, None, 951.0, 70.0, None, None, 153.0, None, 153.2, None, None, -4.124, None, -4.0, -6999.0, None, 11.86, 0.0, -4.1, 995.7, 0.3, 1.0, 2021-01-01 13:00:00, 951.0
None, None, None, 0.0, 0.0, 81.2, -6999.0, -5.6, None, 949.0, 81.0, None, None, 154.0, None, 154.0, None, None, -4.171, None, -3.9, -6999.0, None, 12.9, 0.0, -4.2, 993.6, 0.4, 1.0, 2021-01-01 14:00:00, 949.0
None, None, None, 0.0, 0.0, 80.7, -6999.0, -5.6, None, 949.0, 81.0, None, None, 155.0, None, 154.5, None, None, -4.171, None, -3.9, -6999.0, None, 4.841, 0.0, -4.2, 993.6, 0.5, 1.0, 2021-01-01 15:00:00, 949.0
None, None, None, 0.0, 0.0, 81.3, -6999.0, -5.6, None, 949.0, 81.0, None, None, 154.0, None, 153.9, None, None, -4.238, None, -3.9, -6999.0, None, 2.631, 0.0, -4.2, 993.6, 0.4, -1.0, 2021-01-01 16:00:00, 949.0
None, None, None, 0.0, 0.0, 79.5, -6999.0, -5.6, None, 949.0, 80.0, None, None, 155.0, None, 154.8, None, None, -4.334, None, -3.9, -6999.0, None, 4.751, 0.0, -4.3, 993.6, 0.3, 1.0, 2021-01-01 17:00:00, 949.0
None, None, None, 0.0, 0.0, 80.1, -6999.0, -5.6, None, 949.0, 80.0, None, None, 154.0, None, 154.4, None, None, -4.468, None, -3.9, -6999.0, None, 4.594, 0.0, -4.5, 993.6, 0.0, 0.0, 2021-01-01 18:00:00, 949.0
None, None, None, 0.0, 0.0, 78.8, -6999.0, -4.5, None, 948.0, 79.0, None, None, 154.0, None, 154.0, 20.1, None, -4.468, None, -4.2, -6999.0, None, 3.08, 0.0, -4.5, 992.6, 0.1, 0.0, 2021-01-01 19:00:00, 948.0
None, None, None, 0.0, 0.0, 77.4, -6999.0, -4.6, None, 948.0, 77.0, None, None, 154.0, None, 153.9, 20.1, None, -4.334, None, -4.2, -6999.0, None, 9.79, 0.0, -4.3, 992.6, 0.0, 0.0, 2021-01-01 20:00:00, 948.0
None, None, None, 0.0, 0.0, 80.2, -6999.0, -4.6, None, 947.0, 80.0, None, None, 154.0, None, 153.5, 19.7, None, -4.344, None, -4.0, -6999.0, None, 8.08, 0.0, -4.3, 991.5, 0.0, 0.0, 2021-01-01 21:00:00, 947.0
None, None, None, 0.0, 0.0, 77.3, -6999.0, -4.6, None, 945.0, 77.0, None, None, 154.0, None, 154.4, 19.0, None, -4.238, None, -3.9, -6999.0, None, 5.174, 0.0, -4.2, 989.4, 0.3, 1.0, 2021-01-01 22:00:00, 945.0
None, None, None, 0.0, 0.0, 79.9, -6999.0, -4.6, None, 945.0, 80.0, None, None, 155.0, None, 154.6, 18.1, None, -4.171, None, -3.9, -6999.0, None, 2.834, 0.0, -4.2, 989.4, 0.3, 0.0, 2021-01-01 23:00:00, 945.0
None, None, None, 0.0, 0.0, 79.4, -6999.0, -4.6, None, 945.0, 79.0, None, None, 156.0, None, 156.3, 20.1, None, -3.999, None, -3.9, -6999.0, None, 3.079, 0.0, -4.0, 989.3, 2.8, 2.0, 2021-01-02 00:00:00, 945.0
None, None, None, 0.0, 0.0, 85.4, -6999.0, -4.6, None, 944.0, 85.0, None, None, 162.0, None, 161.6, 22.1, None, -3.609, None, -3.6, -6999.0, None, 7.31, 0.0, -3.6, 988.3, 3.6, 5.0, 2021-01-02 01:00:00, 944.0
None, None, None, 0.0, 0.0, 89.8, -6999.0, -4.6, None, 944.0, 90.0, None, None, 164.0, None, 163.7, 21.3, None, -3.723, None, -3.4, -6999.0, None, 9.25, 0.0, -3.7, 988.3, 1.0, 2.0, 2021-01-02 02:00:00, 944.0
None, None, None, 0.0, 0.0, 83.4, -6999.0, -4.6, None, 944.0, 83.0, None, None, 162.0, None, 162.2, 19.6, None, -3.761, None, -3.4, -6999.0, None, 3.352, 0.0, -3.8, 988.3, 0.2, -2.0, 2021-01-02 03:00:00, 944.0
None, None, None, 0.0, 0.0, 80.4, -6999.0, -4.6, None, 944.0, 80.0, None, None, 164.0, None, 163.6, 18.1, None, -3.704, None, -3.4, -6999.0, None, 6.024, 0.0, -3.7, 988.3, 0.4, 1.0, 2021-01-02 04:00:00, 944.0
None, None, None, 0.0, 0.0, 85.2, -6999.0, -4.6, None, 943.0, 85.0, None, None, 165.0, None, 165.2, 17.0, None, -3.599, None, -3.4, -6999.0, None, 7.92, 0.0, -3.6, 987.2, 0.4, 2.0, 2021-01-02 05:00:00, 943.0
None, None, None, 0.0, 0.0, 81.6, -6999.0, -4.6, None, 941.0, 82.0, None, None, 165.0, None, 165.0, 16.5, None, -3.542, None, -3.4, -6999.0, None, 7.43, 0.0, -3.5, 985.1, 0.7, 0.0, 2021-01-02 06:00:00, 941.0
