station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
None, None, None, 21.3, 10.2, 260.5, -6999.0, -2.4, None, None, 261.0, None, None, 113.0, None, 112.7, None, -1.916, None, -1.9, None, None, 19.97, 10.2, -1.9, 0.0, -1.0, -6999.0, 2021-01-01 10:00:00, -6999.0
None, None, None, 19.6, 6.756, 254.0, -6999.0, -2.4, None, None, 254.0, None, None, 117.0, None, 117.4, None, -1.851, None, -1.5, None, None, 32.66, 6.8, -1.9, 0.0, 5.0, -6999.0, 2021-01-01 11:00:00, -6999.0
None, None, None, 14.5, 4.746, 255.5, -6999.0, -2.4, None, None, 256.0, None, None, 118.0, None, 117.7, None, -1.718, None, -1.5, None, None, 25.73, 4.7, -1.7, 0.0, 0.0, -6999.0, 2021-01-01 12:00:00, -6999.0
None, None, None, 10.4, 2.622, 258.9, -6999.0, -2.4, None, None, 259.0, None, None, 118.0, None, 118.3, None, -1.718, None, -1.5, None, None, 50.45, 2.6, -1.7, 0.0, 1.0, -6999.0, 2021-01-01 13:00:00, -6999.0
None, None, None, 7.9, 1.95, 193.1, -6999.0, -2.4, None, None, 193.0, None, None, 119.0, None, 118.6, None, -1.473, None, -1.3, None, None, 49.05, 2.0, -1.5, 0.0, 0.0, -6999.0, 2021-01-01 14:00:00, -6999.0
None, None, None, 5.9, 1.783, 162.6, -6999.0, -2.4, None, None, 163.0, None, None, 119.0, None, 119.2, None, -1.557, None, -1.2, None, None, 44.46, 1.8, -1.6, 0.0, 1.0, -6999.0, 2021-01-01 15:00:00, -6999.0
None, None, None, 6.4, 1.579, 126.3, -6999.0, -2.4, None, None, 126.0, None, None, 119.0, None, 119.4, None, -1.775, None, -1.2, None, None, 56.51, 1.6, -1.8, 0.0, 0.0, -6999.0, 2021-01-01 16:00:00, -6999.0
None, None, None, 13.4, 1.812, 312.2, -6999.0, -2.4, None, None, 312.0, None, None, 120.0, None, 119.6, None, -1.605, None, -1.2, None, None, 43.0, 1.8, -1.6, 0.0, 0.0, -6999.0, 2021-01-01 17:00:00, -6999.0
None, None, None, 11.3, 2.794, 273.5, -6999.0, -2.4, None, None, 274.0, None, None, 120.0, None, 119.7, None, -1.531, None, -1.2, None, None, 39.95, 2.8, -1.5, 0.0, 0.0, -6999.0, 2021-01-01 18:00:00, -6999.0
None, None, None, 12.6, 4.763, 266.5, -6999.0, -1.5, None, None, 267.0, None, None, 119.0, None, 119.2, None, -1.23, None, -1.2, None, None, 28.37, 4.8, -1.2, 0.0, 0.0, -6999.0, 2021-01-01 19:00:00, -6999.0
None, None, None, 17.5, 7.35, 280.0, -6999.0, -1.5, None, None, 280.0, None, None, 119.0, None, 119.2, None, -1.162, None, -0.8, None, None, 31.23, 7.4, -1.2, 0.0, 0.0, -6999.0, 2021-01-01 20:00:00, -6999.0
None, None, None, 23.7, 8.14, 279.9, -6999.0, -1.5, None, None, 280.0, None, None, 119.0, None, 118.8, None, -0.597, None, -0.5, None, None, 34.39, 8.1, -0.6, 0.0, 0.0, -6999.0, 2021-01-01 21:00:00, -6999.0
None, None, None, 29.4, 9.79, 327.3, -6999.0, -1.5, None, None, 327.0, None, None, 118.0, None, 118.3, None, -0.793, None, -0.5, None, None, 27.32, 9.8, -0.8, 0.0, 0.0, -6999.0, 2021-01-01 22:00:00, -6999.0
None, None, None, 31.8, 12.1, 334.0, -6999.0, -1.5, None, None, 334.0, None, None, 119.0, None, 119.0, None, -1.246, None, -0.5, None, None, 21.64, 12.1, -1.2, 0.0, 1.0, -6999.0, 2021-01-01 23:00:00, -6999.0
None, None, None, 19.5, 5.791, 329.7, -6999.0, -1.5, None, None, 330.0, None, None, 118.0, None, 118.1, None, -1.048, None, -0.5, None, None, 38.21, 5.8, -1.0, 0.0, -1.0, -6999.0, 2021-01-02 00:00:00, -6999.0
None, None, None, 23.0, 8.61, 330.7, -6999.0, -1.5, None, None, 331.0, None, None, 117.0, None, 117.0, None, -1.011, None, -0.5, None, None, 30.36, 8.6, -1.0, 0.0, -1.0, -6999.0, 2021-01-02 01:00:00, -6999.0
None, None, None, 18.1, 4.395, 354.3, -6999.0, -1.5, None, None, 354.0, None, None, 117.0, None, 116.9, None, -0.963, None, -0.5, None, None, 38.63, 4.4, -1.0, 0.0, 0.0, -6999.0, 2021-01-02 02:00:00, -6999.0
None, None, None, 18.6, 4.948, 344.1, -6999.0, -1.5, None, None, 344.0, None, None, 117.0, None, 117.3, None, -0.944, None, -0.5, None, None, 36.77, 4.9, -0.9, 0.0, 0.0, -6999.0, 2021-01-02 03:00:00, -6999.0
None, None, None, 18.1, 3.89, 309.7, -6999.0, -1.5, None, None, 310.0, None, None, 116.0, None, 115.6, None, -0.557, None, -0.5, None, None, 48.14, 3.9, -0.6, 0.0, -2.0, -6999.0, 2021-01-02 04:00:00, -6999.0
None, None, None, 24.9, 8.89, 272.0, -6999.0, -1.5, None, None, 272.0, None, None, 121.0, None, 121.1, None, -1.293, None, -0.5, None, None, 23.44, 8.9, -1.3, 0.0, 6.0, -6999.0, 2021-01-02 05:00:00, -6999.0
None, None, None, 36.5, 14.09, 318.1, -6999.0, -1.5, None, None, 318.0, None, None, 121.0, None, 121.1, None, -0.51, None, -0.4, None, None, 27.97, 14.1, -0.5, 0.0, 0.0, -6999.0, 2021-01-02 06:00:00, -6999.0
None, None, None, 33.9, 10.37, 315.4, -6999.0, -1.0, None, None, 315.0, None, None, 123.0, None, 122.6, None, -0.699, None, -0.4, None, None, 36.01, 10.4, -0.7, 0.0, 2.0, -6999.0, 2021-01-02 07:00:00, -6999.0
None, None, None, 33.0, 10.95, 309.1, -6999.0, -1.0, None, None, 309.0, None, None, 122.0, None, 122.2, None, -0.727, None, -0.4, None, None, 33.36, 11.0, -0.7, 0.0, 0.0, -6999.0, 2021-01-02 08:00:00, -6999.0
None, None, None, 36.1, 16.47, 340.7, -6999.0, -1.0, None, None, 341.0, None, None, 125.0, None, 125.2, None, -0.68, None, -0.4, None, None, 21.73, 16.5, -0.7, 0.0, 3.0, -6999.0, 2021-01-02 09:00:00, -6999.0
None, None, None, 23.0, 6.125, 317.5, -6999.0, -1.0, None, None, 318.0, None, None, 126.0, None, 125.5, None, -0.548, None, -0.4, None, None, 36.62, 6.1, -0.5, 0.0, 0.0, -6999.0, 2021-01-02 10:00:00, -6999.0
None, None, None, 13.3, 4.408, 323.0, -6999.0, -1.0, None, None, 323.0, None, None, 124.0, None, 123.6, None, -0.246, None, -0.2, None, None, 48.75, 4.4, -0.2, 0.0, -2.0, -6999.0, 2021-01-02 11:00:00, -6999.0
None, None, None, 30.9, 11.66, 20.19, -6999.0, -1.0, None, None, 20.0, None, None, 123.0, None, 122.9, None, -0.142, None, 0.0, None, None, 23.33, 11.7, -0.1, 0.0, -1.0, -6999.0, 2021-01-02 12:00:00, -6999.0
None, None, None, 33.0, 11.87, 357.2, -6999.0, -1.0, None, None, 357.0, None, None, 122.0, None, 122.4, None, -0.039, None, 0.4, None, None, 21.62, 11.9, 0.0, 0.0, 0.0, -6999.0, 2021-01-02 13:00:00, -6999.0
None, None, None, 35.0, 12.24, 19.17, -6999.0, -1.0, None, None, 19.0, None, None, 122.0, None, 121.8, None, 0.282, None, 1.0, None, None, 27.02, 12.2, 0.3, 0.0, -1.0, -6999.0, 2021-01-02 14:00:00, -6999.0
None, None, None, 30.6, 14.84, 357.0, -6999.0, -1.0, None, None, 357.0, None, None, 125.0, None, 124.7, None, -0.208, None, 1.0, None, None, 21.47, 14.8, -0.2, 0.0, 3.0, -6999.0, 2021-01-02 15:00:00, -6999.0
None, None, None, 29.6, 12.24, 345.8, -6999.0, -1.0, None, None, 346.0, None, None, 123.0, None, 123.2, None, -0.88, None, 1.0, None, None, 23.31, 12.2, -0.9, 0.0, -1.0, -6999.0, 2021-01-02 16:00:00, -6999.0
None, None, None, 37.3, 14.94, 350.9, -6999.0, -1.0, None, None, 351.0, None, None, 124.0, None, 124.1, None, -0.944, None, 1.0, None, None, 15.98, 14.9, -0.9, 0.0, 1.0, -6999.0, 2021-01-02 17:00:00, -6999.0
None, None, None, 30.6, 15.95, 347.7, -6999.0, -1.2, None, None, 348.0, None, None, 121.0, None, 120.6, None, -1.18, None, 1.0, None, None, 16.13, 16.0, -1.2, 0.0, -4.0, -6999.0, 2021-01-02 18:00:00, -6999.0
None, None, None, 31.7, 15.89, 348.6, -6999.0, -1.2, None, None, 349.0, None, None, 124.0, None, 124.2, None, -1.133, None, -1.1, None, None, 17.73, 15.9, -1.1, 0.0, 4.0, -6999.0, 2021-01-02 19:00:00, -6999.0
None, None, None, 25.1, 11.83, 352.4, -6999.0, -1.2, None, None, 352.0, None, None, 124.0, None, 124.0, None, -0.859, None, -0.9, None, None, 19.41, 11.8, -0.9, 0.0, 0.0, -6999.0, 2021-01-02 20:00:00, -6999.0
None, None, None, 31.2, 11.64, 0.085, -6999.0, -1.2, None, None, 0.0, None, None, 126.0, None, 126.2, None, -0.803, None, -0.8, None, None, 23.38, 11.6, -0.8, 0.0, 2.0, -6999.0, 2021-01-02 21:00:00, -6999.0
None, None, None, 29.2, 13.02, 357.4, -6999.0, -1.2, None, None, 357.0, None, None, 122.0, None, 121.6, None, -0.906, None, -0.7, None, None, 19.96, 13.0, -0.9, 0.0, -5.0, -6999.0, 2021-01-02 22:00:00, -6999.0
None, None, None, 35.5, 13.28, 5.699, -6999.0, -1.2, None, None, 6.0, None, None, 120.0, None, 120.3, None, -0.925, None, -0.7, None, None, 21.97, 13.3, -0.9, 0.0, -1.0, -6999.0, 2021-01-02 23:00:00, -6999.0
None, None, None, 35.1, 15.82, 9.56, -6999.0, -1.2, None, None, 10.0, None, None, 128.0, None, 128.1, None, -0.935, None, -0.7, None, None, 24.03, 15.8, -0.9, 0.0, 8.0, -6999.0, 2021-01-03 00:00:00, -6999.0
None, None, None, 35.6, 18.3, 26.04, -6999.0, -1.2, None, None, 26.0, None, None, 130.0, None, 129.7, None, -0.972, None, -0.7, None, None, 20.53, 18.3, -1.0, 0.0, 2.0, -6999.0, 2021-01-03 01:00:00, -6999.0
None, None, None, 35.3, 19.81, 37.87, -6999.0, -1.2, None, None, 38.0, None, None, 132.0, None, 132.1, None, -1.151, None, -0.7, None, None, 17.09, 19.8, -1.2, 0.0, 2.0, -6999.0, 2021-01-03 02:00:00, -6999.0
None, None, None, 31.6, 18.58, 55.29, -6999.0, -1.5, None, None, 55.0, None, None, 132.0, None, 131.5, None, -1.302, None, -0.7, None, None, 16.35, 18.6, -1.3, 0.0, -1.0, -6999.0, 2021-01-03 03:00:00, -6999.0
None, None, None, 41.9, 19.72, 48.75, -6999.0, -1.5, None, None, 49.0, None, None, 136.0, None, 136.3, None, -1.369, None, -0.7, None, None, 18.2, 19.7, -1.4, 0.0, 5.0, -6999.0, 2021-01-03 04:00:00, -6999.0
None, None, None, 39.0, 18.96, 53.88, -6999.0, -1.5, None, None, 54.0, None, None, 137.0, None, 136.9, None, -1.482, None, -0.7, None, None, 16.72, 19.0, -1.5, 0.0, 1.0, -6999.0, 2021-01-03 05:00:00, -6999.0
None, None, None, 41.2, 20.91, 46.57, -6999.0, -1.5, None, None, 47.0, None, None, 143.0, None, 142.6, None, -1.445, None, -0.7, None, None, 15.37, 20.9, -1.4, 0.0, 6.0, -6999.0, 2021-01-03 06:00:00, -6999.0
None, None, None, 35.8, 18.79, 49.74, -6999.0, -1.6, None, None, 50.0, None, None, 144.0, None, 144.2, None, -1.53, None, -1.4, None, None, 16.22, 18.8, -1.5, 0.0, 2.0, -6999.0, 2021-01-03 07:00:00, -6999.0
None, None, None, 37.4, 21.5, 35.23, -6999.0, -1.6, None, None, 35.0, None, None, 148.0, None, 148.4, None, -1.567, None, -1.4, None, None, 15.94, 21.5, -1.6, 0.0, 4.0, -6999.0, 2021-01-03 08:00:00, -6999.0
None, None, None, 34.1, 17.89, 48.12, -6999.0, -1.6, None, None, 48.0, None, None, 149.0, None, 149.3, None, -1.539, None, -1.4, None, None, 16.99, 17.9, -1.5, 0.0, 1.0, -6999.0, 2021-01-03 09:00:00, -6999.0
None, None, None, 31.4, 18.09, 46.83, -6999.0, -1.6, None, None, 47.0, None, None, 151.0, None, 151.0, None, -1.482, None, -1.4, None, None, 15.87, 18.1, -1.5, 0.0, 2.0, -6999.0, 2021-01-03 10:00:00, -6999.0
None, None, None, 39.0, 21.41, 54.8, -6999.0, -1.6, None, None, 55.0, None, None, 154.0, None, 154.4, None, -1.35, None, -1.3, None, None, 12.84, 21.4, -1.4, 0.0, 3.0, -6999.0, 2021-01-03 11:00:00, -6999.0
None, None, None, 35.6, 20.87, 65.66, -6999.0, -1.6, None, None, 66.0, None, None, 153.0, None, 152.9, None, -1.255, None, -1.3, None, None, 13.52, 20.9, -1.3, 0.0, -2.0, -6999.0, 2021-01-03 12:00:00, -6999.0
None, None, None, 34.8, 18.35, 75.4, -6999.0, -1.6, None, None, 75.0, None, None, 156.0, None, 156.3, None, -1.161, None, -1.1, None, None, 18.8, 18.4, -1.2, 0.0, 3.0, -6999.0, 2021-01-03 13:00:00, -6999.0
None, None, None, 66.8, 16.27, 92.4, -6999.0, -1.6, None, None, 92.0, None, None, 156.0, None, 155.9, None, -1.34, None, -1.1, None, None, 22.98, 16.3, -1.3, 0.0, 0.0, -6999.0, 2021-01-03 14:00:00, -6999.0
None, None, None, 253.5, 25.33, 108.0, -6999.0, -1.6, None, None, 108.0, None, None, 153.0, None, 152.7, None, -1.388, None, -1.1, None, None, 23.67, 25.3, -1.4, 0.0, -3.0, -6999.0, 2021-01-03 15:00:00, -6999.0
None, None, None, 29.9, 12.98, 106.6, -6999.0, -1.6, None, None, 107.0, None, None, 156.0, None, 156.3, None, -1.463, None, -1.1, None, None, 22.59, 13.0, -1.5, 0.0, 4.0, -6999.0, 2021-01-03 16:00:00, -6999.0
None, None, None, 23.5, 10.43, 96.1, -6999.0, -2.1, None, None, 96.0, None, None, 156.0, None, 155.6, None, -2.106, None, -1.1, None, None, 19.62, 10.4, -2.1, 0.0, -1.0, -6999.0, 2021-01-03 17:00:00, -6999.0
None, None, None, 16.7, 9.52, 96.3, -6999.0, -2.8, None, None, 96.0, None, None, 155.0, None, 155.3, None, -2.835, None, -1.1, None, None, 17.2, 9.5, -2.8, 0.0, 0.0, -6999.0, 2021-01-03 18:00:00, -6999.0
None, None, None, 15.2, 6.983, 39.57, -6999.0, -3.5, None, None, 40.0, None, None, 155.0, None, 155.2, None, -3.48, None, -2.8, None, None, 34.96, 7.0, -3.5, 0.0, 0.0, -6999.0, 2021-01-03 19:00:00, -6999.0
None, None, None, 13.0, 5.626, 19.44, -6999.0, -3.8, None, None, 19.0, None, None, 154.0, None, 154.2, None, -3.765, None, -2.8, None, None, 25.78, 5.6, -3.8, 0.0, -1.0, -6999.0, 2021-01-03 20:00:00, -6999.0
None, None, None, 18.7, 7.86, 299.3, -6999.0, -3.8, None, None, 299.0, None, None, 154.0, None, 153.8, None, -3.546, None, -2.8, None, None, 28.98, 7.9, -3.5, 0.0, 0.0, -6999.0, 2021-01-03 21:00:00, -6999.0
None, None, None, 24.8, 13.16, 323.3, -6999.0, -3.8, None, None, 323.0, None, None, 154.0, None, 153.7, None, -3.413, None, -2.8, None, None, 12.02, 13.2, -3.4, 0.0, 0.0, -6999.0, 2021-01-03 22:00:00, -6999.0
None, None, None, 34.0, 11.48, 329.4, -6999.0, -3.8, None, None, 329.0, None, None, 154.0, None, 153.7, None, -3.556, None, -2.8, None, None, 20.47, 11.5, -3.6, 0.0, 0.0, -6999.0, 2021-01-03 23:00:00, -6999.0
None, None, None, 39.7, 20.19, 316.1, -6999.0, -3.8, None, None, 316.0, None, None, 151.0, None, 151.4, None, -3.299, None, -2.8, None, None, 18.69, 20.2, -3.3, 0.0, -2.0, -6999.0, 2021-01-04 00:00:00, -6999.0
None, None, None, 34.4, 14.17, 298.4, -6999.0, -3.8, None, None, 298.0, None, None, 149.0, None, 149.4, None, -3.072, None, -2.8, None, None, 27.75, 14.2, -3.1, 0.0, -2.0, -6999.0, 2021-01-04 01:00:00, -6999.0
None, None, None, 36.2, 13.6, 302.0, -6999.0, -3.8, None, None, 302.0, None, None, 149.0, None, 149.2, None, -3.1, None, -2.8, None, None, 28.88, 13.6, -3.1, 0.0, 0.0, -6999.0, 2021-01-04 02:00:00, -6999.0
None, None, None, 52.6, 12.55, 305.4, -6999.0, -3.8, None, None, 305.0, None, None, 146.0, None, 146.3, None, -2.834, None, -2.8, None, None, 40.12, 12.6, -2.8, 0.0, -3.0, -6999.0, 2021-01-04 03:00:00, -6999.0
None, None, None, 49.7, 24.94, 308.2, -6999.0, -3.8, None, None, 308.0, None, None, 140.0, None, 140.2, None, -2.967, None, -2.7, None, None, 18.28, 24.9, -3.0, 0.0, -6.0, -6999.0, 2021-01-04 04:00:00, -6999.0
None, None, None, 52.8, 21.28, 309.4, -6999.0, -3.8, None, None, 309.0, None, None, 136.0, None, 135.5, None, -2.91, None, -2.5, None, None, 25.53, 21.3, -2.9, 0.0, -5.0, -6999.0, 2021-01-04 05:00:00, -6999.0
None, None, None, 74.0, 26.06, 320.1, -6999.0, -3.8, None, None, 320.0, None, None, 133.0, None, 133.1, None, -2.616, None, -2.3, None, None, 23.16, 26.1, -2.6, 0.0, -2.0, -6999.0, 2021-01-04 06:00:00, -6999.0
None, None, None, 55.0, 20.79, 320.0, -6999.0, -2.7, None, None, 320.0, None, None, 131.0, None, 130.9, None, -2.333, None, -2.1, None, None, 32.11, 20.8, -2.3, 0.0, -2.0, -6999.0, 2021-01-04 07:00:00, -6999.0
None, None, None, 49.0, 11.72, 336.9, -6999.0, -2.7, None, None, 337.0, None, None, 129.0, None, 128.9, None, -2.219, None, -2.0, None, None, 37.75, 11.7, -2.2, 0.0, -2.0, -6999.0, 2021-01-04 08:00:00, -6999.0
None, None, None, 40.0, 12.13, 352.2, -6999.0, -3.1, None, None, 352.0, None, None, 129.0, None, 129.0, None, -3.073, None, -2.0, None, None, 30.95, 12.1, -3.1, 0.0, 0.0, -6999.0, 2021-01-04 09:00:00, -6999.0
None, None, None, 28.8, 4.496, 325.7, -6999.0, -3.1, None, None, 326.0, None, None, 129.0, None, 129.4, None, -1.907, None, -1.9, None, None, 53.47, 4.5, -1.9, 0.0, 0.0, -6999.0, 2021-01-04 10:00:00, -6999.0
None, None, None, 30.1, 8.02, 346.0, -6999.0, -3.1, None, None, 346.0, None, None, 129.0, None, 129.1, None, -0.115, None, -0.1, None, None, 29.3, 8.0, -0.1, 0.0, 0.0, -6999.0, 2021-01-04 11:00:00, -6999.0
None, None, None, 33.9, 13.77, 351.9, -6999.0, -3.1, None, None, 352.0, None, None, 129.0, None, 129.0, None, -1.227, None, 0.3, None, None, 20.86, 13.8, -1.2, 0.0, 0.0, -6999.0, 2021-01-04 12:00:00, -6999.0
None, None, None, 34.3, 16.53, 350.7, -6999.0, -3.1, None, None, 351.0, None, None, 129.0, None, 129.2, None, -1.746, None, 0.3, None, None, 16.9, 16.5, -1.7, 0.0, 0.0, -6999.0, 2021-01-04 13:00:00, -6999.0
None, None, None, 35.6, 17.5, 349.3, -6999.0, -3.1, None, None, 349.0, None, None, 129.0, None, 129.1, None, -2.211, None, 0.3, None, None, 17.09, 17.5, -2.2, 0.0, 0.0, -6999.0, 2021-01-04 14:00:00, -6999.0
None, None, None, 33.9, 16.83, 340.3, -6999.0, -3.1, None, None, 340.0, None, None, 130.0, None, 130.0, None, -2.682, None, 0.3, None, None, 19.32, 16.8, -2.7, 0.0, 1.0, -6999.0, 2021-01-04 15:00:00, -6999.0
None, None, None, 35.4, 15.75, 344.0, -6999.0, -3.1, None, None, 344.0, None, None, 129.0, None, 128.9, None, -2.439, None, 0.3, None, None, 19.45, 15.8, -2.4, 0.0, -1.0, -6999.0, 2021-01-04 16:00:00, -6999.0
None, None, None, 33.8, 13.62, 342.1, -6999.0, -3.1, None, None, 342.0, None, None, 131.0, None, 131.3, None, -2.401, None, 0.3, None, None, 27.17, 13.6, -2.4, 0.0, 2.0, -6999.0, 2021-01-04 17:00:00, -6999.0
None, None, None, 28.1, 14.72, 353.9, -6999.0, -3.1, None, None, 354.0, None, None, 136.0, None, 135.6, None, -2.474, None, 0.3, None, None, 18.04, 14.7, -2.5, 0.0, 4.0, -6999.0, 2021-01-04 18:00:00, -6999.0
None, None, None, 34.2, 14.21, 27.07, -6999.0, -2.5, None, None, 27.0, None, None, 137.0, None, 136.7, None, -2.332, None, -2.2, None, None, 24.21, 14.2, -2.3, 0.0, 1.0, -6999.0, 2021-01-04 19:00:00, -6999.0
None, None, None, 30.8, 14.68, 33.42, -6999.0, -2.7, None, None, 33.0, None, None, 134.0, None, 134.4, None, -2.493, None, -2.2, None, None, 26.78, 14.7, -2.5, 0.0, -2.0, -6999.0, 2021-01-04 20:00:00, -6999.0
None, None, None, 32.0, 16.81, 27.61, -6999.0, -2.7, None, None, 28.0, None, None, 141.0, None, 140.8, None, -2.408, None, -2.2, None, None, 19.15, 16.8, -2.4, 0.0, 7.0, -6999.0, 2021-01-04 21:00:00, -6999.0
None, None, None, 32.5, 18.42, 359.8, -6999.0, -2.7, None, None, 360.0, None, None, 141.0, None, 140.6, None, -2.484, None, -2.2, None, None, 15.83, 18.4, -2.5, 0.0, 0.0, -6999.0, 2021-01-04 22:00:00, -6999.0
None, None, None, 24.6, 14.97, 32.93, -6999.0, -2.7, None, None, 33.0, None, None, 141.0, None, 141.0, None, -2.522, None, -2.2, None, None, 11.51, 15.0, -2.5, 0.0, 0.0, -6999.0, 2021-01-04 23:00:00, -6999.0
None, None, None, 42.6, 21.86, 24.69, -6999.0, -2.7, None, None, 25.0, None, None, 140.0, None, 140.1, None, -2.39, None, -2.2, None, None, 18.11, 21.9, -2.4, 0.0, -1.0, -6999.0, 2021-01-05 00:00:00, -6999.0
None, None, None, 37.2, 15.65, 15.52, -6999.0, -2.7, None, None, 16.0, None, None, 139.0, None, 138.7, None, -2.257, None, -2.2, None, None, 22.9, 15.7, -2.3, 0.0, -1.0, -6999.0, 2021-01-05 01:00:00, -6999.0
None, None, None, 25.3, 7.09, 9.69, -6999.0, -2.7, None, None, 10.0, None, None, 139.0, None, 138.7, None, -1.926, None, -1.8, None, None, 37.38, 7.1, -1.9, 0.0, 0.0, -6999.0, 2021-01-05 02:00:00, -6999.0
None, None, None, 33.9, 13.02, 344.3, -6999.0, -2.7, None, None, 344.0, None, None, 138.0, None, 138.3, None, -1.906, None, -1.8, None, None, 19.68, 13.0, -1.9, 0.0, 0.0, -6999.0, 2021-01-05 03:00:00, -6999.0
None, None, None, 31.6, 17.29, 344.3, -6999.0, -2.7, None, None, 344.0, None, None, 140.0, None, 140.0, None, -1.863, None, -1.8, None, None, 16.79, 17.3, -1.9, 0.0, 2.0, -6999.0, 2021-01-05 04:00:00, -6999.0
None, None, None, 36.0, 15.56, 337.8, -6999.0, -2.7, None, None, 338.0, None, None, 141.0, None, 140.5, None, -1.389, None, -1.4, None, None, 22.64, 15.6, -1.4, 0.0, 0.0, -6999.0, 2021-01-05 05:00:00, -6999.0
None, None, None, 44.9, 9.5, 324.4, -6999.0, -2.7, None, None, 324.0, None, None, 140.0, None, 139.8, None, -1.389, None, -1.3, None, None, 36.14, 9.5, -1.4, 0.0, -1.0, -6999.0, 2021-01-05 06:00:00, -6999.0
None, None, None, 44.8, 21.2, 328.6, -6999.0, -1.4, None, None, 329.0, None, None, 136.0, None, 135.6, None, -0.918, None, -0.9, None, None, 20.26, 21.2, -0.9, 0.0, -4.0, -6999.0, 2021-01-05 07:00:00, -6999.0
