station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, PRECIP_DETECTOR_RATIO, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, -5.838, 100.6, None, None, 81.7, 19.76, 38.53, None, 215.0, -6.0, 38.5, -5.8, -5.8, 0.0, -6.0, None, 215.0, -4.0, None, None, 101.0, None, 2021-01-01 22:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.742, 101.1, None, None, 79.0, 15.66, 46.43, None, 214.2, -6.0, 46.4, -5.7, -5.8, 0.0, -6.0, None, 214.0, -4.0, None, None, 101.0, None, 2021-01-01 23:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.79, 100.7, None, None, 89.5, 15.88, 53.02, None, 215.4, -6.0, 53.0, -5.8, -5.8, 0.0, -6.0, None, 215.0, -4.0, None, None, 101.0, None, 2021-01-02 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.838, 100.7, None, None, 85.6, 15.73, 53.26, None, 230.1, -6.0, 53.3, -5.8, -5.8, 0.0, -6.0, None, 230.0, -4.0, None, None, 101.0, None, 2021-01-02 01:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.886, 99.6, None, None, 93.0, 18.21, 50.21, None, 230.0, -6.0, 50.2, -5.9, -5.9, 0.0, -6.0, None, 230.0, -4.0, None, None, 100.0, None, 2021-01-02 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.79, 100.4, None, None, 102.2, 13.42, 63.96, None, 219.9, -6.0, 64.0, -5.8, -6.0, 0.0, -6.0, None, 220.0, -4.0, None, None, 100.0, None, 2021-01-02 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.646, 100.6, None, None, 85.9, 15.79, 51.97, None, 224.8, -6.0, 52.0, -5.6, -6.0, 0.0, -6.0, None, 225.0, -4.0, None, None, 101.0, None, 2021-01-02 04:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.646, 101.8, None, None, 86.3, 19.38, 41.8, None, 219.7, -6.0, 41.8, -5.6, -6.0, 0.0, -6.0, None, 220.0, -4.0, None, None, 102.0, None, 2021-01-02 05:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.838, 101.3, None, None, 82.3, 17.39, 42.73, None, 209.6, -6.0, 42.7, -5.8, -6.0, 0.0, -6.0, None, 210.0, -4.0, None, None, 101.0, None, 2021-01-02 06:00:00, -6999.0, None, -6999.0, -6999.0
None, -6.077, 101.4, None, None, 84.2, 13.72, 46.49, None, 189.7, -6.0, 46.5, -6.1, -6.1, 0.0, -6.0, None, 190.0, -5.8, None, None, 101.0, None, 2021-01-02 07:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.934, 101.6, None, None, 82.3, 16.46, 37.88, None, 184.7, -6.0, 37.9, -5.9, -6.1, 0.0, -6.0, None, 185.0, -5.8, None, None, 102.0, None, 2021-01-02 08:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.886, 101.8, None, None, 75.4, 13.85, 36.15, None, 182.4, -6.0, 36.2, -5.9, -6.1, 0.0, -6.0, None, 182.0, -5.8, None, None, 102.0, None, 2021-01-02 09:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.838, 101.7, None, None, 69.6, 15.56, 35.73, None, 179.5, -6.0, 35.7, -5.8, -6.1, 0.0, -6.0, None, 180.0, -5.7, None, None, 102.0, None, 2021-01-02 10:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.79, 101.4, None, None, 91.8, 13.5, 43.65, None, 175.3, -6.0, 43.7, -5.8, -6.1, 0.0, -6.0, None, 175.0, -5.7, None, None, 101.0, None, 2021-01-02 11:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.79, 101.6, None, None, 89.5, 13.26, 45.35, None, 176.7, -6.0, 45.4, -5.8, -6.1, 0.0, -6.0, None, 177.0, -5.7, None, None, 102.0, None, 2021-01-02 12:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.982, 101.1, None, None, 91.4, 12.29, 48.97, None, 173.5, -6.0, 49.0, -6.0, -6.1, 0.0, -6.0, None, 174.0, -5.7, None, None, 101.0, None, 2021-01-02 13:00:00, -6999.0, None, -6999.0, -6999.0
None, -6.077, 101.5, None, None, 80.2, 13.17, 43.43, None, 174.1, -6.0, 43.4, -6.1, -6.1, 0.0, -6.0, None, 174.0, -5.7, None, None, 102.0, None, 2021-01-02 14:00:00, -6999.0, None, -6999.0, -6999.0
None, -6.03, 101.6, None, None, 70.3, 13.48, 39.12, None, 180.9, -6.0, 39.1, -6.0, -6.1, 0.0, -6.0, None, 181.0, -5.7, None, None, 102.0, None, 2021-01-02 15:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.79, 101.9, None, None, 85.8, 14.64, 45.95, None, 185.8, -6.0, 46.0, -5.8, -6.1, 0.0, -6.0, None, 186.0, -5.7, None, None, 102.0, None, 2021-01-02 16:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.694, 102.0, None, None, 78.8, 12.89, 42.9, None, 195.6, -6.0, 42.9, -5.7, -6.1, 0.0, -6.0, None, 196.0, -5.6, None, None, 102.0, None, 2021-01-02 17:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.838, 101.9, None, None, 66.0, 17.09, 34.16, None, 212.8, -6.0, 34.2, -5.8, -6.1, 0.0, -6.0, None, 213.0, -5.6, None, None, 102.0, None, 2021-01-02 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -7.8, 99.5, None, None, 83.0, 18.18, 38.63, None, 234.8, -8.0, 38.6, -7.8, -7.8, 0.0, -8.0, None, 235.0, -5.8, None, None, 100.0, None, 2021-01-02 19:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.04, 99.1, None, None, 88.0, 13.08, 43.52, None, 229.3, -8.0, 43.5, -8.0, -8.0, 0.0, -8.0, None, 229.0, -5.8, None, None, 99.0, None, 2021-01-02 20:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.38, 99.4, None, None, 52.8, 15.69, 28.52, None, 237.5, -8.0, 28.5, -8.4, -8.4, 0.0, -8.0, None, 238.0, -5.8, None, None, 99.0, None, 2021-01-02 21:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.71, 97.8, None, None, 66.2, 18.26, 34.63, None, 240.9, -9.0, 34.6, -8.7, -8.8, 0.0, -9.0, None, 241.0, -5.8, None, None, 98.0, None, 2021-01-02 22:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.08, 97.4, None, None, 68.2, 13.66, 30.91, None, 247.6, -9.0, 30.9, -9.1, -9.1, 0.0, -9.0, None, 248.0, -5.8, None, None, 97.0, None, 2021-01-02 23:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.56, 96.8, None, None, 54.2, 13.14, 24.11, None, 256.8, -10.0, 24.1, -9.6, -9.6, 0.0, -10.0, None, 257.0, -5.8, None, None, 97.0, None, 2021-01-03 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.65, 97.8, None, None, 39.0, 14.57, 22.52, None, 236.8, -10.0, 22.5, -9.7, -9.7, 0.0, -10.0, None, 237.0, -5.8, None, None, 98.0, None, 2021-01-03 01:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.75, 96.8, None, None, 38.5, 15.33, 24.12, None, 221.0, -10.0, 24.1, -9.8, -9.8, 0.0, -10.0, None, 221.0, -5.8, None, None, 97.0, None, 2021-01-03 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.79, 96.6, None, None, 49.3, 14.26, 28.82, None, 212.2, -10.0, 28.8, -9.8, -9.8, 0.0, -10.0, None, 212.0, -5.8, None, None, 97.0, None, 2021-01-03 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.75, 96.3, None, None, 51.5, 11.36, 32.07, None, 228.7, -10.0, 32.1, -9.8, -9.9, 0.0, -10.0, None, 229.0, -5.8, None, None, 96.0, None, 2021-01-03 04:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.75, 94.8, None, None, 54.8, 11.55, 34.12, None, 227.7, -10.0, 34.1, -9.8, -9.9, 0.0, -10.0, None, 228.0, -5.8, None, None, 95.0, None, 2021-01-03 05:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.08, 94.3, None, None, 54.8, 10.04, 35.07, None, 233.1, -11.0, 35.1, -10.1, -10.1, 0.0, -11.0, None, 233.0, -5.8, None, None, 94.0, None, 2021-01-03 06:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.08, 95.0, None, None, 46.9, 11.28, 28.12, None, 228.2, -11.0, 28.1, -10.1, -10.1, 0.0, -11.0, None, 228.0, -10.0, None, None, 95.0, None, 2021-01-03 07:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.94, 96.7, None, None, 54.8, 14.68, 31.95, None, 203.6, -10.0, 32.0, -9.9, -10.2, 0.0, -10.0, None, 204.0, -9.8, None, None, 97.0, None, 2021-01-03 08:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.84, 97.1, None, None, 51.2, 9.59, 33.2, None, 195.0, -10.0, 33.2, -9.8, -10.2, 0.0, -10.0, None, 195.0, -9.8, None, None, 97.0, None, 2021-01-03 09:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.32, 97.8, None, None, 45.4, 10.96, 28.93, None, 183.9, -10.0, 28.9, -9.3, -10.2, 0.0, -10.0, None, 184.0, -9.3, None, None, 98.0, None, 2021-01-03 10:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.03, 97.7, None, None, 54.5, 14.97, 29.15, None, 173.1, -9.0, 29.2, -9.0, -10.2, 0.0, -9.0, None, 173.0, -9.0, None, None, 98.0, None, 2021-01-03 11:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.88, 98.2, None, None, 56.8, 11.05, 35.14, None, 187.0, -9.0, 35.1, -8.9, -10.2, 0.0, -9.0, None, 187.0, -8.7, None, None, 98.0, None, 2021-01-03 12:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.64, 98.0, None, None, 59.6, 15.24, 32.82, None, 196.2, -9.0, 32.8, -8.6, -10.2, 0.0, -9.0, None, 196.0, -8.6, None, None, 98.0, None, 2021-01-03 13:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.5, 98.8, None, None, 61.4, 12.11, 35.63, None, 217.7, -9.0, 35.6, -8.5, -10.2, 0.0, -9.0, None, 218.0, -8.4, None, None, 99.0, None, 2021-01-03 14:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.66, 99.0, None, None, 43.8, 13.76, 23.15, None, 233.8, -9.0, 23.2, -8.7, -10.2, 0.0, -9.0, None, 234.0, -8.4, None, None, 99.0, None, 2021-01-03 15:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.67, 99.3, None, None, 39.3, 19.28, 18.48, None, 237.1, -9.0, 18.5, -8.7, -10.2, 0.0, -9.0, None, 237.0, -8.4, None, None, 99.0, None, 2021-01-03 16:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.86, 98.9, None, None, 40.9, 22.32, 15.75, None, 240.3, -9.0, 15.8, -8.9, -10.2, 0.0, -9.0, None, 240.0, -8.4, None, None, 99.0, None, 2021-01-03 17:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.13, 98.9, None, None, 34.6, 10.36, 22.79, None, 248.3, -9.0, 22.8, -9.1, -10.2, 0.0, -9.0, None, 248.0, -8.4, None, None, 99.0, None, 2021-01-03 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.51, 98.1, None, None, 33.9, 11.83, 21.44, None, 240.0, -10.0, 21.4, -9.5, -9.5, 0.0, -10.0, None, 240.0, -9.1, None, None, 98.0, None, 2021-01-03 19:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.79, 97.3, None, None, 33.7, 12.68, 21.55, None, 227.4, -10.0, 21.6, -9.8, -9.9, 0.0, -10.0, None, 227.0, -9.1, None, None, 97.0, None, 2021-01-03 20:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.03, 96.9, None, None, 38.0, 13.09, 23.6, None, 226.3, -10.0, 23.6, -10.0, -10.0, 0.0, -10.0, None, 226.0, -9.1, None, None, 97.0, None, 2021-01-03 21:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.6, 97.5, None, None, 35.7, 15.47, 22.4, None, 198.7, -10.0, 22.4, -9.6, -10.0, 0.0, -10.0, None, 199.0, -9.1, None, None, 98.0, None, 2021-01-03 22:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.32, 97.7, None, None, 38.0, 16.17, 25.48, None, 198.1, -10.0, 25.5, -9.3, -10.0, 0.0, -10.0, None, 198.0, -9.1, None, None, 98.0, None, 2021-01-03 23:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.17, 93.5, None, None, 43.5, 16.42, 19.16, None, 153.4, -10.0, 19.2, -9.2, -10.0, 0.0, -10.0, None, 153.0, -9.1, None, None, 94.0, None, 2021-01-04 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -7.83, 87.4, None, None, 42.2, 15.2, 26.96, None, 158.9, -9.0, 27.0, -7.8, -10.0, 0.0, -9.0, None, 159.0, -7.8, None, None, 87.0, None, 2021-01-04 01:00:00, -6999.0, None, -6999.0, -6999.0
None, -7.35, 88.1, None, None, 58.3, 13.09, 29.55, None, 154.0, -9.0, 29.6, -7.4, -10.0, 0.0, -9.0, None, 154.0, -7.2, None, None, 88.0, None, 2021-01-04 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -7.73, 95.8, None, None, 54.4, 14.95, 28.85, None, 142.5, -8.0, 28.9, -7.7, -10.0, 0.0, -8.0, None, 143.0, -7.2, None, None, 96.0, None, 2021-01-04 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -7.83, 99.2, None, None, 67.7, 10.64, 46.43, None, 145.4, -8.0, 46.4, -7.8, -10.0, 0.0, -8.0, None, 145.0, -7.2, None, None, 99.0, None, 2021-01-04 04:00:00, -6999.0, None, -6999.0, -6999.0
None, -7.21, 100.2, None, None, 59.8, 10.97, 40.72, None, 144.5, -7.0, 40.7, -7.2, -10.0, 0.0, -7.0, None, 145.0, -7.2, None, None, 100.0, None, 2021-01-04 05:00:00, -6999.0, None, -6999.0, -6999.0
None, -6.295, 100.7, None, None, 61.7, 11.44, 39.71, None, 151.9, -6.0, 39.7, -6.3, -10.0, 0.0, -6.0, None, 152.0, -6.2, None, None, 101.0, None, 2021-01-04 06:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.815, 101.4, None, None, 55.4, 14.77, 31.2, None, 156.9, -6.0, 31.2, -5.8, -6.3, 0.0, -6.0, None, 157.0, -5.7, None, None, 101.0, None, 2021-01-04 07:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.34, 102.2, None, None, 72.6, 18.26, 26.18, None, 161.0, -5.0, 26.2, -5.3, -6.3, 0.0, -5.0, None, 161.0, -5.3, None, None, 102.0, None, 2021-01-04 08:00:00, -6999.0, None, -6999.0, -6999.0
None, -4.975, 102.2, None, None, 45.0, 13.69, 25.91, None, 166.7, -5.0, 25.9, -5.0, -6.3, 0.0, -5.0, None, 167.0, -4.9, None, None, 102.0, None, 2021-01-04 09:00:00, -6999.0, None, -6999.0, -6999.0
None, -4.927, 102.2, None, None, 49.3, 15.07, 24.15, None, 163.0, -5.0, 24.2, -4.9, -6.3, 0.0, -5.0, None, 163.0, -4.8, None, None, 102.0, None, 2021-01-04 10:00:00, -6999.0, None, -6999.0, -6999.0
None, -4.831, 102.2, None, None, 38.4, 13.28, 21.17, None, 157.8, -5.0, 21.2, -4.8, -6.3, 0.0, -5.0, None, 158.0, -4.7, None, None, 102.0, None, 2021-01-04 11:00:00, -6999.0, None, -6999.0, -6999.0
None, -4.64, 101.9, None, None, 36.3, 14.84, 19.82, None, 170.5, -5.0, 19.8, -4.6, -6.3, 0.0, -5.0, None, 171.0, -4.6, None, None, 102.0, None, 2021-01-04 12:00:00, -6999.0, None, -6999.0, -6999.0
None, -5.023, 101.7, None, None, 29.7, 10.88, 20.14, None, 194.2, -5.0, 20.1, -5.0, -6.3, 0.0, -5.0, None, 194.0, -4.6, None, None, 102.0, None, 2021-01-04 13:00:00, -6999.0, None, -6999.0, -6999.0
None, -6.317, 101.6, None, None, 40.4, 25.81, 21.95, None, 245.6, -6.0, 22.0, -6.3, -6.3, 0.0, -6.0, None, 246.0, -4.6, None, None, 102.0, None, 2021-01-04 14:00:00, -6999.0, None, -6999.0, -6999.0
None, -6.605, 101.2, None, None, 37.8, 10.88, 23.44, None, 263.9, -7.0, 23.4, -6.6, -6.6, 0.0, -7.0, None, 264.0, -4.6, None, None, 101.0, None, 2021-01-04 15:00:00, -6999.0, None, -6999.0, -6999.0
None, -7.71, 100.0, None, None, 36.3, 13.52, 22.88, None, 260.7, -8.0, 22.9, -7.7, -7.7, 0.0, -8.0, None, 261.0, -4.6, None, None, 100.0, None, 2021-01-04 16:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.09, 99.9, None, None, 30.4, 11.93, 19.78, None, 259.9, -8.0, 19.8, -8.1, -8.1, 0.0, -8.0, None, 260.0, -4.6, None, None, 100.0, None, 2021-01-04 17:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.38, 99.5, None, None, 26.4, 10.55, 15.85, None, 265.7, -8.0, 15.9, -8.4, -8.4, 0.0, -8.0, None, 266.0, -4.6, None, None, 100.0, None, 2021-01-04 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.47, 99.4, None, None, 20.3, 10.15, 13.22, None, 260.7, -9.0, 13.2, -8.5, -8.5, 0.0, -9.0, None, 261.0, -8.4, None, None, 99.0, None, 2021-01-04 19:00:00, -6999.0, None, -6999.0, -6999.0
None, -8.65, 99.2, None, None, 23.3, 15.07, 12.22, None, 252.4, -9.0, 12.2, -8.7, -8.7, 0.0, -9.0, None, 252.0, -8.4, None, None, 99.0, None, 2021-01-04 20:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.03, 98.7, None, None, 24.1, 12.46, 14.63, None, 258.8, -9.0, 14.6, -9.0, -9.1, 0.0, -9.0, None, 259.0, -8.4, None, None, 99.0, None, 2021-01-04 21:00:00, -6999.0, None, -6999.0, -6999.0
None, -9.65, 97.8, None, None, 22.7, 10.42, 14.03, None, 265.7, -10.0, 14.0, -9.7, -9.7, 0.0, -10.0, None, 266.0, -8.4, None, None, 98.0, None, 2021-01-04 22:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.13, 96.9, None, None, 17.2, 6.204, 12.9, None, 259.0, -10.0, 12.9, -10.1, -10.2, 0.0, -10.0, None, 259.0, -8.4, None, None, 97.0, None, 2021-01-04 23:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.13, 97.3, None, None, 15.4, 10.41, 9.36, None, 254.2, -10.0, 9.4, -10.1, -10.5, 0.0, -10.0, None, 254.0, -8.4, None, None, 97.0, None, 2021-01-05 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.75, 96.1, None, None, 14.1, 15.56, 9.22, None, 219.9, -11.0, 9.2, -10.8, -10.8, 0.0, -11.0, None, 220.0, -8.4, None, None, 96.0, None, 2021-01-05 01:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.85, 96.0, None, None, 16.4, 12.42, 10.86, None, 239.5, -11.0, 10.9, -10.9, -11.0, 0.0, -11.0, None, 240.0, -8.4, None, None, 96.0, None, 2021-01-05 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -11.18, 95.4, None, None, 39.0, 13.98, 15.41, None, 222.6, -12.0, 15.4, -11.2, -11.2, 0.0, -12.0, None, 223.0, -8.4, None, None, 95.0, None, 2021-01-05 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -11.38, 95.3, None, None, 50.2, 14.33, 25.93, None, 223.1, -12.0, 25.9, -11.4, -11.4, 0.0, -12.0, None, 223.0, -8.4, None, None, 95.0, None, 2021-01-05 04:00:00, -6999.0, None, -6999.0, -6999.0
None, -11.47, 95.2, None, None, 47.7, 13.34, 29.61, None, 221.1, -12.0, 29.6, -11.5, -11.5, 0.0, -12.0, None, 221.0, -8.4, None, None, 95.0, None, 2021-01-05 05:00:00, -6999.0, None, -6999.0, -6999.0
None, -11.62, 94.8, None, None, 47.1, 12.99, 29.92, None, 196.5, -12.0, 29.9, -11.6, -11.6, 0.0, -12.0, None, 197.0, -8.4, None, None, 95.0, None, 2021-01-05 06:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.9, 95.6, None, None, 49.8, 18.53, 27.32, None, 204.1, -11.0, 27.3, -10.9, -11.6, 0.0, -11.0, None, 204.0, -10.9, None, None, 96.0, None, 2021-01-05 07:00:00, -6999.0, None, -6999.0, -6999.0
None, -10.42, 96.2, None, None, 55.1, 16.32, 29.55, None, 202.1, -11.0, 29.6, -10.4, -11.6, 0.0, -11.0, None, 202.0, -10.4, None, None, 96.0, None, 2021-01-05 08:00:00, -6999.0, None, -6999.0, -6999.0
