wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
104.0, None, None,0.0, None,4.3, None,-1.3, None, None,95.0,2018-04-02 00:00:00, None,14
89.0, None, None,0.0, None,2.2, None,-1.3, None, None,95.0,2018-04-02 01:00:00, None,14
100.0, None, None,0.0, None,3.6, None,-2.0, None, None,92.0,2018-04-02 03:00:00, None,14
122.0, None, None,0.0, None,3.2, None,-2.2, None, None,91.0,2018-04-02 04:00:00, None,14
107.0, None, None,0.0, None,3.3, None,-2.6, None, None,92.0,2018-04-02 05:00:00, None,14
138.0, None, None,0.0, None,2.3, None,-2.8, None, None,91.0,2018-04-02 06:00:00, None,14
137.0, None, None,0.0, None,5.1, None,-2.5, None, None,88.0,2018-04-02 07:00:00, None,14
113.0, None, None,0.0, None,2.2, None,-2.3, None, None,90.0,2018-04-02 08:00:00, None,14
87.0, None, None,0.0, None,3.3, None,-1.7, None, None,84.0,2018-04-02 09:00:00, None,14
88.0, None, None,0.0, None,4.0, None,4.6, None, None,41.0,2018-04-02 10:00:00, None,14
210.0, None, None,0.0, None,11.4, None,10.8, None, None,39.0,2018-04-02 13:00:00, None,14
183.0, None, None,0.0, None,11.1, None,10.0, None, None,38.0,2018-04-02 14:00:00, None,14
187.0, None, None,0.0, None,8.1, None,9.7, None, None,26.0,2018-04-02 16:00:00, None,14
180.0, None, None,0.0, None,7.8, None,6.8, None, None,39.0,2018-04-02 17:00:00, None,14
113.0, None, None,0.0, None,5.7, None,5.3, None, None,41.0,2018-04-02 18:00:00, None,14
71.0, None, None,0.0, None,4.6, None,2.7, None, None,86.0,2018-04-02 19:00:00, None,14
96.0, None, None,0.0, None,3.4, None,1.7, None, None,94.0,2018-04-02 22:00:00, None,14
130.0, None, None,0.2, None,3.0, None,1.6, None, None,97.0,2018-04-02 23:00:00, None,14
96.0, None, None,0.2, None,3.8, None,1.5, None, None,98.0,2018-04-03 00:00:00, None,14
163.0, None, None,0.0, None,2.5, None,1.4, None, None,97.0,2018-04-03 01:00:00, None,14
91.0, None, None,0.0, None,3.1, None,0.5, None, None,98.0,2018-04-03 03:00:00, None,14
121.0, None, None,0.0, None,2.0, None,0.3, None, None,99.0,2018-04-03 04:00:00, None,14
159.0, None, None,0.2, None,2.0, None,8.0, None, None,96.0,2018-04-05 13:00:00, None,14
299.0, None, None,0.0, None,4.4, None,8.6, None, None,93.0,2018-04-05 14:00:00, None,14
79.0, None, None,0.0, None,2.6, None,9.0, None, None,88.0,2018-04-05 15:00:00, None,14
136.0, None, None,0.2, None,3.5, None,8.7, None, None,92.0,2018-04-05 16:00:00, None,14
47.0, None, None,0.0, None,7.8, None,7.9, None, None,92.0,2018-04-05 17:00:00, None,14
91.0, None, None,0.0, None,4.0, None,7.4, None, None,96.0,2018-04-05 18:00:00, None,14
133.0, None, None,0.0, None,4.8, None,6.5, None, None,97.0,2018-04-05 19:00:00, None,14
93.0, None, None,0.2, None,2.2, None,6.1, None, None,99.0,2018-04-05 20:00:00, None,14
148.0, None, None,0.2, None,3.5, None,5.8, None, None,100.0,2018-04-05 21:00:00, None,14
128.0, None, None,0.0, None,2.6, None,5.8, None, None,100.0,2018-04-05 22:00:00, None,14
55.0, None, None,0.2, None,2.1, None,5.8, None, None,100.0,2018-04-05 23:00:00, None,14
146.0, None, None,0.0, None,4.2, None,5.8, None, None,100.0,2018-04-06 00:00:00, None,14
157.0, None, None,0.2, None,2.4, None,5.7, None, None,100.0,2018-04-06 01:00:00, None,14
168.0, None, None,0.2, None,4.3, None,5.9, None, None,100.0,2018-04-06 02:00:00, None,14
87.0, None, None,0.4, None,2.3, None,5.9, None, None,100.0,2018-04-06 03:00:00, None,14
120.0, None, None,0.2, None,2.6, None,5.8, None, None,100.0,2018-04-06 04:00:00, None,14
53.0, None, None,0.0, None,2.3, None,5.8, None, None,100.0,2018-04-06 05:00:00, None,14
8.0, None, None,0.0, None,3.6, None,5.8, None, None,100.0,2018-04-06 06:00:00, None,14
129.0, None, None,0.0, None,2.8, None,7.3, None, None,100.0,2018-04-06 08:00:00, None,14
269.0, None, None,0.0, None,3.9, None,11.2, None, None,85.0,2018-04-06 11:00:00, None,14
273.0, None, None,0.4, None,3.5, None,12.1, None, None,88.0,2018-04-06 13:00:00, None,14
7.0, None, None,0.6, None,2.2, None,12.0, None, None,86.0,2018-04-06 14:00:00, None,14
182.0, None, None,0.2, None,0.0, None,12.3, None, None,90.0,2018-04-06 15:00:00, None,14
325.0, None, None,0.0, None,2.5, None,12.3, None, None,84.0,2018-04-06 17:00:00, None,14
121.0, None, None,0.0, None,3.3, None,10.0, None, None,93.0,2018-04-06 18:00:00, None,14
122.0, None, None,0.0, None,3.1, None,7.2, None, None,96.0,2018-04-06 19:00:00, None,14
100.0, None, None,0.0, None,2.9, None,6.3, None, None,100.0,2018-04-06 21:00:00, None,14
117.0, None, None,0.0, None,4.7, None,6.3, None, None,100.0,2018-04-06 22:00:00, None,14
95.0, None, None,0.0, None,3.7, None,6.7, None, None,100.0,2018-04-06 23:00:00, None,14
103.0, None, None,0.0, None,3.8, None,6.3, None, None,99.0,2018-04-07 00:00:00, None,14
101.0, None, None,0.0, None,3.6, None,5.9, None, None,98.0,2018-04-07 01:00:00, None,14
82.0, None, None,0.0, None,5.2, None,6.8, None, None,98.0,2018-04-07 02:00:00, None,14
85.0, None, None,0.0, None,4.9, None,7.6, None, None,94.0,2018-04-07 03:00:00, None,14
57.0, None, None,3.6, None,8.1, None,8.2, None, None,96.0,2018-04-07 04:00:00, None,14
81.0, None, None,7.4, None,2.6, None,7.7, None, None,100.0,2018-04-07 05:00:00, None,14
195.0, None, None,5.2, None,4.9, None,7.5, None, None,100.0,2018-04-07 06:00:00, None,14
154.0, None, None,0.6, None,3.1, None,7.3, None, None,100.0,2018-04-07 08:00:00, None,14
183.0, None, None,0.2, None,4.5, None,7.6, None, None,100.0,2018-04-07 09:00:00, None,14
359.0, None, None,2.8, None,5.9, None,7.9, None, None,100.0,2018-04-07 10:00:00, None,14
79.0, None, None,0.2, None,1.7, None,8.9, None, None,97.0,2018-04-07 11:00:00, None,14
289.0, None, None,0.0, None,3.3, None,11.5, None, None,81.0,2018-04-07 12:00:00, None,14
279.0, None, None,0.0, None,3.5, None,11.0, None, None,78.0,2018-04-07 13:00:00, None,14
83.0, None, None,0.8, None,9.2, None,8.9, None, None,86.0,2018-04-07 15:00:00, None,14
114.0, None, None,1.6, None,3.7, None,8.2, None, None,96.0,2018-04-07 16:00:00, None,14
127.0, None, None,1.6, None,3.8, None,7.1, None, None,97.0,2018-04-07 18:00:00, None,14
108.0, None, None,0.6, None,4.9, None,6.4, None, None,99.0,2018-04-07 19:00:00, None,14
108.0, None, None,1.0, None,3.6, None,6.0, None, None,99.0,2018-04-07 20:00:00, None,14
132.0, None, None,0.2, None,3.7, None,5.8, None, None,100.0,2018-04-07 21:00:00, None,14
129.0, None, None,0.2, None,4.0, None,5.7, None, None,100.0,2018-04-07 22:00:00, None,14
73.0, None, None,0.2, None,2.9, None,5.6, None, None,100.0,2018-04-07 23:00:00, None,14
119.0, None, None,0.8, None,3.5, None,5.6, None, None,100.0,2018-04-08 00:00:00, None,14
113.0, None, None,0.0, None,4.4, None,5.5, None, None,100.0,2018-04-08 01:00:00, None,14
80.0, None, None,0.2, None,3.4, None,5.4, None, None,100.0,2018-04-08 02:00:00, None,14
107.0, None, None,0.2, None,3.7, None,5.3, None, None,100.0,2018-04-08 03:00:00, None,14
80.0, None, None,0.2, None,2.3, None,5.1, None, None,100.0,2018-04-08 04:00:00, None,14
110.0, None, None,0.2, None,2.4, None,5.0, None, None,100.0,2018-04-08 05:00:00, None,14
147.0, None, None,0.0, None,2.9, None,5.0, None, None,100.0,2018-04-08 06:00:00, None,14
222.0, None, None,0.0, None,4.5, None,7.2, None, None,100.0,2018-04-08 08:00:00, None,14
29.0, None, None,0.0, None,0.0, None,8.3, None, None,89.0,2018-04-08 09:00:00, None,14
271.0, None, None,0.0, None,2.8, None,9.6, None, None,84.0,2018-04-08 10:00:00, None,14
203.0, None, None,0.0, None,3.7, None,10.7, None, None,85.0,2018-04-08 11:00:00, None,14
201.0, None, None,0.0, None,6.8, None,11.8, None, None,77.0,2018-04-08 12:00:00, None,14
206.0, None, None,0.0, None,6.6, None,11.6, None, None,74.0,2018-04-08 13:00:00, None,14
220.0, None, None,0.0, None,7.5, None,13.2, None, None,69.0,2018-04-08 14:00:00, None,14
222.0, None, None,0.0, None,5.0, None,12.2, None, None,69.0,2018-04-08 15:00:00, None,14
180.0, None, None,0.0, None,5.5, None,11.3, None, None,75.0,2018-04-08 16:00:00, None,14
208.0, None, None,0.0, None,4.9, None,10.4, None, None,83.0,2018-04-08 17:00:00, None,14
310.0, None, None,0.0, None,2.3, None,10.0, None, None,87.0,2018-04-08 18:00:00, None,14
117.0, None, None,0.0, None,0.0, None,8.7, None, None,92.0,2018-04-08 19:00:00, None,14
101.0, None, None,0.0, None,2.4, None,7.3, None, None,97.0,2018-04-08 20:00:00, None,14
100.0, None, None,0.2, None,2.2, None,7.0, None, None,99.0,2018-04-08 21:00:00, None,14
138.0, None, None,0.2, None,2.9, None,6.7, None, None,99.0,2018-04-08 22:00:00, None,14
87.0, None, None,0.0, None,2.5, None,6.6, None, None,99.0,2018-04-08 23:00:00, None,14
