wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
337.5, 18.1, None, -0.14, 9.0, 102.5, 10.6, None, None, 62.0,2016-07-15 00:00:00, None, None,29
None, 20.5, None, -0.05, 0.0, 102.5, 12.5, None, None, 60.0,2016-07-15 01:00:00, None, None,29
0.0, 20.1, None, -0.01, 6.0, 102.5, 12.0, None, None, 60.0,2016-07-15 02:00:00, None, None,29
315.0, 20.3, None, -0.04, 2.0, 102.5, 12.9, None, None, 63.0,2016-07-15 03:00:00, None, None,29
None, 18.4, None, -0.01, 0.0, 102.5, 12.8, None, None, 70.0,2016-07-15 04:00:00, None, None,29
None, 15.9, None, 0.0, 0.0, 102.5, 13.2, None, None, 84.0,2016-07-15 05:00:00, None, None,29
None, 14.3, None, 0.07, 1.0, 102.6, 12.0, None, None, 86.0,2016-07-15 06:00:00, None, None,29
225.0, 12.8, None, 0.07, 3.0, 102.6, 10.9, None, None, 88.0,2016-07-15 07:00:00, None, None,29
45.0, 12.6, None, 0.09, 4.0, 102.6, 10.7, None, None, 88.0,2016-07-15 08:00:00, None, None,29
22.5, 11.9, None, 0.05, 5.0, 102.6, 9.5, None, None, 86.0,2016-07-15 09:00:00, None, None,29
45.0, 10.9, None, 0.07, 4.0, 102.6, 8.7, None, None, 87.0,2016-07-15 10:00:00, None, None,29
22.5, 10.8, None, 0.05, 2.0, 102.6, 8.5, None, None, 86.0,2016-07-15 11:00:00, None, None,29
None, 10.4, None, 0.04, 0.0, 102.7, 8.4, None, None, 87.0,2016-07-15 12:00:00, None, None,29
45.0, 10.7, None, -0.02, 4.0, 102.6, 8.3, None, None, 85.0,2016-07-15 13:00:00, None, None,29
None, 11.9, None, -0.05, 0.0, 102.6, 8.8, None, None, 82.0,2016-07-15 14:00:00, None, None,29
202.5, 12.8, None, -0.02, 6.0, 102.6, 10.8, None, None, 88.0,2016-07-15 15:00:00, None, None,29
202.5, 14.0, None, -0.01, 5.0, 102.6, 11.8, None, None, 87.0,2016-07-15 16:00:00, None, None,29
202.5, 15.4, None, -0.01, 3.0, 102.6, 11.9, None, None, 79.0,2016-07-15 17:00:00, None, None,29
247.5, 16.4, None, -0.1, 4.0, 102.5, 11.7, None, None, 74.0,2016-07-15 18:00:00, None, None,29
180.0, 18.9, None, -0.15, 8.0, 102.4, 11.1, None, None, 60.0,2016-07-15 19:00:00, None, None,29
180.0, 16.9, None, -0.13, 10.0, 102.5, 13.1, None, None, 78.0,2016-07-15 20:00:00, None, None,29
180.0, 18.9, None, -0.12, 8.0, 102.4, 11.2, None, None, 61.0,2016-07-15 21:00:00, None, None,29
22.5, 20.0, None, -0.1, 5.0, 102.3, 15.1, None, None, 74.0,2016-07-15 22:00:00, None, None,29
292.5, 18.3, None, -0.09, 9.0, 102.4, 10.1, None, 22.8, 59.0,2016-07-15 23:00:00, 11.1, 0.0,29
225.0, 17.7, None, -0.07, 12.0, 102.3, 11.6, None, None, 68.0,2016-07-16 00:00:00, None, None,29
225.0, 18.4, None, -0.05, 11.0, 102.3, 10.3, None, None, 59.0,2016-07-16 01:00:00, None, None,29
