ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
3.4,0.0,-3.5,3.4,2020-12-16,8.0,1.5,51
2.6,0.0,-1.0,2.6,2020-12-17,11.0,0.5,51
5.6,0.0,-1.5,5.6,2020-12-18,12.0,1.5,51
8.0,0.0,-2.0,8.0,2020-12-19,16.0,1.0,51
2.2,0.0,-5.5,2.2,2020-12-20,23.0,-1.0,51
0.0,0.0,-5.0,0.0,2020-12-21,25.0,-0.5,51
0.0,0.0,-4.5,0.0,2020-12-22,23.0,-3.0,51
