CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -2.28, 87.0, None, None, None, None,49.62, None,6.183,212.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 00:00:00, None, None, 85.6,2
None, -2.28, 87.4, None, None, None, None,31.14, None,10.47,214.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 01:00:00, None, None, 85.1,2
None, -2.184, 86.4, None, None, None, None,28.48, None,11.75,209.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 02:00:00, None, None, 85.2,2
None, -2.184, 87.2, None, None, None, None,28.64, None,11.47,209.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 03:00:00, None, None, 85.2,2
None, -1.561, 82.2, None, None, None, None,28.29, None,10.49,208.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 04:00:00, None, None, 85.1,2
None, -1.273, 79.6, None, None, None, None,21.52, None,13.39,213.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 05:00:00, None, None, 85.1,2
None, -1.609, 81.5, None, None, None, None,21.21, None,12.41,212.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 06:00:00, None, None, 85.1,2
None, -2.04, 85.4, None, None, None, None,25.18, None,11.13,208.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 07:00:00, None, None, 85.0,2
None, -2.088, 86.5, None, None, None, None,22.84, None,12.1,211.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 08:00:00, None, None, 85.0,2
None, -1.992, 86.0, None, None, None, None,27.47, None,10.18,207.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 09:00:00, None, None, 85.0,2
None, -1.656, 85.4, None, None, None, None,30.46, None,7.7,212.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 10:00:00, None, None, 85.0,2
None, -1.273, 83.3, None, None, None, None,26.08, None,8.4,219.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-08 11:00:00, None, None, 84.9,2
None, -1.273, 84.0, None, None, None, None,24.21, None,7.51,221.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-08 12:00:00, None, None, 84.8,2
None, -1.081, 82.1, None, None, None, None,25.29, None,8.12,218.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-08 13:00:00, None, None, 84.7,2
None, -1.273, 84.1, None, None, None, None,32.96, None,3.742,227.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2018-01-08 14:00:00, None, None, 84.7,2
None, -1.752, 84.8, None, None, None, None,23.02, None,7.75,220.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 15:00:00, None, None, 84.8,2
None, -1.992, 84.6, None, None, None, None,24.15, None,8.66,215.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 16:00:00, None, None, 84.8,2
None, -1.992, 83.0, None, None, None, None,22.54, None,7.91,216.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 17:00:00, None, None, 84.7,2
None, -2.28, 86.9, None, None, None, None,26.55, None,6.272,219.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 18:00:00, None, None, 84.6,2
None, -2.519, 88.8, None, None, None, None,22.43, None,5.998,219.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 19:00:00, None, None, 84.5,2
None, -2.711, 92.7, None, None, None, None,24.03, None,3.684,231.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 20:00:00, None, None, 84.8,2
None, -2.903, 94.5, None, None, None, None,22.57, None,3.241,231.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-01-08 21:00:00, None, None, 85.6,2
