pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
, 11.7,11.66,64.91, 0.0, None, 18.8, 65.0, 11.2,2022-07-09 00:00:00, None, 5.0,28
, 9.4,9.41,76.07, 0.0, None, 18.8, 76.0, 9.4,2022-07-09 01:00:00, None, 6.0,28
, 8.7,8.73,83.1, 0.0, None, 18.8, 83.0, 8.8,2022-07-09 02:00:00, None, 6.0,28
, 8.4,8.39,82.3, 0.0, None, 18.8, 82.0, 8.4,2022-07-09 03:00:00, None, 6.0,28
, 8.6,8.63,78.7, 0.0, None, 18.8, 79.0, 7.9,2022-07-09 04:00:00, None, 5.0,28
, 7.9,7.85,85.0, 0.0, None, 18.8, 85.0, 7.1,2022-07-09 05:00:00, None, 5.0,28
, 9.0,9.03,77.63, 0.0, None, 18.8, 78.0, 7.1,2022-07-09 06:00:00, None, 5.0,28
, 10.7,10.71,73.89, 0.0, None, 10.8, 74.0, 9.0,2022-07-09 07:00:00, None, 6.0,28
, 12.4,12.36,68.98, 0.0, None, 12.4, 69.0, 9.0,2022-07-09 08:00:00, None, 7.0,28
, 13.4,13.35,63.44, 0.0, None, 13.8, 63.0, 9.0,2022-07-09 09:00:00, None, 6.0,28
, 15.2,15.17,50.62, 0.0, None, 15.4, 51.0, 9.0,2022-07-09 10:00:00, None, 6.0,28
, 15.9,15.86,47.55, 0.0, None, 16.8, 48.0, 9.0,2022-07-09 11:00:00, None, 4.0,28
, 17.2,17.24,44.16, 0.0, None, 17.8, 44.0, 9.0,2022-07-09 12:00:00, None, 5.0,28
, 17.9,17.87,40.91, 0.0, None, 17.8, 41.0, 9.0,2022-07-09 13:00:00, None, 5.0,28
, 17.7,17.68,45.96, 0.0, None, 18.2, 46.0, 9.0,2022-07-09 14:00:00, None, 6.0,28
, 17.8,17.84,40.91, 0.0, None, 18.6, 41.0, 9.0,2022-07-09 15:00:00, None, 4.0,28
, 18.2,18.19,41.25, 0.0, None, 18.6, 41.0, 9.0,2022-07-09 16:00:00, None, 5.0,28
, 18.4,18.39,40.05, 0.0, None, 18.8, 40.0, 9.0,2022-07-09 17:00:00, None, 4.0,28
0.0, 18.8,18.8,41.42, 0.0, None, 19.0, 41.0, 9.0,2022-07-09 18:00:00, None, 5.0,28
0.0, 17.5,17.51,40.45, 0.0, None, 19.0, 40.0, 17.7,2022-07-09 19:00:00, None, 4.0,28
0.0, 15.5,15.45,49.06, 0.0, None, 19.0, 49.0, 15.5,2022-07-09 20:00:00, None, 5.0,28
0.0, 13.9,13.85,56.22, 0.0, None, 19.0, 56.0, 13.9,2022-07-09 21:00:00, None, 5.0,28
