RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,19.36,51.13, None, None, None, None, None, None, None, None, None, None, None, None,-0.211, None, None, None, None,10.53, None, None, None, None,2019-11-19 00:00:00, None,47,,
, None, None, None,19.22,46.33, None, None, None, None, None, None, None, None, None, None, None, None,-0.404, None, None, None, None,11.69, None, None, None, None,2019-11-19 01:00:00, None,47,,
, None, None, None,20.16,47.27, None, None, None, None, None, None, None, None, None, None, None, None,-0.516, None, None, None, None,11.89, None, None, None, None,2019-11-19 02:00:00, None,47,,
, None, None, None,19.27,48.01, None, None, None, None, None, None, None, None, None, None, None, None,-0.501, None, None, None, None,9.88, None, None, None, None,2019-11-19 03:00:00, None,47,,
, None, None, None,16.18,47.3, None, None, None, None, None, None, None, None, None, None, None, None,-0.317, None, None, None, None,8.63, None, None, None, None,2019-11-19 04:00:00, None,47,,
, None, None, None,10.88,56.18, None, None, None, None, None, None, None, None, None, None, None, None,-0.277, None, None, None, None,13.82, None, None, None, None,2019-11-19 05:00:00, None,47,,
, None, None, None,6.44,51.13, None, None, None, None, None, None, None, None, None, None, None, None,-0.392, None, None, None, None,16.49, None, None, None, None,2019-11-19 06:00:00, None,47,,
, None, None, None,0.71,42.9, None, None, None, None, None, None, None, None, None, None, None, None,-0.22, None, None, None, None,15.65, None, None, None, None,2019-11-19 07:00:00, None,47,,
, None, None, None,0.07,7.25, None, None, None, None, None, None, None, None, None, None, None, None,-0.181, None, None, None, None,3.92, None, None, None, None,2019-11-19 08:00:00, None,47,,
, None, None, None,2.138,258.2, None, None, None, None, None, None, None, None, None, None, None, None,-0.085, None, None, None, None,31.66, None, None, None, None,2019-11-19 09:00:00, None,47,,
, None, None, None,4.932,244.2, None, None, None, None, None, None, None, None, None, None, None, None,0.012, None, None, None, None,26.96, None, None, None, None,2019-11-19 10:00:00, None,47,,
, None, None, None,5.777,233.9, None, None, None, None, None, None, None, None, None, None, None, None,0.009, None, None, None, None,20.89, None, None, None, None,2019-11-19 11:00:00, None,47,,
, None, None, None,5.633,236.9, None, None, None, None, None, None, None, None, None, None, None, None,0.066, None, None, None, None,23.07, None, None, None, None,2019-11-19 12:00:00, None,47,,
, None, None, None,4.856,256.4, None, None, None, None, None, None, None, None, None, None, None, None,0.169, None, None, None, None,31.37, None, None, None, None,2019-11-19 13:00:00, None,47,,
, None, None, None,4.496,251.6, None, None, None, None, None, None, None, None, None, None, None, None,0.312, None, None, None, None,30.18, None, None, None, None,2019-11-19 14:00:00, None,47,,
, None, None, None,4.041,280.9, None, None, None, None, None, None, None, None, None, None, None, None,0.027, None, None, None, None,40.86, None, None, None, None,2019-11-19 15:00:00, None,47,,
, None, None, None,4.106,275.3, None, None, None, None, None, None, None, None, None, None, None, None,-0.128, None, None, None, None,40.18, None, None, None, None,2019-11-19 16:00:00, None,47,,
, None, None, None,5.097,266.8, None, None, None, None, None, None, None, None, None, None, None, None,-0.281, None, None, None, None,33.97, None, None, None, None,2019-11-19 17:00:00, None,47,,
, None, None, None,5.062,248.8, None, None, None, None, None, None, None, None, None, None, None, None,-0.502, None, None, None, None,31.93, None, None, None, None,2019-11-19 18:00:00, None,47,,
, None, None, None,5.517,254.1, None, None, None, None, None, None, None, None, None, None, None, None,-1.212, None, None, None, None,35.01, None, None, None, None,2019-11-19 19:00:00, None,47,,
, None, None, None,3.862,272.0, None, None, None, None, None, None, None, None, None, None, None, None,-1.931, None, None, None, None,44.7, None, None, None, None,2019-11-19 20:00:00, None,47,,
, None, None, None,5.786,246.9, None, None, None, None, None, None, None, None, None, None, None, None,-2.124, None, None, None, None,32.0, None, None, None, None,2019-11-19 21:00:00, None,47,,
, None, None, None,5.031,242.5, None, None, None, None, None, None, None, None, None, None, None, None,-2.45, None, None, None, None,29.35, None, None, None, None,2019-11-19 22:00:00, None,47,,
, None, None, None,4.307,264.1, None, None, None, None, None, None, None, None, None, None, None, None,-2.894, None, None, None, None,35.0, None, None, None, None,2019-11-19 23:00:00, None,47,,
, None, None, None,3.887,243.7, None, None, None, None, None, None, None, None, None, None, None, None,-3.116, None, None, None, None,32.74, None, None, None, None,2019-11-20 00:00:00, None,47,,
, None, None, None,6.505,217.1, None, None, None, None, None, None, None, None, None, None, None, None,-3.193, None, None, None, None,22.33, None, None, None, None,2019-11-20 01:00:00, None,47,,
, None, None, None,5.495,221.5, None, None, None, None, None, None, None, None, None, None, None, None,-3.396, None, None, None, None,28.43, None, None, None, None,2019-11-20 02:00:00, None,47,,
, None, None, None,6.008,223.5, None, None, None, None, None, None, None, None, None, None, None, None,-3.677, None, None, None, None,22.78, None, None, None, None,2019-11-20 03:00:00, None,47,,
, None, None, None,7.07,224.1, None, None, None, None, None, None, None, None, None, None, None, None,-3.706, None, None, None, None,21.0, None, None, None, None,2019-11-20 04:00:00, None,47,,
, None, None, None,5.981,236.1, None, None, None, None, None, None, None, None, None, None, None, None,-4.085, None, None, None, None,22.42, None, None, None, None,2019-11-20 05:00:00, None,47,,
, None, None, None,4.21,224.2, None, None, None, None, None, None, None, None, None, None, None, None,-4.464, None, None, None, None,27.08, None, None, None, None,2019-11-20 06:00:00, None,47,,
, None, None, None,6.58,215.9, None, None, None, None, None, None, None, None, None, None, None, None,-4.581, None, None, None, None,18.14, None, None, None, None,2019-11-20 07:00:00, None,47,,
, None, None, None,7.1,212.0, None, None, None, None, None, None, None, None, None, None, None, None,-4.582, None, None, None, None,12.95, None, None, None, None,2019-11-20 08:00:00, None,47,,
, None, None, None,10.1,189.0, None, None, None, None, None, None, None, None, None, None, None, None,-4.601, None, None, None, None,10.15, None, None, None, None,2019-11-20 09:00:00, None,47,,
, None, None, None,9.28,186.5, None, None, None, None, None, None, None, None, None, None, None, None,-4.144, None, None, None, None,14.69, None, None, None, None,2019-11-20 10:00:00, None,47,,
, None, None, None,9.04,200.2, None, None, None, None, None, None, None, None, None, None, None, None,-3.707, None, None, None, None,14.48, None, None, None, None,2019-11-20 11:00:00, None,47,,
, None, None, None,8.2,204.6, None, None, None, None, None, None, None, None, None, None, None, None,-3.088, None, None, None, None,20.19, None, None, None, None,2019-11-20 12:00:00, None,47,,
, None, None, None,10.93,193.7, None, None, None, None, None, None, None, None, None, None, None, None,-2.932, None, None, None, None,18.97, None, None, None, None,2019-11-20 13:00:00, None,47,,
, None, None, None,10.11,201.7, None, None, None, None, None, None, None, None, None, None, None, None,-3.048, None, None, None, None,19.28, None, None, None, None,2019-11-20 14:00:00, None,47,,
, None, None, None,11.67,198.0, None, None, None, None, None, None, None, None, None, None, None, None,-3.107, None, None, None, None,14.99, None, None, None, None,2019-11-20 15:00:00, None,47,,
, None, None, None,12.42,190.2, None, None, None, None, None, None, None, None, None, None, None, None,-3.667, None, None, None, None,14.93, None, None, None, None,2019-11-20 16:00:00, None,47,,
, None, None, None,13.87,186.2, None, None, None, None, None, None, None, None, None, None, None, None,-4.133, None, None, None, None,15.26, None, None, None, None,2019-11-20 17:00:00, None,47,,
, None, None, None,11.56,180.5, None, None, None, None, None, None, None, None, None, None, None, None,-4.26, None, None, None, None,18.54, None, None, None, None,2019-11-20 18:00:00, None,47,,
, None, None, None,6.806,198.4, None, None, None, None, None, None, None, None, None, None, None, None,-4.757, None, None, None, None,17.65, None, None, None, None,2019-11-20 19:00:00, None,47,,
, None, None, None,11.03,173.5, None, None, None, None, None, None, None, None, None, None, None, None,-4.64, None, None, None, None,11.13, None, None, None, None,2019-11-20 20:00:00, None,47,,
, None, None, None,7.54,177.9, None, None, None, None, None, None, None, None, None, None, None, None,-5.128, None, None, None, None,12.77, None, None, None, None,2019-11-20 21:00:00, None,47,,
