wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
340.0, None, None,1.0, None,2.9, None,3.4, None, None, None,100.0,2019-11-19 00:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0, None, None,0.6, None,2.2, None,3.3, None, None, None,100.0,2019-11-19 01:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, None, None,0.4, None,3.4, None,3.3, None, None, None,100.0,2019-11-19 02:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, None, None,0.6, None,2.5, None,3.4, None, None, None,100.0,2019-11-19 03:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, None, None,0.2, None,2.3, None,3.4, None, None, None,100.0,2019-11-19 04:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0, None, None,0.0, None,2.7, None,3.3, None, None, None,100.0,2019-11-19 05:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0, None, None,0.0, None,3.6, None,3.2, None, None, None,100.0,2019-11-19 06:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0, None, None,0.0, None,3.4, None,3.3, None, None, None,100.0,2019-11-19 07:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0, None, None,0.0, None,2.0, None,4.2, None, None, None,100.0,2019-11-19 08:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
205.0, None, None,0.0, None,2.6, None,4.4, None, None, None,100.0,2019-11-19 09:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,2.3, None,5.0, None, None, None,100.0,2019-11-19 10:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0, None, None,0.0, None,4.2, None,5.4, None, None, None,83.0,2019-11-19 11:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0, None, None,0.0, None,12.3, None,7.1, None, None, None,66.0,2019-11-19 12:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0, None, None,0.2, None,12.4, None,7.4, None, None, None,60.0,2019-11-19 13:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, None, None,0.0, None,13.2, None,7.0, None, None, None,54.0,2019-11-19 14:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,7.0, None,5.4, None, None, None,64.0,2019-11-19 15:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0, None, None,0.0, None,15.6, None,6.0, None, None, None,52.0,2019-11-19 16:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0, None, None,0.0, None,16.0, None,5.6, None, None, None,55.0,2019-11-19 17:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0, None, None,0.0, None,11.4, None,5.2, None, None, None,57.0,2019-11-19 18:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, None, None,0.0, None,5.2, None,4.6, None, None, None,56.0,2019-11-19 19:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0, None, None,0.0, None,7.5, None,5.1, None, None, None,54.0,2019-11-19 20:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, None, None,0.0, None,8.1, None,4.5, None, None, None,55.0,2019-11-19 21:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0, None, None,0.0, None,4.4, None,4.4, None, None, None,52.0,2019-11-19 22:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
329.0, None, None,0.0, None,5.5, None,3.8, None, None, None,57.0,2019-11-19 23:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0, None, None,0.0, None,4.9, None,3.1, None, None, None,62.0,2019-11-20 00:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,7.4, None,1.5, None, None, None,67.0,2019-11-20 01:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,
