pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 12.39, 83.4, 23.5, 83.0, 10.0, 12.4, 12.3, 10.0, 0.0, None,2022-07-09 00:00:00, None, 955.0,28
0.0, 11.3, 87.7, 23.5, 88.0, 9.0, 11.3, 11.2, 9.0, 0.0, None,2022-07-09 01:00:00, None, 955.0,28
0.0, 10.74, 89.4, 23.5, 89.0, 9.0, 10.7, 10.8, 9.0, 0.0, None,2022-07-09 02:00:00, None, 955.0,28
0.0, 10.26, 91.6, 23.5, 92.0, 9.0, 10.3, 10.2, 9.0, 0.0, None,2022-07-09 03:00:00, None, 955.0,28
0.0, 9.75, 92.4, 23.5, 92.0, 9.0, 9.8, 9.7, 9.0, 0.0, None,2022-07-09 04:00:00, None, 955.0,28
0.0, 9.46, 92.0, 23.5, 92.0, 8.0, 9.5, 9.3, 8.0, 0.0, None,2022-07-09 05:00:00, None, 956.0,28
0.0, 9.32, 91.0, 23.5, 91.0, 8.0, 9.3, 9.0, 8.0, 0.0, None,2022-07-09 06:00:00, None, 956.0,28
0.0, 9.49, 89.9, 9.5, 90.0, 8.0, 9.5, 9.2, 8.0, 0.0, None,2022-07-09 07:00:00, None, 956.0,28
0.0, 11.34, 79.29, 11.2, 79.0, 8.0, 11.3, 9.2, 8.0, 0.0, None,2022-07-09 08:00:00, None, 956.0,28
0.0, 14.25, 67.56, 14.3, 68.0, 8.0, 14.3, 9.2, 8.0, 0.0, None,2022-07-09 09:00:00, None, 955.0,28
0.0, 18.17, 56.38, 18.3, 56.0, 9.0, 18.2, 9.2, 9.0, 0.0, None,2022-07-09 10:00:00, None, 955.0,28
0.0, 21.38, 36.88, 21.4, 37.0, 7.0, 21.4, 9.2, 7.0, 0.0, None,2022-07-09 11:00:00, None, 954.0,28
