RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
77.66, None, None, None, 1.51, 158.2, 5.0, 8.7, None, 825.0, None, None, 1.0, None, None, None, None, 8.87, None, 16.6, 78.0, 40.95, None, 8.9, 1018.2, 0.0, 0.0,2022-07-09 00:00:00, 825.0,28
77.4, None, None, None, 1.605, 141.8, 5.0, 8.4, None, 825.0, None, None, 0.0, None, None, None, None, 8.38, None, 16.6, 77.0, 41.63, None, 8.4, 1018.4, -0.1, -1.0,2022-07-09 01:00:00, 825.0,28
77.02, None, None, None, 0.491, 96.2, 4.0, 7.6, None, 825.0, None, None, 1.0, None, None, None, None, 7.798, None, 16.6, 77.0, 46.48, None, 7.8, 1018.3, 0.0, 1.0,2022-07-09 02:00:00, 825.0,28
80.0, None, None, None, 0.374, 93.1, 4.0, 7.2, None, 825.0, None, None, 0.0, None, None, None, None, 7.106, None, 16.6, 80.0, 39.64, None, 7.1, 1018.7, 0.0, -1.0,2022-07-09 03:00:00, 825.0,28
80.1, None, None, None, 0.0, 51.65, None, None, None, 825.0, None, None, None, None, None, None, None, 6.835, None, None, None, 30.09, None, None, None, None, None,2022-07-09 04:00:00, None,28
82.3, None, None, None, 0.009, 70.33, 4.0, 6.4, None, 825.0, None, None, 0.0, None, None, None, None, 6.566, None, 16.6, 82.0, 33.34, None, 6.6, 1018.5, 0.0, 0.0,2022-07-09 05:00:00, 825.0,28
81.2, None, None, None, 0.0, 71.26, 4.0, 6.4, None, 825.0, None, None, 0.0, None, None, None, None, 6.854, None, 16.6, 81.0, 31.07, None, 6.9, 1018.8, 0.0, 0.0,2022-07-09 06:00:00, 825.0,28
76.21, None, None, None, 1.364, 132.7, 4.0, 6.8, None, 826.0, None, None, 0.0, None, None, None, None, 8.16, None, 8.1, 76.0, 42.24, None, 8.2, 1019.9, 0.2, 0.0,2022-07-09 07:00:00, 826.0,28
68.45, None, None, None, 2.933, 180.0, 5.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 10.63, None, 10.7, 68.0, 43.59, None, 10.6, 1018.7, 0.2, 0.0,2022-07-09 08:00:00, 825.0,28
52.27, None, None, None, 7.861, 215.8, 4.0, 6.8, None, 826.0, None, None, 0.0, None, None, None, None, 13.59, None, 13.9, 52.0, 28.55, None, 13.6, 1019.8, 0.1, 1.0,2022-07-09 09:00:00, 826.0,28
62.31, None, None, None, 5.348, 202.6, 5.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 12.27, None, 13.9, 62.0, 39.72, None, 12.3, 1018.8, -0.1, 0.0,2022-07-09 10:00:00, 825.0,28
55.85, None, None, None, 9.47, 220.5, 6.0, 6.8, None, 826.0, None, None, 0.0, None, None, None, None, 14.55, None, 14.7, 56.0, 26.12, None, 14.6, 1019.7, 0.0, 0.0,2022-07-09 11:00:00, 826.0,28
49.9, None, None, None, 10.2, 227.9, 6.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 15.95, None, 16.3, 50.0, 32.4, None, 16.0, 1018.3, 0.2, 1.0,2022-07-09 12:00:00, 825.0,28
47.78, None, None, None, 12.3, 218.7, 5.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 16.28, None, 18.2, 48.0, 25.97, None, 16.3, 1018.4, 0.0, 0.0,2022-07-09 13:00:00, 825.0,28
41.27, None, None, None, 14.05, 223.7, 5.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 17.96, None, 18.2, 41.0, 22.61, None, 18.0, 1018.2, -0.3, 0.0,2022-07-09 14:00:00, 825.0,28
44.08, None, None, None, 16.26, 216.7, 4.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 16.63, None, 18.2, 44.0, 22.56, None, 16.6, 1018.6, 0.2, 0.0,2022-07-09 15:00:00, 825.0,28
46.45, None, None, None, 13.37, 210.5, 5.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 16.46, None, 18.2, 46.0, 29.71, None, 16.5, 1018.7, -0.1, 0.0,2022-07-09 16:00:00, 825.0,28
48.54, None, None, None, 12.34, 213.9, 6.0, 6.8, None, 825.0, None, None, 0.0, None, None, None, None, 16.38, None, 18.2, 49.0, 30.78, None, 16.4, 1018.7, -0.1, 1.0,2022-07-09 17:00:00, 825.0,28
