pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,21.9,10.7, 0.0, None,22.3,35.0,2022-07-10 16:00:00,6.0,28
None,21.1,10.7, 0.0, None,22.3,38.0,2022-07-10 17:00:00,6.0,28
None,20.7,10.7, 0.0, None,22.3,41.0,2022-07-10 18:00:00,7.0,28
None,20.6,20.5, 0.0, None,21.6,41.0,2022-07-10 19:00:00,7.0,28
None,19.7,19.7, 0.0, None,21.6,43.0,2022-07-10 20:00:00,7.0,28
None,17.4,17.5, 0.0, None,21.6,55.0,2022-07-10 21:00:00,9.0,28
None,14.9,14.8, 0.0, None,21.6,66.0,2022-07-10 22:00:00,8.0,28
None,13.1,13.0, 0.0, None,21.6,75.0,2022-07-10 23:00:00,9.0,28
None,12.0,12.0, 0.0, None,21.6,79.0,2022-07-11 00:00:00,9.0,28
None,11.4,11.3, 0.0, None,21.6,82.0,2022-07-11 01:00:00,8.0,28
None,10.3,10.4, 0.0, None,21.6,84.0,2022-07-11 02:00:00,8.0,28
None,9.5,9.5, 0.0, None,21.6,87.0,2022-07-11 03:00:00,8.0,28
None,8.6,8.6, 0.0, None,21.6,89.0,2022-07-11 04:00:00,7.0,28
None,7.8,8.0, 0.0, None,21.6,90.0,2022-07-11 05:00:00,7.0,28
None,7.8,7.7, 0.0, None,21.6,90.0,2022-07-11 06:00:00,6.0,28
None,8.8,7.7, 0.0, None,8.8,84.0,2022-07-11 07:00:00,6.0,28
None,11.9,7.7, 0.0, None,11.9,71.0,2022-07-11 08:00:00,7.0,28
None,15.9,7.7, 0.0, None,15.9,57.0,2022-07-11 09:00:00,8.0,28
None,19.8,7.7, 0.0, None,19.8,49.0,2022-07-11 10:00:00,9.0,28
None,24.1,7.7, 0.0, None,23.9,37.0,2022-07-11 11:00:00,9.0,28
None,30.3,7.7, 0.0, None,30.4,18.0,2022-07-11 15:00:00,3.0,28
None,28.9,28.8, 0.0, None,30.4,16.0,2022-07-11 19:00:00,1.0,28
None,20.3,20.4, 0.0, None,30.4,43.0,2022-07-11 21:00:00,7.0,28
None,17.1,17.2, 0.0, None,30.4,54.0,2022-07-11 22:00:00,8.0,28
None,14.9,15.0, 0.0, None,30.4,62.0,2022-07-11 23:00:00,8.0,28
None,13.2,13.3, 0.0, None,30.4,67.0,2022-07-12 00:00:00,7.0,28
None,11.9,11.9, 0.0, None,30.4,73.0,2022-07-12 01:00:00,7.0,28
None,10.9,10.8, 0.0, None,30.4,77.0,2022-07-12 02:00:00,6.0,28
None,9.9,10.0, 0.0, None,30.4,79.0,2022-07-12 03:00:00,7.0,28
None,9.4,9.3, 0.0, None,30.4,82.0,2022-07-12 04:00:00,6.0,28
None,8.8,8.9, 0.0, None,30.4,83.0,2022-07-12 05:00:00,6.0,28
None,8.4,8.3, 0.0, None,30.4,86.0,2022-07-12 06:00:00,6.0,28
None,9.7,8.3, 0.0, None,9.6,81.0,2022-07-12 07:00:00,7.0,28
None,13.0,8.3, 0.0, None,13.0,67.0,2022-07-12 08:00:00,7.0,28
None,17.6,8.3, 0.0, None,17.5,54.0,2022-07-12 09:00:00,8.0,28
None,21.3,8.3, 0.0, None,21.4,49.0,2022-07-12 10:00:00,11.0,28
None,28.9,8.3, 0.0, None,29.0,21.0,2022-07-12 12:00:00,5.0,28
None,29.5,8.3, 0.0, None,29.8,20.0,2022-07-12 13:00:00,4.0,28
None,30.3,8.3, 0.0, None,30.4,18.0,2022-07-12 14:00:00,4.0,28
None,30.0,8.3, 0.0, None,30.6,17.0,2022-07-12 17:00:00,2.0,28
None,27.5,27.6, 0.0, None,29.5,16.0,2022-07-12 19:00:00,-1.0,28
None,25.0,24.9, 0.0, None,29.5,20.0,2022-07-12 20:00:00,1.0,28
None,20.5,20.7, 0.0, None,29.5,35.0,2022-07-12 21:00:00,5.0,28
None,17.6,17.8, 0.0, None,29.5,42.0,2022-07-12 22:00:00,5.0,28
None,15.1,15.3, 0.0, None,29.5,54.0,2022-07-12 23:00:00,6.0,28
None,13.6,13.7, 0.0, None,29.5,59.0,2022-07-13 00:00:00,6.0,28
None,12.8,12.8, 0.0, None,29.5,61.0,2022-07-13 01:00:00,6.0,28
None,11.9,11.8, 0.0, None,29.5,67.0,2022-07-13 02:00:00,6.0,28
None,11.1,11.0, 0.0, None,29.5,72.0,2022-07-13 03:00:00,6.0,28
None,10.3,10.3, 0.0, None,29.5,75.0,2022-07-13 04:00:00,6.0,28
None,10.4,10.1, 0.0, None,29.5,76.0,2022-07-13 05:00:00,7.0,28
None,10.4,10.1, 0.0, None,29.5,79.0,2022-07-13 06:00:00,7.0,28
None,10.6,10.2, 0.0, None,10.7,79.0,2022-07-13 07:00:00,7.0,28
None,12.0,10.2, 0.0, None,12.1,75.0,2022-07-13 08:00:00,8.0,28
None,16.3,10.2, 0.0, None,16.4,60.0,2022-07-13 09:00:00,9.0,28
None,19.8,10.2, 0.0, None,19.7,35.0,2022-07-13 10:00:00,6.0,28
None,21.3,10.2, 0.0, None,21.6,27.0,2022-07-13 11:00:00,2.0,28
None,21.5,10.2, 0.0, None,21.6,25.0,2022-07-13 12:00:00,1.0,28
None,21.3,10.2, 0.0, None,22.5,30.0,2022-07-13 13:00:00,3.0,28
None,23.4,10.2, 0.0, None,23.1,24.0,2022-07-13 14:00:00,2.0,28
None,24.5,10.2, 0.0, None,24.7,23.0,2022-07-13 15:00:00,2.0,28
None,24.8,10.2, 0.0, None,25.8,23.0,2022-07-13 18:00:00,2.0,28
None,23.6,23.7, 0.0, None,25.1,26.0,2022-07-13 19:00:00,3.0,28
None,21.5,21.6, 0.0, None,25.1,33.0,2022-07-13 20:00:00,5.0,28
None,18.4,18.3, 0.0, None,25.1,47.0,2022-07-13 21:00:00,7.0,28
None,15.1,15.3, 0.0, None,25.1,58.0,2022-07-13 22:00:00,7.0,28
None,13.4,13.4, 0.0, None,25.1,66.0,2022-07-13 23:00:00,7.0,28
None,11.9,11.9, 0.0, None,25.1,73.0,2022-07-14 00:00:00,7.0,28
None,10.5,10.6, 0.0, None,25.1,78.0,2022-07-14 01:00:00,7.0,28
None,9.6,9.5, 0.0, None,25.1,80.0,2022-07-14 02:00:00,6.0,28
None,8.7,8.7, 0.0, None,25.1,83.0,2022-07-14 03:00:00,6.0,28
None,8.2,8.0, 0.0, None,25.1,84.0,2022-07-14 04:00:00,6.0,28
None,7.6,7.6, 0.0, None,25.1,86.0,2022-07-14 05:00:00,5.0,28
None,6.8,6.8, 0.0, None,25.1,88.0,2022-07-14 06:00:00,5.0,28
None,8.0,6.8, 0.0, None,7.9,83.0,2022-07-14 07:00:00,5.0,28
None,11.5,6.8, 0.0, None,11.5,67.0,2022-07-14 08:00:00,6.0,28
None,15.5,6.8, 0.0, None,15.5,54.0,2022-07-14 09:00:00,6.0,28
None,18.7,6.8, 0.0, None,18.9,47.0,2022-07-14 10:00:00,7.0,28
None,28.5,6.8, 0.0, None,28.9,14.0,2022-07-14 15:00:00,-2.0,28
None,29.3,6.8, 0.0, None,29.6,13.0,2022-07-14 17:00:00,-2.0,28
None,28.8,6.8, 0.0, None,29.6,13.0,2022-07-14 18:00:00,-3.0,28
None,27.3,27.2, 0.0, None,29.0,15.0,2022-07-14 19:00:00,-1.0,28
None,23.9,24.1, 0.0, None,29.0,21.0,2022-07-14 20:00:00,-1.0,28
None,20.4,20.3, 0.0, None,29.0,32.0,2022-07-14 21:00:00,3.0,28
None,17.1,17.1, 0.0, None,29.0,42.0,2022-07-14 22:00:00,4.0,28
None,14.8,14.9, 0.0, None,29.0,51.0,2022-07-14 23:00:00,5.0,28
None,13.0,13.0, 0.0, None,29.0,58.0,2022-07-15 00:00:00,5.0,28
None,11.8,11.9, 0.0, None,29.0,62.0,2022-07-15 01:00:00,5.0,28
None,10.6,10.5, 0.0, None,29.0,68.0,2022-07-15 02:00:00,5.0,28
None,9.2,9.4, 0.0, None,29.0,74.0,2022-07-15 03:00:00,5.0,28
None,8.8,8.7, 0.0, None,29.0,77.0,2022-07-15 04:00:00,5.0,28
None,7.5,7.6, 0.0, None,29.0,81.0,2022-07-15 05:00:00,5.0,28
None,7.2,7.0, 0.0, None,29.0,83.0,2022-07-15 06:00:00,4.0,28
None,8.2,7.0, 0.0, None,8.2,78.0,2022-07-15 07:00:00,5.0,28
None,12.2,7.0, 0.0, None,12.1,60.0,2022-07-15 08:00:00,5.0,28
None,17.3,7.0, 0.0, None,17.3,46.0,2022-07-15 09:00:00,6.0,28
None,20.0,7.0, 0.0, None,20.0,42.0,2022-07-15 10:00:00,7.0,28
None,24.2,7.0, 0.0, None,24.3,19.0,2022-07-15 11:00:00,1.0,28
None,26.0,7.0, 0.0, None,26.5,13.0,2022-07-15 12:00:00,-4.0,28
None,27.2,7.0, 0.0, None,27.5,20.0,2022-07-15 13:00:00,3.0,28
None,27.6,7.0, 0.0, None,27.8,21.0,2022-07-15 14:00:00,3.0,28
None,27.4,7.0, 0.0, None,27.8,24.0,2022-07-15 15:00:00,5.0,28
None,26.9,7.0, 0.0, None,27.8,24.0,2022-07-15 16:00:00,4.0,28
None,26.1,7.0, 0.0, None,27.9,22.0,2022-07-15 17:00:00,3.0,28
None,26.5,7.0, 0.0, None,27.9,24.0,2022-07-15 18:00:00,4.0,28
None,24.8,24.7, 0.0, None,26.5,25.0,2022-07-15 19:00:00,3.0,28
None,23.6,23.5, 0.0, None,26.5,25.0,2022-07-15 20:00:00,3.0,28
None,22.0,22.0, 0.0, None,26.5,28.0,2022-07-15 21:00:00,2.0,28
None,19.2,19.2, 0.0, None,26.5,36.0,2022-07-15 22:00:00,4.0,28
None,16.6,16.6, 0.0, None,26.5,44.0,2022-07-15 23:00:00,5.0,28
