pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,-11.6,-12.2, 0.0, 0.0,-10.7,72.0,2022-11-29 02:00:00,-15.0,48
None,-12.2,-12.2, 0.0, 0.0,-10.7,67.0,2022-11-29 03:00:00,-17.0,48
0.0,-12.3,-12.4, 0.0, 0.0,-10.7,70.0,2022-11-29 04:00:00,-16.0,48
0.0,-12.9,-13.1, 0.0, 0.0,-10.7,73.0,2022-11-29 05:00:00,-16.0,48
None,-12.7,-15.4, 0.0, 0.0,-12.4,65.0,2022-11-29 11:00:00,-17.0,48
None,-11.4,-15.4, 0.0, 0.0,-11.1,74.0,2022-11-29 14:00:00,-15.0,48
None,-11.3,-15.4, None, None,-10.9,74.0,2022-11-29 15:00:00,-14.0,48
None,-11.9,-15.4, 0.0, 0.0,-10.9,75.0,2022-11-29 16:00:00,-15.0,48
None,-12.2,-15.4, 0.0, 0.0,-10.9,76.0,2022-11-29 17:00:00,-15.0,48
None,-12.3,-15.4, 0.0, 0.0,-10.9,78.0,2022-11-29 18:00:00,-15.0,48
None,-11.9,-12.3, 0.0, 0.0,-11.9,81.0,2022-11-29 19:00:00,-14.0,48
None,-7.5,-12.3, 0.1, 0.0,-7.3,79.0,2022-11-29 20:00:00,-10.0,48
None,-8.1,-12.3, 0.0, 0.0,-7.3,87.0,2022-11-29 21:00:00,-9.0,48
None,-7.8,-12.3, 0.0, 0.0,-7.3,86.0,2022-11-29 22:00:00,-9.0,48
None,-7.2,-12.3, 0.0, 0.0,-7.1,83.0,2022-11-29 23:00:00,-9.0,48
None,-6.3,-12.3, 0.0, 0.0,-6.2,78.0,2022-11-30 00:00:00,-9.0,48
None,-6.7,-12.3, 0.1, 0.0,-6.0,82.0,2022-11-30 01:00:00,-9.0,48
None,-6.6,-12.3, 0.0, 0.0,-6.0,85.0,2022-11-30 02:00:00,-9.0,48
None,-5.5,-12.3, 0.1, 0.0,-5.3,82.0,2022-11-30 03:00:00,-8.0,48
None,-5.6,-12.3, 0.0, 0.0,-5.3,83.0,2022-11-30 04:00:00,-8.0,48
None,-5.6,-12.3, 0.1, 0.0,-5.3,84.0,2022-11-30 05:00:00,-8.0,48
None,-7.0,-12.3, 0.0, 0.0,-5.3,87.0,2022-11-30 06:00:00,-9.0,48
None,-7.1,-7.6, 0.0, 0.0,-7.0,88.0,2022-11-30 07:00:00,-9.0,48
None,-5.9,-7.6, 0.0, 0.0,-5.8,87.0,2022-11-30 08:00:00,-8.0,48
None,-6.0,-7.6, 0.0, 0.0,-5.8,92.0,2022-11-30 09:00:00,-7.0,48
None,-3.7,-7.6, 0.5, 1.0,-3.7,90.0,2022-11-30 10:00:00,-5.0,48
None,-3.2,-7.6, 0.1, 0.0,-3.0,90.0,2022-11-30 11:00:00,-5.0,48
None,-3.3,-7.6, 0.0, 0.0,-3.0,90.0,2022-11-30 12:00:00,-5.0,48
None,-2.9,-7.6, 0.0, 0.0,-2.8,88.0,2022-11-30 13:00:00,-4.0,48
None,-3.4,-7.6, 0.0, 0.0,-2.8,91.0,2022-11-30 14:00:00,-5.0,48
None,-3.2,-7.6, 0.0, 0.0,-2.8,90.0,2022-11-30 15:00:00,-5.0,48
None,-4.1,-7.6, 0.0, 0.0,-2.8,91.0,2022-11-30 16:00:00,-5.0,48
None,-5.2,-7.6, 0.0, 0.0,-2.8,92.0,2022-11-30 17:00:00,-6.0,48
None,-5.3,-7.6, 0.0, 0.0,-2.8,91.0,2022-11-30 18:00:00,-6.0,48
None,-5.4,-5.5, 0.0, 0.0,-5.1,91.0,2022-11-30 19:00:00,-7.0,48
None,-5.3,-5.5, 0.0, 0.0,-5.1,91.0,2022-11-30 20:00:00,-7.0,48
None,-5.6,-5.5, 0.1, 0.0,-4.8,91.0,2022-11-30 21:00:00,-6.0,48
None,-5.6,-6.0, 0.0, 0.0,-4.8,87.0,2022-11-30 22:00:00,-7.0,48
None,-7.2,-7.3, 0.0, 0.0,-4.8,87.0,2022-11-30 23:00:00,-9.0,48
None,-8.6,-8.6, 0.0, 0.0,-4.8,85.0,2022-12-01 00:00:00,-10.0,48
None,-9.8,-9.9, 0.0, 0.0,-4.8,80.0,2022-12-01 01:00:00,-12.0,48
None,-11.0,-11.0, 0.1, 0.0,-4.8,79.0,2022-12-01 02:00:00,-14.0,48
None,-12.3,-12.3, 0.0, 0.0,-4.8,79.0,2022-12-01 03:00:00,-15.0,48
None,-13.0,-13.1, 0.0, 0.0,-4.8,78.0,2022-12-01 04:00:00,-16.0,48
