AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
9.8, 0.0,0.0, 0.0,2020-05-13 00:00:00, 169.0, 97.0,20
9.8, None,0.0, 0.0,2020-05-13 00:15:00, 192.0, 97.0,20
9.8, None,0.0, 0.0,2020-05-13 00:30:00, 180.0, 98.0,20
9.7, None,0.0, 0.0,2020-05-13 00:45:00, 175.0, 98.0,20
9.6, 0.0,0.0, 0.0,2020-05-13 01:00:00, 187.0, 98.0,20
9.5, None,0.0, 0.0,2020-05-13 01:15:00, 191.0, 98.0,20
9.5, None,0.0, 0.0,2020-05-13 01:30:00, 189.0, 99.0,20
9.4, None,0.0, 0.0,2020-05-13 01:45:00, 154.0, 98.0,20
9.2, 1.0,0.0, 0.0,2020-05-13 02:00:00, 171.0, 98.0,20
8.9, None,0.0, 0.0,2020-05-13 02:15:00, 185.0, 98.0,20
8.6, None,0.0, 0.0,2020-05-13 02:30:00, 181.0, 98.0,20
8.3, None,0.0, 0.0,2020-05-13 02:45:00, 181.0, 99.0,20
8.2, 0.0,0.0, 0.0,2020-05-13 03:00:00, 180.0, 99.0,20
8.2, None,0.0, 0.0,2020-05-13 03:15:00, 174.0, 99.0,20
8.3, None,0.0, 0.0,2020-05-13 03:30:00, 176.0, 99.0,20
8.2, None,0.0, 0.0,2020-05-13 03:45:00, 180.0, 99.0,20
8.0, 0.0,0.0, 0.0,2020-05-13 04:00:00, 188.0, 99.0,20
7.9, None,0.0, 0.0,2020-05-13 04:15:00, 191.0, 99.0,20
7.8, None,0.0, 0.0,2020-05-13 04:30:00, 233.0, 99.0,20
7.8, None,0.0, 0.0,2020-05-13 04:45:00, 180.0, 99.0,20
7.9, 0.0,0.0, 0.0,2020-05-13 05:00:00, 186.0, 99.0,20
7.9, None,0.0, 0.0,2020-05-13 05:15:00, 223.0, 99.0,20
8.1, None,0.0, 0.0,2020-05-13 05:30:00, 203.0, 100.0,20
8.3, None,0.0, 0.0,2020-05-13 05:45:00, 208.0, 100.0,20
8.5, -1.0,0.0, 0.0,2020-05-13 06:00:00, 180.0, 100.0,20
