pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, None, 1041.0, None, 12.4, -15.0, None, None, 0.0, -7.0, None,2020-06-24 00:00:00, None,26
2.0, None, 1043.0, None, 12.3, -15.0, None, None, 2.0, -7.0, None,2020-06-24 01:00:00, None,26
1.0, None, 1043.0, None, 12.1, -14.0, None, None, 0.0, -7.0, None,2020-06-24 02:00:00, None,26
2.0, None, 1043.0, None, 11.7, -15.0, None, None, 0.0, -7.0, None,2020-06-24 03:00:00, None,26
3.0, None, 1044.0, None, 11.6, -14.0, None, None, 1.0, -7.0, None,2020-06-24 04:00:00, None,26
3.0, None, 1044.0, None, 11.6, -15.0, None, None, 0.0, -7.0, None,2020-06-24 05:00:00, None,26
6.0, None, 1047.0, None, 11.5, -14.0, None, None, 3.0, -7.0, None,2020-06-24 06:00:00, None,26
6.0, None, 1047.0, None, 11.2, -14.0, None, None, 0.0, -8.0, None,2020-06-24 07:00:00, None,26
8.0, None, 1049.0, None, 10.2, -13.0, None, None, 2.0, -8.0, None,2020-06-24 08:00:00, None,26
8.0, None, 1049.0, None, 9.9, -15.0, None, None, 0.0, -8.0, None,2020-06-24 09:00:00, None,26
9.0, None, 1049.0, None, 10.3, -15.0, None, None, 0.0, -8.0, None,2020-06-24 10:00:00, None,26
9.0, None, 1049.0, None, 11.2, -14.0, None, None, 0.0, -8.0, None,2020-06-24 11:00:00, None,26
10.0, None, 1049.0, None, 11.2, -15.0, None, None, 0.0, -8.0, None,2020-06-24 12:00:00, None,26
9.0, None, 1049.0, None, 11.4, -16.0, None, None, 0.0, -7.0, None,2020-06-24 13:00:00, None,26
10.0, None, 1049.0, None, 11.7, -14.0, None, None, 0.0, -7.0, None,2020-06-24 14:00:00, None,26
10.0, None, 1050.0, None, 11.6, -15.0, None, None, 1.0, -7.0, None,2020-06-24 15:00:00, None,26
10.0, 0.0, 1050.0, None, 14.6, -15.0, None, None, 0.0, -8.0, None,2020-06-24 16:00:00, None,26
10.0, None, 1050.0, None, 13.9, -14.0, None, None, 0.0, -7.0, None,2020-06-24 17:00:00, None,26
10.0, None, 1050.0, None, 14.0, -16.0, None, None, 0.0, -7.0, None,2020-06-24 18:00:00, None,26
10.0, None, 1050.0, None, 12.9, -16.0, None, None, 0.0, -7.0, None,2020-06-24 19:00:00, None,26
10.0, None, 1050.0, None, 13.2, -15.0, None, None, 0.0, -7.0, None,2020-06-24 20:00:00, None,26
11.0, None, 1051.0, None, 11.4, -14.0, None, None, 1.0, -7.0, None,2020-06-24 21:00:00, None,26
10.0, None, 1051.0, None, 10.4, -14.0, None, None, 0.0, -7.0, None,2020-06-24 22:00:00, None,26
10.0, None, 1051.0, None, 11.0, -15.0, None, None, 0.0, -7.0, None,2020-06-24 23:00:00, None,26
10.0, None, 1051.0, None, 11.0, -17.0, None, None, 0.0, -8.0, None,2020-06-25 00:00:00, None,26
8.0, None, 1051.0, None, 11.8, -19.0, None, None, 0.0, -8.0, None,2020-06-25 01:00:00, None,26
8.0, None, 1051.0, None, 11.7, -22.0, None, None, 0.0, -8.0, None,2020-06-25 02:00:00, None,26
8.0, None, 1051.0, None, 10.8, -23.0, None, None, 0.0, -9.0, None,2020-06-25 03:00:00, None,26
7.0, None, 1051.0, None, 11.3, -21.0, None, None, 0.0, -9.0, None,2020-06-25 04:00:00, None,26
7.0, None, 1051.0, None, 11.0, -20.0, None, None, 0.0, -9.0, None,2020-06-25 05:00:00, None,26
4.0, None, 1051.0, None, 11.0, -21.0, None, None, 0.0, -10.0, None,2020-06-25 06:00:00, None,26
4.0, None, 1051.0, None, 11.9, 590.0, None, None, 0.0, -10.0, None,2020-06-25 07:00:00, None,26
2.0, None, 1051.0, None, 12.7, -19.0, None, None, 0.0, -9.0, None,2020-06-25 08:00:00, None,26
1.0, None, 1050.0, None, 13.7, -17.0, None, None, None, -9.0, None,2020-06-25 09:00:00, None,26
1.0, None, 1050.0, None, 14.0, -15.0, None, None, 0.0, -8.0, None,2020-06-25 10:00:00, None,26
1.0, None, 1050.0, None, 15.0, 590.0, None, None, 0.0, -8.0, None,2020-06-25 11:00:00, None,26
1.0, None, 1050.0, None, 14.9, -19.0, None, None, 0.0, -7.0, None,2020-06-25 12:00:00, None,26
1.0, None, 1050.0, None, 16.6, 590.0, None, None, 0.0, -7.0, None,2020-06-25 13:00:00, None,26
2.0, None, 1051.0, None, 18.2, -15.0, None, None, 1.0, -7.0, None,2020-06-25 14:00:00, None,26
0.0, None, 1050.0, None, 18.8, -17.0, None, None, None, -7.0, None,2020-06-25 15:00:00, None,26
None, 0.0, 1049.0, None, 19.9, -17.0, None, None, None, -7.0, None,2020-06-25 16:00:00, None,26
1.0, None, 1051.0, None, 18.5, -16.0, None, None, 2.0, -6.0, None,2020-06-25 17:00:00, None,26
1.0, None, 1051.0, None, 18.3, -17.0, None, None, 0.0, -6.0, None,2020-06-25 18:00:00, None,26
1.0, None, 1051.0, None, 18.0, -14.0, None, None, 0.0, -6.0, None,2020-06-25 19:00:00, None,26
1.0, None, 1051.0, None, 16.8, -15.0, None, None, 0.0, -6.0, None,2020-06-25 20:00:00, None,26
None, None, 1050.0, None, 14.8, -16.0, None, None, None, -6.0, None,2020-06-25 21:00:00, None,26
0.0, None, 1051.0, None, 13.9, -15.0, None, None, 1.0, -6.0, None,2020-06-25 22:00:00, None,26
1.0, None, 1052.0, None, 13.4, 4.0, None, None, 1.0, -7.0, None,2020-06-25 23:00:00, None,26
1.0, None, 1052.0, None, 13.6, -16.0, None, None, 0.0, -7.0, None,2020-06-26 00:00:00, None,26
1.0, None, 1052.0, None, 14.0, -15.0, None, None, 0.0, -7.0, None,2020-06-26 01:00:00, None,26
1.0, None, 1052.0, None, 14.0, -18.0, None, None, 0.0, -7.0, None,2020-06-26 02:00:00, None,26
1.0, None, 1052.0, None, 14.1, 3.0, None, None, 0.0, -8.0, None,2020-06-26 03:00:00, None,26
1.0, None, 1052.0, None, 13.2, 4.0, None, None, 0.0, -8.0, None,2020-06-26 04:00:00, None,26
1.0, None, 1052.0, None, 12.0, 4.0, None, None, 0.0, -8.0, None,2020-06-26 05:00:00, None,26
1.0, None, 1052.0, None, 11.4, 4.0, None, None, 0.0, -9.0, None,2020-06-26 06:00:00, None,26
1.0, None, 1052.0, None, 12.5, 5.0, None, None, 0.0, -9.0, None,2020-06-26 07:00:00, None,26
0.0, None, 1051.0, None, 13.4, -37.0, None, None, None, -10.0, None,2020-06-26 08:00:00, None,26
1.0, None, 1051.0, None, 15.8, -14.0, None, None, 0.0, -10.0, None,2020-06-26 09:00:00, None,26
1.0, None, 1051.0, None, 14.9, -16.0, None, None, 0.0, -9.0, None,2020-06-26 10:00:00, None,26
1.0, None, 1051.0, None, 13.8, -17.0, None, None, 0.0, -9.0, None,2020-06-26 11:00:00, None,26
1.0, None, 1051.0, None, 15.3, -16.0, None, None, 0.0, -8.0, None,2020-06-26 12:00:00, None,26
1.0, None, 1051.0, None, 13.4, -13.0, None, None, 0.0, -8.0, None,2020-06-26 13:00:00, None,26
0.0, None, 1051.0, None, 11.7, -13.0, None, None, 0.0, -7.0, None,2020-06-26 14:00:00, None,26
3.0, None, 1053.0, None, 11.4, -14.0, None, None, 2.0, -7.0, None,2020-06-26 15:00:00, None,26
4.0, 0.0, 1053.0, None, 11.0, -13.0, None, None, 0.0, -7.0, None,2020-06-26 16:00:00, None,26
2.0, None, 1053.0, None, 10.8, 4.0, None, None, 0.0, -7.0, None,2020-06-26 17:00:00, None,26
2.0, None, 1053.0, None, 11.3, -15.0, None, None, 0.0, -7.0, None,2020-06-26 18:00:00, None,26
2.0, None, 1053.0, None, 10.8, 4.0, None, None, 0.0, -8.0, None,2020-06-26 19:00:00, None,26
3.0, None, 1054.0, None, 9.1, -14.0, None, None, 1.0, -7.0, None,2020-06-26 20:00:00, None,26
3.0, None, 1053.0, None, 8.3, -15.0, None, None, None, -7.0, None,2020-06-26 21:00:00, None,26
3.0, None, 1054.0, None, 7.4, -14.0, None, None, 1.0, -8.0, None,2020-06-26 22:00:00, None,26
1.0, None, 1053.0, None, 7.4, -15.0, None, None, None, -8.0, None,2020-06-26 23:00:00, None,26
2.0, None, 1054.0, None, 6.7, -38.0, None, None, 1.0, -9.0, None,2020-06-27 00:00:00, None,26
2.0, None, 1054.0, None, 6.3, 4.0, None, None, 0.0, -10.0, None,2020-06-27 01:00:00, None,26
2.0, None, 1054.0, None, 6.2, -34.0, None, None, 0.0, -10.0, None,2020-06-27 02:00:00, None,26
2.0, None, 1054.0, None, 6.0, -14.0, None, None, 0.0, -10.0, None,2020-06-27 03:00:00, None,26
2.0, None, 1054.0, None, 5.7, 4.0, None, None, 0.0, -11.0, None,2020-06-27 04:00:00, None,26
2.0, None, 1054.0, None, 5.6, -34.0, None, None, 0.0, -11.0, None,2020-06-27 05:00:00, None,26
2.0, None, 1054.0, None, 5.6, -34.0, None, None, 0.0, -11.0, None,2020-06-27 06:00:00, None,26
3.0, None, 1054.0, None, 5.9, -35.0, None, None, 0.0, -11.0, None,2020-06-27 10:00:00, None,26
3.0, None, 1054.0, None, 5.9, -36.0, None, None, 0.0, -11.0, None,2020-06-27 11:00:00, None,26
3.0, None, 1054.0, None, 6.8, 5.0, None, None, 0.0, -11.0, None,2020-06-27 12:00:00, None,26
2.0, None, 1053.0, None, 7.0, -32.0, None, None, None, -11.0, None,2020-06-27 13:00:00, None,26
2.0, None, 1053.0, None, 8.2, 4.0, None, None, 0.0, -11.0, None,2020-06-27 14:00:00, None,26
0.0, None, 1053.0, None, 9.2, 590.0, None, None, 0.0, -10.0, None,2020-06-27 15:00:00, None,26
0.0, 0.0, 1053.0, None, 8.6, 6.0, None, None, 0.0, -10.0, None,2020-06-27 16:00:00, None,26
1.0, None, 1054.0, None, 8.2, 6.0, None, None, 1.0, -9.0, None,2020-06-27 17:00:00, None,26
0.0, None, 1053.0, None, 7.7, 6.0, None, None, None, -9.0, None,2020-06-27 18:00:00, None,26
0.0, None, 1053.0, None, 6.3, 5.0, None, None, 0.0, -9.0, None,2020-06-27 19:00:00, None,26
0.0, None, 1054.0, None, 5.6, 3.0, None, None, 1.0, -10.0, None,2020-06-27 20:00:00, None,26
3.0, None, 1056.0, None, 5.6, -7.0, None, None, 2.0, -10.0, None,2020-06-27 21:00:00, None,26
3.0, None, 1057.0, None, 5.7, -8.0, None, None, 1.0, -11.0, None,2020-06-27 22:00:00, None,26
4.0, None, 1057.0, None, 6.0, -35.0, None, None, 0.0, -11.0, None,2020-06-27 23:00:00, None,26
3.0, None, 1057.0, None, 5.5, 4.0, None, None, 0.0, -11.0, None,2020-06-28 00:00:00, None,26
