WSPD_SCLR,time,week_of_year
2.346,2017-09-03 00:00:00,36
2.857,2017-09-03 01:00:00,36
2.251,2017-09-03 02:00:00,36
2.611,2017-09-03 03:00:00,36
3.148,2017-09-03 04:00:00,36
0.845,2017-09-03 05:00:00,36
1.091,2017-09-03 06:00:00,36
1.403,2017-09-03 07:00:00,36
1.551,2017-09-03 08:00:00,36
1.071,2017-09-03 09:00:00,36
1.302,2017-09-03 10:00:00,36
1.207,2017-09-03 11:00:00,36
1.255,2017-09-03 12:00:00,36
1.781,2017-09-03 13:00:00,36
2.344,2017-09-03 14:00:00,36
1.659,2017-09-03 15:00:00,36
1.392,2017-09-03 16:00:00,36
0.9,2017-09-03 17:00:00,36
1.561,2017-09-03 18:00:00,36
1.063,2017-09-03 19:00:00,36
1.822,2017-09-03 20:00:00,36
1.613,2017-09-03 21:00:00,36
1.337,2017-09-03 22:00:00,36
0.818,2017-09-03 23:00:00,36
1.302,2017-09-04 00:00:00,36
1.804,2017-09-04 01:00:00,36
1.255,2017-09-04 02:00:00,36
2.166,2017-09-04 03:00:00,36
2.611,2017-09-04 04:00:00,36
2.277,2017-09-04 05:00:00,36
1.979,2017-09-04 06:00:00,36
1.498,2017-09-04 07:00:00,36
1.449,2017-09-04 08:00:00,36
1.008,2017-09-04 09:00:00,36
1.119,2017-09-04 10:00:00,36
1.786,2017-09-04 11:00:00,36
2.588,2017-09-04 12:00:00,36
2.643,2017-09-04 13:00:00,36
3.143,2017-09-04 14:00:00,36
3.421,2017-09-04 15:00:00,36
2.938,2017-09-04 16:00:00,36
2.806,2017-09-04 17:00:00,36
1.937,2017-09-04 18:00:00,36
1.879,2017-09-04 19:00:00,36
2.729,2017-09-04 20:00:00,36
2.448,2017-09-04 21:00:00,36
2.44,2017-09-04 22:00:00,36
2.279,2017-09-04 23:00:00,36
1.408,2017-09-05 00:00:00,36
1.155,2017-09-05 01:00:00,36
1.407,2017-09-05 02:00:00,36
0.768,2017-09-05 03:00:00,36
1.148,2017-09-05 04:00:00,36
1.562,2017-09-05 05:00:00,36
1.657,2017-09-05 06:00:00,36
1.658,2017-09-05 07:00:00,36
1.815,2017-09-05 08:00:00,36
1.583,2017-09-05 09:00:00,36
1.911,2017-09-05 10:00:00,36
2.242,2017-09-05 11:00:00,36
2.317,2017-09-05 12:00:00,36
2.128,2017-09-05 13:00:00,36
1.511,2017-09-05 14:00:00,36
1.862,2017-09-05 15:00:00,36
1.946,2017-09-05 16:00:00,36
1.132,2017-09-05 17:00:00,36
1.214,2017-09-05 18:00:00,36
1.459,2017-09-05 19:00:00,36
2.029,2017-09-05 20:00:00,36
2.202,2017-09-05 21:00:00,36
1.818,2017-09-05 22:00:00,36
1.101,2017-09-05 23:00:00,36
