WDIR_VECT,time,HUMIDITY,week_of_year
328.5,2022-04-23 00:00:00,90.7,17
20.8,2022-04-23 01:00:00,92.5,17
279.4,2022-04-23 02:00:00,93.2,17
228.9,2022-04-23 03:00:00,94.9,17
35.4,2022-04-23 04:00:00,95.6,17
24.2,2022-04-23 05:00:00,96.5,17
352.1,2022-04-23 06:00:00,97.0,17
88.1,2022-04-23 07:00:00,96.9,17
165.3,2022-04-23 08:00:00,81.1,17
258.9,2022-04-23 09:00:00,68.6,17
19.0,2022-04-23 10:00:00,56.5,17
261.7,2022-04-23 11:00:00,48.6,17
241.3,2022-04-23 12:00:00,36.9,17
223.1,2022-04-23 13:00:00,31.1,17
196.9,2022-04-23 14:00:00,28.9,17
201.0,2022-04-23 15:00:00,28.9,17
151.5,2022-04-23 16:00:00,30.3,17
127.8,2022-04-23 17:00:00,35.2,17
214.4,2022-04-23 18:00:00,35.5,17
294.5,2022-04-23 19:00:00,47.3,17
346.2,2022-04-23 20:00:00,57.5,17
337.1,2022-04-23 21:00:00,61.5,17
11.6,2022-04-23 22:00:00,61.9,17
354.4,2022-04-23 23:00:00,64.5,17
8.4,2022-04-24 00:00:00,71.6,17
358.4,2022-04-24 01:00:00,79.9,17
343.8,2022-04-24 02:00:00,83.6,17
283.8,2022-04-24 03:00:00,88.7,17
314.4,2022-04-24 04:00:00,90.5,17
124.2,2022-04-24 05:00:00,93.0,17
32.3,2022-04-24 06:00:00,92.6,17
171.7,2022-04-24 07:00:00,89.8,17
57.6,2022-04-24 08:00:00,70.7,17
153.3,2022-04-24 09:00:00,57.6,17
132.1,2022-04-24 10:00:00,48.3,17
195.3,2022-04-24 11:00:00,39.5,17
174.5,2022-04-24 12:00:00,32.1,17
173.0,2022-04-24 13:00:00,27.9,17
172.6,2022-04-24 14:00:00,25.8,17
201.7,2022-04-24 15:00:00,25.0,17
221.8,2022-04-24 16:00:00,24.1,17
235.9,2022-04-24 17:00:00,25.1,17
237.4,2022-04-24 18:00:00,29.0,17
223.5,2022-04-24 19:00:00,34.2,17
357.5,2022-04-24 20:00:00,49.5,17
359.4,2022-04-24 21:00:00,57.1,17
279.2,2022-04-24 22:00:00,56.0,17
215.6,2022-04-24 23:00:00,62.4,17
108.3,2022-04-25 00:00:00,68.9,17
21.9,2022-04-25 01:00:00,70.3,17
340.8,2022-04-25 02:00:00,73.9,17
355.8,2022-04-25 03:00:00,79.8,17
287.0,2022-04-25 04:00:00,86.3,17
288.2,2022-04-25 05:00:00,88.1,17
4.1,2022-04-25 06:00:00,87.5,17
248.7,2022-04-25 07:00:00,85.6,17
301.6,2022-04-25 08:00:00,75.3,17
228.0,2022-04-25 09:00:00,65.7,17
261.4,2022-04-25 10:00:00,55.7,17
236.9,2022-04-25 11:00:00,48.1,17
236.4,2022-04-25 12:00:00,44.0,17
215.7,2022-04-25 13:00:00,46.0,17
205.2,2022-04-25 14:00:00,51.2,17
335.2,2022-04-25 15:00:00,58.5,17
318.1,2022-04-25 16:00:00,60.1,17
38.8,2022-04-25 17:00:00,54.4,17
113.6,2022-04-25 18:00:00,68.9,17
332.5,2022-04-25 19:00:00,72.2,17
333.4,2022-04-25 20:00:00,76.0,17
327.6,2022-04-25 21:00:00,79.8,17
317.6,2022-04-25 22:00:00,79.6,17
343.6,2022-04-25 23:00:00,82.5,17
153.2,2022-04-26 00:00:00,84.7,17
167.9,2022-04-26 01:00:00,85.1,17
226.6,2022-04-26 02:00:00,88.7,17
353.4,2022-04-26 03:00:00,89.7,17
135.6,2022-04-26 04:00:00,89.1,17
349.0,2022-04-26 05:00:00,91.0,17
353.8,2022-04-26 06:00:00,91.0,17
230.1,2022-04-26 07:00:00,91.8,17
242.9,2022-04-26 08:00:00,90.2,17
207.7,2022-04-26 09:00:00,93.4,17
194.8,2022-04-26 10:00:00,76.6,17
174.3,2022-04-26 11:00:00,61.0,17
167.1,2022-04-26 12:00:00,49.3,17
177.1,2022-04-26 13:00:00,44.2,17
188.5,2022-04-26 14:00:00,44.1,17
193.5,2022-04-26 15:00:00,44.0,17
44.4,2022-04-26 16:00:00,56.8,17
192.2,2022-04-26 17:00:00,55.0,17
195.7,2022-04-26 18:00:00,64.3,17
202.0,2022-04-26 19:00:00,72.2,17
184.0,2022-04-26 20:00:00,72.6,17
198.9,2022-04-26 21:00:00,75.5,17
195.5,2022-04-26 22:00:00,80.7,17
246.6,2022-04-26 23:00:00,86.5,17
12.5,2022-04-27 00:00:00,91.0,17
26.9,2022-04-27 01:00:00,93.8,17
15.4,2022-04-27 02:00:00,95.6,17
10.6,2022-04-27 03:00:00,96.8,17
52.4,2022-04-27 04:00:00,97.5,17
23.0,2022-04-27 05:00:00,98.1,17
39.1,2022-04-27 06:00:00,98.4,17
215.6,2022-04-27 07:00:00,98.2,17
211.1,2022-04-27 08:00:00,88.8,17
172.8,2022-04-27 09:00:00,78.8,17
189.1,2022-04-27 10:00:00,64.3,17
187.1,2022-04-27 11:00:00,50.9,17
182.5,2022-04-27 12:00:00,38.6,17
264.0,2022-04-27 13:00:00,36.5,17
328.9,2022-04-27 14:00:00,37.3,17
288.9,2022-04-27 15:00:00,39.1,17
193.6,2022-04-27 16:00:00,39.4,17
185.3,2022-04-27 17:00:00,46.3,17
210.0,2022-04-27 18:00:00,43.9,17
326.1,2022-04-27 19:00:00,55.0,17
7.5,2022-04-27 20:00:00,65.8,17
12.1,2022-04-27 21:00:00,72.2,17
348.4,2022-04-27 22:00:00,79.6,17
356.8,2022-04-27 23:00:00,83.0,17
21.9,2022-04-28 00:00:00,85.0,17
17.0,2022-04-28 01:00:00,85.5,17
1.0,2022-04-28 02:00:00,87.7,17
12.7,2022-04-28 03:00:00,91.8,17
328.2,2022-04-28 04:00:00,94.7,17
359.7,2022-04-28 05:00:00,96.0,17
322.8,2022-04-28 06:00:00,96.6,17
152.8,2022-04-28 07:00:00,94.9,17
54.5,2022-04-28 08:00:00,74.8,17
27.7,2022-04-28 09:00:00,61.9,17
40.0,2022-04-28 10:00:00,51.3,17
10.4,2022-04-28 11:00:00,49.1,17
355.2,2022-04-28 12:00:00,40.6,17
276.5,2022-04-28 13:00:00,39.5,17
36.6,2022-04-28 14:00:00,34.6,17
322.8,2022-04-28 15:00:00,33.9,17
207.0,2022-04-28 16:00:00,35.6,17
210.6,2022-04-28 17:00:00,36.3,17
203.3,2022-04-28 18:00:00,35.1,17
317.5,2022-04-28 19:00:00,42.6,17
15.8,2022-04-28 20:00:00,49.8,17
350.3,2022-04-28 21:00:00,61.3,17
331.4,2022-04-28 22:00:00,66.7,17
2.4,2022-04-28 23:00:00,71.3,17
1.7,2022-04-29 00:00:00,73.9,17
8.8,2022-04-29 01:00:00,76.1,17
9.3,2022-04-29 02:00:00,81.1,17
355.1,2022-04-29 03:00:00,84.5,17
5.3,2022-04-29 04:00:00,87.9,17
15.7,2022-04-29 05:00:00,91.0,17
82.7,2022-04-29 06:00:00,92.0,17
172.7,2022-04-29 07:00:00,86.3,17
71.0,2022-04-29 08:00:00,67.3,17
71.5,2022-04-29 09:00:00,56.8,17
51.4,2022-04-29 10:00:00,46.6,17
187.5,2022-04-29 11:00:00,40.3,17
191.4,2022-04-29 12:00:00,38.7,17
354.9,2022-04-29 13:00:00,59.3,17
170.5,2022-04-29 14:00:00,65.2,17
218.7,2022-04-29 15:00:00,65.9,17
119.2,2022-04-29 16:00:00,54.4,17
132.9,2022-04-29 17:00:00,51.2,17
119.9,2022-04-29 18:00:00,52.1,17
115.7,2022-04-29 19:00:00,55.6,17
76.6,2022-04-29 20:00:00,62.0,17
273.4,2022-04-29 21:00:00,68.3,17
317.0,2022-04-29 22:00:00,74.8,17
15.3,2022-04-29 23:00:00,82.3,17
