wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
303.0, 98.0, 1.8, 0.0, -1.9, 2.4, -1.6, -1.7, 262.0, 0.0, 0.0, 98.0,2020-02-12 00:00:00, None,7
331.0, 98.0, 2.4, 0.0, -2.0, 2.2, -1.7, -1.9, 303.0, 0.0, 0.0, 98.0,2020-02-12 01:00:00, None,7
248.0, 98.0, 2.2, 0.0, -2.2, 2.7, -1.9, -2.0, 331.0, 0.0, 0.0, 98.0,2020-02-12 02:00:00, None,7
58.0, 98.0, 2.7, 0.0, -2.3, 1.9, -2.0, -2.2, 248.0, 0.0, 0.0, 98.0,2020-02-12 03:00:00, None,7
192.0, 98.0, 1.9, 0.0, -2.5, 1.8, -2.2, -2.3, 58.0, 0.0, 0.0, 98.0,2020-02-12 04:00:00, None,7
255.0, 98.0, 1.8, 0.0, -2.6, 2.7, -2.3, -2.4, 192.0, 0.0, 0.0, 98.0,2020-02-12 05:00:00, None,7
270.0, 98.0, 2.7, 0.0, -2.7, 2.1, -2.4, -2.6, 255.0, 0.0, 0.0, 98.0,2020-02-12 06:00:00, None,7
266.0, 98.0, 2.1, 0.0, -2.9, 2.9, -2.6, -2.7, 270.0, 0.0, 0.0, 98.0,2020-02-12 07:00:00, None,7
115.0, 98.0, 2.9, 0.0, -3.0, 0.0, -2.7, -2.7, 266.0, 0.0, 0.0, 97.0,2020-02-12 08:00:00, None,7
79.0, 97.0, 0.0, 0.0, -3.1, 1.8, -2.7, -2.4, 115.0, 0.0, 0.0, 98.0,2020-02-12 09:00:00, None,7
313.0, 98.0, 1.8, 0.0, -2.7, 2.2, -2.4, -1.9, 79.0, 0.0, 0.0, 98.0,2020-02-12 10:00:00, None,7
292.0, 98.0, 2.2, 0.0, -2.2, 2.2, -1.9, -1.2, 313.0, 0.0, 0.0, 98.0,2020-02-12 11:00:00, None,7
308.0, 98.0, 2.2, 0.0, -1.5, 2.7, -1.2, -0.5, 292.0, 0.0, 0.0, 98.0,2020-02-12 12:00:00, None,7
305.0, 98.0, 2.7, 0.0, -0.8, 4.0, -0.5, -0.3, 308.0, 0.0, 0.0, 98.0,2020-02-12 13:00:00, None,7
295.0, 98.0, 4.0, 0.2, -0.6, 1.6, -0.3, -0.2, 305.0, 0.0, 0.0, 98.0,2020-02-12 14:00:00, None,7
33.0, 98.0, 1.6, 0.2, -0.5, 1.8, -0.2, -0.3, 295.0, 0.2, 0.2, 99.0,2020-02-12 15:00:00, None,7
246.0, 99.0, 1.8, 0.0, -0.4, 1.6, -0.3, -0.5, 33.0, 0.2, 0.4, 99.0,2020-02-12 16:00:00, None,7
106.0, 99.0, 1.6, 0.0, -0.6, 2.0, -0.5, -0.6, 246.0, 0.0, 0.4, 99.0,2020-02-12 17:00:00, None,7
242.0, 99.0, 2.0, 0.0, -0.7, 2.5, -0.6, -0.6, 106.0, 0.0, 0.4, 99.0,2020-02-12 18:00:00, None,7
69.0, 99.0, 2.5, 0.0, -0.7, 1.8, -0.6, -0.6, 242.0, 0.0, 0.4, 99.0,2020-02-12 19:00:00, None,7
69.0, 99.0, 1.8, 0.0, -0.7, 1.7, -0.6, -0.7, 69.0, 0.0, 0.4, 99.0,2020-02-12 20:00:00, None,7
106.0, 99.0, 1.7, 0.0, -0.8, 3.0, -0.7, -0.7, 69.0, 0.0, 0.4, 99.0,2020-02-12 21:00:00, None,7
67.0, 99.0, 3.0, 0.0, -0.8, 0.0, -0.7, -0.8, 106.0, 0.0, 0.4, 99.0,2020-02-12 22:00:00, None,7
61.0, 99.0, 0.0, 0.0, -0.9, 1.6, -0.8, -0.9, 67.0, 0.0, 0.4, 99.0,2020-02-12 23:00:00, None,7
139.0, 99.0, 1.6, 0.0, -1.0, 3.1, -0.9, -1.0, 61.0, 0.0, 0.4, 99.0,2020-02-13 00:00:00, None,7
243.0, 99.0, 3.1, 0.0, -1.1, 3.2, -1.0, -1.1, 139.0, 0.0, 0.4, 99.0,2020-02-13 01:00:00, None,7
223.0, 99.0, 3.2, 0.0, -1.2, 3.4, -1.1, -1.5, 243.0, 0.0, 0.4, 99.0,2020-02-13 02:00:00, None,7
282.0, 99.0, 3.4, 0.0, -1.6, 4.5, -1.5, -1.7, 223.0, 0.0, 0.4, 99.0,2020-02-13 03:00:00, None,7
27.0, 99.0, 4.5, 0.0, -1.8, 3.4, -1.7, -1.8, 282.0, 0.0, 0.4, 99.0,2020-02-13 04:00:00, None,7
119.0, 99.0, 3.4, 0.0, -1.9, 4.0, -1.8, -1.8, 27.0, 0.0, 0.4, 99.0,2020-02-13 05:00:00, None,7
