air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None, -4.8, None, None, 100.0, None, None, None, 0.0,2020-02-12 00:00:00,7
None, -5.0, None, None, 100.0, None, None, None, 0.0,2020-02-12 01:00:00,7
None, -5.6, None, None, 97.0, None, None, None, 0.0,2020-02-12 02:00:00,7
None, -4.9, None, None, 92.0, None, None, None, 0.0,2020-02-12 03:00:00,7
None, -3.2, None, None, 73.0, None, None, None, 0.0,2020-02-12 04:00:00,7
None, -3.6, None, None, 76.0, None, None, None, 0.0,2020-02-12 05:00:00,7
None, -4.1, None, None, 83.0, None, None, None, 0.0,2020-02-12 06:00:00,7
None, -4.4, None, None, 81.0, None, None, None, 0.0,2020-02-12 07:00:00,7
None, -3.0, None, None, 66.0, None, None, None, 0.0,2020-02-12 08:00:00,7
None, -0.2, None, None, 77.0, None, None, None, 0.0,2020-02-12 09:00:00,7
None, 2.3, None, None, 72.0, None, None, None, 0.3,2020-02-12 10:00:00,7
None, 3.5, None, None, 59.0, None, None, None, 0.8,2020-02-12 11:00:00,7
None, 2.0, None, None, 86.0, None, None, None, 0.7,2020-02-12 12:00:00,7
None, 2.9, None, None, 81.0, None, None, None, 0.7,2020-02-12 13:00:00,7
None, 1.4, None, None, 90.0, None, None, None, 0.6,2020-02-12 14:00:00,7
None, 0.3, None, None, 95.0, None, None, None, 0.1,2020-02-12 15:00:00,7
None, -0.7, None, None, 98.0, None, None, None, 0.1,2020-02-12 16:00:00,7
None, -1.6, None, None, 96.0, None, None, None, 0.0,2020-02-12 17:00:00,7
None, -2.6, None, None, 100.0, None, None, None, 0.0,2020-02-12 18:00:00,7
None, -2.6, None, None, 100.0, None, None, None, 0.0,2020-02-12 19:00:00,7
None, -3.0, None, None, 100.0, None, None, None, 0.0,2020-02-12 20:00:00,7
None, -2.5, None, None, 98.0, None, None, None, 0.0,2020-02-12 21:00:00,7
